3 2885 7594 9444
3 469 701 729
3 1265 1357 1406
3 1749 4524 5319
3 475 534 1034
3 1956 4955 5913
3 2483 4582 6155
3 538 942 959
0
3 821 1865 2585
3 1188 3571 4018
3 295 346 460
3 761 1110 1207
3 608 1177 1664
3 2487 8706 9561
3 1403 2335 2767
3 842 1510 2609
3 423 850 976
3 324 469 525
3 491 675 729
3 323 520 538
3 859 1237 1536
3 990 1876 2012
3 701 1064 1095
3 494 969 1095
3 889 1349 1797
3 612 1381 1726
3 716 1100 1704
3 716 1675 3427
3 992 2113 6712
3 323 539 898
3 1547 2894 2911
3 2326 3434 4040
3 703 1966 2617
3 1186 2364 2718
3 712 1357 1698
3 296 338 455
3 921 1891 2513
3 526 1064 1999
3 317 346 460
3 2682 8197 9739
3 697 1677 1932
3 430 908 1089
3 1187 2682 3026
3 807 1401 1844
3 851 1404 1794
3 957 2164 4930
3 475 903 1450
3 505 976 1081
3 804 1177 1576
3 294 526 532
3 848 1349 1403
3 304 371 452
0
3 2431 4206 6671
3 2514 7003 9590
3 923 1338 1536
3 9863 9871 9874
3 1525 2455 3483
3 319 450 453
3 1366 5056 6617
3 1182 3243 4812
3 2086 8870 9956
3 519 953 1089
3 343 525 536
3 9980 9988 9991
3 841 1240 1663
3 439 1391 1726
3 522 1026 1038
3 318 349 459
3 319 517 522
3 728 1461 1895
3 701 1170 1381
3 319 460 524
3 10061 10069 10072
3 960 1949 5301
3 1611 1959 2873
3 1641 3323 3975
3 418 612 710
3 1746 4686 6012
3 695 1401 1454
3 2345 3408 3716
3 1363 2881 3444
3 428 849 1053
3 449 536 708
3 950 2507 4071
3 935 1363 1988
3 4134 10196 10199
3 909 1370 1795
3 300 691 1466
3 1100 1781 2130
3 614 1409 1722
3 801 1107 1171
3 1083 1769 2766
3 821 1369 1416
3 1954 2903 5031
3 4128 8706 8717
3 536 1176 1664
2 1402 10299
3 2028 2617 3405
3 1033 2957 3367
3 1415 3223 3393
3 435 1081 1369
3 3692 6785 9066
3 310 380 492
3 305 368 455
3 459 777 921
3 2414 3643 3927
3 977 1948 2562
3 447 850 955
3 327 532 697
3 371 530 695
3 2751 3473 3630
3 492 1043 1189
3 542 1025 1476
3 527 1039 1107
3 310 505 534
3 1799 3433 4081
3 1296 4158 7149
0
3 923 1536 2575
3 832 1109 1351
3 294 319 327
3 1117 1736 1973
3 327 522 538
3 3399 10445 10448
3 1513 1527 3490
3 338 675 784
3 1389 4080 4123
3 469 1025 1240
3 343 478 536
3 308 450 519
3 498 708 957
3 2574 3433 3729
3 959 1698 2060
3 848 1932 1943
3 942 1360 1801
3 1194 1996 2366
3 1095 6674 7594
3 1342 1630 1898
3 492 1089 1188
3 1117 1786 1991
3 293 334 517
3 1177 2645 4180
3 2089 5451 8202
3 921 1338 2191
3 716 1370 1446
3 321 460 480
3 492 1026 1038
3 854 1455 1797
3 1903 3177 3392
3 371 531 1035
3 302 343 537
3 322 478 522
3 942 1504 1794
3 228 511 703
3 701 1261 1290
3 1232 2211 3667
3 451 673 784
3 527 1415 1504
3 529 770 1172
3 806 1177 1237
3 3195 4492 6495
3 1080 2585 3144
3 1535 9664 10722
3 691 1089 1235
3 10746 10754 10757
3 806 1186 1663
3 1950 2650 2653
3 1435 9649 10792
3 675 793 1458
3 1277 1522 1546
3 1012 2429 3756
3 709 1237 1536
3 837 1230 1961
3 1305 3980 4761
3 2647 2655 2668
3 460 921 1368
3 814 1136 1181
3 1080 2517 3869
3 690 1455 2513
3 3360 10901 10904
3 531 1097 1391
3 1171 1192 1669
3 3620 5513 5800
3 2411 4084 4951
3 1250 2326 2818
3 1305 5891 10426
3 519 1097 1746
3 419 539 673
3 1058 1295 2915
3 960 3276 4822
3 2904 6477 6480
3 1184 2827 3281
3 505 992 1375
3 894 1786 2903
3 2820 4035 5529
3 4680 7616 10128
3 1053 1926 5650
3 455 534 708
3 296 334 346
3 314 418 460
3 1082 1951 3664
3 1092 1757 2124
3 338 697 963
3 702 1406 1672
3 1414 1826 3739
3 493 963 1366
3 859 1850 2508
3 624 952 1124
3 928 1734 2355
3 859 1794 2354
3 9120 11141 11144
3 1849 4035 4727
3 2068 3952 4955
3 365 496 541
3 310 371 492
3 837 1186 1349
3 338 683 1023
3 623 1381 1721
3 593 1098 1943
3 371 624 727
3 5016 11216 11219
3 1064 4426 6025
3 537 1023 1443
3 11264 11272 11275
3 1053 1928 1943
3 695 2328 4813
3 527 1101 1123
3 673 957 1438
3 308 529 791
3 346 897 992
3 6545 11338 11341
3 1931 2903 4930
3 310 894 1415
3 2453 3552 4441
3 3380 5682 6619
3 498 1039 1082
3 988 1240 1876
3 518 1026 1176
3 498 973 1090
0
1 1440
3 2673 4093 5847
3 626 2262 2596
3 295 338 380
3 944 2364 2943
3 612 1222 1237
3 460 534 681
3 548 729 901
3 538 1174 1342
3 369 685 702
3 745 1850 3203
3 859 1342 1403
3 950 1391 1525
3 311 460 537
3 538 1237 1691
3 570 984 1018
3 3653 5477 8717
3 1418 2881 3702
3 304 479 695
3 394 539 700
3 3374 5807 6440
3 842 2586 4447
3 2844 5537 6813
3 997 1876 1883
3 511 1136 1368
3 1171 1844 2348
3 908 973 1177
3 322 460 534
3 2604 6021 7219
3 343 522 673
3 3021 6761 10323
3 423 708 712
3 1942 2401 3467
3 845 1032 1101
3 848 1722 3430
3 323 462 532
3 1736 4401 6039
3 2337 3852 4640
3 473 680 698
3 324 512 640
3 360 673 679
3 1228 2522 3221
3 2874 7108 7929
3 1943 3408 3702
3 1064 3180 3665
3 950 1403 1794
3 323 500 894
3 866 2617 3407
3 703 1504 1805
3 536 1672 2447
3 527 1177 1663
3 295 322 327
3 319 492 674
3 1403 7941 9200
3 527 973 1405
3 612 1142 1391
3 2822 5072 7886
3 1903 4375 5038
3 1380 3066 3418
3 433 680 781
3 1107 1660 2801
3 1910 2590 3447
3 527 1366 1496
3 426 1053 1088
3 2553 6614 7226
3 1406 3672 4670
3 854 1879 3334
3 807 1186 1237
3 712 1194 1285
3 11815 11823 11826
3 556 1999 3390
3 305 1374 1919
3 1104 1998 2344
3 729 1404 2062
3 512 1089 1366
3 952 1763 2131
3 296 706 989
3 2457 4005 6586
3 1954 3656 5238
3 520 695 897
3 327 1035 1286
3 334 991 1089
3 296 449 460
3 797 1136 1173
3 3486 9225 11133
3 305 372 459
3 934 1341 1663
3 1179 2227 2599
3 1409 2560 2755
3 476 1587 3281
3 360 475 498
0
3 6420 10721 10725
3 511 914 1864
3 2324 4810 7652
3 305 418 479
3 12007 12015 12018
3 525 685 770
3 5426 9943 12045
3 356 524 538
3 1244 2647 3207
3 848 1636 3205
3 480 687 980
3 423 716 1074
3 458 778 788
3 310 343 455
3 227 441 695
3 561 3058 3429
3 319 492 536
3 460 684 770
3 343 716 959
3 1095 2612 3380
3 450 963 3530
3 1942 2609 3633
3 458 1177 2020
3 7943 12171 12174
3 465 679 784
3 492 1025 1366
3 947 1845 1991
3 985 1403 1706
3 859 1455 1717
3 2424 3533 3559
3 2641 4277 5847
3 4960 10886 12246
3 673 1510 1804
3 5238 8592 11862
3 1949 3622 4935
3 1000 3297 4093
3 806 1846 2191
3 1177 2047 2853
3 837 1109 1184
3 1759 3180 4392
3 2081 10294 12340
3 187 989 1046
3 2294 4224 7702
3 608 1039 1107
3 7775 12386 12389
3 6769 12411 12414
3 889 1381 1506
3 695 2506 3425
3 921 1330 2029
3 621 1064 1818
3 1794 2777 3434
3 801 834 942
3 4640 8522 9167
3 473 1038 1502
3 458 677 1033
3 521 1393 2117
3 2471 3397 3817
3 760 1392 1928
3 1035 1532 1844
3 323 785 894
3 683 1600 1956
3 296 525 542
3 1892 3421 3982
3 684 1097 1400
3 343 529 538
3 1387 2562 3620
3 700 1349 1388
3 604 851 1100
3 3581 4478 6886
3 1122 2588 3189
3 7507 11549 12053
3 845 1397 1865
3 673 1237 1449
3 380 520 538
3 1405 2612 2983
3 527 729 1080
3 595 984 992
3 1933 3111 3605
0
3 1403 3433 9296
3 2328 5322 8179
3 1004 2475 2917
3 593 988 992
3 3414 9023 9274
3 227 889 973
3 10427 12699 12702
3 1518 2920 3202
3 953 2524 3061
3 681 1184 1369
3 3222 6282 7862
3 294 529 1053
3 295 540 748
3 12745 12753 12756
3 336 461 473
3 728 1418 1835
3 2849 6231 6814
3 192 842 950
3 536 1466 2032
3 836 1220 1403
3 959 2164 3602
3 12817 12825 12828
3 950 1276 1404
3 1080 3243 4555
3 783 1720 3173
3 684 1883 2052
3 1113 3099 5136
3 914 1392 1440
3 422 1088 1391
3 431 1381 1630
3 430 953 1039
3 862 2511 3242
3 950 1136 1363
3 956 1397 1788
3 854 4622 10364
3 1173 1857 2795
3 2036 3602 4217
3 314 380 469
3 522 1547 1919
3 901 1418 1998
3 336 536 673
3 2284 6803 8230
3 415 498 683
3 2261 5527 6761
3 1504 2473 3399
3 973 1913 2337
3 527 1100 1415
1 13014
3 455 695 1237
3 711 1113 1235
3 1150 2565 4069
0
3 848 1035 1177
3 1096 2820 3566
3 3099 7694 10639
3 327 492 538
3 516 1089 1291
3 722 1235 1360
3 727 1235 1503
3 8705 11564 13072
3 423 598 889
3 460 695 1000
3 626 894 1366
3 282 683 780
3 973 1864 1991
3 444 1374 1704
3 319 465 673
3 2489 5289 7312
3 1403 2522 3257
3 1512 4189 6162
3 1926 5503 11355
3 1100 2252 2573
3 6089 13166 13169
3 908 1381 1755
3 971 1588 2586
3 493 921 1025
3 519 781 1234
3 422 612 1039
3 911 1402 1852
3 338 460 680
3 455 793 921
3 327 517 522
3 319 519 674
3 441 894 1233
3 415 527 626
3 460 698 793
3 325 460 518
0
3 290 319 343
3 872 1403 1959
3 899 2250 2452
3 311 1919 1922
3 821 1369 2491
3 1624 2393 2563
3 13244 13252 13255
3 548 842 950
3 464 540 674
3 515 1046 1381
3 712 1403 1547
3 1212 3380 3651
3 1532 4786 5797
3 2752 4511 6132
3 3327 7167 9673
3 988 1018 1877
3 1151 2404 2795
3 6921 11714 13346
3 1622 5031 6099
3 327 520 668
3 612 1081 1230
0
3 1761 6036 6944
3 371 850 960
3 418 710 953
3 492 1036 1184
3 2458 3663 4100
3 2250 4375 5175
3 704 1025 1351
3 1235 3444 6967
3 538 1171 1180
3 7643 11700 13436
3 517 1450 3058
3 498 1039 1136
3 913 1240 1341
3 492 1023 1033
3 1634 2758 3723
3 909 1179 1504
3 527 1381 1961
3 1624 3221 3993
3 317 460 537
3 3801 9054 13493
3 845 1334 1663
3 936 2390 2512
3 1959 3716 5140
3 687 1038 1174
3 2712 4777 6978
3 312 458 492
3 491 1097 1388
3 2455 6491 7985
3 294 480 531
3 475 679 684
3 3736 13574 13577
3 426 710 1039
3 1235 4093 5620
3 506 921 973
3 1849 2691 3271
3 498 674 1082
3 1641 3566 3661
3 1622 3242 3613
3 450 675 695
3 495 973 1171
3 887 1771 3176
3 1933 3195 5482
3 727 1415 1624
3 528 1366 1641
3 532 788 1675
3 2766 6785 8226
3 1142 2590 3374
3 460 698 1023
3 520 962 1088
3 527 859 1081
3 1784 4764 6728
3 294 349 460
3 748 1937 2068
3 938 1351 1363
0
3 2452 4964 10892
3 458 673 681
3 530 1424 1440
3 908 1495 1875
3 492 759 976
3 616 1141 1510
3 596 1088 1381
3 2560 3320 3617
3 527 1081 1232
3 3695 6494 9459
3 675 1033 1450
3 1403 3228 3441
3 324 460 478
3 969 1366 1403
3 433 1039 1107
3 770 1627 2195
3 512 1461 1845
3 708 1415 1757
3 1874 4367 6586
3 495 960 1122
3 319 460 470
3 598 1230 1405
3 1476 3282 3451
3 13494 13845 13848
3 989 1289 1877
3 745 928 1240
3 327 517 673
3 1039 1511 2383
3 721 1762 2036
0
3 2524 3871 4176
3 380 695 1000
3 296 519 781
3 538 1443 1851
3 446 1100 1391
3 973 1991 3037
3 3343 6564 7296
3 431 960 1381
3 818 1186 1967
3 915 1504 1794
3 1037 2526 3058
3 369 1237 1571
3 469 691 788
3 460 1033 2052
3 1240 1509 1961
3 1176 2065 2567
3 305 452 538
3 675 1034 1082
3 322 455 517
3 214 709 868
3 312 455 482
3 903 3089 3949
3 312 455 469
3 336 530 894
3 1141 3273 6801
3 380 475 534
3 296 520 593
3 4621 9621 14000
3 1697 2648 3794
3 491 1012 1461
3 305 336 380
3 504 2903 3526
3 300 480 527
3 593 1146 1929
3 322 492 529
3 921 2507 2815
3 1153 2821 3301
3 1736 2671 3598
3 322 904 1043
3 338 460 480
3 14091 14099 14102
3 417 526 675
3 1177 2715 4409
3 963 1476 1768
3 1170 2507 3363
3 532 1025 1038
3 3653 5515 8715
3 612 1152 1654
3 487 960 1074
3 1163 1986 6364
3 371 530 695
3 914 2369 3493
3 519 1092 1389
3 691 2070 4927
3 2743 4855 5602
3 635 2331 5114
3 5923 9943 10571
3 527 1064 1085
3 14243 14251 14254
3 869 1875 3243
3 14297 14305 14308
3 1413 3444 6402
3 3008 4827 4834
3 1955 4069 5917
3 504 770 1109
3 1815 6443 11927
3 371 990 1052
3 434 1066 1098
3 3320 12295 14397
3 418 538 708
3 371 894 1036
3 343 480 522
3 1371 2718 3263
3 187 891 992
3 673 3350 4397
3 480 1234 2968
3 299 326 349
3 850 1204 1942
3 482 770 957
3 438 1086 1391
3 455 673 685
3 799 1189 1368
3 597 1403 2549
3 340 538 686
3 1368 2641 3210
3 343 536 640
3 726 1351 1403
3 3416 8979 9633
3 323 528 674
3 294 462 677
3 486 1090 1175
3 526 1180 1581
3 1035 1341 1363
3 532 1766 2968
3 418 849 946
3 710 1391 1798
3 695 1383 1423
3 1010 2515 3166
3 598 1113 1634
2 14530 14538
3 482 963 1170
3 433 831 894
3 292 531 683
3 527 1088 1391
3 950 1511 1976
3 444 1283 1291
0
3 921 1696 3566
3 1216 1504 1805
3 304 346 522
3 954 2604 3227
3 2648 4755 8309
3 480 700 908
3 469 699 709
3 475 719 898
3 527 973 1039
3 2380 4707 7663
3 315 452 469
3 433 709 1081
3 419 540 684
3 663 1455 1593
3 480 1028 1036
3 889 2262 3182
3 303 338 449
3 527 980 1235
3 748 1403 1959
3 2024 3692 4045
3 1773 6558 11543
3 390 525 906
3 326 537 693
3 541 1415 1600
3 319 462 528
3 1369 2820 3180
3 4117 5301 6647
3 480 850 1142
3 530 1171 1177
3 739 1113 1404
3 938 1351 1363
3 217 1142 1386
3 1459 2434 2452
3 825 1409 1542
3 344 526 695
3 323 478 519
3 608 943 973
3 326 1033 1535
3 423 699 703
3 711 950 1113
3 1233 1460 2112
3 412 727 1053
3 4716 5019 5995
3 460 538 695
3 1074 3396 3411
0
3 1136 1905 3177
3 525 959 1370
3 294 338 349
3 459 537 674
3 418 532 683
0
3 957 1401 1858
