nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002529 -4675.60856 0.0010052099
0060 002580 -4671.05312 0.0009742999
0061 002631 -4666.64016 0.0009447455
0062 002672 -4662.36333 0.0009164688
0063 002715 -4658.21664 0.0008893973
0064 002767 -4654.19444 0.0008634638
0065 002818 -4650.29140 0.0008386056
0066 002869 -4646.50251 0.0008147643
0067 002920 -4642.82301 0.0007918853
0068 002972 -4639.24842 0.0007699178
0069 003023 -4635.77449 0.0007488142
0070 003074 -4632.39719 0.0007285299
0071 003123 -4629.11271 0.0007090234
0072 003174 -4625.91744 0.0006902554
0073 003223 -4622.80795 0.0006721894
0074 003275 -4619.78097 0.0006547909
0075 003326 -4616.83343 0.0006380276
0076 003362 -4613.96236 0.0006218692
0077 003396 -4611.16497 0.0006062870
0078 003442 -4608.43860 0.0005912541
0079 003492 -4605.78071 0.0005767452
0080 003543 -4603.18887 0.0005627362
0081 003594 -4600.66078 0.0005492047
0082 003630 -4598.19423 0.0005361292
0083 003665 -4595.78712 0.0005234897
0084 003706 -4593.43745 0.0005112671
0085 003753 -4591.14328 0.0004994434
0086 003788 -4588.90280 0.0004880016
0087 003828 -4586.71423 0.0004769254
0088 003876 -4584.57591 0.0004661995
0089 003922 -4582.48622 0.0004558095
0090 003969 -4580.44361 0.0004457416
0091 004019 -4578.44662 0.0004359826
0092 004070 -4576.49382 0.0004265202
0093 004121 -4574.58385 0.0004173426
0094 004172 -4572.71542 0.0004084385
0095 004224 -4570.88726 0.0003997972
0096 004269 -4569.09817 0.0003914086
0097 004302 -4567.34701 0.0003832631
0098 004338 -4565.63265 0.0003753513
0099 004377 -4563.95402 0.0003676645
0100 004412 -4562.31011 0.0003601944
0101 004453 -4560.69992 0.0003529329
0102 004498 -4559.12250 0.0003458724
0103 004545 -4557.57694 0.0003390056
0104 004584 -4556.06234 0.0003323256
0105 004619 -4554.57785 0.0003258258
0106 004654 -4553.12267 0.0003194997
0107 004693 -4551.69599 0.0003133413
0108 004735 -4550.29705 0.0003073447
0109 004769 -4548.92511 0.0003015045
0110 004803 -4547.57947 0.0002958153
0111 004837 -4546.25944 0.0002902719
0112 004871 -4544.96434 0.0002848696
0113 004910 -4543.69356 0.0002796036
0114 004951 -4542.44645 0.0002744694
0115 004995 -4541.22243 0.0002694627
0116 005046 -4540.02092 0.0002645794
0117 005097 -4538.84135 0.0002598154
0118 005148 -4537.68319 0.0002551671
0119 005200 -4536.54590 0.0002506307
0120 005251 -4535.42899 0.0002462028
0121 005300 -4534.33197 0.0002418799
0122 005335 -4533.25434 0.0002376587
0123 005369 -4532.19566 0.0002335363
0124 005403 -4531.15548 0.0002295095
0125 005437 -4530.13336 0.0002255755
0126 005471 -4529.12889 0.0002217314
0127 005505 -4528.14165 0.0002179747
0128 005541 -4527.17126 0.0002143027
0129 005578 -4526.21733 0.0002107130
0130 005611 -4525.27948 0.0002072031
0131 005637 -4524.35736 0.0002037707
0132 005664 -4523.45062 0.0002004137
0133 005690 -4522.55891 0.0001971298
0134 005717 -4521.68191 0.0001939171
0135 005744 -4520.81929 0.0001907734
0136 005770 -4519.97075 0.0001876969
0137 005797 -4519.13598 0.0001846857
0138 005823 -4518.31468 0.0001817380
0139 005850 -4517.50657 0.0001788521
0140 005877 -4516.71137 0.0001760263
0141 005903 -4515.92881 0.0001732589
0142 005930 -4515.15862 0.0001705485
0143 005957 -4514.40056 0.0001678935
0144 005983 -4513.65436 0.0001652924
0145 006010 -4512.91979 0.0001627438
0146 006036 -4512.19661 0.0001602464
0147 006063 -4511.48459 0.0001577988
0148 006090 -4510.78351 0.0001553997
0149 006116 -4510.09314 0.0001530479
0150 006143 -4509.41328 0.0001507422
0151 006169 -4508.74372 0.0001484814
0152 006196 -4508.08425 0.0001462644
0153 006223 -4507.43468 0.0001440901
0154 006249 -4506.79481 0.0001419575
0155 006276 -4506.16447 0.0001398655
0156 006303 -4505.54346 0.0001378131
0157 006329 -4504.93161 0.0001357994
0158 006356 -4504.32875 0.0001338234
0159 006382 -4503.73470 0.0001318842
0160 006409 -4503.14930 0.0001299809
0161 006436 -4502.57239 0.0001281128
0162 006462 -4502.00381 0.0001262788
0163 006489 -4501.44340 0.0001244783
0164 006516 -4500.89103 0.0001227105
0165 006542 -4500.34654 0.0001209746
0166 006569 -4499.80978 0.0001192699
0167 006595 -4499.28062 0.0001175956
0168 006622 -4498.75893 0.0001159510
0169 006649 -4498.24456 0.0001143355
0170 006675 -4497.73739 0.0001127485
0171 006702 -4497.23729 0.0001111892
0172 006729 -4496.74413 0.0001096572
0173 006761 -4496.25780 0.0001081516
0174 006788 -4495.77818 0.0001066721
0175 006814 -4495.30514 0.0001052179
0176 006841 -4494.83858 0.0001037886
0177 006868 -4494.37838 0.0001023836
0178 006895 -4493.92444 0.0001010024
0179 006921 -4493.47665 0.0000996445
0180 006948 -4493.03489 0.0000983093
0181 006975 -4492.59909 0.0000969964
0182 007002 -4492.16912 0.0000957053
0183 007029 -4491.74490 0.0000944356
0184 007055 -4491.32633 0.0000931868
0185 007082 -4490.91331 0.0000919585
0186 007109 -4490.50576 0.0000907502
0187 007136 -4490.10359 0.0000895615
0188 007163 -4489.70670 0.0000883921
0189 007190 -4489.31501 0.0000872416
0190 007217 -4488.92843 0.0000861094
0191 007244 -4488.54690 0.0000849954
0192 007271 -4488.17031 0.0000838991
0193 007298 -4487.79860 0.0000828201
0194 007326 -4487.43169 0.0000817582
0195 007352 -4487.06949 0.0000807129
0196 007379 -4486.71194 0.0000796840
0197 007406 -4486.35897 0.0000786711
0198 007433 -4486.01050 0.0000776740
0199 007461 -4485.66646 0.0000766922
0200 007488 -4485.32678 0.0000757255
Start evaluating ...
  Columns 1 through 7

    0.1471    0.2242    0.2814    0.3127    0.3245    0.3298    0.3346

  Columns 8 through 10

    0.3364    0.3378    0.3387

    0.0337

Elapsed time is 7510.767117 seconds.
