nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000676 -7441.96425 0.0000223185
0060 000687 -7441.80502 0.0000213955
0061 000699 -7441.65227 0.0000205258
0062 000713 -7441.50563 0.0000197054
0063 000724 -7441.36476 0.0000189305
0064 000735 -7441.22934 0.0000181979
0065 000749 -7441.09909 0.0000175046
0066 000765 -7440.97372 0.0000168477
0067 000781 -7440.85300 0.0000162247
0068 000796 -7440.73667 0.0000156333
0069 000812 -7440.62453 0.0000150714
0070 000825 -7440.51636 0.0000145371
0071 000835 -7440.41198 0.0000140286
0072 000846 -7440.31121 0.0000135442
0073 000856 -7440.21387 0.0000130826
0074 000867 -7440.11981 0.0000126422
0075 000878 -7440.02888 0.0000122218
0076 000889 -7439.94093 0.0000118203
0077 000900 -7439.85585 0.0000114366
0078 000911 -7439.77349 0.0000110696
0079 000922 -7439.69375 0.0000107185
0080 000934 -7439.61651 0.0000103823
0081 000945 -7439.54166 0.0000100603
0082 000957 -7439.46911 0.0000097518
0083 000970 -7439.39877 0.0000094559
0084 000982 -7439.33053 0.0000091721
0085 000994 -7439.26432 0.0000088998
0086 001007 -7439.20006 0.0000086383
0087 001019 -7439.13767 0.0000083872
0088 001030 -7439.07707 0.0000081459
0089 001040 -7439.01819 0.0000079140
0090 001051 -7438.96098 0.0000076910
0091 001062 -7438.90536 0.0000074765
0092 001073 -7438.85128 0.0000072700
0093 001084 -7438.79868 0.0000070713
0094 001095 -7438.74750 0.0000068800
0095 001110 -7438.69769 0.0000066957
0096 001124 -7438.64921 0.0000065182
0097 001135 -7438.60199 0.0000063470
0098 001146 -7438.55601 0.0000061820
0099 001160 -7438.51121 0.0000060228
0100 001176 -7438.46755 0.0000058693
0101 001193 -7438.42499 0.0000057211
0102 001204 -7438.38350 0.0000055781
0103 001215 -7438.34303 0.0000054400
0104 001226 -7438.30356 0.0000053066
0105 001237 -7438.26505 0.0000051777
0106 001248 -7438.22746 0.0000050531
0107 001258 -7438.19077 0.0000049327
0108 001271 -7438.15495 0.0000048163
0109 001282 -7438.11996 0.0000047037
0110 001292 -7438.08578 0.0000045948
0111 001303 -7438.05239 0.0000044894
0112 001314 -7438.01976 0.0000043874
0113 001325 -7437.98786 0.0000042886
0114 001336 -7437.95667 0.0000041930
0115 001347 -7437.92617 0.0000041003
0116 001358 -7437.89634 0.0000040105
0117 001368 -7437.86716 0.0000039235
0118 001379 -7437.83860 0.0000038392
0119 001390 -7437.81066 0.0000037574
0120 001401 -7437.78330 0.0000036781
0121 001412 -7437.75652 0.0000036011
0122 001423 -7437.73029 0.0000035265
0123 001433 -7437.70460 0.0000034540
0124 001447 -7437.67943 0.0000033836
0125 001463 -7437.65477 0.0000033153
0126 001479 -7437.63061 0.0000032489
0127 001492 -7437.60692 0.0000031844
0128 001506 -7437.58371 0.0000031217
0129 001521 -7437.56094 0.0000030608
0130 001537 -7437.53862 0.0000030016
0131 001553 -7437.51672 0.0000029439
0132 001569 -7437.49524 0.0000028879
0133 001585 -7437.47417 0.0000028333
0134 001599 -7437.45349 0.0000027802
0135 001610 -7437.43320 0.0000027285
0136 001621 -7437.41328 0.0000026782
0137 001631 -7437.39373 0.0000026291
0138 001642 -7437.37453 0.0000025813
0139 001653 -7437.35568 0.0000025347
0140 001668 -7437.33716 0.0000024893
0141 001682 -7437.31898 0.0000024450
0142 001693 -7437.30112 0.0000024018
0143 001704 -7437.28357 0.0000023596
0144 001715 -7437.26633 0.0000023184
0145 001726 -7437.24938 0.0000022782
0146 001737 -7437.23273 0.0000022390
0147 001747 -7437.21636 0.0000022006
0148 001763 -7437.20028 0.0000021632
0149 001776 -7437.18446 0.0000021265
0150 001787 -7437.16891 0.0000020907
0151 001797 -7437.15362 0.0000020557
0152 001808 -7437.13859 0.0000020215
0153 001820 -7437.12380 0.0000019880
0154 001832 -7437.10926 0.0000019552
0155 001842 -7437.09496 0.0000019231
0156 001853 -7437.08089 0.0000018916
0157 001863 -7437.06705 0.0000018608
0158 001877 -7437.05344 0.0000018306
0159 001890 -7437.04004 0.0000018011
0160 001905 -7437.02686 0.0000017721
0161 001921 -7437.01390 0.0000017437
0162 001936 -7437.00114 0.0000017158
0163 001947 -7436.98858 0.0000016885
0164 001958 -7436.97622 0.0000016617
0165 001968 -7436.96406 0.0000016354
0166 001979 -7436.95209 0.0000016096
0167 001990 -7436.94031 0.0000015842
0168 002006 -7436.92871 0.0000015593
0169 002022 -7436.91729 0.0000015349
0170 002036 -7436.90606 0.0000015109
0171 002047 -7436.89500 0.0000014873
0172 002057 -7436.88411 0.0000014642
0173 002068 -7436.87339 0.0000014414
0174 002077 -7436.86284 0.0000014190
0175 002087 -7436.85245 0.0000013971
0176 002100 -7436.84222 0.0000013754
0177 002111 -7436.83215 0.0000013542
0178 002120 -7436.82223 0.0000013333
0179 002130 -7436.81247 0.0000013128
0180 002140 -7436.80286 0.0000012926
0181 002149 -7436.79339 0.0000012727
0182 002159 -7436.78407 0.0000012531
0183 002169 -7436.77489 0.0000012339
0184 002178 -7436.76586 0.0000012150
0185 002188 -7436.75696 0.0000011964
0186 002198 -7436.74820 0.0000011781
0187 002209 -7436.73957 0.0000011600
0188 002220 -7436.73108 0.0000011423
0189 002231 -7436.72271 0.0000011249
0190 002241 -7436.71448 0.0000011077
0191 002252 -7436.70636 0.0000010908
0192 002263 -7436.69838 0.0000010741
0193 002275 -7436.69051 0.0000010578
0194 002286 -7436.68276 0.0000010416
0195 002295 -7436.67514 0.0000010258
0196 002305 -7436.66762 0.0000010102
0197 002315 -7436.66023 0.0000009948
Start evaluating ...
  Columns 1 through 7

    0.2699    0.3693    0.4322    0.4740    0.5076    0.5350    0.5565

  Columns 8 through 10

    0.5753    0.5900    0.6036

    0.0822

Elapsed time is 2326.041782 seconds.
