nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002505 -12876.31317 0.0000503249
0060 002540 -12875.68992 0.0000484029
0061 002580 -12875.09018 0.0000465794
0062 002625 -12874.51276 0.0000448478
0063 002676 -12873.95655 0.0000432024
0064 002724 -12873.42051 0.0000416378
0065 002776 -12872.90366 0.0000401488
0066 002827 -12872.40508 0.0000387309
0067 002878 -12871.92391 0.0000373798
0068 002929 -12871.45934 0.0000360915
0069 002980 -12871.01061 0.0000348624
0070 003031 -12870.57700 0.0000336891
0071 003083 -12870.15783 0.0000325683
0072 003128 -12869.75245 0.0000314971
0073 003167 -12869.36028 0.0000304728
0074 003202 -12868.98072 0.0000294928
0075 003250 -12868.61325 0.0000285548
0076 003302 -12868.25735 0.0000276564
0077 003353 -12867.91254 0.0000267955
0078 003401 -12867.57836 0.0000259703
0079 003436 -12867.25436 0.0000251789
0080 003470 -12866.94015 0.0000244196
0081 003505 -12866.63532 0.0000236907
0082 003540 -12866.33951 0.0000229908
0083 003575 -12866.05235 0.0000223184
0084 003610 -12865.77352 0.0000216721
0085 003648 -12865.50268 0.0000210508
0086 003699 -12865.23954 0.0000204533
0087 003741 -12864.98380 0.0000198783
0088 003792 -12864.73519 0.0000193249
0089 003842 -12864.49343 0.0000187920
0090 003893 -12864.25829 0.0000182788
0091 003939 -12864.02951 0.0000177843
0092 003988 -12863.80686 0.0000173077
0093 004039 -12863.59013 0.0000168481
0094 004090 -12863.37910 0.0000164049
0095 004141 -12863.17358 0.0000159773
0096 004192 -12862.97337 0.0000155646
0097 004244 -12862.77829 0.0000151663
0098 004283 -12862.58816 0.0000147816
0099 004322 -12862.40281 0.0000144100
0100 004373 -12862.22208 0.0000140510
0101 004429 -12862.04581 0.0000137040
0102 004472 -12861.87387 0.0000133685
0103 004510 -12861.70609 0.0000130441
0104 004552 -12861.54236 0.0000127303
0105 004586 -12861.38253 0.0000124267
0106 004621 -12861.22649 0.0000121329
0107 004658 -12861.07410 0.0000118485
0108 004698 -12860.92526 0.0000115731
0109 004741 -12860.77985 0.0000113063
0110 004792 -12860.63776 0.0000110479
0111 004835 -12860.49890 0.0000107975
0112 004883 -12860.36316 0.0000105548
0113 004925 -12860.23045 0.0000103195
0114 004972 -12860.10067 0.0000100913
0115 005014 -12859.97374 0.0000098700
0116 005051 -12859.84958 0.0000096553
0117 005094 -12859.72809 0.0000094469
0118 005145 -12859.60921 0.0000092447
0119 005190 -12859.49285 0.0000090484
0120 005225 -12859.37894 0.0000088577
0121 005259 -12859.26742 0.0000086726
0122 005295 -12859.15821 0.0000084927
0123 005329 -12859.05125 0.0000083180
0124 005362 -12858.94647 0.0000081481
0125 005400 -12858.84382 0.0000079830
0126 005441 -12858.74323 0.0000078225
0127 005485 -12858.64465 0.0000076665
0128 005519 -12858.54802 0.0000075147
0129 005554 -12858.45329 0.0000073670
0130 005593 -12858.36041 0.0000072233
0131 005620 -12858.26933 0.0000070835
0132 005647 -12858.18000 0.0000069474
0133 005674 -12858.09237 0.0000068149
0134 005700 -12858.00640 0.0000066858
0135 005727 -12857.92205 0.0000065602
0136 005754 -12857.83928 0.0000064378
0137 005780 -12857.75803 0.0000063185
0138 005807 -12857.67829 0.0000062023
0139 005834 -12857.59999 0.0000060891
0140 005861 -12857.52312 0.0000059787
0141 005887 -12857.44763 0.0000058711
0142 005914 -12857.37350 0.0000057661
0143 005941 -12857.30068 0.0000056638
0144 005967 -12857.22914 0.0000055639
0145 005994 -12857.15885 0.0000054666
0146 006021 -12857.08979 0.0000053715
0147 006047 -12857.02192 0.0000052788
0148 006074 -12856.95522 0.0000051883
0149 006101 -12856.88965 0.0000050999
0150 006127 -12856.82519 0.0000050137
0151 006154 -12856.76181 0.0000049294
0152 006181 -12856.69949 0.0000048471
0153 006207 -12856.63821 0.0000047668
0154 006234 -12856.57793 0.0000046883
0155 006261 -12856.51864 0.0000046116
0156 006288 -12856.46032 0.0000045366
0157 006314 -12856.40293 0.0000044633
0158 006341 -12856.34647 0.0000043917
0159 006368 -12856.29091 0.0000043217
0160 006395 -12856.23623 0.0000042532
0161 006421 -12856.18241 0.0000041863
0162 006448 -12856.12943 0.0000041208
0163 006475 -12856.07728 0.0000040568
0164 006501 -12856.02593 0.0000039941
0165 006528 -12855.97537 0.0000039328
0166 006555 -12855.92558 0.0000038728
0167 006582 -12855.87655 0.0000038141
0168 006608 -12855.82825 0.0000037566
0169 006635 -12855.78068 0.0000037004
0170 006662 -12855.73382 0.0000036453
0171 006688 -12855.68765 0.0000035914
0172 006715 -12855.64216 0.0000035385
0173 006742 -12855.59733 0.0000034868
0174 006771 -12855.55316 0.0000034361
0175 006798 -12855.50962 0.0000033865
0176 006824 -12855.46671 0.0000033378
0177 006851 -12855.42442 0.0000032902
0178 006878 -12855.38272 0.0000032435
0179 006904 -12855.34161 0.0000031977
0180 006931 -12855.30108 0.0000031528
0181 006958 -12855.26112 0.0000031088
0182 006985 -12855.22171 0.0000030657
0183 007011 -12855.18284 0.0000030234
0184 007038 -12855.14451 0.0000029819
0185 007065 -12855.10670 0.0000029412
0186 007091 -12855.06940 0.0000029013
0187 007118 -12855.03261 0.0000028621
0188 007145 -12854.99631 0.0000028237
0189 007172 -12854.96050 0.0000027860
0190 007198 -12854.92516 0.0000027490
0191 007225 -12854.89029 0.0000027127
0192 007252 -12854.85587 0.0000026771
0193 007279 -12854.82191 0.0000026421
0194 007307 -12854.78839 0.0000026078
0195 007334 -12854.75530 0.0000025741
0196 007360 -12854.72263 0.0000025410
0197 007387 -12854.69039 0.0000025085
0198 007414 -12854.65855 0.0000024765
0199 007441 -12854.62712 0.0000024452
0200 007468 -12854.59609 0.0000024144
Start evaluating ...
  Columns 1 through 7

    0.1111    0.1836    0.2476    0.2974    0.3159    0.3245    0.3283

  Columns 8 through 10

    0.3321    0.3342    0.3361

    0.0261

Elapsed time is 7491.005176 seconds.
