nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002529 -12884.95499 0.0000512166
0060 002580 -12884.32021 0.0000492652
0061 002627 -12883.70931 0.0000474141
0062 002664 -12883.12109 0.0000456567
0063 002700 -12882.55439 0.0000439871
0064 002734 -12882.00818 0.0000423998
0065 002786 -12881.48144 0.0000408896
0066 002836 -12880.97324 0.0000394519
0067 002872 -12880.48270 0.0000380821
0068 002907 -12880.00900 0.0000367764
0069 002949 -12879.55137 0.0000355308
0070 003000 -12879.10906 0.0000343420
0071 003052 -12878.68139 0.0000332066
0072 003103 -12878.26770 0.0000321217
0073 003142 -12877.86739 0.0000310843
0074 003193 -12877.47987 0.0000300919
0075 003245 -12877.10459 0.0000291421
0076 003296 -12876.74104 0.0000282324
0077 003347 -12876.38872 0.0000273608
0078 003386 -12876.04717 0.0000265253
0079 003426 -12875.71595 0.0000257240
0080 003477 -12875.39464 0.0000249550
0081 003516 -12875.08283 0.0000242169
0082 003551 -12874.78017 0.0000235079
0083 003586 -12874.48628 0.0000228268
0084 003621 -12874.20082 0.0000221720
0085 003664 -12873.92348 0.0000215423
0086 003709 -12873.65395 0.0000209365
0087 003742 -12873.39192 0.0000203535
0088 003789 -12873.13713 0.0000197922
0089 003831 -12872.88931 0.0000192515
0090 003873 -12872.64819 0.0000187305
0091 003917 -12872.41354 0.0000182283
0092 003956 -12872.18513 0.0000177441
0093 003999 -12871.96274 0.0000172771
0094 004042 -12871.74615 0.0000168264
0095 004076 -12871.53516 0.0000163914
0096 004110 -12871.32959 0.0000159714
0097 004145 -12871.12924 0.0000155657
0098 004180 -12870.93393 0.0000151738
0099 004214 -12870.74351 0.0000147950
0100 004249 -12870.55780 0.0000144288
0101 004301 -12870.37665 0.0000140747
0102 004352 -12870.19991 0.0000137321
0103 004403 -12870.02744 0.0000134006
0104 004444 -12869.85911 0.0000130798
0105 004486 -12869.69477 0.0000127692
0106 004529 -12869.53430 0.0000124685
0107 004579 -12869.37759 0.0000121771
0108 004630 -12869.22451 0.0000118948
0109 004681 -12869.07495 0.0000116213
0110 004732 -12868.92881 0.0000113561
0111 004779 -12868.78598 0.0000110990
0112 004826 -12868.64636 0.0000108496
0113 004877 -12868.50985 0.0000106077
0114 004923 -12868.37637 0.0000103729
0115 004970 -12868.24582 0.0000101451
0116 005013 -12868.11811 0.0000099240
0117 005053 -12867.99317 0.0000097092
0118 005097 -12867.87092 0.0000095007
0119 005148 -12867.75127 0.0000092982
0120 005199 -12867.63416 0.0000091014
0121 005240 -12867.51950 0.0000089101
0122 005288 -12867.40724 0.0000087242
0123 005331 -12867.29731 0.0000085435
0124 005382 -12867.18964 0.0000083678
0125 005429 -12867.08417 0.0000081969
0126 005463 -12866.98084 0.0000080307
0127 005497 -12866.87959 0.0000078690
0128 005532 -12866.78036 0.0000077116
0129 005571 -12866.68311 0.0000075584
0130 005610 -12866.58778 0.0000074093
0131 005637 -12866.49431 0.0000072642
0132 005663 -12866.40267 0.0000071228
0133 005690 -12866.31279 0.0000069852
0134 005717 -12866.22464 0.0000068510
0135 005743 -12866.13818 0.0000067204
0136 005770 -12866.05335 0.0000065931
0137 005797 -12865.97012 0.0000064690
0138 005823 -12865.88845 0.0000063480
0139 005850 -12865.80829 0.0000062301
0140 005877 -12865.72962 0.0000061151
0141 005903 -12865.65238 0.0000060030
0142 005930 -12865.57656 0.0000058936
0143 005957 -12865.50210 0.0000057869
0144 005984 -12865.42899 0.0000056829
0145 006011 -12865.35719 0.0000055813
0146 006038 -12865.28666 0.0000054822
0147 006065 -12865.21737 0.0000053854
0148 006092 -12865.14930 0.0000052909
0149 006119 -12865.08242 0.0000051987
0150 006145 -12865.01670 0.0000051086
0151 006173 -12864.95211 0.0000050207
0152 006199 -12864.88862 0.0000049348
0153 006227 -12864.82621 0.0000048508
0154 006253 -12864.76486 0.0000047688
0155 006280 -12864.70455 0.0000046887
0156 006307 -12864.64523 0.0000046104
0157 006334 -12864.58691 0.0000045339
0158 006361 -12864.52954 0.0000044590
0159 006388 -12864.47312 0.0000043859
0160 006415 -12864.41762 0.0000043144
0161 006441 -12864.36302 0.0000042444
0162 006468 -12864.30929 0.0000041760
0163 006495 -12864.25643 0.0000041091
0164 006522 -12864.20442 0.0000040436
0165 006549 -12864.15322 0.0000039796
0166 006575 -12864.10283 0.0000039169
0167 006602 -12864.05324 0.0000038556
0168 006629 -12864.00441 0.0000037956
0169 006656 -12863.95634 0.0000037368
0170 006683 -12863.90901 0.0000036793
0171 006710 -12863.86240 0.0000036230
0172 006737 -12863.81651 0.0000035678
0173 006765 -12863.77131 0.0000035138
0174 006791 -12863.72678 0.0000034609
0175 006818 -12863.68293 0.0000034091
0176 006845 -12863.63973 0.0000033584
0177 006871 -12863.59717 0.0000033087
0178 006898 -12863.55523 0.0000032600
0179 006925 -12863.51391 0.0000032122
0180 006951 -12863.47319 0.0000031655
0181 006978 -12863.43306 0.0000031196
0182 007005 -12863.39351 0.0000030747
0183 007031 -12863.35453 0.0000030306
0184 007058 -12863.31610 0.0000029874
0185 007084 -12863.27822 0.0000029451
0186 007111 -12863.24087 0.0000029035
0187 007138 -12863.20404 0.0000028628
0188 007164 -12863.16773 0.0000028229
0189 007191 -12863.13192 0.0000027837
0190 007218 -12863.09661 0.0000027453
0191 007245 -12863.06178 0.0000027075
0192 007271 -12863.02743 0.0000026705
0193 007299 -12862.99355 0.0000026342
0194 007327 -12862.96012 0.0000025986
0195 007353 -12862.92715 0.0000025636
0196 007380 -12862.89461 0.0000025293
0197 007407 -12862.86251 0.0000024956
0198 007433 -12862.83084 0.0000024626
0199 007461 -12862.79958 0.0000024301
0200 007487 -12862.76873 0.0000023982
Start evaluating ...
  Columns 1 through 7

    0.1150    0.1875    0.2576    0.3027    0.3225    0.3331    0.3389

  Columns 8 through 10

    0.3418    0.3435    0.3443

    0.0274

Elapsed time is 7510.588602 seconds.
