nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002093 -12899.97009 0.0000504827
0060 002128 -12899.34374 0.0000485538
0061 002163 -12898.74103 0.0000467245
0062 002199 -12898.16073 0.0000449883
0063 002235 -12897.60174 0.0000433393
0064 002270 -12897.06298 0.0000417719
0065 002305 -12896.54347 0.0000402809
0066 002340 -12896.04229 0.0000388618
0067 002376 -12895.55856 0.0000375100
0068 002411 -12895.09146 0.0000362217
0069 002447 -12894.64022 0.0000349930
0070 002482 -12894.20412 0.0000338205
0071 002519 -12893.78247 0.0000327008
0072 002554 -12893.37463 0.0000316311
0073 002590 -12892.97998 0.0000306086
0074 002625 -12892.59795 0.0000296305
0075 002662 -12892.22801 0.0000286945
0076 002697 -12891.86963 0.0000277982
0077 002733 -12891.52232 0.0000269397
0078 002768 -12891.18564 0.0000261168
0079 002804 -12890.85913 0.0000253277
0080 002839 -12890.54240 0.0000245707
0081 002873 -12890.23503 0.0000238441
0082 002909 -12889.93667 0.0000231464
0083 002943 -12889.64696 0.0000224761
0084 002978 -12889.36555 0.0000218320
0085 003011 -12889.09213 0.0000212126
0086 003045 -12888.82640 0.0000206169
0087 003079 -12888.56806 0.0000200437
0088 003114 -12888.31684 0.0000194919
0089 003152 -12888.07247 0.0000189605
0090 003189 -12887.83470 0.0000184486
0091 003224 -12887.60330 0.0000179553
0092 003260 -12887.37803 0.0000174797
0093 003295 -12887.15867 0.0000170210
0094 003330 -12886.94502 0.0000165786
0095 003365 -12886.73687 0.0000161516
0096 003401 -12886.53404 0.0000157394
0097 003437 -12886.33635 0.0000153413
0098 003472 -12886.14361 0.0000149568
0099 003507 -12885.95566 0.0000145853
0100 003542 -12885.77234 0.0000142262
0101 003582 -12885.59350 0.0000138790
0102 003617 -12885.41899 0.0000135432
0103 003653 -12885.24867 0.0000132183
0104 003688 -12885.08240 0.0000129039
0105 003724 -12884.92005 0.0000125996
0106 003760 -12884.76150 0.0000123050
0107 003795 -12884.60663 0.0000120196
0108 003831 -12884.45532 0.0000117432
0109 003867 -12884.30747 0.0000114754
0110 003903 -12884.16296 0.0000112157
0111 003939 -12884.02170 0.0000109640
0112 003975 -12883.88358 0.0000107200
0113 004010 -12883.74852 0.0000104832
0114 004045 -12883.61641 0.0000102535
0115 004081 -12883.48718 0.0000100307
0116 004116 -12883.36074 0.0000098143
0117 004151 -12883.23701 0.0000096043
0118 004186 -12883.11590 0.0000094003
0119 004220 -12882.99735 0.0000092022
0120 004255 -12882.88127 0.0000090097
0121 004289 -12882.76761 0.0000088227
0122 004325 -12882.65629 0.0000086409
0123 004362 -12882.54725 0.0000084642
0124 004399 -12882.44042 0.0000082924
0125 004435 -12882.33575 0.0000081253
0126 004470 -12882.23317 0.0000079628
0127 004506 -12882.13263 0.0000078047
0128 004541 -12882.03407 0.0000076508
0129 004577 -12881.93744 0.0000075010
0130 004612 -12881.84269 0.0000073553
0131 004648 -12881.74977 0.0000072133
0132 004683 -12881.65863 0.0000070751
0133 004719 -12881.56923 0.0000069405
0134 004754 -12881.48151 0.0000068093
0135 004790 -12881.39544 0.0000066815
0136 004826 -12881.31098 0.0000065570
0137 004862 -12881.22808 0.0000064356
0138 004897 -12881.14671 0.0000063173
0139 004933 -12881.06682 0.0000062020
0140 004968 -12880.98838 0.0000060895
0141 005004 -12880.91135 0.0000059798
0142 005040 -12880.83571 0.0000058727
0143 005075 -12880.76141 0.0000057683
0144 005111 -12880.68842 0.0000056664
0145 005147 -12880.61671 0.0000055670
0146 005182 -12880.54626 0.0000054699
0147 005218 -12880.47702 0.0000053751
0148 005254 -12880.40898 0.0000052826
0149 005289 -12880.34210 0.0000051923
0150 005324 -12880.27636 0.0000051040
0151 005359 -12880.21173 0.0000050178
0152 005393 -12880.14818 0.0000049336
0153 005428 -12880.08570 0.0000048513
0154 005462 -12880.02425 0.0000047709
0155 005497 -12879.96381 0.0000046923
0156 005532 -12879.90436 0.0000046155
0157 005569 -12879.84589 0.0000045404
0158 005604 -12879.78835 0.0000044669
0159 005631 -12879.73174 0.0000043951
0160 005658 -12879.67604 0.0000043249
0161 005685 -12879.62122 0.0000042562
0162 005712 -12879.56727 0.0000041890
0163 005738 -12879.51417 0.0000041232
0164 005765 -12879.46189 0.0000040589
0165 005792 -12879.41042 0.0000039959
0166 005819 -12879.35975 0.0000039342
0167 005845 -12879.30986 0.0000038739
0168 005872 -12879.26073 0.0000038148
0169 005899 -12879.21234 0.0000037570
0170 005926 -12879.16468 0.0000037003
0171 005952 -12879.11774 0.0000036449
0172 005979 -12879.07150 0.0000035905
0173 006006 -12879.02594 0.0000035373
0174 006033 -12878.98105 0.0000034852
0175 006060 -12878.93683 0.0000034341
0176 006086 -12878.89324 0.0000033840
0177 006113 -12878.85029 0.0000033350
0178 006140 -12878.80796 0.0000032869
0179 006167 -12878.76624 0.0000032397
0180 006194 -12878.72511 0.0000031935
0181 006220 -12878.68457 0.0000031482
0182 006247 -12878.64459 0.0000031038
0183 006274 -12878.60518 0.0000030602
0184 006301 -12878.56632 0.0000030175
0185 006327 -12878.52800 0.0000029755
0186 006354 -12878.49021 0.0000029344
0187 006381 -12878.45294 0.0000028941
0188 006407 -12878.41618 0.0000028545
0189 006434 -12878.37991 0.0000028157
0190 006461 -12878.34414 0.0000027775
0191 006488 -12878.30886 0.0000027401
0192 006514 -12878.27404 0.0000027034
0193 006541 -12878.23969 0.0000026674
0194 006568 -12878.20579 0.0000026320
0195 006595 -12878.17235 0.0000025972
0196 006621 -12878.13934 0.0000025631
0197 006648 -12878.10676 0.0000025296
0198 006675 -12878.07461 0.0000024967
0199 006701 -12878.04287 0.0000024644
0200 006728 -12878.01154 0.0000024327
Start evaluating ...
  Columns 1 through 7

    0.1163    0.1844    0.2543    0.2958    0.3156    0.3269    0.3329

  Columns 8 through 10

    0.3373    0.3407    0.3421

    0.0274

Elapsed time is 6756.078259 seconds.
