nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000697 -7449.89875 0.0000236019
0060 000708 -7449.73057 0.0000225739
0061 000718 -7449.56965 0.0000216014
0062 000729 -7449.41558 0.0000206809
0063 000739 -7449.26802 0.0000198090
0064 000750 -7449.12661 0.0000189826
0065 000761 -7448.99105 0.0000181989
0066 000772 -7448.86102 0.0000174553
0067 000783 -7448.73626 0.0000167494
0068 000793 -7448.61649 0.0000160790
0069 000804 -7448.50147 0.0000154419
0070 000816 -7448.39096 0.0000148363
0071 000826 -7448.28474 0.0000142603
0072 000837 -7448.18261 0.0000137123
0073 000848 -7448.08436 0.0000131907
0074 000861 -7447.98982 0.0000126940
0075 000875 -7447.89880 0.0000122209
0076 000885 -7447.81113 0.0000117701
0077 000896 -7447.72667 0.0000113403
0078 000907 -7447.64527 0.0000109305
0079 000918 -7447.56677 0.0000105396
0080 000930 -7447.49105 0.0000101665
0081 000942 -7447.41799 0.0000098104
0082 000953 -7447.34746 0.0000094703
0083 000964 -7447.27935 0.0000091454
0084 000975 -7447.21356 0.0000088350
0085 000987 -7447.14997 0.0000085382
0086 000999 -7447.08850 0.0000082543
0087 001011 -7447.02905 0.0000079828
0088 001023 -7446.97154 0.0000077229
0089 001034 -7446.91588 0.0000074741
0090 001045 -7446.86199 0.0000072359
0091 001055 -7446.80981 0.0000070076
0092 001067 -7446.75925 0.0000067888
0093 001077 -7446.71026 0.0000065791
0094 001088 -7446.66277 0.0000063779
0095 001099 -7446.61671 0.0000061849
0096 001110 -7446.57203 0.0000059997
0097 001121 -7446.52868 0.0000058218
0098 001132 -7446.48660 0.0000056510
0099 001143 -7446.44574 0.0000054868
0100 001154 -7446.40606 0.0000053290
0101 001166 -7446.36751 0.0000051773
0102 001177 -7446.33004 0.0000050313
0103 001188 -7446.29362 0.0000048909
0104 001199 -7446.25821 0.0000047557
0105 001210 -7446.22377 0.0000046255
0106 001221 -7446.19026 0.0000045000
0107 001232 -7446.15765 0.0000043792
0108 001243 -7446.12591 0.0000042626
0109 001255 -7446.09501 0.0000041503
0110 001269 -7446.06491 0.0000040418
0111 001283 -7446.03560 0.0000039372
0112 001296 -7446.00703 0.0000038362
0113 001307 -7445.97919 0.0000037387
0114 001318 -7445.95206 0.0000036445
0115 001329 -7445.92560 0.0000035534
0116 001340 -7445.89979 0.0000034654
0117 001350 -7445.87463 0.0000033803
0118 001361 -7445.85007 0.0000032979
0119 001372 -7445.82611 0.0000032183
0120 001382 -7445.80272 0.0000031411
0121 001393 -7445.77989 0.0000030665
0122 001404 -7445.75759 0.0000029941
0123 001415 -7445.73582 0.0000029241
0124 001426 -7445.71455 0.0000028562
0125 001440 -7445.69378 0.0000027903
0126 001456 -7445.67348 0.0000027265
0127 001468 -7445.65364 0.0000026645
0128 001479 -7445.63425 0.0000026045
0129 001489 -7445.61529 0.0000025461
0130 001502 -7445.59675 0.0000024895
0131 001518 -7445.57863 0.0000024346
0132 001534 -7445.56090 0.0000023811
0133 001550 -7445.54355 0.0000023293
0134 001565 -7445.52659 0.0000022788
0135 001581 -7445.50999 0.0000022298
0136 001596 -7445.49374 0.0000021821
0137 001607 -7445.47784 0.0000021358
0138 001618 -7445.46227 0.0000020907
0139 001629 -7445.44703 0.0000020468
0140 001639 -7445.43211 0.0000020041
0141 001651 -7445.41750 0.0000019625
0142 001662 -7445.40319 0.0000019220
0143 001673 -7445.38917 0.0000018826
0144 001686 -7445.37544 0.0000018442
0145 001697 -7445.36199 0.0000018068
0146 001708 -7445.34881 0.0000017703
0147 001719 -7445.33589 0.0000017348
0148 001730 -7445.32323 0.0000017001
0149 001741 -7445.31083 0.0000016663
0150 001753 -7445.29866 0.0000016334
0151 001764 -7445.28674 0.0000016012
0152 001777 -7445.27505 0.0000015699
0153 001791 -7445.26359 0.0000015393
0154 001804 -7445.25236 0.0000015094
0155 001819 -7445.24134 0.0000014803
0156 001832 -7445.23053 0.0000014518
0157 001843 -7445.21992 0.0000014240
0158 001854 -7445.20952 0.0000013969
0159 001865 -7445.19932 0.0000013704
0160 001875 -7445.18931 0.0000013445
0161 001885 -7445.17949 0.0000013193
0162 001896 -7445.16985 0.0000012946
0163 001906 -7445.16039 0.0000012704
0164 001917 -7445.15111 0.0000012468
0165 001928 -7445.14200 0.0000012238
0166 001938 -7445.13305 0.0000012012
0167 001949 -7445.12427 0.0000011792
0168 001960 -7445.11566 0.0000011577
0169 001971 -7445.10719 0.0000011366
0170 001981 -7445.09888 0.0000011160
0171 001992 -7445.09073 0.0000010959
0172 002002 -7445.08271 0.0000010762
0173 002012 -7445.07485 0.0000010569
0174 002023 -7445.06712 0.0000010380
0175 002034 -7445.05953 0.0000010196
0176 002045 -7445.05207 0.0000010015
0177 002057 -7445.04474 0.0000009839
Start evaluating ...
  Columns 1 through 7

    0.2680    0.3686    0.4292    0.4745    0.5083    0.5350    0.5566

  Columns 8 through 10

    0.5748    0.5901    0.6028

    0.0804

Elapsed time is 2071.267199 seconds.
