2 2478 9215
2 1357 8585
2 593 3668
2 943 4096
1 3218
2 295 777
2 1066 9265
2 928 6146
2 770 2939
2 295 963
2 231 3240
2 1334 7744
2 712 2915
2 608 9302
2 293 538
2 293 1450
2 1216 9322
2 2079 9345
2 9360 9385
2 511 5765
2 973 9402
2 283 1405
2 806 3068
2 452 3719
2 464 5109
2 969 7842
2 700 1406
2 1668 9454
2 418 1240
2 940 3439
2 1454 9470
2 327 1857
2 1477 9489
2 1376 9504
2 475 2921
0
2 527 5188
2 1176 8263
2 288 1237
2 597 9221
2 492 4142
2 1543 9571
2 950 5716
2 608 4889
2 223 2014
2 296 1446
2 419 1370
2 231 1097
2 699 4008
2 855 4622
2 505 2763
2 483 2106
2 527 3633
2 438 5802
2 372 5363
2 675 7546
1 527
2 302 3279
2 541 9661
2 1526 9673
2 430 6886
2 833 4711
2 500 6506
2 286 676
2 716 7259
2 372 5134
2 300 693
2 1738 9749
2 593 3594
2 384 4683
2 960 5889
2 685 3693
2 709 3265
2 469 9787
2 343 5144
2 418 2918
2 511 3296
2 283 3026
2 701 2763
2 289 680
0
2 1265 9829
2 1074 9848
2 911 3184
2 2404 9884
2 1052 9899
2 304 3553
2 747 9926
2 593 9944
2 1907 9966
2 419 3285
2 314 1095
2 3425 10001
2 830 10016
2 412 4035
2 455 2587
2 305 899
2 300 973
2 542 4093
2 469 4522
2 293 10044
2 10057 10082
2 480 10096
2 1228 6439
2 1082 9704
2 219 1230
2 623 10133
2 494 10145
2 1504 10157
2 1329 5572
2 418 1968
2 327 2963
2 595 9910
2 921 3864
2 3493 10209
2 701 2767
2 288 4810
2 746 5751
2 412 5681
2 531 2831
2 845 10243
2 532 6338
2 1935 10264
2 4110 10283
2 475 2939
1 1265
2 1197 7233
2 542 10310
2 626 9224
2 412 4374
2 2014 10340
2 294 899
2 292 1025
2 305 1999
2 1538 10203
2 612 10363
2 422 1630
2 300 1446
2 293 2005
2 1402 6895
2 338 4394
2 522 4600
2 418 2688
2 221 1039
2 1360 6165
2 959 10408
0
2 702 4738
2 683 3829
2 289 695
2 1066 4171
2 312 1180
2 1798 10458
2 1351 8979
2 312 1444
2 1036 8997
2 394 2487
2 319 1237
2 300 1580
2 430 2425
2 1104 9483
2 492 6131
2 623 5482
2 729 2765
2 911 6131
2 898 10557
2 866 4576
2 401 4613
2 876 10585
2 282 1672
2 1031 6461
2 2074 10610
2 826 4861
2 505 4173
2 300 1028
2 455 5185
2 722 5719
2 1254 6406
2 289 2164
2 289 4469
2 304 1440
2 919 3589
2 214 1366
2 497 4094
2 831 8507
2 319 10677
2 435 3659
2 419 3464
2 534 2199
2 1937 10701
2 412 6106
2 462 10732
2 604 5098
2 6843 10767
2 531 6005
2 1736 6440
2 974 10802
2 609 5624
2 1248 6895
2 950 10825
2 433 4368
2 608 4272
2 1286 10848
2 2134 10860
2 311 7039
2 801 3495
2 614 9399
2 538 8473
1 1039
2 418 3747
2 1032 6459
2 2755 10227
2 2188 9691
2 910 5036
2 1288 10956
2 423 5294
2 323 1493
2 992 4226
2 530 10985
2 2232 11006
2 674 8049
2 153 2763
2 520 11026
2 1230 11038
2 2444 11057
2 976 11069
2 294 2032
2 289 538
2 300 1440
2 700 10142
2 737 6092
2 294 1766
2 492 6505
2 1108 9322
2 406 3167
2 691 4252
2 528 6582
2 911 6515
2 718 5299
2 6865 11154
2 1369 11037
2 1604 11178
2 325 1567
2 296 898
2 801 2331
2 302 2377
2 433 5031
2 427 6092
2 224 1781
2 3750 11229
2 448 11244
1 469
2 11260 11285
2 623 3601
2 421 11304
2 480 3380
2 372 3053
2 289 3277
2 223 4890
2 4526 11351
2 1613 11353
2 264 2612
2 2439 11373
2 1738 10261
2 487 2594
2 482 2921
2 486 2597
2 406 1999
0
1 894
2 2262 11401
2 598 4035
2 289 900
2 825 5544
2 488 3431
2 372 1171
2 360 1406
2 458 3830
2 327 1696
2 534 11423
2 700 3607
2 845 3175
2 295 3277
2 493 5855
2 239 2121
2 1538 11456
2 724 8595
2 294 2009
2 361 2005
2 3181 11490
2 701 10122
2 2404 11510
2 989 7191
2 469 3280
2 807 3012
2 492 3034
2 312 1864
2 2266 11547
2 311 1045
2 2400 11567
2 220 1415
2 1089 6092
2 506 2769
2 561 8386
2 314 2115
2 1495 11089
2 1846 8522
2 354 1663
2 296 1432
2 318 2065
2 955 6189
2 2331 11629
2 1418 10505
2 612 11648
2 908 3433
2 296 2483
2 435 4724
2 528 4711
2 322 6647
2 491 5507
2 289 538
2 296 2781
2 712 11694
2 252 3181
2 223 3180
2 1618 11711
2 1403 11727
2 1053 6110
2 312 1762
2 991 11745
2 1112 9958
2 390 4093
2 412 3215
2 1738 11771
2 1096 10385
2 556 7027
2 531 4262
2 181 2026
2 11811 11836
2 492 7862
2 294 3061
2 948 7739
2 505 9926
2 338 3458
2 683 4034
2 186 2016
2 1699 11887
2 1194 11901
2 322 2003
2 222 7356
2 279 2763
2 289 1480
2 501 2335
2 2671 11929
2 293 898
2 909 4574
2 1171 5825
2 836 6614
2 321 10320
2 300 1230
0
2 3280 11817
2 483 3741
2 1446 11983
2 296 963
2 12003 12028
2 460 4925
2 2552 12055
2 319 1089
2 871 12067
2 703 12084
2 338 2819
2 228 3814
2 449 8185
2 294 695
2 215 1755
2 491 12116
2 294 1025
2 346 2504
2 293 3279
2 709 8995
2 368 12141
2 1233 11343
2 449 4810
2 6399 12184
2 450 1450
2 430 4388
2 911 10175
2 718 3602
2 593 7419
2 1687 12224
2 1850 12235
2 3808 12256
2 527 5765
2 4042 12280
2 1939 12294
2 615 12306
2 513 8157
2 809 8261
2 799 4348
2 1176 6649
2 1900 12350
2 167 2916
2 1089 12364
2 430 3265
2 4955 12399
2 2585 12424
2 674 3186
2 295 8950
2 894 4578
2 505 2522
2 1357 5046
2 770 1401
2 4093 12468
2 449 4388
2 322 3151
2 325 6757
2 1949 9898
2 619 6614
2 807 4711
2 300 3366
2 292 7502
2 289 1234
2 1089 12517
2 520 3654
2 308 1041
2 748 5929
2 383 2429
2 430 2331
2 1969 12541
2 952 9052
2 3627 12568
2 698 5331
2 450 3360
2 319 2010
2 727 8602
2 223 8762
2 423 2534
2 1613 10089
0
2 1193 12631
2 1459 12650
2 896 8762
2 187 2511
2 3242 12680
2 214 3390
2 1289 12712
2 969 8480
2 677 6106
2 492 4171
2 2524 11739
2 216 3604
2 193 1919
2 11171 12766
2 299 2006
2 577 7367
2 2814 11511
2 170 4878
2 327 6363
2 608 3380
2 523 12804
2 10805 12838
2 728 5375
2 857 11112
2 529 7638
2 460 8090
2 701 12280
2 799 5822
2 292 12335
2 414 8448
2 221 2691
2 626 7858
2 876 3433
2 845 6005
2 612 12923
2 921 6066
2 695 12278
2 299 898
2 305 3720
2 624 9088
2 312 1038
2 803 12972
2 292 1971
2 1113 12988
2 866 6924
2 909 6069
2 240 2618
1 11970
2 312 7292
2 608 2605
2 612 8654
0
2 495 4383
2 681 6401
2 2404 13050
2 292 698
2 294 6265
2 700 2873
2 548 4300
2 4099 13082
2 327 2524
2 326 2970
2 419 3741
2 215 2068
2 760 3864
2 300 5800
2 305 1450
2 1954 13108
2 1142 11629
2 1251 13132
2 712 13150
2 616 6765
1 3429
2 433 4605
2 729 4926
2 482 2365
2 397 2957
2 224 1951
2 815 2946
2 312 1675
2 334 4051
2 296 2079
2 295 2087
2 418 2262
2 222 1770
2 380 2970
2 302 1023
0
2 286 880
2 845 4272
2 675 7574
2 293 8403
2 701 13221
2 739 6685
2 13240 13265
2 338 2882
2 327 1751
2 399 3584
2 579 3363
2 1122 9121
2 1177 13298
2 1977 13310
2 1694 13324
2 247 2916
2 1108 10885
2 3702 13356
2 1126 13367
2 302 3279
2 426 5317
0
2 1213 13382
2 220 1959
2 287 1973
2 327 2588
2 1240 8713
2 1416 13407
2 377 2328
2 1115 13422
2 525 2645
2 5324 13446
2 455 11483
2 412 6062
2 847 2331
2 460 4704
2 969 7492
2 821 2195
2 421 2591
2 616 9044
2 296 1432
2 1504 13503
2 701 6057
2 623 5315
2 908 13524
2 534 2645
2 1235 13538
2 300 781
2 465 3363
2 2274 13552
2 283 1122
2 455 4468
2 3195 13587
2 292 1780
2 921 10878
2 483 2079
2 1186 9482
2 406 3691
2 1186 8267
2 848 12158
2 327 3061
2 418 1895
2 626 6611
2 1622 12299
2 412 8475
2 301 4707
2 455 3338
2 2317 13662
2 685 9345
2 419 2069
2 423 3826
2 431 2766
2 1288 13690
2 285 973
2 623 5031
2 847 2332
0
2 1677 13723
2 327 1449
2 371 5117
2 847 3770
2 397 1506
2 596 3221
2 412 3221
2 1158 13750
2 292 2586
2 2696 13768
2 452 5144
2 739 13786
2 300 898
2 527 2830
2 418 3010
2 530 7760
2 469 3637
2 435 7199
2 1222 13821
2 430 2592
2 298 1435
2 423 3374
2 1088 8388
2 8116 13858
2 868 7192
2 700 1642
2 300 1105
2 703 5315
2 383 11098
0
2 1089 12508
2 296 8179
2 288 4592
2 469 10662
2 432 5061
2 432 6536
2 2525 13929
2 418 2591
2 804 4021
2 722 3955
2 807 8518
2 319 4421
2 340 4930
2 431 13960
2 727 4444
2 1034 6311
2 295 3077
2 480 4663
2 312 1028
2 176 1064
2 300 1675
2 673 13986
2 304 687
2 310 3336
2 843 13412
2 327 2161
2 283 1664
2 3189 14022
2 752 14035
2 371 3451
2 292 897
2 485 12242
2 224 1033
2 417 5907
2 296 1035
2 512 9722
2 685 7962
2 735 13157
2 296 4260
2 319 1038
2 14087 14112
2 326 1089
2 814 9777
2 530 3693
2 960 9000
2 492 1663
2 2363 14148
2 283 5319
2 418 2118
2 947 14172
2 312 2587
2 825 12202
2 410 2682
2 492 10392
2 1552 14206
2 397 13363
2 3729 14229
2 423 2522
2 8251 14264
2 614 9724
2 14293 14318
2 1114 14329
2 2414 14342
2 952 14353
2 300 8699
2 1390 14379
2 181 2012
2 231 3089
2 2678 14407
2 223 1405
2 300 3341
2 300 793
2 842 14423
2 157 3089
2 338 14432
2 310 6579
2 293 1450
2 614 4447
2 418 1845
2 368 5492
2 327 1461
2 434 3952
2 418 7036
2 320 1689
2 1039 6466
2 312 1420
2 511 3407
2 3317 14481
2 295 1592
2 285 3451
2 423 3010
2 465 4700
2 938 2815
2 458 5303
2 221 1991
2 492 3691
2 512 4176
2 988 8384
2 221 4526
1 4506
2 399 2641
2 383 2918
2 219 1186
2 442 3993
2 683 3271
2 221 4761
0
2 522 11603
2 894 3136
2 293 2079
2 845 8688
2 2131 14568
2 294 1664
2 406 1769
2 433 3197
2 452 2328
2 1431 14592
2 294 793
2 410 2820
2 292 1391
2 512 6183
2 452 4386
2 675 13806
2 293 695
2 423 2768
2 491 4009
2 1418 14636
2 1235 14655
2 343 7188
2 300 1919
2 424 4692
2 304 899
2 1034 8278
2 2820 14684
2 372 2816
2 480 3062
2 247 3845
2 908 3201
2 177 3464
2 1240 3955
2 754 9027
2 300 2504
2 312 1604
2 487 1864
2 316 4704
2 356 1407
2 556 3227
2 848 4046
2 219 3271
2 2601 14744
2 322 2068
2 861 14760
0
2 797 8220
2 426 4603
2 287 673
2 354 1240
2 289 1919
0
2 531 3852
2 526 14791
2 480 2718
2 290 2052
2 2609 14805
2 2045 14822
2 372 1999
2 746 9484
2 1247 14849
2 1879 11794
2 845 3383
2 3632 14875
2 4866 14899
2 724 9953
2 943 3421
2 322 2068
2 721 14923
2 977 14941
2 380 5863
2 310 6244
0
2 418 2606
2 304 1237
2 428 3090
2 3380 14970
2 456 3433
2 720 2774
2 952 10078
2 5746 15008
2 897 14057
2 1072 10338
2 304 3037
2 327 1845
2 300 6611
2 346 1845
2 1495 8716
2 315 1455
2 423 2463
2 4917 15072
2 911 10927
2 412 2122
2 1826 15090
2 781 15103
2 464 14548
2 950 4272
2 397 1961
2 469 9664
2 290 2009
2 911 8920
1 2590
2 292 522
2 3036 15163
2 701 14241
2 2774 10688
2 1360 10332
2 414 5788
2 220 1503
0
2 608 6582
2 1191 9776
2 338 2964
2 1082 15220
2 1991 13330
2 372 2819
2 412 4610
2 343 3445
2 228 1790
2 336 1107
2 349 1672
2 520 3090
2 1728 13119
2 346 1919
2 222 3951
2 383 7031
2 343 15271
2 2120 15281
2 433 4032
2 913 3603
2 3126 15300
2 327 15311
2 953 15323
2 1122 11568
2 1402 5053
2 480 1850
2 794 15342
2 556 5307
2 1387 15358
2 673 1459
2 221 1696
2 1407 15370
2 4785 15395
2 1066 9782
2 608 4095
2 432 2504
2 294 534
2 561 4522
2 11471 15433
2 3280 15447
2 15461 15486
2 295 5492
2 5074 15509
2 419 15524
2 305 1368
2 294 1023
2 419 4920
2 412 1827
2 614 8499
2 365 2635
0
2 2250 15551
2 834 4711
2 321 1587
2 525 5135
2 1109 13338
2 748 6439
2 684 2830
2 327 2068
2 1172 2947
1 15588
2 1174 8071
2 204 3869
2 615 8973
2 542 13982
2 880 5253
2 2553 11237
2 1089 8388
2 296 880
2 940 5097
2 3630 15631
2 343 5822
0
2 511 7481
2 513 3867
2 1819 15666
2 300 1970
2 612 9476
2 325 2227
2 304 1095
2 327 7651
2 371 1805
2 2164 15702
2 312 1034
2 447 9028
0
2 1039 10845
2 992 3846
2 369 1919
2 10977 15742
2 223 1506
2 3716 15763
2 311 788
2 950 15778
2 812 4517
2 228 1864
2 418 3451
2 193 1613
2 685 6624
2 505 2480
2 343 1444
2 2513 15807
2 431 4363
2 288 1919
2 729 4674
2 1393 7967
2 2351 15832
2 282 680
2 520 5421
2 223 1509
2 221 1883
2 293 6420
2 1392 15857
2 2671 15875
2 1107 5315
2 785 15894
2 466 1857
2 231 6057
2 448 6104
2 3613 15920
2 288 532
2 530 1959
1 904
2 326 5649
2 326 1455
2 527 2918
2 310 5665
2 709 7674
2 1072 15954
2 247 15965
2 449 10368
2 293 685
2 300 894
2 4100 15986
2 372 6392
2 848 4524
2 525 3202
2 460 3178
2 2457 16012
2 289 1081
2 310 899
2 327 1919
2 418 2413
2 216 1089
2 320 2380
2 686 16031
2 286 3037
2 677 7573
2 223 3037
2 1349 6898
2 1138 13166
2 1290 16065
2 534 3210
2 292 2262
2 473 2833
2 380 2040
2 16090 16115
2 8441 16137
2 312 3526
2 455 4704
2 908 15112
2 1133 9027
2 16172 16197
2 534 5920
2 371 3295
2 2552 9539
2 914 2767
1 4444
2 944 5563
2 3317 16252
2 1039 16265
2 338 1449
2 2875 16285
2 1261 11466
2 490 8154
2 6968 16330
1 1338
2 293 9500
2 312 3452
2 493 6472
2 311 957
2 2648 16260
2 444 4352
2 527 6919
2 506 3864
2 310 1759
2 283 3077
2 16394 16419
2 1495 11583
2 1708 16441
2 1107 16454
2 709 16467
2 1360 4576
2 2711 16481
2 2804 16506
2 534 8114
0
2 296 1919
2 295 1920
2 770 5628
2 700 4046
2 319 1682
2 286 894
2 843 5138
2 1910 10609
2 304 1835
2 1166 16542
2 609 9703
2 294 3180
2 3243 16573
2 282 1466
2 300 1865
2 542 4602
2 609 8501
2 5553 16601
2 1416 13082
2 685 16629
2 452 11004
2 469 12591
2 710 5307
2 406 1665
2 538 4240
2 401 5292
2 859 7382
2 412 3746
2 1089 7595
2 1066 11583
2 976 12793
2 908 3252
2 12349 16708
2 685 7172
2 1630 16726
2 2100 16742
2 700 2939
2 702 14539
2 556 4713
2 1081 16767
2 14547 16801
2 1177 12335
2 1063 16814
2 909 5039
2 294 3429
2 292 1368
2 674 8950
2 422 7038
2 397 1999
2 1961 11691
2 708 5319
2 311 1851
2 600 16859
2 868 6594
2 521 3672
2 481 6316
2 327 1234
2 321 3285
2 2256 16887
2 294 1685
2 606 6583
2 286 2007
2 372 1857
2 845 2955
2 1607 10267
2 5108 16921
2 1217 6929
2 285 992
2 418 3425
2 1954 16945
2 2285 14786
2 418 3829
2 911 3436
2 294 1455
2 548 11340
2 1369 10909
2 426 5481
2 308 1975
2 834 2830
2 909 2777
2 593 5056
2 460 4707
2 14898 17021
2 1944 17032
2 1201 10267
2 430 3566
2 1623 17052
2 426 4700
2 495 7566
2 1439 17077
2 556 4035
2 312 3336
2 498 3825
2 695 17096
2 776 2364
2 1691 16802
2 312 6122
2 9548 17141
2 2143 17159
2 909 9219
2 372 1506
2 420 2262
2 222 2580
2 600 4522
2 292 3026
2 505 2918
2 815 3633
2 4320 17204
2 960 7172
2 305 882
2 1509 10873
2 414 1805
2 300 898
2 512 4355
2 424 5850
2 231 6102
2 908 17251
2 460 15696
2 1389 10371
2 510 5319
2 691 13659
2 304 3360
2 325 2383
2 300 2504
2 294 2262
2 3627 17300
2 2404 17314
2 290 1028
2 300 1234
2 492 3998
2 419 3090
2 482 4178
2 801 3783
2 1178 6624
2 567 6088
2 1777 16209
2 511 3164
2 597 5115
2 5330 17362
2 1122 11213
2 989 8592
2 832 4235
2 346 2005
2 481 15422
2 1105 14908
2 530 3677
2 336 3785
2 311 1043
2 945 9826
2 319 4659
2 534 5315
2 491 3998
2 368 2076
2 1291 14709
2 3926 17449
2 635 8097
2 480 3677
2 492 2575
2 295 3461
2 380 7293
2 196 1235
2 372 4917
2 492 1403
2 699 12861
2 460 3527
2 988 7314
2 603 7868
2 950 17503
2 418 6583
0
2 1066 11420
2 293 1033
2 294 3277
2 1222 17393
2 4260 17540
2 421 3222
2 1235 5049
2 673 13457
2 11288 17583
2 231 3975
2 217 2562
2 3919 17603
2 2745 10573
