3 4150 10834 10862
3 5745 10886 10914
2 10956 10973
3 5712 10987 11015
3 2026 11056 11084
2 3817 11129
3 5087 11165 11193
3 2522 11229 11257
3 11291 11308 11336
3 100 11364 11392
2 11405 11422
3 11439 11456 11484
3 5182 11503 11531
3 4362 11563 11591
3 6839 11634 11662
3 5860 11692 11720
3 11495 11765 11793
3 4236 11833 11861
3 1387 11894 11922
3 11958 11975 12003
3 12021 12038 12066
3 9234 12083 12111
3 12145 12162 12190
3 12074 12174 12225
3 3864 12258 12286
3 3389 12321 12349
2 12377 12394
3 4985 12431 12459
3 1381 8971 12506
3 1382 7617 12559
2 12593 12610
3 10036 12641 12669
3 12676 12693 12721
3 11541 12750 12778
2 9830 12808
3 1382 8079 12849
3 7961 12905 12933
3 7696 12964 12992
3 11852 13042 13070
3 13093 13110 13138
1 13143
3 10183 13170 13198
3 7170 13221 13249
3 8996 13272 13300
3 6732 13343 13371
3 3429 13389 13417
3 3097 13450 13478
2 13513 13530
3 6587 13556 13584
2 13611 13628
3 10768 13654 13682
3 5899 13706 13734
3 2204 13772 13800
3 1998 9827 13850
1 13872
3 2535 13885 13913
3 4387 13947 13975
2 13994 14011
3 4686 14041 14069
3 4764 14102 14130
3 14165 14182 14210
3 5705 14230 14258
3 3678 14286 14314
3 2003 14342 14370
3 14409 14426 14454
1 14463
3 5731 14488 14516
3 14551 14568 14596
2 14606 14623
3 14629 14646 14674
3 6493 14698 14726
3 10879 14764 14792
2 14818 14835
1 14854
3 907 14870 14898
3 1357 14931 14959
3 4329 15009 15037
3 3552 15081 15109
3 4520 15144 15172
1 15208
3 3093 15219 15247
3 7615 9918 15296
3 7464 15332 15360
2 12434 15397
3 2831 15402 15430
3 4798 15465 15493
3 7888 15518 15546
3 4721 15582 15610
3 2831 15640 15668
2 15678 15695
2 15727 15744
3 8292 15772 15800
3 2494 15812 15840
3 8996 15876 15904
3 15915 15932 15960
3 7432 15976 16004
3 7993 16033 16061
3 1931 16078 16106
2 12684 16147
3 8438 16185 16213
2 16087 16270
2 16291 16308
3 8729 16337 16365
3 15219 16419 16447
3 9064 16481 16509
3 3416 16523 16551
3 881 16594 16622
3 3792 16663 16691
3 10171 16726 16754
3 16771 16788 16816
3 16844 16861 16889
3 16896 16913 16941
3 7947 16977 17005
3 17021 17038 17066
3 3194 17103 17131
3 17157 17174 17202
2 8201 17231
3 7389 17261 17289
3 3265 15183 17350
3 3320 17376 17404
3 4524 17441 17469
3 11658 17500 17528
3 17554 17571 17599
3 13926 17628 17656
2 17696 17713
3 2357 17740 17768
3 5910 17813 17841
3 2205 15504 17892
2 9560 17939
0
3 17967 17984 18012
3 4875 18033 18061
3 7520 18088 18116
3 8522 18143 18171
3 18205 18222 18250
3 2585 18273 18301
3 3295 18331 18359
3 18379 18396 18424
2 18439 18456
3 3379 18464 18492
3 1816 18516 18544
3 3307 18560 18588
3 3083 18604 18632
3 12110 18672 18700
2 2186 18717
3 18744 18761 18789
3 3212 18800 18828
3 4911 18854 18882
3 4663 18907 18935
3 9148 18970 18998
3 9684 19034 19062
3 2796 19072 19100
3 19134 19151 19179
3 5869 19188 19216
3 14953 19261 19289
1 19303
3 5164 8126 19322
3 19357 19374 19402
3 4458 19423 19451
2 11653 19498
3 4486 19527 19555
3 8036 19586 19614
3 3289 19635 19663
3 8145 19697 19725
3 17893 19773 19801
3 41 19840 19868
3 11923 19898 19926
3 3064 19934 19962
3 5948 19992 20020
3 5721 20060 20088
3 1903 10905 20131
3 4559 20163 20191
3 4187 14223 20239
3 7722 20287 20315
3 20337 20354 20382
3 11646 20427 20455
3 15197 20473 20501
3 7884 20535 20563
3 9127 20591 20619
3 6282 20668 20696
2 16149 20723
3 10506 20752 20780
3 7167 20804 20832
3 20840 20857 20885
3 3505 20907 20935
3 4965 20268 20987
3 2533 21021 21049
1 21082
3 21098 21115 21143
3 8946 21197 21225
1 21235
3 4852 21241 21269
3 4852 21303 21331
3 3717 21362 21390
3 4755 21434 21462
3 8422 21481 21509
3 12194 21538 21566
3 7906 21595 21623
1 21643
3 17521 21669 21697
3 21714 21731 21759
3 10211 21803 21831
2 11701 21868
3 14530 21904 21932
3 10010 21984 22012
3 8153 22051 22079
3 2034 22104 22132
3 4866 22161 22189
3 10751 22234 22262
3 12354 22283 22311
3 6462 22356 22384
3 3126 22416 22444
3 6302 22475 22503
3 7761 22526 22554
3 1664 20009 22613
2 17408 22654
3 2282 22686 22714
2 15504 22755
3 22780 22797 22825
3 8426 22869 22897
2 22918 22935
3 22957 22974 23002
3 22988 23031 23059
3 12437 23103 23131
3 14059 23158 23186
3 18981 23221 23249
3 10941 23262 23290
3 14367 23325 23353
3 14407 23380 23408
2 23428 23445
3 3941 23461 23489
3 2527 23504 23532
3 7609 23576 23604
3 2468 23637 23665
3 3500 17749 23719
3 3095 23754 23782
3 10036 23823 23851
3 4793 21635 23908
3 4195 15519 23948
3 7888 23042 24015
2 24048 24065
3 6188 24106 24134
3 2723 21540 24171
3 11925 24219 24247
2 17525 24273
2 24300 24317
3 21279 24349 24377
3 5334 24417 24445
3 3150 18133 24501
3 10879 24543 24571
3 1670 17767 24616
3 1529 12569 24652
3 7358 24700 24728
3 24741 24758 24786
3 9148 24820 24848
2 24863 24880
1 24895
3 5919 24906 24934
3 2521 19641 24989
3 4026 25016 25044
3 10831 25073 25101
3 7993 25128 25156
3 7734 25187 25215
3 3265 25244 25272
3 11572 25305 25333
3 25349 25366 25394
3 12684 25425 25453
3 6923 25468 25496
3 3237 25526 25554
3 20282 25604 25632
3 3478 25650 25678
3 10731 25710 25738
3 17880 25779 25807
2 25812 25829
3 3884 25860 25888
3 6073 25933 25961
3 25992 26009 26037
3 10335 26063 26091
2 5178 19336
3 11859 26139 26167
3 7518 26184 26212
2 9099 26258
3 17334 26296 26324
2 24965 26341
3 9148 26358 26386
3 3389 18511 26452
3 14934 26483 26511
3 12538 26543 26571
3 10564 26604 26632
2 11653 26656
3 2350 12194 26690
3 7353 26724 26752
3 17451 26774 26802
3 26814 26831 26859
1 12846
3 26894 26911 26939
3 3690 26956 26984
1 27005
3 16298 27023 27051
2 27058 27075
3 8021 24010 27108
3 27143 27160 27188
3 10531 27208 27236
3 8062 27272 27300
3 4793 27340 27368
1 27388
3 27404 27421 27449
2 3379 27462
3 4646 27486 27514
2 27522 27539
3 6587 27575 27603
2 27620 27637
2 27667 27684
3 8198 27696 27724
2 2829 27746
0
1 27773
3 27786 27803 27831
0
3 27840 27857 27885
3 27899 27916 27944
0
3 7559 27953 27981
3 2170 27998 28026
0
3 16210 28052 28080
2 28109 28126
2 28150 28167
3 28170 28187 28215
1 28226
3 17426 28244 28272
1 28306
3 10206 28332 28360
3 8756 28384 28412
3 10472 28450 28478
2 20285 28513
3 1664 28530 28558
0
3 7762 28578 28606
1 28620
3 25314 28650 28678
3 24121 28698 28726
3 14700 28746 28774
2 28802 28819
3 28830 28847 28875
1 28903
1 28919
3 15190 28938 28966
3 29007 29024 29052
2 29089 29106
0
0
3 29136 29153 29181
3 16282 29220 29248
2 29253 29270
3 2871 18944 29317
1 29342
0
1 29361
2 29364 29381
3 29404 29421 29449
3 5911 29482 29510
3 20579 29541 29569
3 13439 29595 29623
1 16799
3 29666 29683 29711
3 3102 25874 29747
1 29776
3 3478 29787 29815
2 29852 29869
3 13082 29894 29922
3 5651 29956 29984
3 6450 30027 30055
3 27515 30090 30118
2 13143 30148
3 12573 30184 30212
3 21592 30237 30265
3 14295 30314 30342
3 24112 30363 30391
2 30421 30438
3 30467 30484 30512
3 30529 30546 30574
2 30583 30600
3 10970 30610 30638
3 4965 30670 30698
3 2367 15190 30741
2 30787 30804
1 30820
1 30832
1 30847
2 30859 30876
3 14936 30907 30935
1 30943
3 9164 30951 30979
3 26265 31020 31048
3 9887 31082 31110
3 31123 31140 31168
3 4194 31203 31231
2 31262 31279
3 31285 31302 31330
3 31337 31354 31382
2 31396 31413
3 27773 31452 31480
3 2581 31489 31517
2 28453 31553
3 31576 31593 31621
3 16987 31649 31677
2 31697 31714
2 31737 31754
3 23068 31780 31808
2 28724 31840
3 11701 31873 31901
3 31934 31951 31979
3 24981 32008 32036
3 32054 32071 32099
3 32137 32154 32182
3 5619 32189 32217
3 8768 32246 32274
2 32304 32321
3 25317 32361 32389
3 20043 32415 32443
3 32451 32468 32496
3 8161 32528 32556
3 6398 32599 32627
3 32636 32653 32681
2 32687 32704
2 32721 32738
2 32761 32778
3 5119 32799 32827
0
2 32850 32867
0
2 32901 32918
1 31837
3 9519 32950 32978
3 33010 33027 33055
3 19720 33082 33110
2 33121 33138
3 8465 33169 33197
3 33222 33239 33267
2 33285 33302
0
3 33328 33345 33373
2 33391 33408
3 6577 33426 33454
3 8729 26447 33492
3 25422 33529 33557
3 33562 33579 33607
2 30831 33646
3 12538 33664 33692
3 12710 33739 33767
3 8190 33790 33818
2 33850 33867
0
3 33899 33916 33944
3 33959 33976 34004
2 34025 34042
2 34063 34080
3 9770 34103 34131
1 34149
3 3239 34159 34187
1 34202
3 4781 34208 34236
2 34268 34285
3 34312 34329 34357
2 13091 34382
3 34413 34430 34458
2 25803 34494
1 27006
3 25542 34541 34569
3 12273 34609 34637
2 28113 34652
2 34682 34699
3 6158 34707 34735
3 158 17876 34796
3 7748 34826 34854
3 3830 34898 34926
2 34947 34964
2 34979 34996
3 7615 35009 35037
0
2 13759 35078
3 10622 35118 35146
3 35173 35190 35218
2 35247 35264
0
3 9713 35297 35325
2 35341 35358
2 14614 35390
3 35399 35416 35444
0
0
3 4793 29848 35496
2 19016 35536
3 5341 35574 35602
2 35609 35626
2 35655 35672
3 16521 35692 35720
2 35761 35778
2 28004 35814
3 35830 35847 35875
3 6167 35894 35922
3 20561 35976 36004
3 36018 36035 36063
1 36104
2 36108 36125
0
2 36140 36157
3 33963 36198 36226
2 36240 36257
3 4875 36278 36306
3 7051 36335 36363
3 5842 36369 36430
3 17161 36477 36505
3 30783 36521 36549
1 36571
3 10517 36587 36615
2 35699 36648
1 10838
3 5428 36703 36731
0
3 13354 36736 36764
0
1 36783
3 34283 36802 36830
3 36844 36861 36889
3 4967 36919 36947
3 36961 36978 37006
2 37018 37035
2 19659 37057
1 37069
0
0
3 11005 37087 37115
3 37133 37150 37178
3 37205 37222 37250
0
3 37264 37281 37309
3 17537 37329 37357
3 30374 37391 37419
2 14614 37468
2 37477 37494
0
3 37496 37513 37541
1 37550
3 37563 37580 37608
2 37615 37632
3 19449 37673 37701
1 37723
3 7520 37733 37761
3 37783 37800 37828
3 37836 37853 37881
3 14556 37892 37920
3 10206 37965 37993
3 38035 38052 38080
0
3 15428 38094 38122
3 27973 38162 38190
3 38217 38234 38262
0
1 38280
3 8429 38295 38323
3 24197 38362 38390
3 23335 38430 38458
3 38470 38487 38515
0
3 38547 38564 38592
3 38615 38632 38660
1 38671
3 18746 38683 38711
3 2355 33646 38759
3 38788 38805 38833
3 38852 38869 38897
2 14637 38937
2 38965 38982
3 38995 39012 39040
3 25171 39075 39103
3 7386 17320 39144
1 39185
1 35467
0
3 9391 39215 39243
3 16175 39276 39304
3 39320 39337 39365
3 35753 39383 39411
3 10374 39421 39449
1 14614
2 15459 39499
3 29356 39522 39550
3 21826 39579 39607
3 39629 39646 39674
3 37757 39704 39732
3 10506 39759 39787
3 7872 39812 39840
3 11646 38387 39879
3 39915 39932 39960
2 14554 39973
2 39999 40016
3 6848 40026 40054
3 6226 24683 40103
1 34283
3 40147 40164 40192
3 25863 40219 40247
3 5883 40263 40291
3 22206 40327 40355
1 40371
1 40392
3 4039 20302 40413
3 8860 40457 40485
3 40492 40509 40537
3 40545 40562 40590
3 40629 40646 40674
0
3 40694 40711 40739
0
3 9998 40762 40790
1 40809
3 13489 40824 40852
1 40897
2 40905 40922
2 40929 40946
2 40977 40994
1 41011
3 10188 41039 41067
3 5139 41079 41107
2 20536 41128
1 41147
3 13246 41158 41186
2 34290 41208
2 41215 41232
3 1397 20785 41279
3 4852 41310 41338
3 7174 41364 41392
3 16940 41418 41446
3 5828 41473 41501
2 31302 41535
3 4394 39146 41572
3 7816 41606 41634
3 17234 41678 41706
3 6825 23704 41736
1 41750
3 41767 41784 41812
3 29356 41860 41888
3 2342 34292 41929
3 28690 41979 42007
0
3 42034 42051 42079
3 22457 42116 42144
3 5020 42188 42216
3 42237 42254 42282
0
3 3762 25863 42319
3 2796 42356 42384
2 42401 42418
3 16016 42454 42482
3 42488 42505 42533
3 9391 42541 42569
3 11243 42615 42643
3 39101 42671 42699
3 6369 42720 42748
0
3 42764 42781 42809
3 42837 42854 42882
2 41749 42914
0
3 41266 42939 42967
3 42973 42990 43018
3 23939 43045 43073
3 3941 43095 43123
2 20228 43166
3 26198 43192 43220
3 10064 43234 43262
2 32618 43310
3 11571 43331 43359
2 43382 43399
3 10941 43413 43441
2 43474 43491
3 35847 43522 43550
0
1 43563
0
3 5391 43576 43604
3 19839 43640 43668
1 43693
3 7990 43705 43733
2 35596 43749
3 105 34897 43787
3 43804 43821 43849
2 43871 43888
0
3 43911 43928 43956
3 5245 23963 44002
3 18616 44040 44068
0
3 44095 44112 44140
2 12061 44150
3 28738 44183 44211
3 12804 44233 44261
2 44289 44306
2 23529 44324
1 14613
3 44353 44370 44398
3 38231 44434 44462
3 44483 44500 44528
0
3 28512 44558 44586
2 27888 44609
3 44631 44648 44676
2 34034 44691
2 44724 44741
3 7121 44765 44793
1 44811
1 44815
0
3 44825 44842 44870
3 19122 44885 44913
3 8860 44920 44948
1 44987
3 3235 18049 45017
2 20095 45065
2 45091 45108
3 45132 45149 45177
3 9887 45196 45224
3 4956 45249 45277
2 18510 45306
3 45310 45327 45355
3 11849 45370 45398
3 36693 45436 45464
3 28487 45489 45517
3 7968 23330 45565
2 45599 45616
3 8987 45635 45663
2 45697 45714
3 3504 45721 45749
1 44819
3 36595 45787 45815
3 45833 45850 45878
3 7869 45913 45941
2 45966 45983
3 5564 45994 46022
3 17633 46056 46084
3 3409 43594 46124
3 34818 46165 46193
2 46235 46252
3 29641 46269 46297
3 46317 46334 46362
3 19404 46399 46427
3 5494 46434 46462
3 43536 46511 46539
3 10036 46572 46600
2 28712 46624
3 5799 46651 46679
3 23054 46707 46735
3 5382 24846 46780
1 46817
2 28899 46838
2 46862 46879
3 7930 46905 46933
3 6577 46964 46992
3 7864 47019 47047
3 21415 47066 47094
3 6188 47130 47158
0
3 39158 47187 47215
3 13024 47255 47283
0
3 47311 47328 47356
1 24089
3 7983 47398 47426
2 17617 47475
3 47498 47515 47543
0
1 47558
1 47577
3 20588 47596 47624
3 1837 47661 47689
0
2 47705 47722
3 13553 47748 47776
3 2530 15073 47802
2 38486 47848
3 12601 47876 47904
3 45110 47943 47971
3 47980 47997 48025
3 2177 48048 48076
2 43899 48097
3 3307 12576 48117
3 42518 48175 48203
3 48230 48247 48275
3 41821 48302 48330
1 48352
3 16738 48364 48392
3 17160 48433 48461
1 48489
3 10059 48500 48528
3 48555 48572 48600
3 29137 48646 48674
3 25044 48705 48733
3 8748 48749 48777
2 48813 48830
3 5967 36412 48865
3 14891 48901 48929
2 48964 48981
3 5648 17411 49033
1 49064
3 8629 49086 49114
3 12835 49145 49173
3 5861 40164 49219
3 44386 49267 49295
3 42413 49335 49363
3 14403 49392 49420
3 49437 49454 49482
0
3 3759 49505 49533
2 12886 49562
3 49580 49597 49625
2 49637 49654
1 49669
3 17802 49691 49719
3 6952 49760 49788
1 49793
3 49808 49825 49853
2 49872 49889
3 3094 16202 49920
3 2317 31539 49982
3 39019 50024 50052
3 22598 50092 50120
1 50140
2 50153 50170
3 49451 50194 50222
2 50248 50265
2 50272 50289
3 18675 50303 50331
3 10135 50343 50371
3 7713 50299 50443
1 50452
2 24568 50472
2 21091 50507
3 5699 50537 50565
3 39358 50606 50634
1 47169
3 24907 50677 50705
3 50713 50730 50758
2 50776 50793
0
1 50820
0
3 37415 50839 50867
2 50892 50909
3 7443 50917 50945
2 50971 50988
3 18046 51003 51031
3 40135 51065 51093
3 3360 27365 51123
0
2 51163 51180
3 29118 51215 51243
2 31825 51281
3 18036 51298 51326
2 7706 51351
3 15319 51364 51392
2 51407 51424
3 9236 51443 51471
3 51490 51507 51535
2 51577 51594
3 11337 51621 51649
3 47678 51679 51707
0
3 37542 51728 51756
0
3 7276 42579 51805
3 10093 51830 51858
3 48529 51907 51935
3 30213 51956 51984
1 52001
2 3725 52017
3 52038 52055 52083
1 52093
2 22525 52111
2 14765 52151
0
3 2513 12666 52177
3 9665 52218 52246
3 28686 51280 52281
3 10580 32585 52320
3 10205 52356 52384
1 30248
3 20633 52414 52442
3 29794 52474 52502
0
3 18546 52524 52552
1 52569
2 49832 52590
3 5133 22457 52623
3 20231 52670 52698
3 2828 39227 52732
3 52755 52772 52800
3 5274 42129 52848
3 21924 52891 52919
3 46428 52959 52987
3 3064 40456 53025
2 53060 53077
3 8530 15301 53114
2 49339 53158
3 53182 53199 53227
1 53243
2 53261 53278
2 43669 53301
2 53327 53344
3 15566 53369 53397
2 16984 53434
3 5911 37947 53480
3 8860 53511 53539
1 53571
3 53583 53600 53628
2 35202 53656
2 48703 53700
1 53718
3 11647 53727 53755
0
3 17154 53769 53797
3 6420 36406 53857
1 53899
2 45992 53928
3 14612 53963 53991
3 51876 54031 54059
2 54090 54107
0
3 14784 54126 54154
1 54183
3 42324 54213 54241
3 30528 36516 54277
3 20818 54313 54341
1 54364
3 10257 45499 54396
3 6553 42441 54449
3 54477 54494 54522
3 17451 54545 54573
3 54595 54612 54640
3 24963 54655 54683
3 16657 54699 54727
3 27009 54748 54776
3 48620 54815 54843
1 49795
3 23138 54903 54931
3 16199 54940 54968
3 55008 55025 55053
1 55060
3 3308 18720 55084
3 55119 55136 55164
2 55183 55200
3 2702 12888 55219
3 55253 55270 55298
2 45660 55328
3 4236 40083 55372
0
2 55403 55420
3 7869 55430 55458
3 20725 55486 55514
2 2176 55539
3 19404 55576 55604
3 8268 55617 55645
2 11860 55682
3 2054 9379 55715
0
3 19827 55764 55792
3 14356 55824 55852
2 32624 55876
0
3 30578 55896 55924
3 24693 55958 55986
1 32943
3 17375 56019 56047
3 24117 56079 56107
3 2533 29726 56144
3 13536 56179 56207
2 27003 56247
0
2 56255 56272
3 3135 25448 56318
3 18908 56355 56383
0
3 5645 8721 56432
1 13154
3 56468 56485 56513
3 56535 56552 56580
3 13343 56608 56636
2 19641 56669
3 13293 56692 56720
3 16820 56750 56778
3 56811 56828 56856
3 7713 46516 56877
3 7613 56896 56924
1 52093
2 34291 56957
1 56960
1 56966
3 56978 56995 57023
3 10376 57035 57063
2 49715 57094
2 28703 57120
3 57144 57161 57189
1 57202
3 17139 57222 57250
3 5270 22525 57289
2 34025 57330
3 10036 57358 57386
3 25158 57437 57465
2 57469 57486
3 22264 57522 57550
3 8308 57564 57592
3 37442 57638 57666
3 15326 57706 57734
3 56892 57767 57795
3 57810 57827 57855
3 9250 57877 57905
3 53538 57928 57956
3 46971 57973 58001
3 8438 58012 58040
3 58081 58098 58126
1 58138
3 8087 49341 58171
3 35240 58220 58248
3 37477 58292 58320
3 12060 58356 58384
3 53384 58403 58431
3 2803 18523 58455
2 18530 58494
3 3363 24693 58530
3 28495 58570 58598
3 43541 58622 58650
0
3 3064 17753 58681
3 58720 58737 58765
2 58774 58791
3 4529 58807 58835
3 9338 58873 58901
3 8792 58923 58951
3 7038 23551 58978
2 59004 59021
2 22000 59038
1 31837
3 28320 59059 59087
2 59101 59118
1 53236
2 44563 59153
1 59178
3 30559 59191 59219
3 31069 59260 59288
3 59307 59324 59352
3 9356 59379 59407
3 6735 59441 59469
3 59498 59515 59543
3 59579 59596 59624
2 59641 59658
3 20827 59692 59720
3 15123 59755 59783
3 12599 59815 59843
2 59890 59907
2 59917 59934
3 59947 59964 59992
3 16171 60024 60052
0
3 60066 60083 60111
2 52309 60135
2 52826 60175
3 50367 60197 60225
3 60248 60265 60293
3 7958 60299 60327
0
3 3585 18679 60370
3 5587 27165 60425
3 60468 60485 60513
0
3 7731 60546 60574
3 4661 49543 60612
0
3 12731 60662 60690
2 1582 60699
1 34293
3 43163 60733 60761
3 14473 60776 60804
1 60839
3 24040 60860 60888
3 13816 60906 60934
3 42639 60968 60996
3 7572 61021 61049
3 25157 61094 61122
3 7747 61156 61184
3 61190 61207 61235
0
3 22026 61274 61302
3 4325 30128 61340
2 20519 61389
3 20827 61426 61454
3 25364 61468 61496
3 9967 61529 61557
3 4258 19939 61607
3 48442 61651 61679
1 61696
1 34283
3 15841 61723 61751
3 61756 61773 61801
3 21493 61845 61873
2 36119 61893
3 54436 61929 61957
0
3 16650 61986 62014
3 2708 27030 62060
1 62096
3 17263 62117 62145
3 29133 62172 62200
3 23427 62235 62263
3 14249 62281 62309
1 44811
3 5293 62323 62351
2 62376 62393
3 62396 62413 62441
3 62448 62465 62493
3 3261 25979 62520
3 12684 62556 62584
0
3 35914 62601 62629
3 28384 62666 62694
2 15185 62719
3 16031 58368 62752
3 28763 62782 62810
2 16820 62834
2 7701 62842
2 62863 62880
1 62898
2 62919 62936
3 6373 62952 62980
2 33488 63031
3 50471 63064 63092
3 19634 63119 63147
3 63156 63173 63201
3 5799 49920 63232
0
1 63258
0
3 20944 63275 63303
3 63341 63358 63386
1 62768
3 22226 63426 63454
3 8828 63466 63494
3 27780 63534 63562
3 63579 63596 63624
3 2727 8816 50184
3 63669 63686 63714
0
0
3 31822 63738 63766
3 58594 63813 63841
1 63868
3 10401 63882 63910
3 36145 63944 63972
3 38866 64007 64035
0
2 3693 64068
3 64090 64107 64135
3 64157 64174 64202
3 6739 30758 64247
3 11646 64271 64299
2 64304 64321
1 64341
0
3 19862 64358 64386
3 8653 64406 64434
2 52197 64475
3 64494 64511 64539
2 2676 64576
3 37194 64612 64640
2 64667 64684
1 64709
2 64726 64743
3 17322 64759 64787
2 64817 64834
3 62255 64869 64897
3 4530 46902 64947
3 39857 64984 65012
3 36082 65029 65057
3 53791 65076 65104
3 17512 33025 65163
3 65190 65207 65235
1 65254
3 19241 65266 65294
3 16558 58654 65331
3 4284 40259 65377
3 4212 34771 65432
3 9351 65473 65501
3 13699 65531 65559
2 33323 65596
3 4301 29802 65636
3 13439 65674 65702
3 12164 65717 65745
1 65780
3 8431 61892 65807
3 38876 65831 65859
2 65890 65907
2 65916 65933
3 65954 65971 65999
3 65586 66021 66049
0
3 3429 31310 66084
3 20498 66126 66154
3 52498 66194 66222
3 66242 66259 66287
2 66312 66329
1 66355
1 50824
3 11552 58431 66393
3 47286 66445 66473
2 66494 66511
3 6563 66523 66551
3 33681 66580 66608
3 10175 66631 66659
3 43463 66712 66740
3 11195 66776 66804
0
3 29452 66835 66863
3 19587 66885 66913
2 40316 66938
0
2 66943 66960
2 17157 66982
3 28763 67009 67037
3 10151 67073 67101
3 23908 67128 67156
3 9830 65524 67210
3 67241 67258 67286
3 1512 30737 67332
0
3 4194 30140 67376
1 33323
2 47942 67429
3 36732 67472 67500
3 12382 57137 67536
3 67574 67591 67619
2 32625 67660
2 67686 67703
3 5248 41377 67730
3 25552 67771 67799
3 7326 57968 67861
3 67891 67908 67936
3 10063 67968 67996
2 68021 68038
3 14554 68063 68091
3 14473 68100 68128
2 27776 68157
3 20532 68171 68199
3 58835 68228 68256
3 33984 68269 68297
3 37941 68340 68368
2 68411 68428
2 17918 68464
3 68493 68510 68538
3 68563 68580 68608
1 68636
3 68643 68660 68688
3 1703 18677 68717
2 15987 68757
3 68767 68784 68812
3 1998 47176 68864
3 68907 68924 68952
3 3843 22703 68971
0
0
1 69006
1 69016
2 45869 69028
0
2 69062 69079
0
3 3059 49944 69116
3 7525 69149 69177
2 59129 69205
1 5
3 24 41 69
1 87
3 98 115 143
3 154 171 199
3 240 257 285
3 320 337 365
1 401
0
3 411 428 456
1 493
3 499 516 544
3 575 592 620
3 640 657 685
2 708 725
3 755 772 800
3 814 831 859
2 883 900
2 908 925
3 948 965 993
3 1025 1042 1070
3 1084 1101 1129
3 1151 1168 1196
2 1219 1236
3 1266 1283 1311
3 1337 1354 1382
3 1424 1441 1469
3 1511 1528 1556
2 1593 1610
3 1637 1654 1682
3 1718 1735 1763
1 1779
3 1788 1805 1833
3 1846 1863 1891
3 1918 1935 1963
3 1982 1999 2027
