nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 002277 -233.65939:[4220.35608:-43.93834:-35.06425] 0.0004084257
0036 002343 -233.57633:[4219.77210:-43.57593:-35.33543] 0.0003554963
0037 002411 -233.50392:[4219.22684:-43.24268:-35.58851] 0.0003100196
0038 002478 -233.44064:[4218.71807:-42.93605:-35.82454] 0.0002709660
0039 002544 -233.38521:[4218.24362:-42.65375:-36.04448] 0.0002374502
0040 002617 -233.33650:[4217.80143:-42.39369:-36.24929] 0.0002087086
0041 002689 -233.29355:[4217.38952:-42.15401:-36.43987] 0.0001840802
0042 002760 -233.25553:[4217.00604:-41.93298:-36.61709] 0.0001629923
0043 002831 -233.22172:[4216.64918:-41.72907:-36.78176] 0.0001449502
0044 002898 -233.19151:[4216.31727:-41.54087:-36.93466] 0.0001295299
0045 002967 -233.16437:[4216.00871:-41.36709:-37.07653] 0.0001163693
0046 003038 -233.13985:[4215.72199:-41.20656:-37.20807] 0.0001051562
0047 003107 -233.11756:[4215.45568:-41.05823:-37.32995] 0.0000956159
0048 003172 -233.09716:[4215.20843:-40.92110:-37.44278] 0.0000875048
0049 003240 -233.07837:[4214.97897:-40.79430:-37.54717] 0.0000806093
0050 003306 -233.06095:[4214.76611:-40.67700:-37.64367] 0.0000747486
0051 003371 -233.04469:[4214.56873:-40.56845:-37.73281] 0.0000697737
0052 003437 -233.02941:[4214.38577:-40.46798:-37.81509] 0.0000655602
0053 003504 -233.01496:[4214.21624:-40.37494:-37.89096] 0.0000620015
0054 003570 -233.00121:[4214.05922:-40.28876:-37.96088] 0.0000590042
0055 003637 -232.98805:[4213.91385:-40.20891:-38.02523] 0.0000564862
0056 003700 -232.97538:[4213.77932:-40.13491:-38.08441] 0.0000543752
0057 003766 -232.96313:[4213.65486:-40.06629:-38.13878] 0.0000526083
0058 003832 -232.95121:[4213.53979:-40.00266:-38.18866] 0.0000511301
0059 003891 -232.93959:[4213.43342:-39.94362:-38.23438] 0.0000498921
0060 003950 -232.92821:[4213.33515:-39.88883:-38.27622] 0.0000488521
0061 004011 -232.91704:[4213.24440:-39.83796:-38.31447] 0.0000479747
0062 004067 -232.90604:[4213.16062:-39.79072:-38.34939] 0.0000472329
0063 004123 -232.89518:[4213.08333:-39.74682:-38.38121] 0.0000466070
0064 004179 -232.88445:[4213.01205:-39.70603:-38.41015] 0.0000460808
0065 004237 -232.87382:[4212.94636:-39.66810:-38.43643] 0.0000456387
0066 004296 -232.86328:[4212.88584:-39.63282:-38.46023] 0.0000452631
0067 004352 -232.85282:[4212.83013:-39.59999:-38.48175] 0.0000449355
0068 004408 -232.84242:[4212.77887:-39.56943:-38.50114] 0.0000446389
0069 004468 -232.83209:[4212.73173:-39.54096:-38.51857] 0.0000443585
0070 004526 -232.82183:[4212.68840:-39.51443:-38.53419] 0.0000440843
0071 004583 -232.81163:[4212.64861:-39.48969:-38.54814] 0.0000438122
0072 004639 -232.80149:[4212.61208:-39.46662:-38.56055] 0.0000435418
0073 004695 -232.79142:[4212.57858:-39.44509:-38.57153] 0.0000432740
0074 004752 -232.78141:[4212.54788:-39.42498:-38.58120] 0.0000430096
0075 004801 -232.77145:[4212.51977:-39.40619:-38.58966] 0.0000427502
0076 004852 -232.76156:[4212.49407:-39.38863:-38.59699] 0.0000424971
0077 004885 -232.75173:[4212.47059:-39.37219:-38.60329] 0.0000422506
0078 004935 -232.74195:[4212.44916:-39.35681:-38.60862] 0.0000420087
0079 004991 -232.73223:[4212.42965:-39.34240:-38.61308] 0.0000417681
0080 005042 -232.72256:[4212.41189:-39.32889:-38.61672] 0.0000415257
0081 005097 -232.71296:[4212.39577:-39.31621:-38.61961] 0.0000412803
0082 005152 -232.70341:[4212.38115:-39.30431:-38.62182] 0.0000410327
0083 005188 -232.69392:[4212.36793:-39.29313:-38.62338] 0.0000407846
0084 005218 -232.68449:[4212.35600:-39.28261:-38.62436] 0.0000405374
0085 005249 -232.67511:[4212.34526:-39.27271:-38.62480] 0.0000402918
0086 005280 -232.66579:[4212.33563:-39.26338:-38.62474] 0.0000400472
0087 005311 -232.65653:[4212.32702:-39.25459:-38.62422] 0.0000398019
0088 005342 -232.64733:[4212.31935:-39.24629:-38.62329] 0.0000395555
0089 005373 -232.63818:[4212.31255:-39.23845:-38.62197] 0.0000393084
0090 005404 -232.62910:[4212.30656:-39.23103:-38.62029] 0.0000390612
0091 005437 -232.62007:[4212.30131:-39.22401:-38.61829] 0.0000388135
0092 005468 -232.61110:[4212.29675:-39.21735:-38.61600] 0.0000385648
0093 005499 -232.60218:[4212.29282:-39.21104:-38.61343] 0.0000383149
0094 005529 -232.59333:[4212.28948:-39.20504:-38.61061] 0.0000380637
0095 005560 -232.58454:[4212.28668:-39.19934:-38.60757] 0.0000378111
0096 005591 -232.57580:[4212.28438:-39.19391:-38.60432] 0.0000375572
0097 005622 -232.56712:[4212.28253:-39.18873:-38.60088] 0.0000373030
0098 005653 -232.55851:[4212.28111:-39.18379:-38.59727] 0.0000370485
0099 005684 -232.54995:[4212.28008:-39.17907:-38.59351] 0.0000367920
0100 005715 -232.54146:[4212.27940:-39.17456:-38.58961] 0.0000365312
0101 005761 -232.53302:[4212.27906:-39.17024:-38.58558] 0.0000362683
0102 005791 -232.52465:[4212.27901:-39.16609:-38.58144] 0.0000360092
0103 005821 -232.51634:[4212.27925:-39.16211:-38.57720] 0.0000357553
0104 005853 -232.50808:[4212.27974:-39.15829:-38.57286] 0.0000355034
0105 005882 -232.49988:[4212.28047:-39.15461:-38.56845] 0.0000352511
0106 005912 -232.49175:[4212.28141:-39.15106:-38.56396] 0.0000349980
0107 005942 -232.48367:[4212.28255:-39.14764:-38.55941] 0.0000347450
0108 005971 -232.47565:[4212.28387:-39.14433:-38.55480] 0.0000344946
0109 006001 -232.46769:[4212.28536:-39.14114:-38.55014] 0.0000342508
0110 006030 -232.45978:[4212.28701:-39.13805:-38.54543] 0.0000340162
0111 006060 -232.45193:[4212.28879:-39.13505:-38.54069] 0.0000337888
0112 006089 -232.44412:[4212.29071:-39.13214:-38.53591] 0.0000335627
0113 006119 -232.43638:[4212.29275:-39.12932:-38.53110] 0.0000333333
0114 006148 -232.42868:[4212.29489:-39.12658:-38.52626] 0.0000331007
0115 006178 -232.42104:[4212.29713:-39.12390:-38.52141] 0.0000328677
0116 006207 -232.41346:[4212.29945:-39.12130:-38.51655] 0.0000326365
0117 006237 -232.40592:[4212.30186:-39.11876:-38.51167] 0.0000324070
0118 006266 -232.39845:[4212.30434:-39.11629:-38.50679] 0.0000321787
0119 006295 -232.39102:[4212.30688:-39.11387:-38.50190] 0.0000319508
0120 006325 -232.38365:[4212.30947:-39.11150:-38.49701] 0.0000317213
0121 006354 -232.37633:[4212.31212:-39.10918:-38.49213] 0.0000314880
0122 006384 -232.36907:[4212.31481:-39.10692:-38.48725] 0.0000312522
0123 006413 -232.36186:[4212.31754:-39.10469:-38.48238] 0.0000310171
0124 006443 -232.35471:[4212.32030:-39.10251:-38.47753] 0.0000307839
0125 006471 -232.34761:[4212.32309:-39.10037:-38.47269] 0.0000305515
0126 006499 -232.34057:[4212.32590:-39.09827:-38.46786] 0.0000303194
0127 006528 -232.33358:[4212.32874:-39.09621:-38.46305] 0.0000300884
0128 006556 -232.32664:[4212.33159:-39.09418:-38.45826] 0.0000298599
0129 006586 -232.31975:[4212.33446:-39.09218:-38.45349] 0.0000296360
0130 006614 -232.31292:[4212.33734:-39.09022:-38.44873] 0.0000294190
0131 006643 -232.30613:[4212.34024:-39.08828:-38.44399] 0.0000292093
0132 006671 -232.29939:[4212.34314:-39.08638:-38.43928] 0.0000290030
0133 006699 -232.29271:[4212.34606:-39.08450:-38.43458] 0.0000287949
0134 006728 -232.28607:[4212.34898:-39.08264:-38.42991] 0.0000285834
0135 006756 -232.27948:[4212.35189:-39.08082:-38.42526] 0.0000283676
0136 006785 -232.27294:[4212.35481:-39.07901:-38.42064] 0.0000281461
0137 006813 -232.26645:[4212.35772:-39.07723:-38.41605] 0.0000279208
0138 006842 -232.26002:[4212.36062:-39.07547:-38.41148] 0.0000276927
0139 006870 -232.25364:[4212.36351:-39.07373:-38.40695] 0.0000274615
0140 006898 -232.24732:[4212.36639:-39.07201:-38.40245] 0.0000272271
0141 006927 -232.24105:[4212.36925:-39.07031:-38.39799] 0.0000269905
0142 006954 -232.23484:[4212.37210:-39.06863:-38.39356] 0.0000267545
0143 006983 -232.22868:[4212.37493:-39.06698:-38.38917] 0.0000265222
0144 007010 -232.22257:[4212.37775:-39.06533:-38.38481] 0.0000262947
0145 007038 -232.21652:[4212.38055:-39.06371:-38.38048] 0.0000260722
0146 007066 -232.21051:[4212.38334:-39.06211:-38.37618] 0.0000258564
0147 007094 -232.20456:[4212.38611:-39.06052:-38.37192] 0.0000256486
0148 007121 -232.19865:[4212.38887:-39.05895:-38.36768] 0.0000254469
0149 007149 -232.19279:[4212.39161:-39.05739:-38.36347] 0.0000252482
0150 007176 -232.18697:[4212.39435:-39.05585:-38.35930] 0.0000250508
0151 007204 -232.18120:[4212.39706:-39.05433:-38.35515] 0.0000248546
0152 007231 -232.17547:[4212.39976:-39.05282:-38.35103] 0.0000246601
0153 007259 -232.16979:[4212.40245:-39.05132:-38.34694] 0.0000244652
0154 007287 -232.16416:[4212.40512:-39.04984:-38.34289] 0.0000242644
0155 007314 -232.15857:[4212.40777:-39.04837:-38.33886] 0.0000240573
0156 007342 -232.15304:[4212.41040:-39.04692:-38.33487] 0.0000238483
0157 007369 -232.14755:[4212.41300:-39.04548:-38.33092] 0.0000236394
0158 007396 -232.14211:[4212.41559:-39.04405:-38.32700] 0.0000234293
0159 007423 -232.13672:[4212.41815:-39.04264:-38.32311] 0.0000232178
0160 007457 -232.13138:[4212.42069:-39.04124:-38.31926] 0.0000230070
0161 007487 -232.12609:[4212.42321:-39.03985:-38.31545] 0.0000227998
0162 007518 -232.12084:[4212.42570:-39.03848:-38.31166] 0.0000225973
0163 007548 -232.11564:[4212.42818:-39.03712:-38.30791] 0.0000223991
0164 007579 -232.11049:[4212.43064:-39.03577:-38.30420] 0.0000222054
0165 007610 -232.10538:[4212.43307:-39.03443:-38.30051] 0.0000220173
0166 007641 -232.10031:[4212.43549:-39.03311:-38.29685] 0.0000218352
0167 007671 -232.09528:[4212.43789:-39.03179:-38.29322] 0.0000216585
0168 007704 -232.09030:[4212.44027:-39.03049:-38.28962] 0.0000214865
0169 007783 -232.08535:[4212.44264:-39.02920:-38.28604] 0.0000213178
0170 007853 -232.08044:[4212.44499:-39.02793:-38.28250] 0.0000211504
0171 007928 -232.07557:[4212.44733:-39.02666:-38.27898] 0.0000209816
0172 007992 -232.07074:[4212.44965:-39.02540:-38.27548] 0.0000208097
0173 008058 -232.06595:[4212.45194:-39.02416:-38.27202] 0.0000206363
0174 008122 -232.06120:[4212.45422:-39.02292:-38.26858] 0.0000204653
0175 008191 -232.05649:[4212.45649:-39.02170:-38.26518] 0.0000203004
0176 008254 -232.05182:[4212.45873:-39.02049:-38.26179] 0.0000201417
0177 008318 -232.04718:[4212.46097:-39.01928:-38.25843] 0.0000199867
0178 008385 -232.04258:[4212.46318:-39.01809:-38.25510] 0.0000198316
0179 008448 -232.03801:[4212.46538:-39.01691:-38.25180] 0.0000196746
0180 008512 -232.03348:[4212.46757:-39.01573:-38.24852] 0.0000195159
0181 008573 -232.02899:[4212.46973:-39.01457:-38.24526] 0.0000193569
0182 008637 -232.02454:[4212.47188:-39.01342:-38.24203] 0.0000191981
0183 008697 -232.02012:[4212.47401:-39.01227:-38.23883] 0.0000190391
0184 008761 -232.01574:[4212.47612:-39.01114:-38.23566] 0.0000188795
0185 008821 -232.01140:[4212.47821:-39.01001:-38.23251] 0.0000187214
0186 008886 -232.00709:[4212.48029:-39.00890:-38.22939] 0.0000185679
0187 008955 -232.00281:[4212.48235:-39.00779:-38.22630] 0.0000184193
0188 009018 -231.99857:[4212.48440:-39.00669:-38.22322] 0.0000182729
0189 009082 -231.99437:[4212.48643:-39.00561:-38.22018] 0.0000181255
0190 009146 -231.99020:[4212.48844:-39.00453:-38.21716] 0.0000179759
0191 009209 -231.98606:[4212.49043:-39.00346:-38.21416] 0.0000178247
0192 009270 -231.98196:[4212.49241:-39.00240:-38.21119] 0.0000176725
0193 009337 -231.97790:[4212.49436:-39.00134:-38.20824] 0.0000175192
0194 009397 -231.97387:[4212.49630:-39.00030:-38.20533] 0.0000173639
0195 009464 -231.96988:[4212.49822:-38.99926:-38.20244] 0.0000172060
0196 009528 -231.96593:[4212.50012:-38.99824:-38.19957] 0.0000170458
0197 009593 -231.96201:[4212.50200:-38.99722:-38.19674] 0.0000168843
0198 009653 -231.95813:[4212.50387:-38.99621:-38.19393] 0.0000167227
0199 009716 -231.95429:[4212.50571:-38.99521:-38.19115] 0.0000165639
0200 009780 -231.95048:[4212.50753:-38.99422:-38.18840] 0.0000164134
Start evaluating ...
  Columns 1 through 7

    0.0022    0.0029    0.0039    0.0048    0.0056    0.0064    0.0071

  Columns 8 through 10

    0.0075    0.0080    0.0086

   9.7133e-04

Elapsed time is 9932.172440 seconds.
