nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 006899 -2721.26024:[25254.95535:-879.77135:-878.45991] 0.0001319031
0035 007031 -2720.92921:[25255.69807:-879.83727:-878.34449] 0.0001216469
0036 007187 -2720.62211:[25256.38807:-879.89394:-878.24265] 0.0001128649
0037 007350 -2720.33545:[25257.03196:-879.94257:-878.15141] 0.0001053650
0038 007521 -2720.06620:[25257.63527:-879.98413:-878.06831] 0.0000989771
0039 007689 -2719.81172:[25258.20260:-880.01935:-877.99130] 0.0000935554
0040 007858 -2719.56973:[25258.73786:-880.04885:-877.91870] 0.0000889757
0041 008027 -2719.33821:[25259.24437:-880.07310:-877.84910] 0.0000851296
0042 008197 -2719.11545:[25259.72495:-880.09252:-877.78136] 0.0000819180
0043 008366 -2718.89996:[25260.18199:-880.10744:-877.71457] 0.0000792476
0044 008535 -2718.69052:[25260.61752:-880.11818:-877.64799] 0.0000770317
0045 008706 -2718.48611:[25261.03328:-880.12500:-877.58111] 0.0000751893
0046 008877 -2718.28590:[25261.43075:-880.12819:-877.51353] 0.0000736481
0047 009047 -2718.08924:[25261.81122:-880.12798:-877.44498] 0.0000723453
0048 009211 -2717.89563:[25262.17584:-880.12464:-877.37530] 0.0000712302
0049 009375 -2717.70464:[25262.52566:-880.11841:-877.30436] 0.0000702725
0050 009519 -2717.51588:[25262.86166:-880.10951:-877.23205] 0.0000694558
0051 009638 -2717.32902:[25263.18476:-880.09817:-877.15828] 0.0000687610
0052 009799 -2717.14380:[25263.49577:-880.08459:-877.08301] 0.0000681629
0053 009926 -2716.96002:[25263.79541:-880.06896:-877.00624] 0.0000676348
0054 010016 -2716.77759:[25264.08428:-880.05148:-876.92803] 0.0000671464
0055 010105 -2716.59646:[25264.36291:-880.03233:-876.84850] 0.0000666692
0056 010194 -2716.41667:[25264.63176:-880.01167:-876.76779] 0.0000661822
0057 010284 -2716.23827:[25264.89126:-879.98967:-876.68606] 0.0000656742
0058 010373 -2716.06133:[25265.14178:-879.96648:-876.60346] 0.0000651425
0059 010463 -2715.88590:[25265.38370:-879.94226:-876.52014] 0.0000645894
0060 010577 -2715.71204:[25265.61740:-879.91715:-876.43621] 0.0000640182
0061 010678 -2715.53979:[25265.84322:-879.89128:-876.35181] 0.0000634257
0062 010767 -2715.36926:[25266.06149:-879.86477:-876.26705] 0.0000627984
0063 010856 -2715.20057:[25266.27247:-879.83773:-876.18212] 0.0000621231
0064 010946 -2715.03387:[25266.47642:-879.81026:-876.09718] 0.0000613950
0065 011083 -2714.86929:[25266.67359:-879.78246:-876.01239] 0.0000606195
0066 011246 -2714.70692:[25266.86424:-879.75439:-875.92788] 0.0000598060
0067 011411 -2714.54685:[25267.04863:-879.72615:-875.84377] 0.0000589649
0068 011576 -2714.38913:[25267.22700:-879.69781:-875.76016] 0.0000581025
0069 011742 -2714.23379:[25267.39962:-879.66941:-875.67712] 0.0000572293
0070 011907 -2714.08083:[25267.56674:-879.64103:-875.59471] 0.0000563536
0071 012072 -2713.93026:[25267.72860:-879.61271:-875.51297] 0.0000554763
0072 012236 -2713.78210:[25267.88542:-879.58450:-875.43195] 0.0000545938
0073 012401 -2713.63636:[25268.03739:-879.55645:-875.35173] 0.0000537017
0074 012533 -2713.49309:[25268.18469:-879.52857:-875.27237] 0.0000527987
0075 012622 -2713.35229:[25268.32751:-879.50092:-875.19391] 0.0000518880
0076 012711 -2713.21398:[25268.46601:-879.47352:-875.11641] 0.0000509735
0077 012820 -2713.07816:[25268.60036:-879.44638:-875.03988] 0.0000500607
0078 012910 -2712.94478:[25268.73076:-879.41954:-874.96433] 0.0000491586
0079 013005 -2712.81381:[25268.85738:-879.39300:-874.88976] 0.0000482772
0080 013095 -2712.68516:[25268.98042:-879.36677:-874.81612] 0.0000474250
0081 013193 -2712.55874:[25269.10007:-879.34085:-874.74338] 0.0000466011
0082 013288 -2712.43452:[25269.21646:-879.31525:-874.67154] 0.0000457937
0083 013377 -2712.31248:[25269.32967:-879.28997:-874.60062] 0.0000449953
0084 013470 -2712.19257:[25269.43984:-879.26501:-874.53062] 0.0000442095
0085 013558 -2712.07474:[25269.54707:-879.24037:-874.46154] 0.0000434418
0086 013649 -2711.95896:[25269.65149:-879.21605:-874.39336] 0.0000426921
0087 013738 -2711.84518:[25269.75319:-879.19204:-874.32609] 0.0000419542
0088 013825 -2711.73339:[25269.85225:-879.16836:-874.25974] 0.0000412239
0089 013912 -2711.62356:[25269.94874:-879.14498:-874.19432] 0.0000405034
0090 013998 -2711.51564:[25270.04279:-879.12193:-874.12982] 0.0000397985
0091 014083 -2711.40958:[25270.13448:-879.09919:-874.06622] 0.0000391138
0092 014170 -2711.30532:[25270.22392:-879.07676:-874.00348] 0.0000384511
0093 014256 -2711.20280:[25270.31124:-879.05465:-873.94157] 0.0000378121
0094 014341 -2711.10195:[25270.39654:-879.03284:-873.88045] 0.0000371995
0095 014427 -2711.00269:[25270.47992:-879.01133:-873.82008] 0.0000366124
0096 014513 -2710.90497:[25270.56147:-878.99011:-873.76044] 0.0000360444
0097 014598 -2710.80875:[25270.64125:-878.96916:-873.70152] 0.0000354933
0098 014684 -2710.71398:[25270.71932:-878.94849:-873.64328] 0.0000349607
0099 014770 -2710.62060:[25270.79576:-878.92807:-873.58572] 0.0000344491
0100 014857 -2710.52854:[25270.87064:-878.90790:-873.52878] 0.0000339619
0101 014959 -2710.43774:[25270.94403:-878.88797:-873.47245] 0.0000334980
0102 015046 -2710.34815:[25271.01599:-878.86827:-873.41669] 0.0000330547
0103 015132 -2710.25970:[25271.08657:-878.84880:-873.36148] 0.0000326335
0104 015217 -2710.17234:[25271.15586:-878.82954:-873.30678] 0.0000322331
0105 015304 -2710.08603:[25271.22389:-878.81049:-873.25257] 0.0000318459
0106 015390 -2710.00076:[25271.29068:-878.79165:-873.19887] 0.0000314637
0107 015475 -2709.91653:[25271.35626:-878.77300:-873.14569] 0.0000310822
0108 015561 -2709.83333:[25271.42064:-878.75455:-873.09304] 0.0000307014
0109 015647 -2709.75116:[25271.48385:-878.73630:-873.04092] 0.0000303235
0110 015736 -2709.67000:[25271.54594:-878.71825:-872.98933] 0.0000299534
0111 015823 -2709.58980:[25271.60695:-878.70039:-872.93824] 0.0000295949
0112 015910 -2709.51054:[25271.66694:-878.68271:-872.88762] 0.0000292510
0113 015997 -2709.43219:[25271.72596:-878.66523:-872.83747] 0.0000289197
0114 016085 -2709.35470:[25271.78405:-878.64792:-872.78776] 0.0000285984
0115 016171 -2709.27807:[25271.84123:-878.63079:-872.73848] 0.0000282845
0116 016258 -2709.20228:[25271.89751:-878.61384:-872.68964] 0.0000279721
0117 016345 -2709.12736:[25271.95288:-878.59706:-872.64127] 0.0000276540
0118 016430 -2709.05333:[25272.00734:-878.58044:-872.59339] 0.0000273270
0119 016515 -2708.98021:[25272.06087:-878.56400:-872.54603] 0.0000269933
0120 016600 -2708.90799:[25272.11350:-878.54773:-872.49920] 0.0000266584
0121 016685 -2708.83667:[25272.16525:-878.53164:-872.45289] 0.0000263264
0122 016767 -2708.76626:[25272.21613:-878.51571:-872.40710] 0.0000259949
0123 016849 -2708.69675:[25272.26616:-878.49995:-872.36185] 0.0000256585
0124 016931 -2708.62818:[25272.31532:-878.48437:-872.31716] 0.0000253153
0125 017013 -2708.56054:[25272.36363:-878.46896:-872.27303] 0.0000249724
0126 017095 -2708.49380:[25272.41113:-878.45372:-872.22944] 0.0000246417
0127 017177 -2708.42789:[25272.45789:-878.43866:-872.18634] 0.0000243336
0128 017260 -2708.36275:[25272.50397:-878.42377:-872.14368] 0.0000240502
0129 017342 -2708.29833:[25272.54942:-878.40905:-872.10143] 0.0000237848
0130 017424 -2708.23461:[25272.59425:-878.39448:-872.05956] 0.0000235281
0131 017507 -2708.17158:[25272.63847:-878.38008:-872.01810] 0.0000232753
0132 017589 -2708.10922:[25272.68210:-878.36582:-871.97702] 0.0000230267
0133 017671 -2708.04752:[25272.72514:-878.35171:-871.93632] 0.0000227832
0134 017753 -2707.98647:[25272.76763:-878.33775:-871.89601] 0.0000225441
0135 017835 -2707.92606:[25272.80955:-878.32392:-871.85607] 0.0000223082
0136 017917 -2707.86627:[25272.85094:-878.31023:-871.81650] 0.0000220778
0137 017999 -2707.80708:[25272.89183:-878.29667:-871.77727] 0.0000218587
0138 018081 -2707.74845:[25272.93225:-878.28323:-871.73836] 0.0000216547
0139 018164 -2707.69033:[25272.97223:-878.26991:-871.69974] 0.0000214625
0140 018246 -2707.63273:[25273.01176:-878.25670:-871.66140] 0.0000212738
0141 018328 -2707.57565:[25273.05083:-878.24359:-871.62338] 0.0000210817
0142 018410 -2707.51910:[25273.08942:-878.23060:-871.58569] 0.0000208835
0143 018492 -2707.46311:[25273.12750:-878.21771:-871.54834] 0.0000206785
0144 018574 -2707.40770:[25273.16508:-878.20492:-871.51136] 0.0000204666
0145 018656 -2707.35288:[25273.20215:-878.19226:-871.47476] 0.0000202485
0146 018739 -2707.29866:[25273.23870:-878.17971:-871.43856] 0.0000200259
0147 018821 -2707.24505:[25273.27475:-878.16728:-871.40274] 0.0000198025
0148 018903 -2707.19203:[25273.31033:-878.15497:-871.36730] 0.0000195842
0149 018983 -2707.13958:[25273.34547:-878.14279:-871.33221] 0.0000193768
0150 019062 -2707.08765:[25273.38021:-878.13074:-871.29744] 0.0000191833
0151 019141 -2707.03620:[25273.41458:-878.11880:-871.26296] 0.0000190036
0152 019219 -2706.98522:[25273.44861:-878.10697:-871.22875] 0.0000188331
0153 019298 -2706.93469:[25273.48230:-878.09526:-871.19481] 0.0000186674
0154 019376 -2706.88460:[25273.51566:-878.08365:-871.16113] 0.0000185044
0155 019455 -2706.83494:[25273.54867:-878.07214:-871.12773] 0.0000183432
0156 019533 -2706.78572:[25273.58136:-878.06073:-871.09459] 0.0000181861
0157 019612 -2706.73689:[25273.61374:-878.04942:-871.06169] 0.0000180380
0158 019691 -2706.68844:[25273.64585:-878.03820:-871.02900] 0.0000179015
0159 019769 -2706.64033:[25273.67768:-878.02707:-870.99651] 0.0000177739
0160 019849 -2706.59255:[25273.70926:-878.01601:-870.96421] 0.0000176508
0161 019928 -2706.54512:[25273.74056:-878.00504:-870.93211] 0.0000175259
0162 020006 -2706.49804:[25273.77156:-877.99415:-870.90023] 0.0000173928
0163 020085 -2706.45136:[25273.80223:-877.98333:-870.86860] 0.0000172498
0164 020164 -2706.40508:[25273.83257:-877.97258:-870.83724] 0.0000170987
0165 020243 -2706.35924:[25273.86255:-877.96192:-870.80618] 0.0000169374
0166 020321 -2706.31386:[25273.89216:-877.95134:-870.77544] 0.0000167671
0167 020400 -2706.26895:[25273.92141:-877.94085:-870.74502] 0.0000165975
0168 020478 -2706.22446:[25273.95035:-877.93045:-870.71489] 0.0000164384
0169 020557 -2706.18036:[25273.97901:-877.92015:-870.68501] 0.0000162947
0170 020636 -2706.13662:[25274.00743:-877.90993:-870.65535] 0.0000161650
0171 020714 -2706.09320:[25274.03563:-877.89981:-870.62589] 0.0000160437
0172 020793 -2706.05011:[25274.06361:-877.88977:-870.59662] 0.0000159227
0173 020871 -2706.00737:[25274.09134:-877.87981:-870.56757] 0.0000157958
0174 020949 -2705.96498:[25274.11881:-877.86993:-870.53875] 0.0000156656
0175 021028 -2705.92293:[25274.14603:-877.86012:-870.51015] 0.0000155399
0176 021106 -2705.88119:[25274.17302:-877.85039:-870.48175] 0.0000154227
0177 021185 -2705.83977:[25274.19978:-877.84074:-870.45355] 0.0000153098
0178 021264 -2705.79866:[25274.22630:-877.83115:-870.42557] 0.0000151908
0179 021342 -2705.75792:[25274.25253:-877.82164:-870.39784] 0.0000150584
0180 021421 -2705.71757:[25274.27846:-877.81220:-870.37039] 0.0000149109
0181 021499 -2705.67766:[25274.30404:-877.80284:-870.34325] 0.0000147515
0182 021578 -2705.63819:[25274.32930:-877.79356:-870.31642] 0.0000145885
0183 021655 -2705.59913:[25274.35426:-877.78437:-870.28988] 0.0000144336
0184 021729 -2705.56046:[25274.37897:-877.77526:-870.26359] 0.0000142956
0185 021804 -2705.52210:[25274.40348:-877.76624:-870.23749] 0.0000141776
0186 021878 -2705.48400:[25274.42785:-877.75729:-870.21155] 0.0000140800
0187 021952 -2705.44612:[25274.45211:-877.74842:-870.18573] 0.0000140012
0188 022025 -2705.40843:[25274.47627:-877.73961:-870.15999] 0.0000139335
0189 022099 -2705.37092:[25274.50032:-877.73086:-870.13435] 0.0000138644
0190 022172 -2705.33363:[25274.52422:-877.72216:-870.10884] 0.0000137853
0191 022246 -2705.29658:[25274.54793:-877.71352:-870.08350] 0.0000136939
0192 022320 -2705.25981:[25274.57144:-877.70493:-870.05835] 0.0000135925
0193 022396 -2705.22333:[25274.59473:-877.69640:-870.03340] 0.0000134854
0194 022475 -2705.18714:[25274.61780:-877.68793:-870.00866] 0.0000133777
0195 022553 -2705.15123:[25274.64067:-877.67952:-869.98411] 0.0000132730
0196 022631 -2705.11559:[25274.66336:-877.67118:-869.95974] 0.0000131732
0197 022709 -2705.08022:[25274.68587:-877.66290:-869.93554] 0.0000130774
0198 022788 -2705.04509:[25274.70822:-877.65468:-869.91151] 0.0000129849
0199 022866 -2705.01021:[25274.73042:-877.64652:-869.88764] 0.0000128949
0200 022945 -2704.97557:[25274.75245:-877.63842:-869.86392] 0.0000128047
Start evaluating ...
  Columns 1 through 7

    0.0711    0.0869    0.0922    0.0952    0.0971    0.0992    0.1004

  Columns 8 through 10

    0.1011    0.1017    0.1024

    0.0158

Elapsed time is 23019.237574 seconds.
