nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 012133 -2431.36947:[52329.59824:-465.03064:-360.60931] 0.0007962996
0036 012403 -2429.63087:[52324.41611:-461.10665:-363.17835] 0.0007150693
0037 012672 -2428.06901:[52319.51535:-457.45789:-365.62105] 0.0006428397
0038 012868 -2426.66416:[52314.88406:-454.06278:-367.94172] 0.0005785875
0039 013065 -2425.39887:[52310.51036:-450.90168:-370.14478] 0.0005214091
0040 013209 -2424.25770:[52306.38249:-447.95672:-372.23465] 0.0004705101
0041 013476 -2423.22693:[52302.48894:-445.21157:-374.21574] 0.0004251913
0042 013744 -2422.29439:[52298.81842:-442.65132:-376.09245] 0.0003848321
0043 014120 -2421.44931:[52295.35995:-440.26232:-377.86912] 0.0003488766
0044 014696 -2420.68212:[52292.10287:-438.03205:-379.55007] 0.0003168289
0045 015292 -2419.98436:[52289.03686:-435.94904:-381.13951] 0.0002882517
0046 015884 -2419.34849:[52286.15198:-434.00273:-382.64159] 0.0002627554
0047 016471 -2418.76786:[52283.43870:-432.18342:-384.06035] 0.0002399938
0048 017064 -2418.23654:[52280.88786:-430.48216:-385.39972] 0.0002196671
0049 017671 -2417.74923:[52278.49071:-428.89071:-386.66348] 0.0002015168
0050 018280 -2417.30118:[52276.23892:-427.40146:-387.85526] 0.0001853154
0051 018892 -2416.88816:[52274.12447:-426.00737:-388.97857] 0.0001708594
0052 019499 -2416.50639:[52272.13973:-424.70194:-390.03677] 0.0001579603
0053 020099 -2416.15251:[52270.27742:-423.47915:-391.03312] 0.0001464406
0054 020709 -2415.82358:[52268.53055:-422.33342:-391.97078] 0.0001361400
0055 021313 -2415.51697:[52266.89251:-421.25960:-392.85278] 0.0001269176
0056 021921 -2415.23036:[52265.35700:-420.25288:-393.68205] 0.0001186517
0057 022525 -2414.96170:[52263.91807:-419.30883:-394.46138] 0.0001112366
0058 023129 -2414.70917:[52262.57009:-418.42331:-395.19345] 0.0001045703
0059 023737 -2414.47119:[52261.30771:-417.59250:-395.88085] 0.0000985527
0060 024343 -2414.24642:[52260.12586:-416.81282:-396.52609] 0.0000930946
0061 024954 -2414.03365:[52259.01976:-416.08096:-397.13157] 0.0000881283
0062 025553 -2413.83182:[52257.98490:-415.39383:-397.69955] 0.0000836067
0063 026158 -2413.63994:[52257.01701:-414.74856:-398.23214] 0.0000794948
0064 026768 -2413.45708:[52256.11210:-414.14245:-398.73134] 0.0000757582
0065 027378 -2413.28245:[52255.26640:-413.57302:-399.19903] 0.0000723569
0066 027973 -2413.11533:[52254.47635:-413.03794:-399.63702] 0.0000692510
0067 028576 -2412.95508:[52253.73861:-412.53502:-400.04700] 0.0000664101
0068 029165 -2412.80110:[52253.05006:-412.06224:-400.43057] 0.0000638115
0069 029756 -2412.65287:[52252.40778:-411.61769:-400.78922] 0.0000614349
0070 030345 -2412.50991:[52251.80899:-411.19961:-401.12439] 0.0000592568
0071 030925 -2412.37179:[52251.25104:-410.80634:-401.43744] 0.0000572494
0072 031505 -2412.23817:[52250.73141:-410.43632:-401.72968] 0.0000553902
0073 032083 -2412.10872:[52250.24772:-410.08810:-402.00235] 0.0000536652
0074 032660 -2411.98314:[52249.79773:-409.76032:-402.25660] 0.0000520618
0075 033230 -2411.86118:[52249.37935:-409.45171:-402.49354] 0.0000505645
0076 033801 -2411.74261:[52248.99057:-409.16110:-402.71424] 0.0000491580
0077 034373 -2411.62726:[52248.62951:-408.88735:-402.91969] 0.0000478313
0078 034947 -2411.51493:[52248.29442:-408.62944:-403.11082] 0.0000465783
0079 035525 -2411.40546:[52247.98364:-408.38639:-403.28853] 0.0000453955
0080 036082 -2411.29868:[52247.69561:-408.15729:-403.45362] 0.0000442808
0081 036630 -2411.19443:[52247.42891:-407.94130:-403.60686] 0.0000432332
0082 037176 -2411.09256:[52247.18218:-407.73760:-403.74894] 0.0000422472
0083 037722 -2410.99297:[52246.95413:-407.54546:-403.88057] 0.0000413061
0084 038275 -2410.89557:[52246.74356:-407.36418:-404.00242] 0.0000403995
0085 038823 -2410.80027:[52246.54933:-407.19310:-404.11509] 0.0000395272
0086 039371 -2410.70701:[52246.37038:-407.03161:-404.21919] 0.0000386835
0087 039919 -2410.61574:[52246.20571:-406.87912:-404.31527] 0.0000378620
0088 040470 -2410.52640:[52246.05437:-406.73511:-404.40386] 0.0000370600
0089 041028 -2410.43895:[52245.91547:-406.59906:-404.48546] 0.0000362785
0090 041564 -2410.35332:[52245.78822:-406.47050:-404.56051] 0.0000355250
0091 042046 -2410.26943:[52245.67188:-406.34898:-404.62942] 0.0000348025
0092 042524 -2410.18722:[52245.56574:-406.23409:-404.69257] 0.0000341082
0093 042986 -2410.10663:[52245.46917:-406.12542:-404.75031] 0.0000334388
0094 043431 -2410.02760:[52245.38155:-406.02262:-404.80299] 0.0000327929
0095 043890 -2409.95007:[52245.30231:-405.92533:-404.85092] 0.0000321699
0096 044347 -2409.87399:[52245.23093:-405.83323:-404.89440] 0.0000315688
0097 044804 -2409.79931:[52245.16688:-405.74600:-404.93372] 0.0000309861
0098 045270 -2409.72601:[52245.10969:-405.66337:-404.96914] 0.0000304185
0099 045722 -2409.65404:[52245.05890:-405.58505:-405.00092] 0.0000298675
0100 046179 -2409.58335:[52245.01407:-405.51080:-405.02928] 0.0000293376
0101 046650 -2409.51387:[52244.97485:-405.44037:-405.05442] 0.0000288320
0102 047070 -2409.44556:[52244.94085:-405.37355:-405.07654] 0.0000283506
0103 047486 -2409.37837:[52244.91174:-405.31011:-405.09581] 0.0000278873
0104 047901 -2409.31226:[52244.88718:-405.24985:-405.11242] 0.0000274380
0105 048318 -2409.24721:[52244.86683:-405.19260:-405.12654] 0.0000269995
0106 048744 -2409.18319:[52244.85040:-405.13817:-405.13835] 0.0000265712
0107 049158 -2409.12018:[52244.83761:-405.08640:-405.14800] 0.0000261533
0108 049581 -2409.05816:[52244.82818:-405.03713:-405.15563] 0.0000257469
0109 049997 -2408.99708:[52244.82190:-404.99022:-405.16138] 0.0000253554
0110 050423 -2408.93689:[52244.81855:-404.94553:-405.16534] 0.0000249814
0111 050744 -2408.87757:[52244.81793:-404.90293:-405.16762] 0.0000246261
0112 051010 -2408.81907:[52244.81986:-404.86230:-405.16831] 0.0000242878
0113 051276 -2408.76135:[52244.82416:-404.82353:-405.16751] 0.0000239622
0114 051537 -2408.70439:[52244.83065:-404.78650:-405.16531] 0.0000236468
0115 051799 -2408.64817:[52244.83915:-404.75112:-405.16182] 0.0000233387
0116 052061 -2408.59269:[52244.84951:-404.71729:-405.15712] 0.0000230337
0117 052323 -2408.53795:[52244.86155:-404.68492:-405.15133] 0.0000227279
0118 052585 -2408.48394:[52244.87513:-404.65393:-405.14453] 0.0000224226
0119 052847 -2408.43066:[52244.89010:-404.62424:-405.13679] 0.0000221225
0120 053109 -2408.37808:[52244.90635:-404.59578:-405.12820] 0.0000218316
0121 053371 -2408.32617:[52244.92380:-404.56847:-405.11878] 0.0000215521
0122 053629 -2408.27492:[52244.94235:-404.54226:-405.10861] 0.0000212840
0123 053816 -2408.22428:[52244.96192:-404.51708:-405.09771] 0.0000210277
0124 053954 -2408.17421:[52244.98246:-404.49287:-405.08611] 0.0000207879
0125 054090 -2408.12469:[52245.00391:-404.46959:-405.07385] 0.0000205642
0126 054226 -2408.07569:[52245.02619:-404.44717:-405.06096] 0.0000203477
0127 054361 -2408.02721:[52245.04920:-404.42556:-405.04749] 0.0000201326
0128 054497 -2407.97926:[52245.07287:-404.40474:-405.03351] 0.0000199142
0129 054633 -2407.93185:[52245.09710:-404.38464:-405.01909] 0.0000196883
0130 054768 -2407.88499:[52245.12180:-404.36523:-405.00428] 0.0000194578
0131 054904 -2407.83869:[52245.14692:-404.34648:-404.98911] 0.0000192314
0132 055041 -2407.79290:[52245.17243:-404.32834:-404.97360] 0.0000190142
0133 055177 -2407.74763:[52245.19827:-404.31079:-404.95778] 0.0000188048
0134 055313 -2407.70284:[52245.22443:-404.29380:-404.94167] 0.0000186012
0135 055449 -2407.65853:[52245.25085:-404.27733:-404.92529] 0.0000184051
0136 055586 -2407.61466:[52245.27752:-404.26136:-404.90865] 0.0000182172
0137 055722 -2407.57124:[52245.30439:-404.24585:-404.89176] 0.0000180345
0138 055857 -2407.52827:[52245.33144:-404.23080:-404.87467] 0.0000178503
0139 055991 -2407.48575:[52245.35860:-404.21617:-404.85741] 0.0000176597
0140 056126 -2407.44371:[52245.38584:-404.20194:-404.84003] 0.0000174637
0141 056261 -2407.40213:[52245.41314:-404.18810:-404.82253] 0.0000172695
0142 056396 -2407.36100:[52245.44047:-404.17462:-404.80493] 0.0000170847
0143 056530 -2407.32029:[52245.46786:-404.16149:-404.78721] 0.0000169118
0144 056665 -2407.27997:[52245.49530:-404.14868:-404.76938] 0.0000167481
0145 056800 -2407.24004:[52245.52277:-404.13619:-404.75145] 0.0000165883
0146 056934 -2407.20049:[52245.55024:-404.12399:-404.73343] 0.0000164286
0147 057069 -2407.16133:[52245.57769:-404.11208:-404.71534] 0.0000162706
0148 057204 -2407.12252:[52245.60512:-404.10042:-404.69719] 0.0000161199
0149 057338 -2407.08406:[52245.63254:-404.08902:-404.67895] 0.0000159808
0150 057473 -2407.04590:[52245.65994:-404.07786:-404.66064] 0.0000158518
0151 057608 -2407.00805:[52245.68731:-404.06692:-404.64224] 0.0000157262
0152 057742 -2406.97049:[52245.71462:-404.05620:-404.62379] 0.0000156017
0153 057877 -2406.93324:[52245.74185:-404.04567:-404.60528] 0.0000154786
0154 058011 -2406.89627:[52245.76900:-404.03534:-404.58673] 0.0000153596
0155 058146 -2406.85957:[52245.79606:-404.02519:-404.56813] 0.0000152464
0156 058281 -2406.82314:[52245.82302:-404.01522:-404.54949] 0.0000151371
0157 058416 -2406.78697:[52245.84988:-404.00541:-404.53081] 0.0000150285
0158 058551 -2406.75106:[52245.87663:-403.99575:-404.51211] 0.0000149198
0159 058686 -2406.71541:[52245.90325:-403.98625:-404.49340] 0.0000148120
0160 058820 -2406.68001:[52245.92976:-403.97688:-404.47468] 0.0000147059
0161 058955 -2406.64488:[52245.95614:-403.96766:-404.45595] 0.0000145997
0162 059090 -2406.61000:[52245.98239:-403.95856:-404.43724] 0.0000144920
0163 059224 -2406.57538:[52246.00849:-403.94959:-404.41854] 0.0000143842
0164 059360 -2406.54102:[52246.03446:-403.94073:-404.39987] 0.0000142780
0165 059495 -2406.50692:[52246.06029:-403.93199:-404.38122] 0.0000141730
0166 059631 -2406.47306:[52246.08596:-403.92335:-404.36260] 0.0000140679
0167 059766 -2406.43946:[52246.11146:-403.91482:-404.34403] 0.0000139640
0168 059902 -2406.40609:[52246.13679:-403.90638:-404.32549] 0.0000138661
0169 060037 -2406.37293:[52246.16197:-403.89803:-404.30697] 0.0000137793
0170 060173 -2406.33996:[52246.18702:-403.88977:-404.28844] 0.0000137004
0171 060308 -2406.30719:[52246.21190:-403.88160:-404.26994] 0.0000136175
0172 060444 -2406.27464:[52246.23661:-403.87351:-404.25148] 0.0000135272
0173 060579 -2406.24232:[52246.26113:-403.86550:-404.23307] 0.0000134328
0174 060715 -2406.21022:[52246.28546:-403.85756:-404.21472] 0.0000133390
0175 060849 -2406.17834:[52246.30960:-403.84970:-404.19643] 0.0000132485
0176 060982 -2406.14668:[52246.33356:-403.84191:-404.17819] 0.0000131596
0177 061113 -2406.11523:[52246.35734:-403.83419:-404.16001] 0.0000130699
0178 061242 -2406.08400:[52246.38094:-403.82653:-404.14190] 0.0000129786
0179 061370 -2406.05300:[52246.40438:-403.81894:-404.12386] 0.0000128865
0180 061498 -2406.02222:[52246.42763:-403.81141:-404.10590] 0.0000127936
0181 061624 -2405.99166:[52246.45070:-403.80394:-404.08801] 0.0000127011
0182 061749 -2405.96131:[52246.47359:-403.79653:-404.07021] 0.0000126133
0183 061874 -2405.93115:[52246.49630:-403.78918:-404.05246] 0.0000125342
0184 062000 -2405.90116:[52246.51886:-403.78188:-404.03475] 0.0000124646
0185 062125 -2405.87133:[52246.54127:-403.77463:-404.01707] 0.0000124007
0186 062250 -2405.84165:[52246.56352:-403.76743:-403.99943] 0.0000123358
0187 062376 -2405.81214:[52246.58559:-403.76029:-403.98184] 0.0000122643
0188 062501 -2405.78283:[52246.60748:-403.75319:-403.96433] 0.0000121832
0189 062627 -2405.75374:[52246.62916:-403.74614:-403.94692] 0.0000120931
0190 062753 -2405.72488:[52246.65063:-403.73914:-403.92963] 0.0000119975
0191 062879 -2405.69624:[52246.67189:-403.73218:-403.91246] 0.0000119030
0192 063005 -2405.66782:[52246.69295:-403.72527:-403.89539] 0.0000118147
0193 063130 -2405.63960:[52246.71382:-403.71840:-403.87841] 0.0000117320
0194 063256 -2405.61157:[52246.73452:-403.71157:-403.86153] 0.0000116506
0195 063383 -2405.58375:[52246.75502:-403.70479:-403.84475] 0.0000115660
0196 063508 -2405.55614:[52246.77532:-403.69804:-403.82808] 0.0000114773
0197 063634 -2405.52875:[52246.79542:-403.69134:-403.81153] 0.0000113864
0198 063760 -2405.50157:[52246.81532:-403.68468:-403.79510] 0.0000112963
0199 063883 -2405.47461:[52246.83501:-403.67806:-403.77878] 0.0000112085
0200 063997 -2405.44785:[52246.85452:-403.67148:-403.76257] 0.0000111243
Start evaluating ...
  Columns 1 through 7

    0.1462    0.1917    0.2077    0.2135    0.2170    0.2194    0.2218

  Columns 8 through 10

    0.2234    0.2246    0.2256

    0.0322

Elapsed time is 64085.120693 seconds.
