nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 010991 -1558.04361:[42727.20233:-253.77841:-6.31456] 0.0040549274
0036 011228 -1552.01120:[42727.60233:-247.95177:-6.43680] 0.0038717829
0037 011464 -1546.26799:[42727.96361:-242.39455:-6.55928] 0.0037004944
0038 011699 -1540.79412:[42728.28933:-237.08852:-6.68197] 0.0035400562
0039 011938 -1535.57149:[42728.58232:-232.01704:-6.80482] 0.0033895674
0040 012177 -1530.58362:[42728.84517:-227.16493:-6.92781] 0.0032482190
0041 012413 -1525.81542:[42729.08016:-222.51829:-7.05090] 0.0031152831
0042 012651 -1521.25307:[42729.28942:-218.06439:-7.17406] 0.0029901026
0043 012890 -1516.88391:[42729.47482:-213.79152:-7.29727] 0.0028720841
0044 013127 -1512.69626:[42729.63809:-209.68890:-7.42049] 0.0027606900
0045 013321 -1508.67940:[42729.78082:-205.74661:-7.54371] 0.0026554328
0046 013510 -1504.82341:[42729.90443:-201.95548:-7.66690] 0.0025558687
0047 013636 -1501.11915:[42730.01023:-198.30702:-7.79004] 0.0024615937
0048 013776 -1497.55813:[42730.09943:-194.79338:-7.91312] 0.0023722389
0049 013917 -1494.13252:[42730.17313:-191.40728:-8.03611] 0.0022874673
0050 014401 -1490.83501:[42730.23235:-188.14194:-8.15901] 0.0022069701
0051 014917 -1487.65884:[42730.27801:-184.99106:-8.28179] 0.0021304645
0052 015442 -1484.59770:[42730.31097:-181.94879:-8.40444] 0.0020576906
0053 015967 -1481.64571:[42730.33204:-179.00965:-8.52696] 0.0019884094
0054 016489 -1478.79739:[42730.34194:-176.16854:-8.64933] 0.0019224012
0055 017014 -1476.04762:[42730.34135:-173.42068:-8.77154] 0.0018594632
0056 017550 -1473.39161:[42730.33090:-170.76160:-8.89357] 0.0017994081
0057 018084 -1470.82487:[42730.31118:-168.18712:-9.01543] 0.0017420627
0058 018616 -1468.34320:[42730.28274:-165.69330:-9.13710] 0.0016872666
0059 019146 -1465.94265:[42730.24608:-163.27648:-9.25857] 0.0016348711
0060 019672 -1463.61951:[42730.20166:-160.93317:-9.37984] 0.0015847384
0061 020201 -1461.37031:[42730.14995:-158.66012:-9.50090] 0.0015367405
0062 020736 -1459.19176:[42730.09133:-156.45426:-9.62173] 0.0014907584
0063 021254 -1457.08077:[42730.02621:-154.31270:-9.74235] 0.0014466812
0064 021781 -1455.03444:[42729.95494:-152.23271:-9.86272] 0.0014044053
0065 022309 -1453.05001:[42729.87785:-150.21171:-9.98287] 0.0013638342
0066 022841 -1451.12490:[42729.79526:-148.24728:-10.10276] 0.0013248775
0067 023376 -1449.25665:[42729.70748:-146.33711:-10.22242] 0.0012874510
0068 023917 -1447.44294:[42729.61477:-144.47903:-10.34182] 0.0012514758
0069 024448 -1445.68158:[42729.51739:-142.67096:-10.46096] 0.0012168783
0070 024982 -1443.97048:[42729.41560:-140.91096:-10.57985] 0.0011835895
0071 025513 -1442.30769:[42729.30963:-139.19717:-10.69847] 0.0011515444
0072 026043 -1440.69132:[42729.19969:-137.52784:-10.81683] 0.0011206822
0073 026578 -1439.11960:[42729.08599:-135.90129:-10.93492] 0.0010909458
0074 027107 -1437.59085:[42728.96873:-134.31593:-11.05273] 0.0010622813
0075 027633 -1436.10347:[42728.84808:-132.77025:-11.17028] 0.0010346382
0076 028155 -1434.65592:[42728.72423:-131.26282:-11.28754] 0.0010079689
0077 028679 -1433.24676:[42728.59734:-129.79227:-11.40453] 0.0009822286
0078 029200 -1431.87460:[42728.46756:-128.35729:-11.52124] 0.0009573750
0079 029721 -1430.53814:[42728.33504:-126.95664:-11.63766] 0.0009333683
0080 030250 -1429.23610:[42728.19993:-125.58914:-11.75379] 0.0009101710
0081 030765 -1427.96730:[42728.06235:-124.25364:-11.86964] 0.0008877475
0082 031279 -1426.73059:[42727.92244:-122.94908:-11.98520] 0.0008660643
0083 031795 -1425.52488:[42727.78031:-121.67442:-12.10046] 0.0008450893
0084 032308 -1424.34911:[42727.63607:-120.42868:-12.21543] 0.0008247925
0085 032801 -1423.20231:[42727.48985:-119.21090:-12.33009] 0.0008051454
0086 033295 -1422.08350:[42727.34173:-118.02019:-12.44446] 0.0007861207
0087 033795 -1420.99177:[42727.19181:-116.85567:-12.55853] 0.0007676928
0088 034294 -1419.92626:[42727.04020:-115.71654:-12.67229] 0.0007498375
0089 034801 -1418.88612:[42726.88698:-114.60198:-12.78575] 0.0007325316
0090 035304 -1417.87055:[42726.73223:-113.51124:-12.89890] 0.0007157532
0091 035806 -1416.87877:[42726.57603:-112.44358:-13.01174] 0.0006994816
0092 036292 -1415.91006:[42726.41847:-111.39832:-13.12427] 0.0006836971
0093 036778 -1414.96369:[42726.25962:-110.37478:-13.23649] 0.0006683811
0094 037265 -1414.03899:[42726.09954:-109.37230:-13.34838] 0.0006535154
0095 037750 -1413.13530:[42725.93832:-108.39028:-13.45996] 0.0006390830
0096 038236 -1412.25200:[42725.77600:-107.42811:-13.57122] 0.0006250674
0097 038723 -1411.38847:[42725.61265:-106.48522:-13.68215] 0.0006114532
0098 039208 -1410.54414:[42725.44834:-105.56107:-13.79276] 0.0005982254
0099 039694 -1409.71845:[42725.28311:-104.65511:-13.90304] 0.0005853700
0100 040177 -1408.91086:[42725.11703:-103.76685:-14.01299] 0.0005728736
0101 040719 -1408.12085:[42724.95014:-102.89578:-14.12261] 0.0005607231
0102 041203 -1407.34793:[42724.78250:-102.04144:-14.23189] 0.0005489062
0103 041655 -1406.59160:[42724.61415:-101.20337:-14.34084] 0.0005374110
0104 042077 -1405.85142:[42724.44515:-100.38112:-14.44945] 0.0005262262
0105 042499 -1405.12692:[42724.27552:-99.57429:-14.55773] 0.0005153410
0106 042908 -1404.41769:[42724.10532:-98.78244:-14.66566] 0.0005047450
0107 043304 -1403.72331:[42723.93458:-98.00520:-14.77325] 0.0004944283
0108 043698 -1403.04337:[42723.76335:-97.24218:-14.88050] 0.0004843815
0109 044103 -1402.37749:[42723.59166:-96.49301:-14.98741] 0.0004745954
0110 044506 -1401.72530:[42723.41955:-95.75734:-15.09397] 0.0004650614
0111 044912 -1401.08644:[42723.24706:-95.03482:-15.20018] 0.0004557713
0112 045316 -1400.46055:[42723.07420:-94.32512:-15.30605] 0.0004467170
0113 045718 -1399.84730:[42722.90103:-93.62793:-15.41157] 0.0004378911
0114 046123 -1399.24636:[42722.72756:-92.94292:-15.51674] 0.0004292862
0115 046518 -1398.65743:[42722.55384:-92.26981:-15.62156] 0.0004208953
0116 046905 -1398.08018:[42722.37988:-91.60830:-15.72603] 0.0004127115
0117 047284 -1397.51434:[42722.20571:-90.95811:-15.83014] 0.0004047284
0118 047672 -1396.95961:[42722.03137:-90.31896:-15.93390] 0.0003969397
0119 048050 -1396.41572:[42721.85687:-89.69060:-16.03731] 0.0003893394
0120 048440 -1395.88240:[42721.68225:-89.07278:-16.14036] 0.0003819216
0121 048827 -1395.35939:[42721.50752:-88.46523:-16.24305] 0.0003746810
0122 049212 -1394.84644:[42721.33271:-87.86773:-16.34538] 0.0003676121
0123 049592 -1394.34330:[42721.15784:-87.28004:-16.44735] 0.0003607097
0124 049981 -1393.84975:[42720.98293:-86.70194:-16.54896] 0.0003539689
0125 050363 -1393.36555:[42720.80800:-86.13320:-16.65021] 0.0003473851
0126 050680 -1392.89047:[42720.63307:-85.57362:-16.75110] 0.0003409536
0127 050932 -1392.42432:[42720.45817:-85.02300:-16.85163] 0.0003346701
0128 051175 -1391.96686:[42720.28330:-84.48112:-16.95179] 0.0003285300
0129 051410 -1391.51791:[42720.10849:-83.94781:-17.05159] 0.0003225291
0130 051645 -1391.07727:[42719.93375:-83.42286:-17.15102] 0.0003166632
0131 051852 -1390.64474:[42719.75911:-82.90611:-17.25009] 0.0003109285
0132 052064 -1390.22015:[42719.58456:-82.39736:-17.34879] 0.0003053212
0133 052228 -1389.80331:[42719.41014:-81.89646:-17.44713] 0.0002998379
0134 052409 -1389.39405:[42719.23585:-81.40322:-17.54510] 0.0002944754
0135 052569 -1388.99219:[42719.06170:-80.91750:-17.64271] 0.0002892304
0136 052724 -1388.59758:[42718.88772:-80.43913:-17.73996] 0.0002840996
0137 052926 -1388.21005:[42718.71391:-79.96795:-17.83683] 0.0002790799
0138 053061 -1387.82945:[42718.54029:-79.50382:-17.93335] 0.0002741683
0139 053225 -1387.45562:[42718.36686:-79.04660:-18.02949] 0.0002693618
0140 053376 -1387.08842:[42718.19365:-78.59613:-18.12527] 0.0002646579
0141 053610 -1386.72770:[42718.02066:-78.15229:-18.22069] 0.0002600539
0142 053787 -1386.37333:[42717.84790:-77.71494:-18.31574] 0.0002555469
0143 053916 -1386.02516:[42717.67538:-77.28394:-18.41042] 0.0002511345
0144 054037 -1385.68307:[42717.50312:-76.85918:-18.50473] 0.0002468140
0145 054158 -1385.34693:[42717.33112:-76.44052:-18.59868] 0.0002425831
0146 054279 -1385.01661:[42717.15939:-76.02785:-18.69227] 0.0002384391
0147 054401 -1384.69199:[42716.98794:-75.62105:-18.78549] 0.0002343799
0148 054522 -1384.37295:[42716.81677:-75.22001:-18.87835] 0.0002304033
0149 054643 -1384.05938:[42716.64591:-74.82461:-18.97084] 0.0002265072
0150 054764 -1383.75116:[42716.47534:-74.43474:-19.06298] 0.0002226896
0151 054885 -1383.44819:[42716.30509:-74.05029:-19.15475] 0.0002189487
0152 055006 -1383.15036:[42716.13515:-73.67118:-19.24617] 0.0002152826
0153 055127 -1382.85756:[42715.96554:-73.29728:-19.33722] 0.0002116893
0154 055248 -1382.56970:[42715.79627:-72.92851:-19.42792] 0.0002081669
0155 055368 -1382.28666:[42715.62733:-72.56477:-19.51826] 0.0002047138
0156 055488 -1382.00837:[42715.45873:-72.20597:-19.60825] 0.0002013283
0157 055609 -1381.73472:[42715.29048:-71.85200:-19.69788] 0.0001980089
0158 055730 -1381.46562:[42715.12259:-71.50279:-19.78716] 0.0001947538
0159 055851 -1381.20099:[42714.95506:-71.15825:-19.87609] 0.0001915615
0160 055972 -1380.94073:[42714.78790:-70.81828:-19.96467] 0.0001884303
0161 056093 -1380.68476:[42714.62110:-70.48282:-20.05290] 0.0001853589
0162 056214 -1380.43300:[42714.45469:-70.15177:-20.14078] 0.0001823459
0163 056335 -1380.18536:[42714.28865:-69.82506:-20.22832] 0.0001793902
0164 056456 -1379.94177:[42714.12300:-69.50260:-20.31551] 0.0001764904
0165 056577 -1379.70215:[42713.95774:-69.18433:-20.40236] 0.0001736454
0166 056698 -1379.46642:[42713.79288:-68.87017:-20.48886] 0.0001708538
0167 056819 -1379.23451:[42713.62841:-68.56004:-20.57503] 0.0001681141
0168 056940 -1379.00635:[42713.46435:-68.25388:-20.66086] 0.0001654252
0169 057061 -1378.78187:[42713.30070:-67.95162:-20.74635] 0.0001627857
0170 057182 -1378.56100:[42713.13745:-67.65318:-20.83150] 0.0001601942
0171 057304 -1378.34367:[42712.97462:-67.35851:-20.91633] 0.0001576495
0172 057425 -1378.12982:[42712.81221:-67.06753:-21.00082] 0.0001551504
0173 057546 -1377.91938:[42712.65021:-66.78019:-21.08499] 0.0001526960
0174 057667 -1377.71230:[42712.48864:-66.49641:-21.16884] 0.0001502855
0175 057789 -1377.50851:[42712.32749:-66.21615:-21.25236] 0.0001479180
0176 057910 -1377.30796:[42712.16677:-65.93934:-21.33556] 0.0001455928
0177 058031 -1377.11058:[42712.00648:-65.66593:-21.41844] 0.0001433089
0178 058153 -1376.91631:[42711.84662:-65.39585:-21.50101] 0.0001410658
0179 058274 -1376.72511:[42711.68721:-65.12905:-21.58326] 0.0001388624
0180 058396 -1376.53692:[42711.52823:-64.86547:-21.66519] 0.0001366978
0181 058517 -1376.35168:[42711.36970:-64.60507:-21.74682] 0.0001345711
0182 058639 -1376.16933:[42711.21162:-64.34780:-21.82814] 0.0001324814
0183 058761 -1375.98984:[42711.05399:-64.09359:-21.90914] 0.0001304279
0184 058882 -1375.81315:[42710.89681:-63.84240:-21.98984] 0.0001284099
0185 059004 -1375.63921:[42710.74010:-63.59418:-22.07024] 0.0001264268
0186 059126 -1375.46798:[42710.58384:-63.34888:-22.15033] 0.0001244776
0187 059249 -1375.29940:[42710.42805:-63.10646:-22.23013] 0.0001225618
0188 059370 -1375.13343:[42710.27272:-62.86687:-22.30962] 0.0001206786
0189 059491 -1374.97002:[42710.11786:-62.63006:-22.38881] 0.0001188275
0190 059612 -1374.80914:[42709.96348:-62.39600:-22.46771] 0.0001170078
0191 059733 -1374.65074:[42709.80957:-62.16463:-22.54632] 0.0001152188
0192 059853 -1374.49477:[42709.65614:-61.93592:-22.62462] 0.0001134599
0193 059974 -1374.34120:[42709.50320:-61.70982:-22.70264] 0.0001117307
0194 060095 -1374.18998:[42709.35074:-61.48630:-22.78037] 0.0001100307
0195 060215 -1374.04107:[42709.19877:-61.26531:-22.85780] 0.0001083593
0196 060335 -1373.89444:[42709.04729:-61.04681:-22.93495] 0.0001067161
0197 060456 -1373.75004:[42708.89631:-60.83078:-23.01180] 0.0001051003
0198 060576 -1373.60784:[42708.74583:-60.61716:-23.08837] 0.0001035112
0199 060696 -1373.46781:[42708.59585:-60.40593:-23.16464] 0.0001019483
0200 060818 -1373.32990:[42708.44638:-60.19704:-23.24064] 0.0001004111
Start evaluating ...
  Columns 1 through 7

    0.1093    0.1419    0.1523    0.1577    0.1610    0.1640    0.1665

  Columns 8 through 10

    0.1678    0.1689    0.1697

    0.0232

Elapsed time is 60910.544530 seconds.
