nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 010556 -3562.35554:[40355.47739:-1067.35909:-1089.41005] 0.0004365173
0034 010792 -3560.96578:[40358.11150:-1068.66964:-1088.31589] 0.0003901253
0035 011027 -3559.71955:[40360.59688:-1069.88464:-1087.32322] 0.0003499691
0036 011263 -3558.59698:[40362.94161:-1071.00650:-1086.42014] 0.0003153545
0037 011500 -3557.58038:[40365.15362:-1072.03826:-1085.59574] 0.0002856731
0038 011735 -3556.65401:[40367.24061:-1072.98342:-1084.84003] 0.0002603937
0039 011971 -3555.80385:[40369.21003:-1073.84583:-1084.14389] 0.0002390343
0040 012207 -3555.01747:[40371.06913:-1074.62960:-1083.49898] 0.0002211524
0041 012442 -3554.28386:[40372.82507:-1075.33895:-1082.89772] 0.0002063593
0042 012679 -3553.59322:[40374.48483:-1075.97815:-1082.33316] 0.0001943128
0043 012914 -3552.93687:[40376.05512:-1076.55146:-1081.79903] 0.0001846991
0044 013149 -3552.30727:[40377.54214:-1077.06302:-1081.28982] 0.0001772074
0045 013392 -3551.69809:[40378.95146:-1077.51691:-1080.80087] 0.0001714890
0046 013573 -3551.10416:[40380.28805:-1077.91708:-1080.32832] 0.0001672223
0047 013723 -3550.52115:[40381.55668:-1078.26739:-1079.86880] 0.0001641782
0048 013864 -3549.94527:[40382.76203:-1078.57153:-1079.41922] 0.0001621953
0049 014254 -3549.37319:[40383.90882:-1078.83303:-1078.97674] 0.0001611516
0050 014770 -3548.80198:[40385.00163:-1079.05520:-1078.53875] 0.0001609343
0051 015297 -3548.22921:[40386.04466:-1079.24116:-1078.10306] 0.0001613982
0052 015816 -3547.65314:[40387.04148:-1079.39379:-1077.66805] 0.0001623525
0053 016339 -3547.07280:[40387.99493:-1079.51583:-1077.23279] 0.0001635834
0054 016860 -3546.48795:[40388.90719:-1079.60985:-1076.79695] 0.0001648831
0055 017395 -3545.89886:[40389.78010:-1079.67831:-1076.36060] 0.0001661068
0056 017928 -3545.30604:[40390.61544:-1079.72355:-1075.92396] 0.0001671828
0057 018460 -3544.71018:[40391.41505:-1079.74779:-1075.48732] 0.0001680695
0058 018992 -3544.11209:[40392.18073:-1079.75308:-1075.05102] 0.0001687284
0059 019525 -3543.51268:[40392.91411:-1079.74132:-1074.61551] 0.0001691288
0060 020054 -3542.91288:[40393.61666:-1079.71425:-1074.18129] 0.0001692663
0061 020585 -3542.31352:[40394.28976:-1079.67348:-1073.74879] 0.0001691713
0062 021116 -3541.71527:[40394.93468:-1079.62051:-1073.31837] 0.0001688876
0063 021653 -3541.11867:[40395.55266:-1079.55672:-1072.89031] 0.0001684487
0064 022189 -3540.52427:[40396.14487:-1079.48342:-1072.46493] 0.0001678584
0065 022729 -3539.93269:[40396.71236:-1079.40183:-1072.04262] 0.0001670880
0066 023266 -3539.34470:[40397.25609:-1079.31310:-1071.62389] 0.0001661018
0067 023802 -3538.76119:[40397.77697:-1079.21832:-1071.20931] 0.0001648622
0068 024343 -3538.18316:[40398.27589:-1079.11849:-1070.79955] 0.0001633423
0069 024880 -3537.61164:[40398.75363:-1079.01454:-1070.39530] 0.0001615297
0070 025413 -3537.04753:[40399.21103:-1078.90736:-1069.99713] 0.0001594601
0071 025951 -3536.49152:[40399.64907:-1078.79773:-1069.60548] 0.0001571983
0072 026485 -3535.94411:[40400.06878:-1078.68641:-1069.22064] 0.0001547871
0073 027017 -3535.40575:[40400.47121:-1078.57405:-1068.84285] 0.0001522544
0074 027549 -3534.87679:[40400.85743:-1078.46125:-1068.47228] 0.0001496180
0075 028074 -3534.35753:[40401.22852:-1078.34854:-1068.10905] 0.0001468970
0076 028594 -3533.84815:[40401.58563:-1078.23632:-1067.75314] 0.0001441229
0077 029123 -3533.34869:[40401.92999:-1078.12494:-1067.40445] 0.0001413350
0078 029638 -3532.85913:[40402.26278:-1078.01466:-1067.06278] 0.0001385529
0079 030166 -3532.37951:[40402.58489:-1077.90563:-1066.72806] 0.0001357594
0080 030677 -3531.90987:[40402.89703:-1077.79797:-1066.40023] 0.0001329553
0081 031192 -3531.45012:[40403.19982:-1077.69175:-1066.07923] 0.0001301678
0082 031701 -3531.00012:[40403.49384:-1077.58700:-1065.76493] 0.0001274274
0083 032220 -3530.55965:[40403.77963:-1077.48373:-1065.45720] 0.0001247434
0084 032725 -3530.12858:[40404.05758:-1077.38194:-1065.15597] 0.0001220969
0085 033229 -3529.70687:[40404.32795:-1077.28162:-1064.86126] 0.0001194599
0086 033734 -3529.29455:[40404.59092:-1077.18277:-1064.57312] 0.0001168140
0087 034236 -3528.89164:[40404.84669:-1077.08538:-1064.29159] 0.0001141627
0088 034741 -3528.49806:[40405.09549:-1076.98944:-1064.01662] 0.0001115317
0089 035248 -3528.11360:[40405.33764:-1076.89493:-1063.74806] 0.0001089565
0090 035746 -3527.73797:[40405.57348:-1076.80183:-1063.48568] 0.0001064678
0091 036231 -3527.37076:[40405.80338:-1076.71011:-1063.22918] 0.0001040937
0092 036718 -3527.01144:[40406.02778:-1076.61975:-1062.97816] 0.0001018669
0093 037206 -3526.65940:[40406.24712:-1076.53071:-1062.73220] 0.0000998121
0094 037696 -3526.31401:[40406.46185:-1076.44296:-1062.49081] 0.0000979366
0095 038181 -3525.97463:[40406.67238:-1076.35648:-1062.25356] 0.0000962404
0096 038665 -3525.64070:[40406.87908:-1076.27126:-1062.02003] 0.0000947059
0097 039148 -3525.31181:[40407.08219:-1076.18728:-1061.78996] 0.0000932861
0098 039630 -3524.98780:[40407.28170:-1076.10454:-1061.56331] 0.0000919096
0099 040114 -3524.66876:[40407.47742:-1076.02304:-1061.34023] 0.0000905084
0100 040598 -3524.35488:[40407.66913:-1075.94280:-1061.12092] 0.0000890524
0101 041139 -3524.04628:[40407.85675:-1075.86385:-1060.90552] 0.0000875610
0102 041596 -3523.74290:[40408.04044:-1075.78623:-1060.69397] 0.0000860900
0103 042010 -3523.44448:[40408.22057:-1075.70997:-1060.48606] 0.0000846885
0104 042424 -3523.15079:[40408.39749:-1075.63508:-1060.28156] 0.0000833529
0105 042819 -3522.86177:[40408.57134:-1075.56154:-1060.08045] 0.0000820340
0106 043188 -3522.57749:[40408.74214:-1075.48935:-1059.88277] 0.0000806950
0107 043572 -3522.29800:[40408.90997:-1075.41848:-1059.68856] 0.0000793421
0108 043947 -3522.02332:[40409.07492:-1075.34893:-1059.49782] 0.0000779845
0109 044331 -3521.75348:[40409.23701:-1075.28068:-1059.31059] 0.0000766139
0110 044711 -3521.48855:[40409.39622:-1075.21370:-1059.12693] 0.0000752284
0111 045098 -3521.22857:[40409.55250:-1075.14800:-1058.94689] 0.0000738248
0112 045479 -3520.97361:[40409.70583:-1075.08355:-1058.77052] 0.0000724082
0113 045865 -3520.72359:[40409.85631:-1075.02035:-1058.59775] 0.0000710074
0114 046243 -3520.47835:[40410.00418:-1074.95837:-1058.42840] 0.0000696579
0115 046610 -3520.23762:[40410.14974:-1074.89760:-1058.26222] 0.0000683792
0116 046978 -3520.00123:[40410.29315:-1074.83799:-1058.09906] 0.0000671514
0117 047339 -3519.76918:[40410.43436:-1074.77949:-1057.93895] 0.0000659236
0118 047711 -3519.54153:[40410.57321:-1074.72205:-1057.78196] 0.0000646762
0119 048078 -3519.31829:[40410.70962:-1074.66563:-1057.62811] 0.0000634301
0120 048448 -3519.09937:[40410.84364:-1074.61020:-1057.47734] 0.0000622064
0121 048821 -3518.88462:[40410.97533:-1074.55574:-1057.32955] 0.0000610234
0122 049187 -3518.67384:[40411.10484:-1074.50222:-1057.18457] 0.0000599000
0123 049552 -3518.46679:[40411.23232:-1074.44962:-1057.04223] 0.0000588432
0124 049914 -3518.26328:[40411.35788:-1074.39792:-1056.90240] 0.0000578392
0125 050282 -3518.06321:[40411.48156:-1074.34709:-1056.76499] 0.0000568668
0126 050617 -3517.86652:[40411.60336:-1074.29712:-1056.62999] 0.0000559086
0127 050873 -3517.67320:[40411.72325:-1074.24799:-1056.49740] 0.0000549532
0128 051110 -3517.48325:[40411.84121:-1074.19969:-1056.36724] 0.0000539998
0129 051345 -3517.29661:[40411.95727:-1074.15222:-1056.23945] 0.0000530605
0130 051575 -3517.11317:[40412.07157:-1074.10555:-1056.11395] 0.0000521532
0131 051796 -3516.93280:[40412.18427:-1074.05967:-1055.99061] 0.0000512848
0132 051993 -3516.75538:[40412.29548:-1074.01455:-1055.86935] 0.0000504463
0133 052173 -3516.58085:[40412.40522:-1073.97015:-1055.75013] 0.0000496289
0134 052370 -3516.40910:[40412.51353:-1073.92644:-1055.63287] 0.0000488385
0135 052563 -3516.24002:[40412.62043:-1073.88339:-1055.51748] 0.0000480842
0136 052748 -3516.07352:[40412.72591:-1073.84097:-1055.40391] 0.0000473513
0137 052974 -3515.90962:[40412.82989:-1073.79916:-1055.29220] 0.0000466139
0138 053132 -3515.74835:[40412.93231:-1073.75795:-1055.18238] 0.0000458693
0139 053304 -3515.58967:[40413.03317:-1073.71735:-1055.07444] 0.0000451343
0140 053532 -3515.43355:[40413.13246:-1073.67735:-1054.96838] 0.0000444065
0141 053674 -3515.28008:[40413.23006:-1073.63795:-1054.86427] 0.0000436558
0142 053816 -3515.12939:[40413.32582:-1073.59917:-1054.76224] 0.0000428689
0143 053938 -3514.98152:[40413.41973:-1073.56102:-1054.66233] 0.0000420653
0144 054056 -3514.83645:[40413.51185:-1073.52352:-1054.56449] 0.0000412716
0145 054174 -3514.69405:[40413.60238:-1073.48667:-1054.46859] 0.0000405152
0146 054292 -3514.55412:[40413.69152:-1073.45047:-1054.37443] 0.0000398137
0147 054410 -3514.41644:[40413.77949:-1073.41489:-1054.28183] 0.0000391736
0148 054528 -3514.28077:[40413.86650:-1073.37991:-1054.19059] 0.0000386038
0149 054646 -3514.14689:[40413.95272:-1073.34550:-1054.10055] 0.0000380961
0150 054764 -3514.01472:[40414.03817:-1073.31163:-1054.01166] 0.0000376092
0151 054883 -3513.88433:[40414.12270:-1073.27827:-1053.92402] 0.0000371063
0152 055001 -3513.75579:[40414.20616:-1073.24540:-1053.83769] 0.0000365824
0153 055120 -3513.62914:[40414.28847:-1073.21302:-1053.75276] 0.0000360416
0154 055238 -3513.50444:[40414.36957:-1073.18113:-1053.66924] 0.0000354905
0155 055356 -3513.38167:[40414.44949:-1073.14973:-1053.58710] 0.0000349434
0156 055474 -3513.26073:[40414.52837:-1073.11881:-1053.50626] 0.0000344218
0157 055591 -3513.14149:[40414.60635:-1073.08836:-1053.42659] 0.0000339405
0158 055709 -3513.02381:[40414.68358:-1073.05837:-1053.34795] 0.0000334967
0159 055827 -3512.90766:[40414.76008:-1073.02880:-1053.27033] 0.0000330632
0160 055945 -3512.79313:[40414.83572:-1072.99963:-1053.19383] 0.0000326038
0161 056063 -3512.68034:[40414.91032:-1072.97085:-1053.11855] 0.0000321075
0162 056180 -3512.56937:[40414.98380:-1072.94244:-1053.04458] 0.0000315903
0163 056298 -3512.46023:[40415.05612:-1072.91442:-1052.97192] 0.0000310713
0164 056415 -3512.35290:[40415.12728:-1072.88678:-1052.90055] 0.0000305592
0165 056533 -3512.24734:[40415.19730:-1072.85953:-1052.83044] 0.0000300531
0166 056651 -3512.14353:[40415.26621:-1072.83266:-1052.76157] 0.0000295552
0167 056769 -3512.04141:[40415.33408:-1072.80619:-1052.69386] 0.0000290765
0168 056886 -3511.94088:[40415.40101:-1072.78009:-1052.62722] 0.0000286263
0169 057004 -3511.84180:[40415.46708:-1072.75436:-1052.56155] 0.0000282103
0170 057122 -3511.74404:[40415.53243:-1072.72900:-1052.49675] 0.0000278380
0171 057239 -3511.64741:[40415.59719:-1072.70398:-1052.43265] 0.0000275170
0172 057357 -3511.55175:[40415.66146:-1072.67930:-1052.36915] 0.0000272409
0173 057475 -3511.45697:[40415.72529:-1072.65493:-1052.30619] 0.0000269912
0174 057593 -3511.36303:[40415.78867:-1072.63087:-1052.24375] 0.0000267507
0175 057710 -3511.26995:[40415.85157:-1072.60709:-1052.18185] 0.0000265099
0176 057828 -3511.17771:[40415.91396:-1072.58358:-1052.12050] 0.0000262680
0177 057946 -3511.08634:[40415.97585:-1072.56034:-1052.05972] 0.0000260237
0178 058063 -3510.99585:[40416.03723:-1072.53735:-1051.99953] 0.0000257726
0179 058182 -3510.90627:[40416.09813:-1072.51461:-1051.93998] 0.0000255124
0180 058301 -3510.81767:[40416.15850:-1072.49210:-1051.88109] 0.0000252379
0181 058419 -3510.73004:[40416.21830:-1072.46982:-1051.82289] 0.0000249579
0182 058538 -3510.64337:[40416.27759:-1072.44776:-1051.76533] 0.0000246892
0183 058656 -3510.55757:[40416.33646:-1072.42591:-1051.70834] 0.0000244391
0184 058775 -3510.47262:[40416.39493:-1072.40426:-1051.65191] 0.0000241970
0185 058893 -3510.38856:[40416.45294:-1072.38277:-1051.59605] 0.0000239470
0186 059011 -3510.30540:[40416.51044:-1072.36145:-1051.54080] 0.0000236882
0187 059130 -3510.22315:[40416.56741:-1072.34028:-1051.48614] 0.0000234311
0188 059248 -3510.14180:[40416.62383:-1072.31925:-1051.43208] 0.0000231762
0189 059366 -3510.06138:[40416.67964:-1072.29835:-1051.37866] 0.0000229119
0190 059484 -3509.98194:[40416.73475:-1072.27759:-1051.32595] 0.0000226303
0191 059602 -3509.90356:[40416.78903:-1072.25697:-1051.27403] 0.0000223314
0192 059720 -3509.82629:[40416.84236:-1072.23650:-1051.22299] 0.0000220140
0193 059838 -3509.75020:[40416.89465:-1072.21620:-1051.17288] 0.0000216807
0194 059957 -3509.67525:[40416.94593:-1072.19611:-1051.12369] 0.0000213536
0195 060075 -3509.60132:[40416.99635:-1072.17624:-1051.07528] 0.0000210644
0196 060193 -3509.52822:[40417.04614:-1072.15661:-1051.02745] 0.0000208300
0197 060311 -3509.45577:[40417.09552:-1072.13724:-1050.98003] 0.0000206438
0198 060429 -3509.38387:[40417.14462:-1072.11810:-1050.93291] 0.0000204872
0199 060547 -3509.31249:[40417.19350:-1072.09920:-1050.88604] 0.0000203394
0200 060665 -3509.24169:[40417.24212:-1072.08050:-1050.83947] 0.0000201759
Start evaluating ...
  Columns 1 through 7

    0.1150    0.1474    0.1594    0.1635    0.1671    0.1700    0.1726

  Columns 8 through 10

    0.1743    0.1759    0.1779

    0.0258

Elapsed time is 60757.925960 seconds.
