nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 007424 -1076.12714:[27033.11527:-120.16315:-76.89846] 0.0004919550
0036 007594 -1075.62890:[27032.52598:-119.37755:-77.37562] 0.0004629898
0037 007765 -1075.15986:[27031.93670:-118.62074:-77.84190] 0.0004360589
0038 007935 -1074.71798:[27031.34887:-117.89142:-78.29746] 0.0004109901
0039 008105 -1074.30139:[27030.76371:-117.18837:-78.74248] 0.0003876290
0040 008274 -1073.90837:[27030.18232:-116.51043:-79.17712] 0.0003658360
0041 008443 -1073.53735:[27029.60561:-115.85653:-79.60157] 0.0003454846
0042 008611 -1073.18689:[27029.03440:-115.22564:-80.01600] 0.0003264603
0043 008780 -1072.85564:[27028.46938:-114.61679:-80.42059] 0.0003086592
0044 008948 -1072.54238:[27027.91115:-114.02907:-80.81552] 0.0002919879
0045 009116 -1072.24597:[27027.36019:-113.46161:-81.20099] 0.0002763617
0046 009284 -1071.96536:[27026.81696:-112.91358:-81.57717] 0.0002617041
0047 009454 -1071.69957:[27026.28180:-112.38421:-81.94425] 0.0002479454
0048 009623 -1071.44769:[27025.75502:-111.87275:-82.30240] 0.0002350220
0049 009792 -1071.20889:[27025.23688:-111.37850:-82.65182] 0.0002228762
0050 009945 -1070.98238:[27024.72758:-110.90078:-82.99267] 0.0002114556
0051 010115 -1070.76742:[27024.22729:-110.43896:-83.32513] 0.0002007118
0052 010268 -1070.56333:[27023.73612:-109.99242:-83.64937] 0.0001905999
0053 010359 -1070.36948:[27023.25419:-109.56060:-83.96557] 0.0001810782
0054 010450 -1070.18526:[27022.78155:-109.14293:-84.27389] 0.0001721077
0055 010541 -1070.01012:[27022.31825:-108.73888:-84.57450] 0.0001636524
0056 010669 -1069.84354:[27021.86429:-108.34796:-84.86757] 0.0001556789
0057 010839 -1069.68504:[27021.41967:-107.96967:-85.15326] 0.0001481566
0058 011008 -1069.53415:[27020.98438:-107.60357:-85.43173] 0.0001410577
0059 011176 -1069.39045:[27020.55836:-107.24920:-85.70315] 0.0001343565
0060 011345 -1069.25354:[27020.14158:-106.90615:-85.96765] 0.0001280290
0061 011512 -1069.12303:[27019.73395:-106.57401:-86.22540] 0.0001220522
0062 011679 -1068.99858:[27019.33541:-106.25240:-86.47656] 0.0001164038
0063 011847 -1068.87986:[27018.94586:-105.94094:-86.72126] 0.0001110626
0064 012014 -1068.76655:[27018.56521:-105.63928:-86.95966] 0.0001060093
0065 012181 -1068.65836:[27018.19335:-105.34707:-87.19191] 0.0001012259
0066 012349 -1068.55502:[27017.83016:-105.06400:-87.41814] 0.0000966962
0067 012475 -1068.45629:[27017.47552:-104.78974:-87.63852] 0.0000924049
0068 012577 -1068.36190:[27017.12932:-104.52400:-87.85316] 0.0000883382
0069 012743 -1068.27164:[27016.79142:-104.26648:-88.06222] 0.0000844833
0070 012907 -1068.18529:[27016.46169:-104.01691:-88.26582] 0.0000808281
0071 013070 -1068.10266:[27016.13999:-103.77502:-88.46410] 0.0000773614
0072 013196 -1068.02354:[27015.82619:-103.54055:-88.65718] 0.0000740724
0073 013287 -1067.94776:[27015.52016:-103.31325:-88.84520] 0.0000709509
0074 013375 -1067.87516:[27015.22174:-103.09289:-89.02827] 0.0000679875
0075 013465 -1067.80556:[27014.93080:-102.87924:-89.20651] 0.0000651736
0076 013554 -1067.73882:[27014.64720:-102.67208:-89.38006] 0.0000625011
0077 013643 -1067.67480:[27014.37079:-102.47119:-89.54901] 0.0000599623
0078 013730 -1067.61335:[27014.10144:-102.27636:-89.71349] 0.0000575497
0079 013817 -1067.55436:[27013.83900:-102.08742:-89.87360] 0.0000552562
0080 013903 -1067.49770:[27013.58333:-101.90415:-90.02946] 0.0000530756
0081 013988 -1067.44325:[27013.33430:-101.72639:-90.18116] 0.0000510014
0082 014074 -1067.39092:[27013.09175:-101.55395:-90.32882] 0.0000490278
0083 014159 -1067.34059:[27012.85556:-101.38666:-90.47254] 0.0000471490
0084 014245 -1067.29218:[27012.62559:-101.22437:-90.61241] 0.0000453602
0085 014330 -1067.24558:[27012.40169:-101.06690:-90.74854] 0.0000436567
0086 014416 -1067.20072:[27012.18373:-100.91411:-90.88102] 0.0000420339
0087 014502 -1067.15752:[27011.97159:-100.76586:-91.00993] 0.0000404872
0088 014587 -1067.11588:[27011.76512:-100.62199:-91.13539] 0.0000390122
0089 014673 -1067.07575:[27011.56420:-100.48237:-91.25746] 0.0000376051
0090 014758 -1067.03706:[27011.36870:-100.34688:-91.37625] 0.0000362627
0091 014844 -1066.99973:[27011.17849:-100.21537:-91.49184] 0.0000349816
0092 014930 -1066.96371:[27010.99344:-100.08773:-91.60430] 0.0000337585
0093 015016 -1066.92894:[27010.81344:-99.96383:-91.71372] 0.0000325908
0094 015102 -1066.89536:[27010.63837:-99.84357:-91.82019] 0.0000314758
0095 015187 -1066.86291:[27010.46810:-99.72683:-91.92376] 0.0000304111
0096 015273 -1066.83155:[27010.30253:-99.61349:-92.02453] 0.0000293935
0097 015360 -1066.80123:[27010.14153:-99.50347:-92.12257] 0.0000284206
0098 015447 -1066.77191:[27009.98499:-99.39665:-92.21794] 0.0000274901
0099 015535 -1066.74353:[27009.83281:-99.29294:-92.31071] 0.0000266001
0100 015620 -1066.71606:[27009.68487:-99.19224:-92.40096] 0.0000257489
0101 015723 -1066.68946:[27009.54107:-99.09446:-92.48876] 0.0000249344
0102 015809 -1066.66370:[27009.40132:-98.99952:-92.57415] 0.0000241548
0103 015894 -1066.63873:[27009.26549:-98.90733:-92.65722] 0.0000234083
0104 015980 -1066.61452:[27009.13350:-98.81780:-92.73801] 0.0000226934
0105 016066 -1066.59105:[27009.00526:-98.73086:-92.81660] 0.0000220083
0106 016152 -1066.56828:[27008.88065:-98.64643:-92.89303] 0.0000213516
0107 016239 -1066.54618:[27008.75959:-98.56443:-92.96737] 0.0000207222
0108 016325 -1066.52472:[27008.64200:-98.48479:-93.03968] 0.0000201187
0109 016410 -1066.50388:[27008.52777:-98.40743:-93.10999] 0.0000195396
0110 016497 -1066.48363:[27008.41682:-98.33231:-93.17838] 0.0000189834
0111 016582 -1066.46396:[27008.30907:-98.25933:-93.24489] 0.0000184489
0112 016668 -1066.44483:[27008.20443:-98.18845:-93.30957] 0.0000179350
0113 016754 -1066.42623:[27008.10282:-98.11960:-93.37248] 0.0000174411
0114 016839 -1066.40814:[27008.00417:-98.05271:-93.43365] 0.0000169667
0115 016924 -1066.39053:[27007.90838:-97.98774:-93.49313] 0.0000165107
0116 017010 -1066.37339:[27007.81539:-97.92463:-93.55098] 0.0000160722
0117 017096 -1066.35670:[27007.72513:-97.86331:-93.60724] 0.0000156502
0118 017182 -1066.34045:[27007.63751:-97.80374:-93.66194] 0.0000152440
0119 017267 -1066.32461:[27007.55247:-97.74587:-93.71513] 0.0000148529
0120 017353 -1066.30917:[27007.46994:-97.68965:-93.76685] 0.0000144763
0121 017439 -1066.29412:[27007.38986:-97.63502:-93.81715] 0.0000141133
0122 017522 -1066.27945:[27007.31215:-97.58194:-93.86605] 0.0000137628
0123 017605 -1066.26513:[27007.23675:-97.53038:-93.91360] 0.0000134240
0124 017688 -1066.25117:[27007.16360:-97.48027:-93.95984] 0.0000130960
0125 017770 -1066.23754:[27007.09264:-97.43159:-94.00481] 0.0000127787
0126 017853 -1066.22425:[27007.02380:-97.38428:-94.04853] 0.0000124724
0127 017936 -1066.21126:[27006.95703:-97.33831:-94.09104] 0.0000121775
0128 018020 -1066.19858:[27006.89227:-97.29364:-94.13238] 0.0000118942
0129 018103 -1066.18619:[27006.82948:-97.25024:-94.17257] 0.0000116219
0130 018185 -1066.17408:[27006.76859:-97.20806:-94.21164] 0.0000113598
0131 018268 -1066.16223:[27006.70956:-97.16707:-94.24963] 0.0000111069
0132 018352 -1066.15065:[27006.65232:-97.12724:-94.28656] 0.0000108624
0133 018435 -1066.13932:[27006.59685:-97.08853:-94.32246] 0.0000106258
0134 018518 -1066.12824:[27006.54308:-97.05091:-94.35737] 0.0000103967
0135 018602 -1066.11739:[27006.49096:-97.01435:-94.39130] 0.0000101750
0136 018685 -1066.10677:[27006.44046:-96.97881:-94.42428] 0.0000099609
Start evaluating ...
  Columns 1 through 7

    0.0674    0.0845    0.0909    0.0941    0.0953    0.0968    0.0982

  Columns 8 through 10

    0.0989    0.0993    0.1000

    0.0146

Elapsed time is 18754.461849 seconds.
