nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 003459 -390.99423:[9542.02490:-62.81512:-5.60057] 0.0036997723
0036 003541 -389.62399:[9541.79517:-61.33302:-5.72766] 0.0035044924
0037 003622 -388.32936:[9541.56439:-59.92590:-5.85420] 0.0033227728
0038 003703 -387.10480:[9541.33280:-58.58835:-5.98019] 0.0031534005
0039 003784 -385.94531:[9541.10061:-57.31548:-6.10560] 0.0029952960
0040 003855 -384.84633:[9540.86803:-56.10285:-6.23042] 0.0028474961
0041 003914 -383.80373:[9540.63522:-54.94641:-6.35462] 0.0027091396
0042 003964 -382.81372:[9540.40235:-53.84248:-6.47820] 0.0025794530
0043 004009 -381.87287:[9540.16955:-52.78766:-6.60113] 0.0024577410
0044 004053 -380.97799:[9539.93695:-51.77888:-6.72341] 0.0023433767
0045 004097 -380.12621:[9539.70466:-50.81330:-6.84502] 0.0022357934
0046 004141 -379.31483:[9539.47281:-49.88830:-6.96595] 0.0021344782
0047 004185 -378.54142:[9539.24147:-49.00148:-7.08618] 0.0020389658
0048 004230 -377.80371:[9539.01074:-48.15063:-7.20571] 0.0019488335
0049 004274 -377.09960:[9538.78070:-47.33370:-7.32452] 0.0018636966
0050 004318 -376.42715:[9538.55142:-46.54878:-7.44261] 0.0017832040
0051 004362 -375.78458:[9538.32298:-45.79413:-7.55996] 0.0017070355
0052 004405 -375.17021:[9538.09542:-45.06811:-7.67657] 0.0016348983
0053 004449 -374.58250:[9537.86882:-44.36920:-7.79242] 0.0015665240
0054 004493 -374.02000:[9537.64323:-43.69599:-7.90752] 0.0015016662
0055 004537 -373.48137:[9537.41869:-43.04716:-8.02185] 0.0014400984
0056 004581 -372.96537:[9537.19525:-42.42150:-8.13540] 0.0013816117
0057 004625 -372.47081:[9536.97295:-41.81784:-8.24816] 0.0013260133
0058 004670 -371.99661:[9536.75183:-41.23512:-8.36014] 0.0012731251
0059 004714 -371.54174:[9536.53194:-40.67233:-8.47132] 0.0012227822
0060 004757 -371.10524:[9536.31329:-40.12853:-8.58171] 0.0011748318
0061 004801 -370.68621:[9536.09593:-39.60284:-8.69128] 0.0011291322
0062 004845 -370.28381:[9535.87987:-39.09443:-8.80005] 0.0010855520
0063 004887 -369.89725:[9535.66515:-38.60251:-8.90801] 0.0010439695
0064 004929 -369.52577:[9535.45179:-38.12636:-9.01516] 0.0010042721
0065 004970 -369.16868:[9535.23982:-37.66527:-9.12149] 0.0009663550
0066 005012 -368.82530:[9535.02924:-37.21861:-9.22699] 0.0009301207
0067 005054 -368.49503:[9534.82009:-36.78574:-9.33168] 0.0008954779
0068 005096 -368.17726:[9534.61238:-36.36610:-9.43554] 0.0008623413
0069 005138 -367.87144:[9534.40613:-35.95913:-9.53858] 0.0008306311
0070 005180 -367.57704:[9534.20135:-35.56431:-9.64079] 0.0008002728
0071 005222 -367.29357:[9533.99806:-35.18115:-9.74218] 0.0007711967
0072 005264 -367.02055:[9533.79627:-34.80919:-9.84273] 0.0007433374
0073 005306 -366.75753:[9533.59598:-34.44798:-9.94245] 0.0007166333
0074 005348 -366.50409:[9533.39722:-34.09710:-10.04135] 0.0006910264
0075 005389 -366.25983:[9533.19999:-33.75615:-10.13942] 0.0006664623
0076 005429 -366.02436:[9533.00430:-33.42476:-10.23665] 0.0006428900
0077 005469 -365.79733:[9532.81016:-33.10257:-10.33306] 0.0006202617
0078 005509 -365.57839:[9532.61757:-32.78924:-10.42864] 0.0005985325
0079 005549 -365.36721:[9532.42655:-32.48443:-10.52339] 0.0005776604
0080 005589 -365.16348:[9532.23709:-32.18784:-10.61732] 0.0005576056
0081 005629 -364.96690:[9532.04921:-31.89918:-10.71042] 0.0005383301
0082 005669 -364.77719:[9531.86290:-31.61817:-10.80270] 0.0005197985
0083 005709 -364.59408:[9531.67818:-31.34452:-10.89415] 0.0005019768
0084 005749 -364.41731:[9531.49504:-31.07800:-10.98479] 0.0004848332
0085 005789 -364.24664:[9531.31349:-30.81835:-11.07460] 0.0004683374
0086 005829 -364.08184:[9531.13353:-30.56534:-11.16359] 0.0004524610
0087 005869 -363.92267:[9530.95517:-30.31875:-11.25177] 0.0004371773
0088 005909 -363.76892:[9530.77839:-30.07836:-11.33913] 0.0004224611
0089 005949 -363.62040:[9530.60322:-29.84397:-11.42568] 0.0004082882
0090 005989 -363.47690:[9530.42964:-29.61538:-11.51142] 0.0003946355
0091 006029 -363.33825:[9530.25766:-29.39240:-11.59634] 0.0003814807
0092 006069 -363.20425:[9530.08728:-29.17486:-11.68046] 0.0003688029
0093 006109 -363.07473:[9529.91849:-28.96259:-11.76378] 0.0003565825
0094 006149 -362.94954:[9529.75129:-28.75541:-11.84629] 0.0003448007
0095 006190 -362.82852:[9529.58569:-28.55317:-11.92800] 0.0003334397
0096 006231 -362.71152:[9529.42168:-28.35572:-12.00891] 0.0003224825
0097 006279 -362.59838:[9529.25926:-28.16291:-12.08903] 0.0003119130
0098 006328 -362.48898:[9529.09843:-27.97460:-12.16835] 0.0003017159
0099 006374 -362.38318:[9528.93918:-27.79066:-12.24689] 0.0002918769
0100 006421 -362.28085:[9528.78151:-27.61096:-12.32464] 0.0002823819
0101 006543 -362.18187:[9528.62541:-27.43537:-12.40160] 0.0002732175
0102 006645 -362.08612:[9528.47089:-27.26377:-12.47778] 0.0002643710
0103 006752 -361.99348:[9528.31794:-27.09605:-12.55317] 0.0002558306
0104 006853 -361.90386:[9528.16655:-26.93210:-12.62780] 0.0002475846
0105 006951 -361.81714:[9528.01672:-26.77181:-12.70165] 0.0002396217
0106 007048 -361.73322:[9527.86845:-26.61507:-12.77472] 0.0002319309
0107 007153 -361.65201:[9527.72173:-26.46179:-12.84703] 0.0002245016
0108 007259 -361.57342:[9527.57654:-26.31188:-12.91858] 0.0002173239
0109 007361 -361.49735:[9527.43290:-26.16523:-12.98937] 0.0002103886
0110 007458 -361.42371:[9527.29078:-26.02176:-13.05940] 0.0002036871
0111 007557 -361.35244:[9527.15019:-25.88139:-13.12868] 0.0001972107
0112 007664 -361.28344:[9527.01111:-25.74403:-13.19720] 0.0001909513
0113 007768 -361.21664:[9526.87354:-25.60960:-13.26499] 0.0001849008
0114 007873 -361.15196:[9526.73747:-25.47803:-13.33203] 0.0001790516
0115 007972 -361.08934:[9526.60290:-25.34923:-13.39833] 0.0001733966
0116 008070 -361.02870:[9526.46981:-25.22314:-13.46390] 0.0001679291
0117 008169 -360.96998:[9526.33820:-25.09969:-13.52875] 0.0001626425
0118 008265 -360.91312:[9526.20805:-24.97880:-13.59286] 0.0001575304
0119 008363 -360.85805:[9526.07937:-24.86042:-13.65626] 0.0001525864
0120 008461 -360.80471:[9525.95214:-24.74449:-13.71894] 0.0001478045
0121 008558 -360.75305:[9525.82635:-24.63093:-13.78091] 0.0001431787
0122 008656 -360.70301:[9525.70199:-24.51969:-13.84217] 0.0001387033
0123 008752 -360.65454:[9525.57906:-24.41071:-13.90273] 0.0001343733
0124 008849 -360.60759:[9525.45754:-24.30394:-13.96260] 0.0001301838
0125 008946 -360.56211:[9525.33743:-24.19932:-14.02177] 0.0001261302
0126 009040 -360.51805:[9525.21871:-24.09680:-14.08025] 0.0001222081
0127 009136 -360.47536:[9525.10137:-23.99633:-14.13805] 0.0001184132
0128 009232 -360.43399:[9524.98541:-23.89786:-14.19518] 0.0001147408
0129 009322 -360.39392:[9524.87082:-23.80134:-14.25163] 0.0001111868
0130 009418 -360.35509:[9524.75757:-23.70673:-14.30741] 0.0001077470
0131 009513 -360.31746:[9524.64568:-23.61398:-14.36252] 0.0001044176
0132 009608 -360.28100:[9524.53511:-23.52305:-14.41698] 0.0001011949
0133 009701 -360.24566:[9524.42587:-23.43389:-14.47079] 0.0000980754
0134 009795 -360.21142:[9524.31794:-23.34647:-14.52395] 0.0000950558
0135 009893 -360.17823:[9524.21132:-23.26074:-14.57647] 0.0000921324
0136 009986 -360.14607:[9524.10598:-23.17666:-14.62835] 0.0000893023
0137 010078 -360.11489:[9524.00192:-23.09420:-14.67960] 0.0000865625
0138 010175 -360.08468:[9523.89914:-23.01333:-14.73022] 0.0000839101
0139 010274 -360.05539:[9523.79761:-22.93400:-14.78022] 0.0000813419
0140 010370 -360.02699:[9523.69733:-22.85617:-14.82960] 0.0000788547
0141 010463 -359.99947:[9523.59829:-22.77983:-14.87837] 0.0000764452
0142 010554 -359.97279:[9523.50047:-22.70493:-14.92654] 0.0000741110
0143 010648 -359.94693:[9523.40387:-22.63144:-14.97411] 0.0000718499
0144 010745 -359.92185:[9523.30847:-22.55933:-15.02109] 0.0000696602
0145 010842 -359.89754:[9523.21426:-22.48857:-15.06747] 0.0000675394
0146 010933 -359.87398:[9523.12123:-22.41913:-15.11328] 0.0000654853
0147 011029 -359.85113:[9523.02938:-22.35099:-15.15850] 0.0000634957
0148 011125 -359.82897:[9522.93868:-22.28411:-15.20316] 0.0000615686
0149 011219 -359.80749:[9522.84912:-22.21847:-15.24725] 0.0000597020
0150 011314 -359.78666:[9522.76071:-22.15403:-15.29077] 0.0000578938
0151 011411 -359.76646:[9522.67342:-22.09079:-15.33374] 0.0000561418
0152 011505 -359.74687:[9522.58724:-22.02870:-15.37616] 0.0000544441
0153 011604 -359.72788:[9522.50217:-21.96775:-15.41804] 0.0000527992
0154 011702 -359.70946:[9522.41819:-21.90791:-15.45938] 0.0000512057
0155 011796 -359.69159:[9522.33529:-21.84916:-15.50018] 0.0000496621
0156 011891 -359.67427:[9522.25346:-21.79147:-15.54046] 0.0000481668
0157 011989 -359.65746:[9522.17269:-21.73483:-15.58021] 0.0000467181
0158 012087 -359.64117:[9522.09297:-21.67921:-15.61944] 0.0000453145
0159 012180 -359.62536:[9522.01428:-21.62460:-15.65816] 0.0000439543
0160 012279 -359.61003:[9521.93663:-21.57096:-15.69638] 0.0000426361
0161 012377 -359.59515:[9521.85998:-21.51828:-15.73409] 0.0000413585
0162 012478 -359.58073:[9521.78434:-21.46655:-15.77131] 0.0000401204
0163 012576 -359.56673:[9521.70970:-21.41573:-15.80804] 0.0000389205
0164 012673 -359.55315:[9521.63604:-21.36582:-15.84428] 0.0000377578
0165 012768 -359.53998:[9521.56335:-21.31680:-15.88004] 0.0000366313
0166 012870 -359.52720:[9521.49162:-21.26864:-15.91532] 0.0000355395
0167 012968 -359.51481:[9521.42085:-21.22133:-15.95014] 0.0000344812
0168 013068 -359.50278:[9521.35101:-21.17486:-15.98449] 0.0000334550
0169 013165 -359.49111:[9521.28211:-21.12920:-16.01838] 0.0000324599
0170 013261 -359.47979:[9521.21412:-21.08435:-16.05182] 0.0000314955
0171 013356 -359.46880:[9521.14704:-21.04028:-16.08481] 0.0000305612
0172 013451 -359.45814:[9521.08087:-20.99698:-16.11735] 0.0000296560
0173 013553 -359.44780:[9521.01558:-20.95443:-16.14946] 0.0000287785
0174 013657 -359.43776:[9520.95117:-20.91262:-16.18113] 0.0000279276
0175 013749 -359.42802:[9520.88763:-20.87154:-16.21237] 0.0000271029
0176 013845 -359.41856:[9520.82495:-20.83117:-16.24319] 0.0000263037
0177 013943 -359.40939:[9520.76312:-20.79150:-16.27359] 0.0000255294
0178 014040 -359.40048:[9520.70212:-20.75252:-16.30357] 0.0000247791
0179 014133 -359.39184:[9520.64196:-20.71420:-16.33315] 0.0000240519
0180 014212 -359.38345:[9520.58262:-20.67655:-16.36232] 0.0000233470
0181 014277 -359.37530:[9520.52408:-20.63954:-16.39109] 0.0000226637
0182 014329 -359.36739:[9520.46634:-20.60316:-16.41946] 0.0000220013
0183 014386 -359.35972:[9520.40940:-20.56741:-16.44745] 0.0000213588
0184 014448 -359.35227:[9520.35324:-20.53226:-16.47504] 0.0000207354
0185 014507 -359.34503:[9520.29784:-20.49772:-16.50226] 0.0000201309
0186 014560 -359.33801:[9520.24321:-20.46376:-16.52910] 0.0000195448
0187 014615 -359.33119:[9520.18934:-20.43038:-16.55557] 0.0000189767
0188 014668 -359.32457:[9520.13620:-20.39756:-16.58167] 0.0000184258
0189 014721 -359.31814:[9520.08380:-20.36530:-16.60741] 0.0000178913
0190 014772 -359.31190:[9520.03213:-20.33358:-16.63279] 0.0000173723
0191 014832 -359.30584:[9519.98117:-20.30240:-16.65782] 0.0000168688
0192 014886 -359.29995:[9519.93092:-20.27175:-16.68250] 0.0000163808
0193 014947 -359.29424:[9519.88137:-20.24161:-16.70683] 0.0000159081
0194 015000 -359.28869:[9519.83250:-20.21197:-16.73083] 0.0000154503
0195 015054 -359.28329:[9519.78432:-20.18284:-16.75448] 0.0000150063
0196 015110 -359.27806:[9519.73681:-20.15419:-16.77781] 0.0000145756
0197 015161 -359.27297:[9519.68997:-20.12602:-16.80080] 0.0000141582
0198 015225 -359.26803:[9519.64378:-20.09832:-16.82348] 0.0000137538
0199 015286 -359.26323:[9519.59825:-20.07108:-16.84583] 0.0000133622
0200 015347 -359.25856:[9519.55335:-20.04429:-16.86786] 0.0000129832
Start evaluating ...
  Columns 1 through 7

    0.0075    0.0078    0.0080    0.0080    0.0082    0.0084    0.0086

  Columns 8 through 10

    0.0088    0.0089    0.0090

    0.0024

Elapsed time is 15438.611059 seconds.
