nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 011623 -4148.84586:[50413.80140:-1233.70607:-1239.17640] 0.0002248653
0034 011892 -4147.97950:[50416.44320:-1234.18837:-1238.40546] 0.0002088177
0035 012161 -4147.17330:[50418.78036:-1234.57588:-1237.74392] 0.0001943604
0036 012391 -4146.42146:[50420.85824:-1234.88574:-1237.17380] 0.0001812906
0037 012625 -4145.71891:[50422.71463:-1235.13204:-1236.68026] 0.0001694347
0038 012896 -4145.06121:[50424.38110:-1235.32630:-1236.25103] 0.0001586451
0039 013169 -4144.44444:[50425.88409:-1235.47802:-1235.87595] 0.0001487979
0040 013440 -4143.86509:[50427.24577:-1235.59498:-1235.54657] 0.0001397891
0041 013710 -4143.32004:[50428.48483:-1235.68356:-1235.25589] 0.0001315303
0042 014046 -4142.80650:[50429.61703:-1235.74900:-1234.99804] 0.0001239441
0043 014619 -4142.32195:[50430.65574:-1235.79560:-1234.76814] 0.0001169615
0044 015220 -4141.86414:[50431.61226:-1235.82690:-1234.56213] 0.0001105211
0045 015821 -4141.43103:[50432.49625:-1235.84579:-1234.37660] 0.0001045698
0046 016420 -4141.02077:[50433.31593:-1235.85466:-1234.20868] 0.0000990611
0047 017014 -4140.63170:[50434.07838:-1235.85545:-1234.05597] 0.0000939544
0048 017616 -4140.26230:[50434.78967:-1235.84976:-1233.91644] 0.0000892153
0049 018220 -4139.91114:[50435.45507:-1235.83891:-1233.78836] 0.0000848144
0050 018827 -4139.57695:[50436.07915:-1235.82396:-1233.67025] 0.0000807241
0051 019435 -4139.25854:[50436.66587:-1235.80579:-1233.56085] 0.0000769185
0052 020038 -4138.95484:[50437.21869:-1235.78512:-1233.45912] 0.0000733719
0053 020645 -4138.66487:[50437.74064:-1235.76254:-1233.36415] 0.0000700593
0054 021249 -4138.38775:[50438.23434:-1235.73852:-1233.27519] 0.0000669574
0055 021860 -4138.12270:[50438.70212:-1235.71346:-1233.19161] 0.0000640468
0056 022467 -4137.86899:[50439.14603:-1235.68767:-1233.11286] 0.0000613116
0057 023076 -4137.62593:[50439.56791:-1235.66142:-1233.03847] 0.0000587394
0058 023684 -4137.39290:[50439.96940:-1235.63492:-1232.96800] 0.0000563191
0059 024294 -4137.16932:[50440.35199:-1235.60834:-1232.90111] 0.0000540392
0060 024905 -4136.95465:[50440.71701:-1235.58182:-1232.83746] 0.0000518896
0061 025515 -4136.74837:[50441.06566:-1235.55548:-1232.77676] 0.0000498616
0062 026119 -4136.55002:[50441.39905:-1235.52939:-1232.71877] 0.0000479480
0063 026729 -4136.35915:[50441.71816:-1235.50362:-1232.66324] 0.0000461419
0064 027336 -4136.17535:[50442.02391:-1235.47824:-1232.60998] 0.0000444363
0065 027934 -4135.99822:[50442.31712:-1235.45326:-1232.55881] 0.0000428240
0066 028527 -4135.82741:[50442.59855:-1235.42873:-1232.50955] 0.0000412984
0067 029124 -4135.66258:[50442.86889:-1235.40466:-1232.46208] 0.0000398546
0068 029722 -4135.50340:[50443.12881:-1235.38106:-1232.41623] 0.0000384890
0069 030319 -4135.34957:[50443.37890:-1235.35795:-1232.37190] 0.0000371972
0070 030907 -4135.20081:[50443.61972:-1235.33531:-1232.32896] 0.0000359735
0071 031495 -4135.05686:[50443.85175:-1235.31316:-1232.28733] 0.0000348112
0072 032083 -4134.91749:[50444.07546:-1235.29147:-1232.24693] 0.0000337043
0073 032663 -4134.78249:[50444.29127:-1235.27025:-1232.20770] 0.0000326487
0074 033236 -4134.65166:[50444.49955:-1235.24949:-1232.16957] 0.0000316409
0075 033809 -4134.52482:[50444.70069:-1235.22917:-1232.13250] 0.0000306775
0076 034381 -4134.40180:[50444.89501:-1235.20930:-1232.09644] 0.0000297552
0077 034951 -4134.28243:[50445.08282:-1235.18985:-1232.06136] 0.0000288713
0078 035523 -4134.16657:[50445.26443:-1235.17082:-1232.02721] 0.0000280234
0079 036081 -4134.05408:[50445.44011:-1235.15221:-1231.99395] 0.0000272096
0080 036629 -4133.94483:[50445.61012:-1235.13400:-1231.96157] 0.0000264284
0081 037179 -4133.83867:[50445.77472:-1235.11619:-1231.93001] 0.0000256788
0082 037728 -4133.73550:[50445.93415:-1235.09876:-1231.89926] 0.0000249588
0083 038276 -4133.63519:[50446.08863:-1235.08172:-1231.86927] 0.0000242651
0084 038829 -4133.53766:[50446.23835:-1235.06505:-1231.84004] 0.0000235958
0085 039382 -4133.44278:[50446.38352:-1235.04874:-1231.81153] 0.0000229516
0086 039934 -4133.35048:[50446.52434:-1235.03280:-1231.78371] 0.0000223316
0087 040485 -4133.26065:[50446.66098:-1235.01720:-1231.75658] 0.0000217334
0088 041037 -4133.17321:[50446.79360:-1235.00194:-1231.73010] 0.0000211554
0089 041568 -4133.08808:[50446.92237:-1234.98702:-1231.70427] 0.0000205969
0090 042056 -4133.00517:[50447.04743:-1234.97242:-1231.67905] 0.0000200589
0091 042531 -4132.92441:[50447.16895:-1234.95815:-1231.65442] 0.0000195415
0092 042980 -4132.84570:[50447.28706:-1234.94418:-1231.63037] 0.0000190432
0093 043414 -4132.76898:[50447.40190:-1234.93051:-1231.60686] 0.0000185627
0094 043845 -4132.69418:[50447.51360:-1234.91713:-1231.58387] 0.0000180995
0095 044283 -4132.62123:[50447.62228:-1234.90404:-1231.56140] 0.0000176534
0096 044722 -4132.55005:[50447.72805:-1234.89122:-1231.53940] 0.0000172237
0097 045163 -4132.48059:[50447.83103:-1234.87868:-1231.51788] 0.0000168083
0098 045605 -4132.41279:[50447.93131:-1234.86639:-1231.49681] 0.0000164054
0099 046047 -4132.34661:[50448.02898:-1234.85436:-1231.47620] 0.0000160143
0100 046485 -4132.28200:[50448.12413:-1234.84257:-1231.45603] 0.0000156362
0101 046950 -4132.21889:[50448.21686:-1234.83103:-1231.43627] 0.0000152725
0102 047361 -4132.15723:[50448.30726:-1234.81971:-1231.41691] 0.0000149230
0103 047776 -4132.09695:[50448.39541:-1234.80862:-1231.39793] 0.0000145859
0104 048193 -4132.03802:[50448.48141:-1234.79775:-1231.37930] 0.0000142615
0105 048621 -4131.98038:[50448.56532:-1234.78709:-1231.36102] 0.0000139500
0106 049036 -4131.92398:[50448.64723:-1234.77664:-1231.34305] 0.0000136505
0107 049455 -4131.86877:[50448.72720:-1234.76638:-1231.32540] 0.0000133620
0108 049879 -4131.81471:[50448.80530:-1234.75632:-1231.30804] 0.0000130839
0109 050292 -4131.76175:[50448.88161:-1234.74645:-1231.29095] 0.0000128164
0110 050665 -4131.70986:[50448.95617:-1234.73675:-1231.27413] 0.0000125588
0111 050950 -4131.65900:[50449.02906:-1234.72723:-1231.25757] 0.0000123103
0112 051225 -4131.60913:[50449.10033:-1234.71788:-1231.24125] 0.0000120692
0113 051490 -4131.56024:[50449.17001:-1234.70869:-1231.22517] 0.0000118341
0114 051755 -4131.51229:[50449.23816:-1234.69966:-1231.20935] 0.0000116049
0115 052020 -4131.46527:[50449.30481:-1234.69078:-1231.19376] 0.0000113817
0116 052282 -4131.41914:[50449.37001:-1234.68206:-1231.17840] 0.0000111644
0117 052545 -4131.37389:[50449.43381:-1234.67348:-1231.16328] 0.0000109529
0118 052807 -4131.32950:[50449.49623:-1234.66504:-1231.14839] 0.0000107463
0119 053071 -4131.28593:[50449.55733:-1234.65673:-1231.13372] 0.0000105446
0120 053334 -4131.24318:[50449.61713:-1234.64857:-1231.11928] 0.0000103484
0121 053555 -4131.20121:[50449.67569:-1234.64053:-1231.10505] 0.0000101588
0122 053739 -4131.16000:[50449.73304:-1234.63263:-1231.09101] 0.0000099765
Start evaluating ...
  Columns 1 through 7

    0.1391    0.1884    0.2061    0.2125    0.2163    0.2189    0.2208

  Columns 8 through 10

    0.2225    0.2235    0.2245

    0.0288

Elapsed time is 53827.315387 seconds.
