nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 012153 -1884.78275:[52882.94918:-200.91116:-85.60443] 0.0008267179
0036 012420 -1883.30197:[52882.32982:-199.13324:-86.32659] 0.0007856499
0037 012688 -1881.89480:[52881.67622:-197.41126:-87.03945] 0.0007471811
0038 012958 -1880.55660:[52880.99279:-195.74282:-87.74303] 0.0007110929
0039 013188 -1879.28310:[52880.28348:-194.12569:-88.43734] 0.0006771903
0040 013458 -1878.07040:[52879.55183:-192.55775:-89.12243] 0.0006452996
0041 013726 -1876.91489:[52878.80099:-191.03700:-89.79833] 0.0006152650
0042 014075 -1875.81325:[52878.03378:-189.56155:-90.46508] 0.0005869462
0043 014632 -1874.76238:[52877.25275:-188.12963:-91.12274] 0.0005602166
0044 015252 -1873.75946:[52876.46017:-186.73955:-91.77134] 0.0005349614
0045 015868 -1872.80182:[52875.65811:-185.38971:-92.41095] 0.0005110769
0046 016476 -1871.88702:[52874.84841:-184.07860:-93.04162] 0.0004884689
0047 017088 -1871.01275:[52874.03274:-182.80478:-93.66342] 0.0004670520
0048 017676 -1870.17688:[52873.21262:-181.56687:-94.27641] 0.0004467482
0049 018265 -1869.37740:[52872.38942:-180.36360:-94.88065] 0.0004274866
0050 018859 -1868.61245:[52871.56438:-179.19370:-95.47620] 0.0004092014
0051 019448 -1867.88027:[52870.73861:-178.05601:-96.06314] 0.0003918320
0052 020036 -1867.17921:[52869.91313:-176.94940:-96.64153] 0.0003753219
0053 020613 -1866.50774:[52869.08886:-175.87280:-97.21145] 0.0003596184
0054 021201 -1865.86440:[52868.26663:-174.82519:-97.77297] 0.0003446730
0055 021780 -1865.24785:[52867.44718:-173.80558:-98.32617] 0.0003304409
0056 022359 -1864.65678:[52866.63120:-172.81304:-98.87113] 0.0003168815
0057 022945 -1864.09001:[52865.81930:-171.84669:-99.40793] 0.0003039570
0058 023522 -1863.54638:[52865.01203:-170.90565:-99.93666] 0.0002916325
0059 024098 -1863.02482:[52864.20990:-169.98911:-100.45740] 0.0002798752
0060 024678 -1862.52431:[52863.41337:-169.09629:-100.97021] 0.0002686546
0061 025257 -1862.04388:[52862.62284:-168.22643:-101.47520] 0.0002579423
0062 025840 -1861.58263:[52861.83869:-167.37882:-101.97244] 0.0002477118
0063 026424 -1861.13969:[52861.06125:-166.55274:-102.46201] 0.0002379381
0064 027000 -1860.71424:[52860.29081:-165.74755:-102.94399] 0.0002285976
0065 027583 -1860.30550:[52859.52766:-164.96260:-103.41847] 0.0002196681
0066 028164 -1859.91274:[52858.77201:-164.19728:-103.88554] 0.0002111286
0067 028738 -1859.53525:[52858.02409:-163.45099:-104.34527] 0.0002029596
0068 029319 -1859.17238:[52857.28407:-162.72316:-104.79776] 0.0001951429
0069 029903 -1858.82348:[52856.55212:-162.01326:-105.24308] 0.0001876615
0070 030486 -1858.48796:[52855.82839:-161.32075:-105.68133] 0.0001804991
0071 031067 -1858.16526:[52855.11300:-160.64512:-106.11258] 0.0001736402
0072 031641 -1857.85481:[52854.40605:-159.98589:-106.53693] 0.0001670702
0073 032220 -1857.55611:[52853.70763:-159.34258:-106.95445] 0.0001607753
0074 032801 -1857.26867:[52853.01781:-158.71474:-107.36524] 0.0001547422
0075 033383 -1856.99202:[52852.33666:-158.10193:-107.76938] 0.0001489587
0076 033960 -1856.72570:[52851.66421:-157.50373:-108.16696] 0.0001434131
0077 034538 -1856.46930:[52851.00050:-156.91973:-108.55806] 0.0001380945
0078 035112 -1856.22240:[52850.34555:-156.34954:-108.94277] 0.0001329926
0079 035686 -1855.98462:[52849.69938:-155.79277:-109.32117] 0.0001280977
0080 036269 -1855.75559:[52849.06199:-155.24906:-109.69335] 0.0001234005
0081 036845 -1855.53496:[52848.43336:-154.71806:-110.05940] 0.0001188924
0082 037428 -1855.32238:[52847.81350:-154.19941:-110.41939] 0.0001145650
0083 038013 -1855.11753:[52847.20237:-153.69279:-110.77341] 0.0001104103
0084 038596 -1854.92011:[52846.59996:-153.19787:-111.12154] 0.0001064209
0085 039172 -1854.72981:[52846.00622:-152.71435:-111.46387] 0.0001025896
0086 039750 -1854.54636:[52845.42113:-152.24192:-111.80047] 0.0000989094
0087 040328 -1854.36949:[52844.84463:-151.78029:-112.13142] 0.0000953738
0088 040906 -1854.19893:[52844.27668:-151.32918:-112.45681] 0.0000919766
0089 041477 -1854.03444:[52843.71722:-150.88832:-112.77672] 0.0000887121
0090 041948 -1853.87578:[52843.16620:-150.45744:-113.09122] 0.0000855749
0091 042421 -1853.72272:[52842.62356:-150.03629:-113.40040] 0.0000825595
0092 042900 -1853.57505:[52842.08923:-149.62461:-113.70432] 0.0000796609
0093 043345 -1853.43256:[52841.56315:-149.22217:-114.00307] 0.0000768738
0094 043789 -1853.29505:[52841.04524:-148.82873:-114.29673] 0.0000741938
0095 044237 -1853.16232:[52840.53544:-148.44406:-114.58536] 0.0000716166
0096 044671 -1853.03420:[52840.03366:-148.06795:-114.86904] 0.0000691380
0097 045117 -1852.91050:[52839.53984:-147.70018:-115.14785] 0.0000667536
0098 045558 -1852.79107:[52839.05388:-147.34055:-115.42186] 0.0000644592
0099 046003 -1852.67573:[52838.57572:-146.98885:-115.69115] 0.0000622510
0100 046443 -1852.56433:[52838.10526:-146.64488:-115.95579] 0.0000601257
0101 046911 -1852.45674:[52837.64243:-146.30847:-116.21584] 0.0000580803
0102 047335 -1852.35279:[52837.18713:-145.97942:-116.47138] 0.0000561118
0103 047757 -1852.25236:[52836.73929:-145.65756:-116.72249] 0.0000542171
0104 048182 -1852.15532:[52836.29882:-145.34271:-116.96921] 0.0000523939
0105 048605 -1852.06152:[52835.86563:-145.03470:-117.21163] 0.0000506399
0106 049028 -1851.97086:[52835.43963:-144.73337:-117.44981] 0.0000489523
0107 049450 -1851.88321:[52835.02075:-144.43856:-117.68381] 0.0000473283
0108 049877 -1851.79846:[52834.60889:-144.15011:-117.91369] 0.0000457652
0109 050296 -1851.71650:[52834.20396:-143.86788:-118.13952] 0.0000442605
0110 050658 -1851.63722:[52833.80588:-143.59171:-118.36137] 0.0000428118
0111 050944 -1851.56053:[52833.41455:-143.32146:-118.57929] 0.0000414165
0112 051223 -1851.48634:[52833.02989:-143.05700:-118.79336] 0.0000400724
0113 051491 -1851.41454:[52832.65181:-142.79819:-119.00362] 0.0000387771
0114 051730 -1851.34506:[52832.28022:-142.54490:-119.21015] 0.0000375288
0115 051975 -1851.27781:[52831.91502:-142.29699:-119.41300] 0.0000363256
0116 052242 -1851.21271:[52831.55614:-142.05435:-119.61224] 0.0000351658
0117 052509 -1851.14968:[52831.20347:-141.81685:-119.80792] 0.0000340479
0118 052776 -1851.08864:[52830.85693:-141.58438:-120.00011] 0.0000329703
0119 053043 -1851.02954:[52830.51644:-141.35682:-120.18886] 0.0000319315
0120 053311 -1850.97228:[52830.18190:-141.13405:-120.37422] 0.0000309300
0121 053524 -1850.91682:[52829.85324:-140.91597:-120.55625] 0.0000299646
0122 053722 -1850.86308:[52829.53035:-140.70248:-120.73501] 0.0000290342
0123 053870 -1850.81100:[52829.21317:-140.49346:-120.91056] 0.0000281373
0124 054008 -1850.76052:[52828.90160:-140.28882:-121.08293] 0.0000272727
0125 054146 -1850.71159:[52828.59556:-140.08846:-121.25219] 0.0000264390
0126 054284 -1850.66415:[52828.29497:-139.89228:-121.41839] 0.0000256350
0127 054422 -1850.61814:[52827.99975:-139.70018:-121.58158] 0.0000248593
0128 054560 -1850.57352:[52827.70980:-139.51209:-121.74182] 0.0000241108
0129 054698 -1850.53024:[52827.42506:-139.32790:-121.89914] 0.0000233882
0130 054836 -1850.48825:[52827.14543:-139.14754:-122.05360] 0.0000226905
0131 054975 -1850.44751:[52826.87083:-138.97091:-122.20526] 0.0000220166
0132 055114 -1850.40797:[52826.60119:-138.79794:-122.35416] 0.0000213659
0133 055253 -1850.36960:[52826.33643:-138.62854:-122.50034] 0.0000207376
0134 055392 -1850.33235:[52826.07647:-138.46264:-122.64386] 0.0000201313
0135 055530 -1850.29618:[52825.82123:-138.30015:-122.78475] 0.0000195463
0136 055670 -1850.26106:[52825.57064:-138.14101:-122.92307] 0.0000189817
0137 055808 -1850.22695:[52825.32463:-137.98514:-123.05886] 0.0000184367
0138 055946 -1850.19381:[52825.08311:-137.83247:-123.19216] 0.0000179104
0139 056085 -1850.16161:[52824.84602:-137.68293:-123.32301] 0.0000174021
0140 056223 -1850.13033:[52824.61328:-137.53645:-123.45146] 0.0000169112
0141 056362 -1850.09991:[52824.38482:-137.39296:-123.57755] 0.0000164372
0142 056500 -1850.07035:[52824.16058:-137.25241:-123.70131] 0.0000159794
0143 056639 -1850.04161:[52823.94048:-137.11473:-123.82280] 0.0000155371
0144 056777 -1850.01365:[52823.72445:-136.97985:-123.94205] 0.0000151095
0145 056916 -1849.98646:[52823.51242:-136.84772:-124.05909] 0.0000146961
0146 057054 -1849.96002:[52823.30433:-136.71827:-124.17398] 0.0000142965
0147 057193 -1849.93428:[52823.10011:-136.59146:-124.28674] 0.0000139103
0148 057332 -1849.90924:[52822.89970:-136.46722:-124.39741] 0.0000135371
0149 057470 -1849.88486:[52822.70303:-136.34549:-124.50604] 0.0000131765
0150 057609 -1849.86113:[52822.51003:-136.22624:-124.61265] 0.0000128281
0151 057748 -1849.83803:[52822.32065:-136.10939:-124.71728] 0.0000124913
0152 057887 -1849.81552:[52822.13483:-135.99491:-124.81997] 0.0000121658
0153 058026 -1849.79360:[52821.95249:-135.88274:-124.92075] 0.0000118510
0154 058164 -1849.77224:[52821.77359:-135.77283:-125.01965] 0.0000115464
0155 058301 -1849.75143:[52821.59806:-135.66514:-125.11671] 0.0000112514
0156 058438 -1849.73114:[52821.42585:-135.55962:-125.21197] 0.0000109660
0157 058575 -1849.71137:[52821.25689:-135.45622:-125.30545] 0.0000106898
0158 058712 -1849.69209:[52821.09113:-135.35490:-125.39718] 0.0000104227
0159 058849 -1849.67329:[52820.92851:-135.25561:-125.48720] 0.0000101645
0160 058987 -1849.65495:[52820.76898:-135.15832:-125.57554] 0.0000099149
Start evaluating ...
  Columns 1 through 7

    0.1448    0.1898    0.2062    0.2129    0.2163    0.2187    0.2205

  Columns 8 through 10

    0.2225    0.2237    0.2252

    0.0318

Elapsed time is 59073.735478 seconds.
