nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 003381 -443.88300:[9466.77454:-77.89861:-42.91961] 0.0013521563
0036 003461 -443.34018:[9465.52399:-76.75754:-43.52310] 0.0012228913
0037 003542 -442.84965:[9464.31796:-75.68879:-44.10539] 0.0011064417
0038 003622 -442.40615:[9463.15555:-74.68690:-44.66683] 0.0010014787
0039 003702 -442.00496:[9462.03580:-73.74690:-45.20782] 0.0009068247
0040 003785 -441.64189:[9460.95775:-72.86428:-45.72879] 0.0008214352
0041 003867 -441.31313:[9459.92037:-72.03490:-46.23018] 0.0007443815
0042 003946 -441.01532:[9458.92264:-71.25501:-46.71247] 0.0006748322
0043 004000 -440.74540:[9457.96349:-70.52117:-47.17613] 0.0006120412
0044 004045 -440.50064:[9457.04187:-69.83020:-47.62164] 0.0005553370
0045 004090 -440.27858:[9456.15670:-69.17923:-48.04950] 0.0005041145
0046 004134 -440.07701:[9455.30688:-68.56559:-48.46023] 0.0004578292
0047 004179 -439.89394:[9454.49133:-67.98683:-48.85434] 0.0004159927
0048 004225 -439.72758:[9453.70896:-67.44070:-49.23233] 0.0003781673
0049 004270 -439.57633:[9452.95871:-66.92509:-49.59472] 0.0003439598
0050 004314 -439.43874:[9452.23950:-66.43810:-49.94202] 0.0003130183
0051 004359 -439.31349:[9451.55027:-65.97793:-50.27473] 0.0002850282
0052 004404 -439.19939:[9450.89000:-65.54292:-50.59335] 0.0002597063
0053 004449 -439.09539:[9450.25765:-65.13155:-50.89837] 0.0002367975
0054 004495 -439.00052:[9449.65223:-64.74238:-51.19027] 0.0002160719
0055 004539 -438.91389:[9449.07275:-64.37409:-51.46952] 0.0001973231
0056 004583 -438.83473:[9448.51825:-64.02544:-51.73658] 0.0001803631
0057 004629 -438.76231:[9447.98780:-63.69528:-51.99191] 0.0001650212
0058 004673 -438.69600:[9447.48049:-63.38254:-52.23593] 0.0001511423
0059 004718 -438.63520:[9446.99543:-63.08621:-52.46909] 0.0001385847
0060 004761 -438.57940:[9446.53174:-62.80535:-52.69181] 0.0001272179
0061 004805 -438.52812:[9446.08858:-62.53909:-52.90449] 0.0001169228
0062 004848 -438.48093:[9445.66514:-62.28660:-53.10755] 0.0001075925
0063 004893 -438.43747:[9445.26061:-62.04712:-53.30137] 0.0000991331
0064 004936 -438.39737:[9444.87422:-61.81992:-53.48632] 0.0000914624
0065 004979 -438.36032:[9444.50523:-61.60432:-53.66278] 0.0000845074
0066 005023 -438.32604:[9444.15291:-61.39969:-53.83110] 0.0000782009
0067 005066 -438.29427:[9443.81657:-61.20544:-53.99162] 0.0000724807
0068 005110 -438.26478:[9443.49555:-61.02100:-54.14467] 0.0000672897
0069 005153 -438.23735:[9443.18918:-60.84584:-54.29057] 0.0000625779
0070 005197 -438.21180:[9442.89684:-60.67946:-54.42962] 0.0000583019
0071 005241 -438.18795:[9442.61794:-60.52141:-54.56212] 0.0000544225
0072 005283 -438.16565:[9442.35190:-60.37123:-54.68835] 0.0000509032
0073 005325 -438.14474:[9442.09815:-60.22851:-54.80858] 0.0000477095
0074 005367 -438.12511:[9441.85617:-60.09286:-54.92308] 0.0000448085
0075 005409 -438.10663:[9441.62543:-59.96391:-55.03210] 0.0000421702
0076 005451 -438.08921:[9441.40543:-59.84132:-55.13588] 0.0000397678
0077 005495 -438.07275:[9441.19571:-59.72474:-55.23466] 0.0000375776
0078 005537 -438.05716:[9440.99580:-59.61388:-55.32866] 0.0000355795
0079 005579 -438.04237:[9440.80526:-59.50843:-55.41810] 0.0000337569
0080 005621 -438.02831:[9440.62368:-59.40812:-55.50319] 0.0000320949
0081 005663 -438.01492:[9440.45065:-59.31269:-55.58411] 0.0000305798
0082 005705 -438.00213:[9440.28579:-59.22189:-55.66107] 0.0000291996
0083 005747 -437.98989:[9440.12874:-59.13548:-55.73424] 0.0000279437
0084 005790 -437.97815:[9439.97913:-59.05324:-55.80378] 0.0000268010
0085 005832 -437.96687:[9439.83664:-58.97497:-55.86987] 0.0000257604
0086 005874 -437.95600:[9439.70093:-58.90045:-55.93266] 0.0000248121
0087 005916 -437.94551:[9439.57171:-58.82950:-55.99230] 0.0000239475
0088 005958 -437.93537:[9439.44868:-58.76195:-56.04894] 0.0000231596
0089 006000 -437.92554:[9439.33155:-58.69762:-56.10271] 0.0000224416
0090 006042 -437.91600:[9439.22005:-58.63635:-56.15374] 0.0000217865
0091 006084 -437.90673:[9439.11393:-58.57799:-56.20217] 0.0000211861
0092 006127 -437.89769:[9439.01293:-58.52240:-56.24811] 0.0000206318
0093 006169 -437.88888:[9438.91682:-58.46943:-56.29168] 0.0000201182
0094 006210 -437.88028:[9438.82536:-58.41897:-56.33299] 0.0000196435
0095 006256 -437.87187:[9438.73835:-58.37087:-56.37216] 0.0000192053
0096 006303 -437.86364:[9438.65557:-58.32504:-56.40928] 0.0000188006
0097 006357 -437.85557:[9438.57683:-58.28135:-56.44444] 0.0000184261
0098 006403 -437.84765:[9438.50194:-58.23970:-56.47774] 0.0000180794
0099 006449 -437.83988:[9438.43071:-58.19999:-56.50927] 0.0000177582
0100 006496 -437.83223:[9438.36299:-58.16213:-56.53911] 0.0000174613
0101 006626 -437.82471:[9438.29860:-58.12602:-56.56734] 0.0000171876
0102 006732 -437.81729:[9438.23738:-58.09159:-56.59403] 0.0000169360
0103 006837 -437.80998:[9438.17920:-58.05874:-56.61926] 0.0000167050
0104 006933 -437.80276:[9438.12390:-58.02740:-56.64309] 0.0000164924
0105 007034 -437.79562:[9438.07137:-57.99750:-56.66559] 0.0000162954
0106 007132 -437.78857:[9438.02145:-57.96897:-56.68683] 0.0000161104
0107 007229 -437.78159:[9437.97403:-57.94174:-56.70685] 0.0000159343
0108 007326 -437.77469:[9437.92900:-57.91575:-56.72574] 0.0000157654
0109 007432 -437.76786:[9437.88623:-57.89093:-56.74353] 0.0000156038
0110 007533 -437.76110:[9437.84562:-57.86724:-56.76028] 0.0000154501
0111 007636 -437.75440:[9437.80706:-57.84461:-56.77605] 0.0000153044
0112 007732 -437.74776:[9437.77047:-57.82300:-56.79087] 0.0000151661
0113 007832 -437.74118:[9437.73574:-57.80236:-56.80480] 0.0000150337
0114 007935 -437.73465:[9437.70279:-57.78264:-56.81788] 0.0000149068
0115 008045 -437.72818:[9437.67153:-57.76379:-56.83014] 0.0000147866
0116 008140 -437.72176:[9437.64188:-57.74577:-56.84163] 0.0000146738
0117 008240 -437.71538:[9437.61378:-57.72856:-56.85239] 0.0000145670
0118 008338 -437.70905:[9437.58713:-57.71209:-56.86245] 0.0000144648
0119 008441 -437.70276:[9437.56189:-57.69635:-56.87183] 0.0000143666
0120 008545 -437.69652:[9437.53797:-57.68129:-56.88059] 0.0000142711
0121 008647 -437.69031:[9437.51531:-57.66688:-56.88874] 0.0000141770
0122 008748 -437.68415:[9437.49386:-57.65310:-56.89632] 0.0000140838
0123 008844 -437.67802:[9437.47355:-57.63990:-56.90335] 0.0000139924
0124 008939 -437.67194:[9437.45433:-57.62727:-56.90987] 0.0000139041
0125 009038 -437.66589:[9437.43615:-57.61518:-56.91590] 0.0000138200
0126 009133 -437.65987:[9437.41896:-57.60360:-56.92145] 0.0000137410
0127 009231 -437.65389:[9437.40272:-57.59250:-56.92656] 0.0000136667
0128 009329 -437.64794:[9437.38737:-57.58187:-56.93124] 0.0000135947
0129 009423 -437.64202:[9437.37287:-57.57168:-56.93551] 0.0000135228
0130 009519 -437.63614:[9437.35919:-57.56191:-56.93941] 0.0000134508
0131 009613 -437.63028:[9437.34628:-57.55254:-56.94293] 0.0000133793
0132 009716 -437.62446:[9437.33410:-57.54355:-56.94612] 0.0000133094
0133 009816 -437.61866:[9437.32262:-57.53493:-56.94897] 0.0000132421
0134 009913 -437.61290:[9437.31181:-57.52665:-56.95150] 0.0000131780
0135 010011 -437.60716:[9437.30164:-57.51870:-56.95374] 0.0000131170
0136 010109 -437.60144:[9437.29207:-57.51107:-56.95570] 0.0000130591
0137 010203 -437.59575:[9437.28307:-57.50373:-56.95738] 0.0000130050
0138 010300 -437.59008:[9437.27463:-57.49668:-56.95880] 0.0000129549
0139 010396 -437.58443:[9437.26672:-57.48991:-56.95997] 0.0000129065
0140 010495 -437.57881:[9437.25930:-57.48339:-56.96091] 0.0000128564
0141 010590 -437.57320:[9437.25236:-57.47712:-56.96162] 0.0000128028
0142 010687 -437.56763:[9437.24586:-57.47109:-56.96213] 0.0000127461
0143 010784 -437.56208:[9437.23979:-57.46528:-56.96244] 0.0000126888
0144 010882 -437.55655:[9437.23413:-57.45968:-56.96256] 0.0000126320
0145 010982 -437.55105:[9437.22885:-57.45429:-56.96251] 0.0000125741
0146 011077 -437.54557:[9437.22393:-57.44910:-56.96229] 0.0000125144
0147 011176 -437.54012:[9437.21936:-57.44409:-56.96191] 0.0000124553
0148 011277 -437.53470:[9437.21513:-57.43925:-56.96139] 0.0000123990
0149 011379 -437.52929:[9437.21121:-57.43459:-56.96071] 0.0000123473
0150 011475 -437.52391:[9437.20760:-57.43008:-56.95990] 0.0000123004
0151 011572 -437.51855:[9437.20427:-57.42573:-56.95895] 0.0000122561
0152 011664 -437.51321:[9437.20122:-57.42153:-56.95788] 0.0000122113
0153 011762 -437.50788:[9437.19843:-57.41746:-56.95669] 0.0000121653
0154 011858 -437.50258:[9437.19589:-57.41353:-56.95539] 0.0000121184
0155 011957 -437.49730:[9437.19358:-57.40973:-56.95399] 0.0000120708
0156 012059 -437.49204:[9437.19149:-57.40604:-56.95248] 0.0000120230
0157 012156 -437.48680:[9437.18962:-57.40248:-56.95088] 0.0000119756
0158 012248 -437.48158:[9437.18795:-57.39902:-56.94919] 0.0000119292
0159 012349 -437.47638:[9437.18647:-57.39567:-56.94742] 0.0000118836
0160 012444 -437.47120:[9437.18517:-57.39242:-56.94556] 0.0000118387
0161 012536 -437.46605:[9437.18404:-57.38926:-56.94363] 0.0000117938
0162 012632 -437.46091:[9437.18308:-57.38620:-56.94163] 0.0000117480
0163 012729 -437.45579:[9437.18227:-57.38322:-56.93956] 0.0000117011
0164 012820 -437.45069:[9437.18161:-57.38032:-56.93743] 0.0000116539
0165 012915 -437.44561:[9437.18109:-57.37751:-56.93524] 0.0000116069
0166 013010 -437.44055:[9437.18070:-57.37477:-56.93300] 0.0000115599
0167 013113 -437.43552:[9437.18043:-57.37211:-56.93070] 0.0000115110
0168 013209 -437.43051:[9437.18029:-57.36951:-56.92836] 0.0000114589
0169 013305 -437.42552:[9437.18025:-57.36698:-56.92597] 0.0000114035
0170 013401 -437.42056:[9437.18032:-57.36452:-56.92355] 0.0000113460
0171 013497 -437.41562:[9437.18048:-57.36211:-56.92109] 0.0000112876
0172 013592 -437.41071:[9437.18074:-57.35976:-56.91860] 0.0000112285
0173 013689 -437.40582:[9437.18108:-57.35747:-56.91608] 0.0000111689
0174 013792 -437.40096:[9437.18151:-57.35523:-56.91353] 0.0000111113
0175 013893 -437.39612:[9437.18202:-57.35305:-56.91095] 0.0000110595
0176 013989 -437.39131:[9437.18260:-57.35091:-56.90834] 0.0000110168
0177 014085 -437.38650:[9437.18327:-57.34882:-56.90570] 0.0000109843
0178 014166 -437.38171:[9437.18402:-57.34677:-56.90302] 0.0000109604
0179 014239 -437.37692:[9437.18484:-57.34476:-56.90031] 0.0000109414
0180 014303 -437.37214:[9437.18574:-57.34280:-56.89757] 0.0000109232
0181 014360 -437.36738:[9437.18670:-57.34087:-56.89479] 0.0000109023
0182 014423 -437.36262:[9437.18773:-57.33899:-56.89200] 0.0000108757
0183 014473 -437.35788:[9437.18881:-57.33713:-56.88918] 0.0000108420
0184 014532 -437.35315:[9437.18994:-57.33531:-56.88634] 0.0000108003
0185 014585 -437.34845:[9437.19111:-57.33353:-56.88350] 0.0000107539
0186 014643 -437.34377:[9437.19233:-57.33177:-56.88064] 0.0000107075
0187 014697 -437.33910:[9437.19358:-57.33004:-56.87777] 0.0000106627
0188 014753 -437.33446:[9437.19487:-57.32835:-56.87489] 0.0000106181
0189 014803 -437.32984:[9437.19620:-57.32668:-56.87201] 0.0000105708
0190 014856 -437.32524:[9437.19755:-57.32503:-56.86912] 0.0000105195
0191 014907 -437.32066:[9437.19893:-57.32342:-56.86622] 0.0000104659
0192 014963 -437.31611:[9437.20034:-57.32182:-56.86333] 0.0000104142
0193 015013 -437.31157:[9437.20178:-57.32025:-56.86043] 0.0000103677
0194 015070 -437.30706:[9437.20324:-57.31871:-56.85753] 0.0000103261
0195 015131 -437.30256:[9437.20473:-57.31718:-56.85462] 0.0000102861
0196 015196 -437.29808:[9437.20624:-57.31568:-56.85171] 0.0000102456
0197 015251 -437.29361:[9437.20778:-57.31420:-56.84879] 0.0000102050
0198 015304 -437.28917:[9437.20933:-57.31273:-56.84587] 0.0000101648
0199 015362 -437.28474:[9437.21091:-57.31129:-56.84295] 0.0000101252
0200 015419 -437.28033:[9437.21250:-57.30986:-56.84003] 0.0000100863
Start evaluating ...
  Columns 1 through 7

    0.0088    0.0099    0.0104    0.0109    0.0115    0.0119    0.0122

  Columns 8 through 10

    0.0126    0.0128    0.0132

    0.0032

Elapsed time is 15511.497867 seconds.
