nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 008778 -2917.22107:[27881.73406:-935.79546:-934.65084] 0.0001710801
0035 009037 -2916.75460:[27882.58884:-935.76945:-934.47014] 0.0001598992
0036 009292 -2916.31784:[27883.37787:-935.73881:-934.30640] 0.0001497440
0037 009549 -2915.90809:[27884.10906:-935.70501:-934.15708] 0.0001405032
0038 009804 -2915.52296:[27884.78903:-935.66916:-934.02012] 0.0001320795
0039 010054 -2915.16031:[27885.42335:-935.63208:-933.89381] 0.0001243836
0040 010273 -2914.81826:[27886.01672:-935.59439:-933.77676] 0.0001173346
0041 010466 -2914.49512:[27886.57316:-935.55652:-933.66783] 0.0001108614
0042 010605 -2914.18939:[27887.09612:-935.51880:-933.56608] 0.0001049013
0043 010773 -2913.89971:[27887.58860:-935.48148:-933.47070] 0.0000994008
0044 010953 -2913.62489:[27888.05320:-935.44472:-933.38102] 0.0000943159
0045 011136 -2913.36380:[27888.49225:-935.40864:-933.29644] 0.0000896105
0046 011316 -2913.11543:[27888.90780:-935.37332:-933.21645] 0.0000852524
0047 011494 -2912.87885:[27889.30169:-935.33881:-933.14061] 0.0000812120
0048 011670 -2912.65321:[27889.67555:-935.30515:-933.06850] 0.0000774612
0049 011846 -2912.43775:[27890.03085:-935.27234:-932.99979] 0.0000739731
0050 012021 -2912.23178:[27890.36890:-935.24038:-932.93419] 0.0000707215
0051 012196 -2912.03468:[27890.69089:-935.20927:-932.87145] 0.0000676809
0052 012372 -2911.84590:[27890.99785:-935.17900:-932.81136] 0.0000648276
0053 012547 -2911.66495:[27891.29074:-935.14955:-932.75376] 0.0000621426
0054 012722 -2911.49138:[27891.57043:-935.12090:-932.69849] 0.0000596124
0055 012896 -2911.32476:[27891.83774:-935.09304:-932.64540] 0.0000572265
0056 013072 -2911.16471:[27892.09341:-935.06595:-932.59436] 0.0000549758
0057 013245 -2911.01085:[27892.33814:-935.03961:-932.54522] 0.0000528525
0058 013418 -2910.86282:[27892.57259:-935.01400:-932.49788] 0.0000508497
0059 013661 -2910.72031:[27892.79735:-934.98909:-932.45220] 0.0000489604
0060 013993 -2910.58299:[27893.01299:-934.96487:-932.40807] 0.0000471776
0061 014321 -2910.45057:[27893.22003:-934.94132:-932.36540] 0.0000454944
0062 014647 -2910.32279:[27893.41895:-934.91840:-932.32407] 0.0000439044
0063 014980 -2910.19939:[27893.61021:-934.89610:-932.28402] 0.0000424006
0064 015303 -2910.08014:[27893.79421:-934.87440:-932.24515] 0.0000409762
0065 015629 -2909.96483:[27893.97133:-934.85326:-932.20740] 0.0000396238
0066 015947 -2909.85327:[27894.14192:-934.83268:-932.17073] 0.0000383364
0067 016257 -2909.74530:[27894.30630:-934.81263:-932.13509] 0.0000371080
0068 016567 -2909.64074:[27894.46476:-934.79309:-932.10044] 0.0000359340
0069 016876 -2909.53945:[27894.61760:-934.77405:-932.06675] 0.0000348106
0070 017189 -2909.44130:[27894.76507:-934.75549:-932.03397] 0.0000337350
0071 017511 -2909.34615:[27894.90743:-934.73740:-932.00208] 0.0000327035
0072 017824 -2909.25389:[27895.04492:-934.71977:-931.97105] 0.0000317124
0073 018141 -2909.16440:[27895.17774:-934.70257:-931.94085] 0.0000307590
0074 018447 -2909.07759:[27895.30610:-934.68581:-931.91147] 0.0000298419
0075 018735 -2908.99334:[27895.43021:-934.66946:-931.88287] 0.0000289606
0076 019007 -2908.91155:[27895.55025:-934.65351:-931.85502] 0.0000281150
0077 019252 -2908.83212:[27895.66642:-934.63795:-931.82789] 0.0000273049
0078 019474 -2908.75496:[27895.77889:-934.62277:-931.80144] 0.0000265285
0079 019690 -2908.67996:[27895.88782:-934.60796:-931.77564] 0.0000257834
0080 019888 -2908.60704:[27895.99336:-934.59350:-931.75048] 0.0000250679
0081 020090 -2908.53613:[27896.09566:-934.57938:-931.72592] 0.0000243815
0082 020286 -2908.46713:[27896.19486:-934.56559:-931.70194] 0.0000237235
0083 020486 -2908.39996:[27896.29109:-934.55212:-931.67851] 0.0000230923
0084 020680 -2908.33456:[27896.38447:-934.53896:-931.65561] 0.0000224868
0085 020876 -2908.27085:[27896.47513:-934.52610:-931.63321] 0.0000219064
0086 021074 -2908.20876:[27896.56318:-934.51353:-931.61129] 0.0000213506
0087 021268 -2908.14821:[27896.64873:-934.50124:-931.58983] 0.0000208192
0088 021457 -2908.08915:[27896.73189:-934.48922:-931.56879] 0.0000203106
0089 021650 -2908.03150:[27896.81276:-934.47746:-931.54816] 0.0000198221
0090 021840 -2907.97523:[27896.89141:-934.46595:-931.52792] 0.0000193499
0091 022030 -2907.92030:[27896.96792:-934.45468:-931.50809] 0.0000188911
0092 022221 -2907.86666:[27897.04236:-934.44365:-931.48865] 0.0000184449
0093 022410 -2907.81428:[27897.11480:-934.43284:-931.46959] 0.0000180115
0094 022599 -2907.76313:[27897.18531:-934.42226:-931.45092] 0.0000175909
0095 022790 -2907.71317:[27897.25396:-934.41189:-931.43261] 0.0000171837
0096 022976 -2907.66434:[27897.32082:-934.40173:-931.41466] 0.0000167909
0097 023159 -2907.61662:[27897.38596:-934.39177:-931.39705] 0.0000164129
0098 023340 -2907.56996:[27897.44945:-934.38202:-931.37977] 0.0000160488
0099 023516 -2907.52432:[27897.51134:-934.37245:-931.36280] 0.0000156971
0100 023690 -2907.47967:[27897.57169:-934.36307:-931.34613] 0.0000153568
0101 023894 -2907.43597:[27897.63055:-934.35388:-931.32976] 0.0000150274
0102 024068 -2907.39321:[27897.68799:-934.34486:-931.31368] 0.0000147086
0103 024243 -2907.35134:[27897.74403:-934.33601:-931.29787] 0.0000143998
0104 024419 -2907.31035:[27897.79874:-934.32732:-931.28234] 0.0000141010
0105 024593 -2907.27019:[27897.85216:-934.31880:-931.26706] 0.0000138122
0106 024768 -2907.23085:[27897.90433:-934.31043:-931.25204] 0.0000135332
0107 024944 -2907.19229:[27897.95529:-934.30221:-931.23726] 0.0000132637
0108 025118 -2907.15448:[27898.00510:-934.29415:-931.22271] 0.0000130031
0109 025293 -2907.11742:[27898.05378:-934.28622:-931.20839] 0.0000127499
0110 025468 -2907.08107:[27898.10136:-934.27843:-931.19429] 0.0000125035
0111 025643 -2907.04541:[27898.14788:-934.27078:-931.18041] 0.0000122653
0112 025818 -2907.01042:[27898.19339:-934.26326:-931.16673] 0.0000120370
0113 025992 -2906.97606:[27898.23793:-934.25586:-931.15324] 0.0000118186
0114 026168 -2906.94232:[27898.28152:-934.24859:-931.13993] 0.0000116083
0115 026343 -2906.90917:[27898.32420:-934.24144:-931.12680] 0.0000114038
0116 026519 -2906.87660:[27898.36598:-934.23441:-931.11384] 0.0000112036
0117 026692 -2906.84460:[27898.40690:-934.22748:-931.10106] 0.0000110075
0118 026867 -2906.81316:[27898.44697:-934.22066:-931.08845] 0.0000108164
0119 027040 -2906.78226:[27898.48622:-934.21395:-931.07601] 0.0000106307
0120 027137 -2906.75188:[27898.52468:-934.20735:-931.06373] 0.0000104500
0121 027231 -2906.72202:[27898.56236:-934.20084:-931.05162] 0.0000102746
0122 027350 -2906.69265:[27898.59929:-934.19443:-931.03966] 0.0000101043
0123 027555 -2906.66376:[27898.63550:-934.18812:-931.02785] 0.0000099389
Start evaluating ...
  Columns 1 through 7

    0.0802    0.0960    0.1035    0.1066    0.1087    0.1099    0.1111

  Columns 8 through 10

    0.1122    0.1128    0.1132

    0.0168

Elapsed time is 27713.939012 seconds.
