nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 010808 -3576.12434:[40369.39885:-1094.70960:-1099.23016] 0.0002256642
0034 011043 -3575.37867:[40371.11495:-1094.97224:-1098.74455] 0.0002085129
0035 011278 -3574.68758:[40372.66659:-1095.18923:-1098.31960] 0.0001932923
0036 011512 -3574.04492:[40374.07710:-1095.36832:-1097.94514] 0.0001797811
0037 011747 -3573.44527:[40375.36588:-1095.51584:-1097.61275] 0.0001677803
0038 011987 -3572.88384:[40376.54903:-1095.63689:-1097.31543] 0.0001571102
0039 012222 -3572.35644:[40377.63999:-1095.73568:-1097.04742] 0.0001476113
0040 012456 -3571.85937:[40378.65003:-1095.81564:-1096.80392] 0.0001391431
0041 012691 -3571.38938:[40379.58865:-1095.87963:-1096.58093] 0.0001315821
0042 012925 -3570.94360:[40380.46390:-1095.92997:-1096.37515] 0.0001248215
0043 013161 -3570.51946:[40381.28265:-1095.96861:-1096.18377] 0.0001187732
0044 013402 -3570.11469:[40382.05079:-1095.99719:-1096.00444] 0.0001133643
0045 013640 -3569.72729:[40382.77336:-1096.01705:-1095.83521] 0.0001085131
0046 013877 -3569.35554:[40383.45465:-1096.02935:-1095.67451] 0.0001041383
0047 014321 -3568.99797:[40384.09839:-1096.03506:-1095.52102] 0.0001001779
0048 014831 -3568.65326:[40384.70784:-1096.03502:-1095.37363] 0.0000965863
0049 015341 -3568.32020:[40385.28592:-1096.02994:-1095.23137] 0.0000933288
0050 015845 -3567.99772:[40385.83524:-1096.02045:-1095.09340] 0.0000903738
0051 016345 -3567.68486:[40386.35808:-1096.00707:-1094.95903] 0.0000876836
0052 016844 -3567.38084:[40386.85641:-1095.99026:-1094.82771] 0.0000852152
0053 017347 -3567.08501:[40387.33195:-1095.97042:-1094.69905] 0.0000829276
0054 017855 -3566.79685:[40387.78613:-1095.94791:-1094.57277] 0.0000807829
0055 018367 -3566.51594:[40388.22028:-1095.92306:-1094.44868] 0.0000787572
0056 018875 -3566.24189:[40388.63559:-1095.89616:-1094.32661] 0.0000768392
0057 019392 -3565.97435:[40389.03320:-1095.86748:-1094.20640] 0.0000750206
0058 019902 -3565.71300:[40389.41417:-1095.83727:-1094.08793] 0.0000732898
0059 020411 -3565.45757:[40389.77948:-1095.80576:-1093.97108] 0.0000716353
0060 020921 -3565.20781:[40390.13002:-1095.77313:-1093.85577] 0.0000700482
0061 021420 -3564.96352:[40390.46662:-1095.73958:-1093.74194] 0.0000685222
0062 021927 -3564.72448:[40390.79002:-1095.70525:-1093.62953] 0.0000670526
0063 022435 -3564.49050:[40391.10092:-1095.67028:-1093.51850] 0.0000656364
0064 022946 -3564.26141:[40391.39997:-1095.63482:-1093.40880] 0.0000642693
0065 023457 -3564.03708:[40391.68773:-1095.59897:-1093.30044] 0.0000629398
0066 023969 -3563.81740:[40391.96471:-1095.56284:-1093.19345] 0.0000616369
0067 024478 -3563.60232:[40392.23141:-1095.52653:-1093.08789] 0.0000603523
0068 024992 -3563.39178:[40392.48826:-1095.49014:-1092.98380] 0.0000590802
0069 025506 -3563.18576:[40392.73566:-1095.45375:-1092.88126] 0.0000578148
0070 026016 -3562.98423:[40392.97403:-1095.41745:-1092.78033] 0.0000565589
0071 026518 -3562.78712:[40393.20379:-1095.38130:-1092.68102] 0.0000553228
0072 027025 -3562.59433:[40393.42537:-1095.34539:-1092.58332] 0.0000541111
0073 027532 -3562.40579:[40393.63917:-1095.30976:-1092.48725] 0.0000529215
0074 028027 -3562.22144:[40393.84554:-1095.27449:-1092.39280] 0.0000517503
0075 028526 -3562.04119:[40394.04485:-1095.23960:-1092.29999] 0.0000506000
0076 029023 -3561.86494:[40394.23747:-1095.20514:-1092.20877] 0.0000494794
0077 029528 -3561.69255:[40394.42379:-1095.17113:-1092.11908] 0.0000484006
0078 030030 -3561.52383:[40394.60420:-1095.13759:-1092.03083] 0.0000473688
0079 030520 -3561.35867:[40394.77901:-1095.10452:-1091.94396] 0.0000463750
0080 031006 -3561.19695:[40394.94850:-1095.07192:-1091.85844] 0.0000454095
0081 031495 -3561.03858:[40395.11292:-1095.03979:-1091.77424] 0.0000444715
0082 031983 -3560.88343:[40395.27252:-1095.00813:-1091.69132] 0.0000435672
0083 032463 -3560.73138:[40395.42755:-1094.97693:-1091.60961] 0.0000427000
0084 032941 -3560.58230:[40395.57825:-1094.94618:-1091.52908] 0.0000418689
0085 033422 -3560.43606:[40395.72485:-1094.91586:-1091.44966] 0.0000410716
0086 033904 -3560.29257:[40395.86751:-1094.88597:-1091.37131] 0.0000403025
0087 034387 -3560.15174:[40396.00641:-1094.85648:-1091.29403] 0.0000395550
0088 034863 -3560.01352:[40396.14166:-1094.82739:-1091.21781] 0.0000388238
0089 035343 -3559.87786:[40396.27338:-1094.79869:-1091.14266] 0.0000381065
0090 035817 -3559.74471:[40396.40168:-1094.77036:-1091.06859] 0.0000374033
0091 036281 -3559.61401:[40396.52668:-1094.74240:-1090.99557] 0.0000367166
0092 036742 -3559.48567:[40396.64849:-1094.71479:-1090.92360] 0.0000360530
0093 037205 -3559.35960:[40396.76727:-1094.68754:-1090.85261] 0.0000354197
0094 037666 -3559.23566:[40396.88317:-1094.66064:-1090.78254] 0.0000348193
0095 038126 -3559.11376:[40396.99634:-1094.63408:-1090.71332] 0.0000342498
0096 038588 -3558.99379:[40397.10691:-1094.60784:-1090.64493] 0.0000337071
0097 039047 -3558.87569:[40397.21497:-1094.58193:-1090.57731] 0.0000331845
0098 039507 -3558.75940:[40397.32059:-1094.55634:-1090.51048] 0.0000326758
0099 039969 -3558.64489:[40397.42385:-1094.53105:-1090.44442] 0.0000321774
0100 040430 -3558.53212:[40397.52481:-1094.50606:-1090.37914] 0.0000316895
0101 040950 -3558.42103:[40397.62356:-1094.48138:-1090.31461] 0.0000312166
0102 041407 -3558.31155:[40397.72021:-1094.45699:-1090.25079] 0.0000307657
0103 041807 -3558.20359:[40397.81488:-1094.43290:-1090.18761] 0.0000303423
0104 042210 -3558.09704:[40397.90769:-1094.40911:-1090.12502] 0.0000299444
0105 042613 -3557.99185:[40397.99871:-1094.38560:-1090.06299] 0.0000295630
0106 042994 -3557.88800:[40398.08799:-1094.36237:-1090.00152] 0.0000291883
0107 043372 -3557.78547:[40398.17558:-1094.33941:-1089.94063] 0.0000288171
0108 043756 -3557.68424:[40398.26152:-1094.31672:-1089.88031] 0.0000284523
0109 044137 -3557.58428:[40398.34589:-1094.29430:-1089.82054] 0.0000280966
0110 044521 -3557.48557:[40398.42875:-1094.27214:-1089.76133] 0.0000277484
0111 044903 -3557.38808:[40398.51011:-1094.25024:-1089.70267] 0.0000274020
0112 045294 -3557.29184:[40398.59000:-1094.22859:-1089.64460] 0.0000270540
0113 045681 -3557.19683:[40398.66844:-1094.20718:-1089.58711] 0.0000267091
0114 046066 -3557.10301:[40398.74551:-1094.18602:-1089.53019] 0.0000263755
0115 046446 -3557.01032:[40398.82126:-1094.16510:-1089.47378] 0.0000260577
0116 046808 -3556.91872:[40398.89577:-1094.14442:-1089.41787] 0.0000257500
0117 047179 -3556.82824:[40398.96901:-1094.12396:-1089.36250] 0.0000254390
0118 047546 -3556.73891:[40399.04097:-1094.10372:-1089.30771] 0.0000251163
0119 047916 -3556.65076:[40399.11160:-1094.08370:-1089.25355] 0.0000247825
0120 048287 -3556.56382:[40399.18093:-1094.06390:-1089.20004] 0.0000244445
0121 048658 -3556.47807:[40399.24898:-1094.04433:-1089.14719] 0.0000241103
0122 049021 -3556.39349:[40399.31580:-1094.02497:-1089.09499] 0.0000237827
0123 049392 -3556.31005:[40399.38142:-1094.00583:-1089.04341] 0.0000234614
0124 049755 -3556.22773:[40399.44589:-1093.98692:-1088.99246] 0.0000231475
0125 050121 -3556.14648:[40399.50926:-1093.96822:-1088.94210] 0.0000228466
0126 050477 -3556.06624:[40399.57162:-1093.94975:-1088.89227] 0.0000225652
0127 050760 -3555.98692:[40399.63305:-1093.93149:-1088.84292] 0.0000223047
0128 051001 -3555.90847:[40399.69363:-1093.91345:-1088.79400] 0.0000220605
0129 051242 -3555.83086:[40399.75337:-1093.89560:-1088.74549] 0.0000218257
0130 051472 -3555.75407:[40399.81232:-1093.87795:-1088.69739] 0.0000215972
0131 051702 -3555.67806:[40399.87048:-1093.86048:-1088.64968] 0.0000213749
0132 051932 -3555.60283:[40399.92788:-1093.84318:-1088.60237] 0.0000211587
0133 052160 -3555.52834:[40399.98454:-1093.82606:-1088.55543] 0.0000209490
0134 052388 -3555.45458:[40400.04048:-1093.80909:-1088.50886] 0.0000207458
0135 052618 -3555.38154:[40400.09570:-1093.79228:-1088.46266] 0.0000205439
0136 052849 -3555.30924:[40400.15017:-1093.77563:-1088.41686] 0.0000203360
0137 053079 -3555.23770:[40400.20386:-1093.75912:-1088.37150] 0.0000201204
0138 053309 -3555.16694:[40400.25679:-1093.74276:-1088.32657] 0.0000199031
0139 053532 -3555.09693:[40400.30899:-1093.72655:-1088.28208] 0.0000196934
0140 053675 -3555.02762:[40400.36052:-1093.71049:-1088.23796] 0.0000194967
0141 053831 -3554.95897:[40400.41141:-1093.69457:-1088.19420] 0.0000193107
0142 053952 -3554.89096:[40400.46169:-1093.67880:-1088.15078] 0.0000191296
0143 054072 -3554.82360:[40400.51135:-1093.66318:-1088.10771] 0.0000189495
0144 054191 -3554.75688:[40400.56041:-1093.64769:-1088.06499] 0.0000187695
0145 054310 -3554.69079:[40400.60888:-1093.63235:-1088.02262] 0.0000185914
0146 054429 -3554.62532:[40400.65677:-1093.61714:-1087.98060] 0.0000184167
0147 054548 -3554.56048:[40400.70408:-1093.60207:-1087.93894] 0.0000182428
0148 054667 -3554.49625:[40400.75082:-1093.58714:-1087.89762] 0.0000180697
0149 054786 -3554.43260:[40400.79702:-1093.57234:-1087.85664] 0.0000179052
0150 054907 -3554.36949:[40400.84274:-1093.55767:-1087.81595] 0.0000177560
0151 055026 -3554.30686:[40400.88802:-1093.54313:-1087.77550] 0.0000176208
0152 055144 -3554.24469:[40400.93290:-1093.52870:-1087.73528] 0.0000174908
0153 055261 -3554.18299:[40400.97735:-1093.51439:-1087.69531] 0.0000173593
0154 055378 -3554.12178:[40401.02136:-1093.50018:-1087.65561] 0.0000172225
0155 055495 -3554.06107:[40401.06492:-1093.48608:-1087.61619] 0.0000170802
0156 055613 -3554.00088:[40401.10800:-1093.47209:-1087.57707] 0.0000169370
0157 055732 -3553.94118:[40401.15063:-1093.45819:-1087.53824] 0.0000167985
0158 055849 -3553.88195:[40401.19282:-1093.44440:-1087.49969] 0.0000166641
0159 055966 -3553.82322:[40401.23457:-1093.43072:-1087.46143] 0.0000165276
0160 056083 -3553.76499:[40401.27584:-1093.41713:-1087.42347] 0.0000163849
0161 056201 -3553.70728:[40401.31664:-1093.40364:-1087.38584] 0.0000162389
0162 056318 -3553.65008:[40401.35698:-1093.39026:-1087.34852] 0.0000160956
0163 056437 -3553.59336:[40401.39689:-1093.37698:-1087.31148] 0.0000159601
0164 056554 -3553.53709:[40401.43642:-1093.36380:-1087.27470] 0.0000158351
0165 056672 -3553.48123:[40401.47561:-1093.35073:-1087.23814] 0.0000157214
0166 056790 -3553.42572:[40401.51451:-1093.33775:-1087.20175] 0.0000156207
0167 056907 -3553.37052:[40401.55315:-1093.32486:-1087.16551] 0.0000155341
0168 057024 -3553.31558:[40401.59157:-1093.31206:-1087.12937] 0.0000154596
0169 057142 -3553.26089:[40401.62979:-1093.29933:-1087.09332] 0.0000153916
0170 057259 -3553.20645:[40401.66778:-1093.28667:-1087.05737] 0.0000153226
0171 057376 -3553.15227:[40401.70552:-1093.27408:-1087.02156] 0.0000152467
0172 057494 -3553.09840:[40401.74297:-1093.26155:-1086.98592] 0.0000151622
0173 057611 -3553.04485:[40401.78010:-1093.24907:-1086.95047] 0.0000150700
0174 057728 -3552.99166:[40401.81688:-1093.23666:-1086.91525] 0.0000149717
0175 057846 -3552.93883:[40401.85332:-1093.22432:-1086.88025] 0.0000148698
0176 057963 -3552.88636:[40401.88941:-1093.21204:-1086.84549] 0.0000147673
0177 058080 -3552.83426:[40401.92517:-1093.19983:-1086.81095] 0.0000146650
0178 058202 -3552.78252:[40401.96060:-1093.18770:-1086.77664] 0.0000145628
0179 058325 -3552.73114:[40401.99572:-1093.17564:-1086.74256] 0.0000144617
0180 058449 -3552.68012:[40402.03053:-1093.16366:-1086.70870] 0.0000143607
0181 058571 -3552.62947:[40402.06503:-1093.15175:-1086.67507] 0.0000142565
0182 058692 -3552.57919:[40402.09922:-1093.13991:-1086.64167] 0.0000141526
0183 058815 -3552.52927:[40402.13313:-1093.12815:-1086.60848] 0.0000140529
0184 058938 -3552.47969:[40402.16675:-1093.11646:-1086.57551] 0.0000139551
0185 059061 -3552.43048:[40402.20008:-1093.10484:-1086.54277] 0.0000138533
0186 059181 -3552.38165:[40402.23310:-1093.09330:-1086.51028] 0.0000137444
0187 059303 -3552.33323:[40402.26578:-1093.08184:-1086.47805] 0.0000136297
0188 059427 -3552.28523:[40402.29812:-1093.07045:-1086.44611] 0.0000135132
0189 059547 -3552.23764:[40402.33013:-1093.05914:-1086.41443] 0.0000133982
0190 059667 -3552.19044:[40402.36180:-1093.04791:-1086.38303] 0.0000132851
0191 059790 -3552.14365:[40402.39316:-1093.03677:-1086.35190] 0.0000131731
0192 059912 -3552.09725:[40402.42420:-1093.02570:-1086.32103] 0.0000130635
0193 060033 -3552.05121:[40402.45494:-1093.01472:-1086.29041] 0.0000129596
0194 060154 -3552.00552:[40402.48544:-1093.00383:-1086.26000] 0.0000128645
0195 060276 -3551.96013:[40402.51572:-1092.99302:-1086.22977] 0.0000127794
0196 060398 -3551.91501:[40402.54581:-1092.98229:-1086.19971] 0.0000127005
0197 060520 -3551.87018:[40402.57570:-1092.97164:-1086.16981] 0.0000126211
0198 060640 -3551.82566:[40402.60536:-1092.96106:-1086.14011] 0.0000125352
0199 060760 -3551.78148:[40402.63477:-1092.95056:-1086.11063] 0.0000124399
0200 060877 -3551.73766:[40402.66389:-1092.94014:-1086.08141] 0.0000123353
Start evaluating ...
  Columns 1 through 7

    0.1086    0.1428    0.1543    0.1589    0.1618    0.1648    0.1671

  Columns 8 through 10

    0.1684    0.1695    0.1708

    0.0224

Elapsed time is 60972.444422 seconds.
