nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 002650 -1671.77786:[2377.09579:-501.52991:-394.63566] 0.0024692486
0036 002719 -1675.58812:[2372.37186:-501.43009:-396.05193] 0.0022791695
0037 002790 -1679.10216:[2368.00993:-501.33332:-397.35622] 0.0020971947
0038 002861 -1682.33375:[2363.99475:-501.24127:-398.55432] 0.0019245974
0039 002939 -1685.29850:[2360.30838:-501.15501:-399.65257] 0.0017622834
0040 003020 -1688.01282:[2356.93150:-501.07519:-400.65751] 0.0016105842
0041 003098 -1690.49296:[2353.84474:-501.00216:-401.57555] 0.0014692689
0042 003174 -1692.75451:[2351.02949:-500.93615:-402.41280] 0.0013378020
0043 003250 -1694.81225:[2348.46798:-500.87724:-403.17498] 0.0012156175
0044 003327 -1696.68020:[2346.14318:-500.82539:-403.86739] 0.0011021567
0045 003398 -1698.37135:[2344.03906:-500.78040:-404.49485] 0.0009967403
0046 003471 -1699.89755:[2342.14089:-500.74207:-405.06180] 0.0008986265
0047 003549 -1701.26986:[2340.43505:-500.71028:-405.57245] 0.0008072884
0048 003624 -1702.49910:[2338.90847:-500.68502:-406.03101] 0.0007225419
0049 003693 -1703.59622:[2337.54808:-500.66631:-406.44177] 0.0006444201
0050 003760 -1704.57232:[2336.34065:-500.65405:-406.80901] 0.0005729643
0051 003832 -1705.43830:[2335.27301:-500.64800:-407.13687] 0.0005080315
0052 003903 -1706.20437:[2334.33259:-500.64782:-407.42914] 0.0004491916
0053 003973 -1706.87969:[2333.50790:-500.65306:-407.68909] 0.0003958063
0054 004046 -1707.47237:[2332.78858:-500.66329:-407.91955] 0.0003472317
0055 004116 -1707.98974:[2332.16512:-500.67803:-408.12299] 0.0003030001
0056 004186 -1708.43879:[2331.62837:-500.69682:-408.30174] 0.0002629120
0057 004254 -1708.82664:[2331.16903:-500.71913:-408.45814] 0.0002270211
0058 004325 -1709.16068:[2330.77744:-500.74441:-408.59469] 0.0001954802
0059 004399 -1709.44843:[2330.44388:-500.77206:-408.71401] 0.0001683539
0060 004472 -1709.69714:[2330.15903:-500.80155:-408.81872] 0.0001454957
0061 004542 -1709.91344:[2329.91448:-500.83241:-408.91121] 0.0001265084
0062 004612 -1710.10291:[2329.70316:-500.86423:-408.99356] 0.0001108089
0063 004681 -1710.27013:[2329.51928:-500.89667:-409.06744] 0.0000977814
0064 004747 -1710.41887:[2329.35805:-500.92946:-409.13426] 0.0000869736
0065 004817 -1710.55253:[2329.21519:-500.96235:-409.19528] 0.0000781400
0066 004884 -1710.67413:[2329.08694:-500.99515:-409.25166] 0.0000710899
0067 004952 -1710.78637:[2328.97001:-501.02770:-409.30444] 0.0000656131
0068 005017 -1710.89154:[2328.86162:-501.05987:-409.35448] 0.0000614730
0069 005081 -1710.99148:[2328.75950:-501.09153:-409.40249] 0.0000584139
0070 005145 -1711.08760:[2328.66190:-501.12255:-409.44897] 0.0000561798
0071 005207 -1711.18089:[2328.56760:-501.15285:-409.49430] 0.0000545182
0072 005274 -1711.27189:[2328.47592:-501.18236:-409.53867] 0.0000531835
0073 005339 -1711.36085:[2328.38657:-501.21107:-409.58219] 0.0000519851
0074 005404 -1711.44784:[2328.29951:-501.23899:-409.62486] 0.0000508256
0075 005468 -1711.53281:[2328.21477:-501.26613:-409.66670] 0.0000496518
0076 005537 -1711.61563:[2328.13253:-501.29255:-409.70764] 0.0000483862
0077 005601 -1711.69594:[2328.05323:-501.31830:-409.74757] 0.0000469231
0078 005666 -1711.77334:[2327.97740:-501.34350:-409.78634] 0.0000452177
0079 005738 -1711.84751:[2327.90542:-501.36821:-409.82384] 0.0000433305
0080 005803 -1711.91833:[2327.83741:-501.39250:-409.85999] 0.0000413703
0081 005859 -1711.98580:[2327.77330:-501.41638:-409.89478] 0.0000394122
0082 005912 -1712.04999:[2327.71291:-501.43985:-409.92818] 0.0000374947
0083 005955 -1712.11103:[2327.65603:-501.46289:-409.96020] 0.0000356520
0084 006011 -1712.16916:[2327.60231:-501.48549:-409.99092] 0.0000339514
0085 006069 -1712.22477:[2327.55125:-501.50763:-410.02050] 0.0000324774
0086 006119 -1712.27820:[2327.50242:-501.52931:-410.04907] 0.0000312080
0087 006158 -1712.32972:[2327.45554:-501.55054:-410.07673] 0.0000300861
0088 006193 -1712.37959:[2327.41027:-501.57132:-410.10359] 0.0000291274
0089 006225 -1712.42820:[2327.36617:-501.59165:-410.12980] 0.0000283845
0090 006256 -1712.47592:[2327.32282:-501.61154:-410.15551] 0.0000278662
0091 006287 -1712.52307:[2327.27983:-501.63099:-410.18087] 0.0000275371
0092 006319 -1712.56989:[2327.23697:-501.65001:-410.20596] 0.0000273397
0093 006350 -1712.61648:[2327.19413:-501.66860:-410.23083] 0.0000272005
0094 006382 -1712.66279:[2327.15136:-501.68676:-410.25548] 0.0000270432
0095 006414 -1712.70870:[2327.10884:-501.70450:-410.27984] 0.0000268038
0096 006445 -1712.75397:[2327.06682:-501.72181:-410.30380] 0.0000264348
0097 006477 -1712.79836:[2327.02557:-501.73868:-410.32725] 0.0000259177
0098 006508 -1712.84165:[2326.98529:-501.75508:-410.35005] 0.0000252720
0099 006540 -1712.88365:[2326.94616:-501.77100:-410.37212] 0.0000245237
0100 006571 -1712.92426:[2326.90827:-501.78644:-410.39339] 0.0000237068
0101 006618 -1712.96340:[2326.87164:-501.80141:-410.41380] 0.0000228481
0102 006649 -1713.00099:[2326.83633:-501.81589:-410.43331] 0.0000219454
0103 006681 -1713.03697:[2326.80239:-501.82991:-410.45190] 0.0000210043
0104 006712 -1713.07130:[2326.76986:-501.84348:-410.46957] 0.0000200412
0105 006744 -1713.10397:[2326.73881:-501.85664:-410.48634] 0.0000190710
0106 006779 -1713.13501:[2326.70928:-501.86944:-410.50228] 0.0000181210
0107 006817 -1713.16455:[2326.68123:-501.88194:-410.51749] 0.0000172423
0108 006853 -1713.19280:[2326.65453:-501.89419:-410.53211] 0.0000164862
0109 006887 -1713.21998:[2326.62897:-501.90622:-410.54626] 0.0000158659
0110 006918 -1713.24627:[2326.60438:-501.91803:-410.56003] 0.0000153463
0111 006949 -1713.27176:[2326.58064:-501.92961:-410.57342] 0.0000148806
0112 006982 -1713.29653:[2326.55763:-501.94093:-410.58645] 0.0000144536
0113 007013 -1713.32063:[2326.53526:-501.95199:-410.59915] 0.0000140701
0114 007044 -1713.34413:[2326.51347:-501.96279:-410.61154] 0.0000137169
0115 007074 -1713.36702:[2326.49229:-501.97336:-410.62363] 0.0000133599
0116 007103 -1713.38923:[2326.47182:-501.98370:-410.63538] 0.0000129597
0117 007132 -1713.41058:[2326.45224:-501.99381:-410.64672] 0.0000124635
0118 007159 -1713.43078:[2326.43388:-502.00367:-410.65746] 0.0000117864
0119 007187 -1713.44937:[2326.41718:-502.01325:-410.66741] 0.0000108524
0120 007212 -1713.46596:[2326.40256:-502.02252:-410.67635] 0.0000096806
Start evaluating ...
  Columns 1 through 7

    0.0032    0.0059    0.0096    0.0135    0.0171    0.0210    0.0247

  Columns 8 through 10

    0.0277    0.0309    0.0342

    0.0016

Elapsed time is 7260.897430 seconds.
