nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 012377 -2421.21593:[52199.03611:-395.65245:-419.00093] 0.0002707684
0036 012637 -2420.60575:[52201.41563:-396.26096:-418.25010] 0.0002520174
0037 012909 -2420.03705:[52203.65097:-396.83548:-417.54523] 0.0002349379
0038 013181 -2419.50621:[52205.75227:-397.37779:-416.88334] 0.0002193528
0039 013446 -2419.00995:[52207.72885:-397.88958:-416.26163] 0.0002051069
0040 013705 -2418.54535:[52209.58922:-398.37247:-415.67754] 0.0001920655
0041 014001 -2418.10974:[52211.34124:-398.82801:-415.12866] 0.0001801097
0042 014516 -2417.70076:[52212.99214:-399.25766:-414.61272] 0.0001691336
0043 015117 -2417.31624:[52214.54859:-399.66283:-414.12765] 0.0001590418
0044 015712 -2416.95425:[52216.01675:-400.04485:-413.67149] 0.0001497485
0045 016302 -2416.61303:[52217.40230:-400.40498:-413.24243] 0.0001411785
0046 016895 -2416.29098:[52218.71052:-400.74442:-412.83877] 0.0001332650
0047 017476 -2415.98665:[52219.94632:-401.06433:-412.45893] 0.0001259490
0048 018045 -2415.69872:[52221.11424:-401.36578:-412.10141] 0.0001191794
0049 018614 -2415.42596:[52222.21853:-401.64979:-411.76481] 0.0001129111
0050 019183 -2415.16726:[52223.26313:-401.91735:-411.44782] 0.0001071029
0051 019754 -2414.92160:[52224.25172:-402.16936:-411.14921] 0.0001017157
0052 020322 -2414.68805:[52225.18771:-402.40671:-410.86784] 0.0000967120
0053 020880 -2414.46576:[52226.07428:-402.63022:-410.60264] 0.0000920556
0054 021437 -2414.25398:[52226.91438:-402.84066:-410.35263] 0.0000877137
0055 021987 -2414.05201:[52227.71075:-403.03879:-410.11688] 0.0000836582
0056 022544 -2413.85921:[52228.46598:-403.22529:-409.89454] 0.0000798656
0057 023101 -2413.67499:[52229.18248:-403.40083:-409.68480] 0.0000763158
0058 023661 -2413.49882:[52229.86250:-403.56603:-409.48690] 0.0000729904
0059 024222 -2413.33018:[52230.50817:-403.72149:-409.30012] 0.0000698709
0060 024779 -2413.16863:[52231.12146:-403.86776:-409.12380] 0.0000669409
0061 025337 -2413.01374:[52231.70424:-404.00538:-408.95732] 0.0000641863
0062 025900 -2412.86511:[52232.25825:-404.13483:-408.80007] 0.0000615955
0063 026457 -2412.72237:[52232.78514:-404.25660:-408.65151] 0.0000591580
0064 027019 -2412.58517:[52233.28644:-404.37112:-408.51111] 0.0000568633
0065 027582 -2412.45320:[52233.76360:-404.47881:-408.37838] 0.0000547006
0066 028140 -2412.32616:[52234.21796:-404.58007:-408.25285] 0.0000526602
0067 028699 -2412.20378:[52234.65081:-404.67527:-408.13411] 0.0000507336
0068 029256 -2412.08579:[52235.06334:-404.76477:-408.02172] 0.0000489140
0069 029811 -2411.97195:[52235.45668:-404.84888:-407.91533] 0.0000471944
0070 030368 -2411.86204:[52235.83190:-404.92793:-407.81456] 0.0000455673
0071 030926 -2411.75586:[52236.18998:-405.00220:-407.71908] 0.0000440244
0072 031491 -2411.65322:[52236.53185:-405.07198:-407.62859] 0.0000425585
0073 032048 -2411.55395:[52236.85839:-405.13752:-407.54280] 0.0000411637
0074 032608 -2411.45788:[52237.17039:-405.19908:-407.46144] 0.0000398351
0075 033165 -2411.36488:[52237.46864:-405.25687:-407.38426] 0.0000385679
0076 033725 -2411.27480:[52237.75385:-405.31113:-407.31103] 0.0000373581
0077 034280 -2411.18750:[52238.02670:-405.36206:-407.24153] 0.0000362019
0078 034839 -2411.10288:[52238.28783:-405.40984:-407.17555] 0.0000350964
0079 035395 -2411.02081:[52238.53784:-405.45467:-407.11290] 0.0000340386
0080 035957 -2410.94118:[52238.77729:-405.49672:-407.05338] 0.0000330263
0081 036511 -2410.86389:[52239.00674:-405.53615:-406.99683] 0.0000320574
0082 037068 -2410.78884:[52239.22668:-405.57312:-406.94308] 0.0000311293
0083 037628 -2410.71595:[52239.43760:-405.60776:-406.89197] 0.0000302380
0084 038186 -2410.64512:[52239.63994:-405.64022:-406.84337] 0.0000293808
0085 038744 -2410.57628:[52239.83413:-405.67063:-406.79713] 0.0000285570
0086 039302 -2410.50935:[52240.02058:-405.69910:-406.75313] 0.0000277647
0087 039867 -2410.44426:[52240.19967:-405.72576:-406.71126] 0.0000270015
0088 040425 -2410.38095:[52240.37175:-405.75070:-406.67139] 0.0000262655
0089 040986 -2410.31935:[52240.53718:-405.77404:-406.63342] 0.0000255561
0090 041523 -2410.25940:[52240.69626:-405.79586:-406.59725] 0.0000248734
0091 041981 -2410.20103:[52240.84932:-405.81626:-406.56278] 0.0000242168
0092 042424 -2410.14418:[52240.99665:-405.83533:-406.52992] 0.0000235844
0093 042879 -2410.08881:[52241.13851:-405.85313:-406.49858] 0.0000229745
0094 043317 -2410.03486:[52241.27518:-405.86976:-406.46867] 0.0000223863
0095 043740 -2409.98227:[52241.40689:-405.88527:-406.44013] 0.0000218193
0096 044156 -2409.93101:[52241.53389:-405.89973:-406.41287] 0.0000212725
0097 044553 -2409.88102:[52241.65639:-405.91321:-406.38683] 0.0000207439
0098 044959 -2409.83226:[52241.77460:-405.92576:-406.36195] 0.0000202312
0099 045362 -2409.78471:[52241.88870:-405.93745:-406.33817] 0.0000197337
0100 045765 -2409.73831:[52241.99889:-405.94832:-406.31544] 0.0000192519
0101 046218 -2409.69304:[52242.10534:-405.95842:-406.29370] 0.0000187871
0102 046630 -2409.64885:[52242.20823:-405.96781:-406.27290] 0.0000183391
0103 047035 -2409.60570:[52242.30770:-405.97651:-406.25298] 0.0000179063
0104 047445 -2409.56356:[52242.40393:-405.98458:-406.23389] 0.0000174896
0105 047846 -2409.52238:[52242.49705:-405.99205:-406.21559] 0.0000170897
0106 048250 -2409.48213:[52242.58721:-405.99896:-406.19802] 0.0000167059
0107 048675 -2409.44276:[52242.67454:-406.00534:-406.18114] 0.0000163368
0108 049061 -2409.40426:[52242.75916:-406.01122:-406.16491] 0.0000159814
0109 049442 -2409.36658:[52242.84121:-406.01664:-406.14928] 0.0000156395
0110 049832 -2409.32969:[52242.92078:-406.02162:-406.13424] 0.0000153105
0111 050226 -2409.29356:[52242.99799:-406.02619:-406.11973] 0.0000149930
0112 050595 -2409.25818:[52243.07294:-406.03037:-406.10574] 0.0000146855
0113 050873 -2409.22352:[52243.14571:-406.03419:-406.09223] 0.0000143864
0114 051135 -2409.18956:[52243.21640:-406.03767:-406.07919] 0.0000140952
0115 051399 -2409.15629:[52243.28508:-406.04083:-406.06660] 0.0000138120
0116 051662 -2409.12368:[52243.35184:-406.04369:-406.05443] 0.0000135365
0117 051923 -2409.09171:[52243.41674:-406.04626:-406.04266] 0.0000132687
0118 052186 -2409.06037:[52243.47987:-406.04857:-406.03127] 0.0000130080
0119 052450 -2409.02965:[52243.54129:-406.05063:-406.02025] 0.0000127540
0120 052714 -2408.99952:[52243.60107:-406.05246:-406.00958] 0.0000125069
0121 052977 -2408.96997:[52243.65926:-406.05407:-405.99925] 0.0000122677
0122 053241 -2408.94097:[52243.71595:-406.05548:-405.98922] 0.0000120369
0123 053502 -2408.91251:[52243.77118:-406.05669:-405.97948] 0.0000118146
0124 053746 -2408.88456:[52243.82502:-406.05772:-405.97002] 0.0000116002
0125 053897 -2408.85712:[52243.87752:-406.05859:-405.96081] 0.0000113933
0126 054034 -2408.83016:[52243.92873:-406.05929:-405.95184] 0.0000111932
0127 054169 -2408.80366:[52243.97871:-406.05985:-405.94311] 0.0000109989
0128 054305 -2408.77763:[52244.02749:-406.06027:-405.93459] 0.0000108084
0129 054441 -2408.75204:[52244.07511:-406.06055:-405.92629] 0.0000106203
0130 054577 -2408.72691:[52244.12160:-406.06072:-405.91820] 0.0000104346
0131 054713 -2408.70222:[52244.16699:-406.06077:-405.91032] 0.0000102520
0132 054853 -2408.67795:[52244.21134:-406.06071:-405.90264] 0.0000100731
0133 054989 -2408.65411:[52244.25466:-406.06055:-405.89515] 0.0000098986
Start evaluating ...
  Columns 1 through 7

    0.1438    0.1897    0.2065    0.2129    0.2162    0.2189    0.2209

  Columns 8 through 10

    0.2222    0.2235    0.2244

    0.0312

Elapsed time is 55061.485749 seconds.
