nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 007228 -2731.25524:[25250.98439:-886.92994:-885.52314] 0.0001554226
0035 007398 -2730.85775:[25251.68996:-886.89639:-885.37226] 0.0001455355
0036 007567 -2730.48482:[25252.34406:-886.86035:-885.23459] 0.0001365599
0037 007732 -2730.13423:[25252.95272:-886.82282:-885.10818] 0.0001283984
0038 007843 -2729.80398:[25253.52097:-886.78451:-884.99145] 0.0001209654
0039 008012 -2729.49228:[25254.05308:-886.74595:-884.88305] 0.0001141842
0040 008139 -2729.19753:[25254.55267:-886.70751:-884.78189] 0.0001079856
0041 008277 -2728.91832:[25255.02285:-886.66943:-884.68707] 0.0001023056
0042 008447 -2728.65338:[25255.46627:-886.63191:-884.59783] 0.0000970859
0043 008616 -2728.40160:[25255.88523:-886.59506:-884.51355] 0.0000922739
0044 008772 -2728.16198:[25256.28174:-886.55896:-884.43374] 0.0000878246
0045 008865 -2727.93363:[25256.65756:-886.52365:-884.35794] 0.0000836983
0046 008957 -2727.71578:[25257.01423:-886.48916:-884.28582] 0.0000798610
0047 009066 -2727.50770:[25257.35315:-886.45552:-884.21704] 0.0000762837
0048 009170 -2727.30875:[25257.67557:-886.42272:-884.15136] 0.0000729422
0049 009262 -2727.11833:[25257.98262:-886.39076:-884.08852] 0.0000698187
0050 009356 -2726.93589:[25258.27535:-886.35963:-884.02829] 0.0000668993
0051 009455 -2726.76090:[25258.55473:-886.32932:-883.97047] 0.0000641699
0052 009554 -2726.59289:[25258.82162:-886.29982:-883.91486] 0.0000616153
0053 009662 -2726.43142:[25259.07683:-886.27110:-883.86129] 0.0000592207
0054 009788 -2726.27609:[25259.32108:-886.24315:-883.80962] 0.0000569712
0055 009884 -2726.12655:[25259.55503:-886.21594:-883.75972] 0.0000548528
0056 009976 -2725.98246:[25259.77928:-886.18945:-883.71147] 0.0000528531
0057 010070 -2725.84354:[25259.99438:-886.16366:-883.66479] 0.0000509622
0058 010208 -2725.70950:[25260.20085:-886.13856:-883.61958] 0.0000491729
0059 010335 -2725.58009:[25260.39917:-886.11412:-883.57575] 0.0000474794
0060 010430 -2725.45505:[25260.58978:-886.09031:-883.53323] 0.0000458761
0061 010542 -2725.33416:[25260.77311:-886.06713:-883.49192] 0.0000443566
0062 010654 -2725.21721:[25260.94952:-886.04454:-883.45178] 0.0000429123
0063 010746 -2725.10402:[25261.11938:-886.02253:-883.41274] 0.0000415348
0064 010838 -2724.99442:[25261.28299:-886.00108:-883.37477] 0.0000402168
0065 010930 -2724.88827:[25261.44066:-885.98017:-883.33784] 0.0000389541
0066 011029 -2724.78543:[25261.59267:-885.95979:-883.30190] 0.0000377430
0067 011120 -2724.68575:[25261.73928:-885.93992:-883.26693] 0.0000365802
0068 011212 -2724.58913:[25261.88075:-885.92054:-883.23290] 0.0000354636
0069 011304 -2724.49542:[25262.01731:-885.90164:-883.19978] 0.0000343916
0070 011396 -2724.40452:[25262.14919:-885.88321:-883.16754] 0.0000333635
0071 011489 -2724.31631:[25262.27661:-885.86524:-883.13613] 0.0000323776
0072 011581 -2724.23069:[25262.39978:-885.84771:-883.10553] 0.0000314315
0073 011688 -2724.14753:[25262.51888:-885.83062:-883.07570] 0.0000305228
0074 011789 -2724.06676:[25262.63411:-885.81394:-883.04663] 0.0000296498
0075 011880 -2723.98828:[25262.74563:-885.79767:-883.01828] 0.0000288114
0076 011972 -2723.91199:[25262.85360:-885.78179:-882.99062] 0.0000280068
0077 012063 -2723.83781:[25262.95820:-885.76630:-882.96362] 0.0000272343
0078 012186 -2723.76564:[25263.05955:-885.75118:-882.93726] 0.0000264930
0079 012279 -2723.69542:[25263.15781:-885.73642:-882.91151] 0.0000257823
0080 012370 -2723.62705:[25263.25311:-885.72201:-882.88633] 0.0000251013
0081 012505 -2723.56046:[25263.34558:-885.70793:-882.86171] 0.0000244477
0082 012610 -2723.49559:[25263.43533:-885.69418:-882.83763] 0.0000238183
0083 012705 -2723.43238:[25263.52246:-885.68073:-882.81407] 0.0000232114
0084 012860 -2723.37075:[25263.60709:-885.66759:-882.79101] 0.0000226267
0085 012965 -2723.31066:[25263.68930:-885.65475:-882.76843] 0.0000220645
0086 013071 -2723.25205:[25263.76921:-885.64218:-882.74632] 0.0000215234
0087 013165 -2723.19486:[25263.84688:-885.62989:-882.72466] 0.0000210010
0088 013260 -2723.13905:[25263.92241:-885.61787:-882.70344] 0.0000204950
0089 013350 -2723.08457:[25263.99586:-885.60609:-882.68266] 0.0000200048
0090 013442 -2723.03139:[25264.06732:-885.59457:-882.66230] 0.0000195309
0091 013533 -2722.97945:[25264.13686:-885.58329:-882.64235] 0.0000190734
0092 013624 -2722.92871:[25264.20456:-885.57225:-882.62279] 0.0000186323
0093 013713 -2722.87914:[25264.27048:-885.56143:-882.60360] 0.0000182077
0094 013802 -2722.83067:[25264.33470:-885.55083:-882.58477] 0.0000178005
0095 013889 -2722.78326:[25264.39729:-885.54045:-882.56628] 0.0000174099
0096 013975 -2722.73688:[25264.45831:-885.53027:-882.54811] 0.0000170333
0097 014063 -2722.69150:[25264.51781:-885.52029:-882.53026] 0.0000166688
0098 014151 -2722.64708:[25264.57585:-885.51051:-882.51271] 0.0000163160
0099 014239 -2722.60358:[25264.63247:-885.50091:-882.49546] 0.0000159755
0100 014326 -2722.56098:[25264.68772:-885.49150:-882.47850] 0.0000156477
0101 014430 -2722.51924:[25264.74167:-885.48226:-882.46180] 0.0000153320
0102 014519 -2722.47832:[25264.79434:-885.47319:-882.44537] 0.0000150274
0103 014606 -2722.43821:[25264.84579:-885.46429:-882.42919] 0.0000147340
0104 014694 -2722.39887:[25264.89607:-885.45554:-882.41325] 0.0000144511
0105 014782 -2722.36027:[25264.94520:-885.44695:-882.39754] 0.0000141775
0106 014868 -2722.32240:[25264.99322:-885.43851:-882.38206] 0.0000139119
0107 014953 -2722.28523:[25265.04017:-885.43022:-882.36680] 0.0000136543
0108 015039 -2722.24873:[25265.08609:-885.42206:-882.35175] 0.0000134049
0109 015124 -2722.21290:[25265.13100:-885.41404:-882.33691] 0.0000131630
0110 015210 -2722.17771:[25265.17493:-885.40615:-882.32227] 0.0000129283
0111 015295 -2722.14313:[25265.21793:-885.39839:-882.30783] 0.0000127010
0112 015381 -2722.10916:[25265.26002:-885.39076:-882.29357] 0.0000124809
0113 015467 -2722.07577:[25265.30122:-885.38325:-882.27950] 0.0000122673
0114 015552 -2722.04294:[25265.34156:-885.37586:-882.26561] 0.0000120591
0115 015638 -2722.01067:[25265.38107:-885.36858:-882.25189] 0.0000118554
0116 015724 -2721.97894:[25265.41976:-885.36141:-882.23835] 0.0000116549
0117 015809 -2721.94776:[25265.45766:-885.35436:-882.22500] 0.0000114575
0118 015895 -2721.91710:[25265.49477:-885.34741:-882.21182] 0.0000112636
0119 015980 -2721.88696:[25265.53113:-885.34057:-882.19882] 0.0000110741
0120 016065 -2721.85732:[25265.56676:-885.33383:-882.18599] 0.0000108898
0121 016151 -2721.82816:[25265.60168:-885.32720:-882.17333] 0.0000107102
0122 016236 -2721.79949:[25265.63591:-885.32067:-882.16084] 0.0000105334
0123 016323 -2721.77130:[25265.66945:-885.31423:-882.14852] 0.0000103576
0124 016410 -2721.74359:[25265.70232:-885.30789:-882.13637] 0.0000101823
0125 016497 -2721.71635:[25265.73453:-885.30165:-882.12441] 0.0000100081
0126 016584 -2721.68957:[25265.76609:-885.29550:-882.11261] 0.0000098382
Start evaluating ...
  Columns 1 through 7

    0.0676    0.0848    0.0911    0.0942    0.0957    0.0972    0.0983

  Columns 8 through 10

    0.0992    0.0996    0.1002

    0.0142

Elapsed time is 16654.712792 seconds.
