nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 011296 -2037.85476:[41967.62764:-354.71164:-376.29881] 0.0002618281
0036 011535 -2037.35768:[41969.83718:-355.34284:-375.54250] 0.0002439215
0037 011772 -2036.89391:[41971.90589:-355.93421:-374.83680] 0.0002276312
0038 012009 -2036.46048:[41973.84396:-356.48816:-374.17810] 0.0002127895
0039 012196 -2036.05473:[41975.66077:-357.00700:-373.56305] 0.0001992466
0040 012433 -2035.67425:[41977.36492:-357.49288:-372.98855] 0.0001868691
0041 012670 -2035.31691:[41978.96431:-357.94782:-372.45175] 0.0001755376
0042 012909 -2034.98079:[41980.46624:-358.37375:-371.95001] 0.0001651456
0043 013147 -2034.66415:[41981.87739:-358.77246:-371.48090] 0.0001556005
0044 013384 -2034.36541:[41983.20397:-359.14564:-371.04215] 0.0001468219
0045 013621 -2034.08317:[41984.45170:-359.49489:-370.63165] 0.0001387365
0046 013859 -2033.81614:[41985.62586:-359.82169:-370.24747] 0.0001312775
0047 014292 -2033.56317:[41986.73136:-360.12747:-369.88781] 0.0001243854
0048 014814 -2033.32319:[41987.77273:-360.41353:-369.55099] 0.0001180081
0049 015340 -2033.09526:[41988.75417:-360.68111:-369.23546] 0.0001120991
0050 015868 -2032.87849:[41989.67960:-360.93139:-368.93977] 0.0001066161
0051 016390 -2032.67212:[41990.55264:-361.16545:-368.66260] 0.0001015195
0052 016915 -2032.47541:[41991.37663:-361.38432:-368.40270] 0.0000967723
0053 017445 -2032.28773:[41992.15471:-361.58896:-368.15893] 0.0000923421
0054 017981 -2032.10848:[41992.88977:-361.78028:-367.93023] 0.0000882011
0055 018520 -2031.93712:[41993.58450:-361.95912:-367.71560] 0.0000843260
0056 019053 -2031.77315:[41994.24142:-362.12627:-367.51413] 0.0000806968
0057 019584 -2031.61610:[41994.86289:-362.28249:-367.32493] 0.0000772955
0058 020118 -2031.46555:[41995.45110:-362.42847:-367.14721] 0.0000741052
0059 020646 -2031.32109:[41996.00811:-362.56486:-366.98021] 0.0000711101
0060 021180 -2031.18236:[41996.53584:-362.69228:-366.82322] 0.0000682960
0061 021716 -2031.04901:[41997.03606:-362.81130:-366.67557] 0.0000656498
0062 022249 -2030.92073:[41997.51047:-362.92247:-366.53666] 0.0000631589
0063 022773 -2030.79723:[41997.96060:-363.02629:-366.40590] 0.0000608115
0064 023311 -2030.67823:[41998.38793:-363.12322:-366.28278] 0.0000585954
0065 023845 -2030.56351:[41998.79379:-363.21371:-366.16680] 0.0000564977
0066 024385 -2030.45282:[41999.17945:-363.29818:-366.05752] 0.0000545078
0067 024916 -2030.34599:[41999.54608:-363.37702:-365.95451] 0.0000526167
0068 025452 -2030.24281:[41999.89478:-363.45058:-365.85738] 0.0000508171
0069 025989 -2030.14312:[42000.22659:-363.51921:-365.76578] 0.0000491031
0070 026528 -2030.04675:[42000.54247:-363.58323:-365.67936] 0.0000474701
0071 027067 -2029.95354:[42000.84335:-363.64293:-365.59780] 0.0000459141
0072 027597 -2029.86335:[42001.13006:-363.69860:-365.52079] 0.0000444311
0073 028124 -2029.77603:[42001.40342:-363.75050:-365.44806] 0.0000430158
0074 028642 -2029.69147:[42001.66418:-363.79887:-365.37933] 0.0000416631
0075 029157 -2029.60953:[42001.91305:-363.84395:-365.31438] 0.0000403692
0076 029683 -2029.53011:[42002.15069:-363.88594:-365.25296] 0.0000391313
0077 030215 -2029.45309:[42002.37774:-363.92504:-365.19485] 0.0000379479
0078 030727 -2029.37837:[42002.59477:-363.96146:-365.13986] 0.0000368167
0079 031238 -2029.30586:[42002.80236:-363.99535:-365.08778] 0.0000357340
0080 031753 -2029.23545:[42003.00101:-364.02689:-365.03844] 0.0000346969
0081 032270 -2029.16705:[42003.19121:-364.05623:-364.99167] 0.0000337033
0082 032772 -2029.10059:[42003.37344:-364.08351:-364.94732] 0.0000327517
0083 033277 -2029.03599:[42003.54811:-364.10887:-364.90522] 0.0000318402
0084 033781 -2028.97316:[42003.71563:-364.13242:-364.86525] 0.0000309663
0085 034285 -2028.91203:[42003.87639:-364.15430:-364.82726] 0.0000301274
0086 034790 -2028.85254:[42004.03074:-364.17460:-364.79116] 0.0000293209
0087 035285 -2028.79463:[42004.17901:-364.19344:-364.75681] 0.0000285443
0088 035789 -2028.73823:[42004.32151:-364.21090:-364.72413] 0.0000277954
0089 036274 -2028.68331:[42004.45854:-364.22707:-364.69302] 0.0000270725
0090 036758 -2028.62981:[42004.59037:-364.24205:-364.66338] 0.0000263744
0091 037239 -2028.57767:[42004.71726:-364.25590:-364.63515] 0.0000257010
0092 037721 -2028.52685:[42004.83946:-364.26870:-364.60822] 0.0000250528
0093 038206 -2028.47729:[42004.95719:-364.28053:-364.58253] 0.0000244305
0094 038689 -2028.42894:[42005.07070:-364.29144:-364.55799] 0.0000238332
0095 039172 -2028.38177:[42005.18018:-364.30149:-364.53453] 0.0000232590
0096 039653 -2028.33571:[42005.28582:-364.31074:-364.51210] 0.0000227062
0097 040134 -2028.29073:[42005.38783:-364.31925:-364.49062] 0.0000221728
0098 040615 -2028.24681:[42005.48635:-364.32706:-364.47005] 0.0000216580
0099 041102 -2028.20389:[42005.58157:-364.33422:-364.45034] 0.0000211609
0100 041560 -2028.16194:[42005.67362:-364.34076:-364.43142] 0.0000206813
0101 042030 -2028.12093:[42005.76267:-364.34674:-364.41327] 0.0000202187
0102 042450 -2028.08083:[42005.84884:-364.35219:-364.39582] 0.0000197729
0103 042856 -2028.04160:[42005.93228:-364.35715:-364.37905] 0.0000193430
0104 043239 -2028.00322:[42006.01311:-364.36164:-364.36290] 0.0000189280
0105 043620 -2027.96564:[42006.09144:-364.36570:-364.34735] 0.0000185271
0106 044000 -2027.92886:[42006.16739:-364.36936:-364.33235] 0.0000181400
0107 044386 -2027.89283:[42006.24107:-364.37264:-364.31788] 0.0000177658
0108 044780 -2027.85754:[42006.31257:-364.37557:-364.30391] 0.0000174032
0109 045167 -2027.82296:[42006.38198:-364.37818:-364.29041] 0.0000170510
0110 045553 -2027.78908:[42006.44940:-364.38048:-364.27736] 0.0000167082
0111 045937 -2027.75587:[42006.51490:-364.38249:-364.26473] 0.0000163745
0112 046315 -2027.72333:[42006.57857:-364.38424:-364.25251] 0.0000160495
0113 046685 -2027.69143:[42006.64048:-364.38575:-364.24067] 0.0000157335
0114 047045 -2027.66015:[42006.70070:-364.38703:-364.22920] 0.0000154266
0115 047409 -2027.62947:[42006.75930:-364.38809:-364.21807] 0.0000151288
0116 047776 -2027.59938:[42006.81634:-364.38895:-364.20728] 0.0000148394
0117 048144 -2027.56986:[42006.87189:-364.38963:-364.19679] 0.0000145579
0118 048514 -2027.54090:[42006.92600:-364.39013:-364.18661] 0.0000142833
0119 048881 -2027.51249:[42006.97873:-364.39048:-364.17671] 0.0000140149
0120 049250 -2027.48460:[42007.03013:-364.39067:-364.16708] 0.0000137533
0121 049623 -2027.45723:[42007.08024:-364.39073:-364.15772] 0.0000134992
0122 049988 -2027.43036:[42007.12913:-364.39066:-364.14860] 0.0000132526
0123 050359 -2027.40398:[42007.17683:-364.39047:-364.13972] 0.0000130124
0124 050669 -2027.37808:[42007.22338:-364.39017:-364.13106] 0.0000127781
0125 050920 -2027.35263:[42007.26883:-364.38977:-364.12261] 0.0000125507
0126 051163 -2027.32763:[42007.31323:-364.38927:-364.11437] 0.0000123316
0127 051392 -2027.30306:[42007.35661:-364.38868:-364.10631] 0.0000121212
0128 051622 -2027.27890:[42007.39901:-364.38802:-364.09842] 0.0000119179
0129 051816 -2027.25514:[42007.44047:-364.38727:-364.09070] 0.0000117200
0130 051992 -2027.23177:[42007.48103:-364.38646:-364.08314] 0.0000115260
0131 052221 -2027.20879:[42007.52069:-364.38558:-364.07574] 0.0000113345
0132 052451 -2027.18620:[42007.55950:-364.38464:-364.06849] 0.0000111454
0133 052681 -2027.16398:[42007.59747:-364.38364:-364.06139] 0.0000109602
0134 052911 -2027.14213:[42007.63464:-364.38259:-364.05444] 0.0000107805
0135 053142 -2027.12063:[42007.67103:-364.38150:-364.04762] 0.0000106062
0136 053357 -2027.09947:[42007.70667:-364.38036:-364.04093] 0.0000104358
0137 053573 -2027.07865:[42007.74156:-364.37918:-364.03437] 0.0000102688
0138 053724 -2027.05817:[42007.77575:-364.37796:-364.02793] 0.0000101055
0139 053851 -2027.03801:[42007.80926:-364.37671:-364.02161] 0.0000099476
Start evaluating ...
  Columns 1 through 7

    0.1092    0.1420    0.1530    0.1580    0.1616    0.1648    0.1666

  Columns 8 through 10

    0.1680    0.1692    0.1700

    0.0230

Elapsed time is 53936.821205 seconds.
