nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 011642 -4143.00521:[50417.90661:-1226.48483:-1235.28196] 0.0002604180
0034 011914 -4142.00998:[50420.41422:-1226.95513:-1234.50080] 0.0002402177
0035 012183 -4141.08967:[50422.66143:-1227.34701:-1233.81891] 0.0002221916
0036 012453 -4140.23623:[50424.68475:-1227.67325:-1233.22072] 0.0002060886
0037 012724 -4139.44264:[50426.51476:-1227.94443:-1232.69322] 0.0001916785
0038 012992 -4138.70270:[50428.17708:-1228.16927:-1232.22557] 0.0001787537
0039 013247 -4138.01098:[50429.69322:-1228.35506:-1231.80873] 0.0001671339
0040 013443 -4137.36268:[50431.08141:-1228.50782:-1231.43511] 0.0001566688
0041 013710 -4136.75353:[50432.35708:-1228.63260:-1231.09833] 0.0001472324
0042 014032 -4136.17970:[50433.53341:-1228.73359:-1230.79297] 0.0001387140
0043 014589 -4135.63783:[50434.62163:-1228.81434:-1230.51450] 0.0001310094
0044 015171 -4135.12490:[50435.63136:-1228.87780:-1230.25908] 0.0001240250
0045 015738 -4134.63827:[50436.57092:-1228.92649:-1230.02346] 0.0001176819
0046 016307 -4134.17558:[50437.44747:-1228.96251:-1229.80491] 0.0001119077
0047 016875 -4133.73472:[50438.26722:-1228.98765:-1229.60111] 0.0001066364
0048 017456 -4133.31384:[50439.03562:-1229.00346:-1229.41009] 0.0001018167
0049 018038 -4132.91122:[50439.75744:-1229.01121:-1229.23015] 0.0000974088
0050 018617 -4132.52530:[50440.43691:-1229.01203:-1229.05980] 0.0000933771
0051 019203 -4132.15465:[50441.07772:-1229.00686:-1228.89777] 0.0000896896
0052 019780 -4131.79800:[50441.68318:-1228.99651:-1228.74297] 0.0000863124
0053 020360 -4131.45420:[50442.25617:-1228.98171:-1228.59448] 0.0000832074
0054 020938 -4131.12228:[50442.79924:-1228.96306:-1228.45153] 0.0000803395
0055 021512 -4130.80139:[50443.31467:-1228.94110:-1228.31351] 0.0000776778
0056 022090 -4130.49076:[50443.80450:-1228.91631:-1228.17986] 0.0000751982
0057 022673 -4130.18971:[50444.27056:-1228.88912:-1228.05013] 0.0000728841
0058 023246 -4129.89764:[50444.71456:-1228.85989:-1227.92392] 0.0000707161
0059 023825 -4129.61405:[50445.13800:-1228.82895:-1227.80091] 0.0000686682
0060 024403 -4129.33853:[50445.54222:-1228.79659:-1227.68088] 0.0000667166
0061 024989 -4129.07075:[50445.92841:-1228.76306:-1227.56365] 0.0000648479
0062 025574 -4128.81037:[50446.29771:-1228.72857:-1227.44905] 0.0000630610
0063 026162 -4128.55702:[50446.65118:-1228.69332:-1227.33689] 0.0000613608
0064 026747 -4128.31034:[50446.98983:-1228.65748:-1227.22698] 0.0000597505
0065 027323 -4128.06997:[50447.31461:-1228.62119:-1227.11913] 0.0000582259
0066 027899 -4127.83558:[50447.62639:-1228.58458:-1227.01318] 0.0000567797
0067 028473 -4127.60685:[50447.92601:-1228.54777:-1226.90897] 0.0000554117
0068 029032 -4127.38344:[50448.21427:-1228.51083:-1226.80633] 0.0000541242
0069 029597 -4127.16504:[50448.49193:-1228.47386:-1226.70509] 0.0000529152
0070 030171 -4126.95136:[50448.75964:-1228.43690:-1226.60511] 0.0000517740
0071 030734 -4126.74220:[50449.01793:-1228.39999:-1226.50636] 0.0000506817
0072 031298 -4126.53741:[50449.26724:-1228.36319:-1226.40883] 0.0000496243
0073 031856 -4126.33687:[50449.50798:-1228.32652:-1226.31252] 0.0000485991
0074 032411 -4126.14043:[50449.74055:-1228.29002:-1226.21744] 0.0000476053
0075 032958 -4125.94799:[50449.96533:-1228.25372:-1226.12358] 0.0000466390
0076 033500 -4125.75946:[50450.18266:-1228.21767:-1226.03097] 0.0000456949
0077 034048 -4125.57474:[50450.39286:-1228.18187:-1225.93962] 0.0000447709
0078 034597 -4125.39376:[50450.59625:-1228.14637:-1225.84954] 0.0000438680
0079 035148 -4125.21642:[50450.79313:-1228.11119:-1225.76073] 0.0000429878
0080 035695 -4125.04262:[50450.98380:-1228.07635:-1225.67318] 0.0000421325
0081 036227 -4124.87223:[50451.16857:-1228.04189:-1225.58684] 0.0000413063
0082 036754 -4124.70513:[50451.34775:-1228.00782:-1225.50168] 0.0000405099
0083 037280 -4124.54124:[50451.52159:-1227.97415:-1225.41770] 0.0000397318
0084 037807 -4124.38052:[50451.69029:-1227.94092:-1225.33489] 0.0000389669
0085 038337 -4124.22289:[50451.85409:-1227.90812:-1225.25325] 0.0000382208
0086 038863 -4124.06827:[50452.01320:-1227.87577:-1225.17277] 0.0000374898
0087 039389 -4123.91664:[50452.16780:-1227.84387:-1225.09348] 0.0000367680
0088 039912 -4123.76796:[50452.31802:-1227.81244:-1225.01539] 0.0000360525
0089 040438 -4123.62220:[50452.46403:-1227.78148:-1224.93854] 0.0000353452
0090 040966 -4123.47929:[50452.60601:-1227.75098:-1224.86288] 0.0000346570
0091 041488 -4123.33912:[50452.74417:-1227.72096:-1224.78838] 0.0000339945
0092 041952 -4123.20157:[50452.87873:-1227.69141:-1224.71497] 0.0000333578
0093 042407 -4123.06655:[50453.00985:-1227.66233:-1224.64260] 0.0000327453
0094 042867 -4122.93397:[50453.13772:-1227.63370:-1224.57123] 0.0000321559
0095 043299 -4122.80373:[50453.26251:-1227.60552:-1224.50080] 0.0000315894
0096 043735 -4122.67574:[50453.38436:-1227.57777:-1224.43129] 0.0000310445
0097 044169 -4122.54993:[50453.50340:-1227.55045:-1224.36265] 0.0000305171
0098 044604 -4122.42624:[50453.61973:-1227.52353:-1224.29487] 0.0000300026
0099 045044 -4122.30463:[50453.73344:-1227.49701:-1224.22796] 0.0000295017
0100 045482 -4122.18500:[50453.84464:-1227.47087:-1224.16186] 0.0000290202
0101 045970 -4122.06725:[50453.95347:-1227.44510:-1224.09652] 0.0000285632
0102 046412 -4121.95129:[50454.06005:-1227.41969:-1224.03188] 0.0000281327
0103 046831 -4121.83701:[50454.16447:-1227.39461:-1223.96790] 0.0000277233
0104 047248 -4121.72437:[50454.26682:-1227.36985:-1223.90455] 0.0000273280
0105 047664 -4121.61333:[50454.36711:-1227.34540:-1223.84184] 0.0000269401
0106 048090 -4121.50387:[50454.46539:-1227.32125:-1223.77978] 0.0000265576
0107 048515 -4121.39597:[50454.56171:-1227.29739:-1223.71839] 0.0000261807
0108 048935 -4121.28959:[50454.65611:-1227.27382:-1223.65765] 0.0000258115
0109 049359 -4121.18468:[50454.74868:-1227.25052:-1223.59755] 0.0000254556
0110 049774 -4121.08117:[50454.83952:-1227.22750:-1223.53802] 0.0000251173
0111 050190 -4120.97897:[50454.92873:-1227.20475:-1223.47904] 0.0000247980
0112 050587 -4120.87803:[50455.01638:-1227.18226:-1223.42055] 0.0000244948
0113 050884 -4120.77829:[50455.10253:-1227.16002:-1223.36254] 0.0000242023
0114 051158 -4120.67974:[50455.18722:-1227.13802:-1223.30501] 0.0000239174
0115 051422 -4120.58233:[50455.27047:-1227.11625:-1223.24796] 0.0000236370
0116 051686 -4120.48610:[50455.35230:-1227.09472:-1223.19141] 0.0000233557
0117 051949 -4120.39104:[50455.43268:-1227.07340:-1223.13539] 0.0000230691
0118 052209 -4120.29718:[50455.51164:-1227.05230:-1223.07994] 0.0000227791
0119 052468 -4120.20451:[50455.58918:-1227.03142:-1223.02507] 0.0000224909
0120 052729 -4120.11301:[50455.66537:-1227.01075:-1222.97076] 0.0000222086
0121 052989 -4120.02264:[50455.74025:-1226.99031:-1222.91700] 0.0000219345
0122 053249 -4119.93336:[50455.81389:-1226.97008:-1222.86377] 0.0000216688
0123 053464 -4119.84514:[50455.88635:-1226.95006:-1222.81105] 0.0000214139
0124 053688 -4119.75789:[50455.95770:-1226.93026:-1222.75878] 0.0000211760
0125 053850 -4119.67157:[50456.02803:-1226.91066:-1222.70691] 0.0000209541
0126 053987 -4119.58613:[50456.09736:-1226.89126:-1222.65544] 0.0000207378
0127 054122 -4119.50159:[50456.16569:-1226.87205:-1222.60437] 0.0000205227
0128 054258 -4119.41794:[50456.23303:-1226.85303:-1222.55374] 0.0000203048
0129 054393 -4119.33523:[50456.29933:-1226.83419:-1222.50357] 0.0000200796
0130 054528 -4119.25346:[50456.36461:-1226.81554:-1222.45390] 0.0000198503
0131 054663 -4119.17260:[50456.42891:-1226.79707:-1222.40469] 0.0000196281
0132 054799 -4119.09260:[50456.49229:-1226.77879:-1222.35591] 0.0000194222
0133 054935 -4119.01338:[50456.55485:-1226.76068:-1222.30748] 0.0000192336
0134 055070 -4118.93488:[50456.61662:-1226.74274:-1222.25938] 0.0000190559
0135 055204 -4118.85711:[50456.67763:-1226.72498:-1222.21161] 0.0000188818
0136 055339 -4118.78006:[50456.73785:-1226.70738:-1222.16418] 0.0000187072
0137 055474 -4118.70374:[50456.79731:-1226.68993:-1222.11711] 0.0000185306
0138 055608 -4118.62816:[50456.85598:-1226.67265:-1222.07042] 0.0000183495
0139 055743 -4118.55336:[50456.91385:-1226.65552:-1222.02413] 0.0000181619
0140 055878 -4118.47935:[50456.97092:-1226.63855:-1221.97827] 0.0000179704
0141 056012 -4118.40611:[50457.02721:-1226.62174:-1221.93284] 0.0000177818
0142 056147 -4118.33362:[50457.08279:-1226.60508:-1221.88779] 0.0000176026
0143 056282 -4118.26181:[50457.13769:-1226.58858:-1221.84309] 0.0000174348
0144 056416 -4118.19067:[50457.19196:-1226.57223:-1221.79871] 0.0000172759
0145 056551 -4118.12015:[50457.24561:-1226.55602:-1221.75465] 0.0000171226
0146 056686 -4118.05026:[50457.29866:-1226.53996:-1221.71089] 0.0000169725
0147 056821 -4117.98097:[50457.35111:-1226.52402:-1221.66744] 0.0000168262
0148 056956 -4117.91225:[50457.40300:-1226.50821:-1221.62426] 0.0000166873
0149 057091 -4117.84406:[50457.45436:-1226.49252:-1221.58134] 0.0000165584
0150 057226 -4117.77638:[50457.50520:-1226.47694:-1221.53866] 0.0000164361
0151 057360 -4117.70919:[50457.55553:-1226.46148:-1221.49620] 0.0000163175
0152 057495 -4117.64247:[50457.60537:-1226.44611:-1221.45396] 0.0000162028
0153 057630 -4117.57622:[50457.65472:-1226.43085:-1221.41194] 0.0000160908
0154 057765 -4117.51041:[50457.70359:-1226.41568:-1221.37013] 0.0000159815
0155 057900 -4117.44505:[50457.75199:-1226.40061:-1221.32853] 0.0000158739
0156 058035 -4117.38014:[50457.79991:-1226.38563:-1221.28716] 0.0000157651
0157 058171 -4117.31569:[50457.84734:-1226.37075:-1221.24603] 0.0000156535
0158 058306 -4117.25170:[50457.89430:-1226.35596:-1221.20514] 0.0000155412
0159 058442 -4117.18816:[50457.94078:-1226.34127:-1221.16450] 0.0000154315
0160 058578 -4117.12507:[50457.98683:-1226.32666:-1221.12408] 0.0000153252
0161 058714 -4117.06241:[50458.03244:-1226.31215:-1221.08390] 0.0000152195
0162 058850 -4117.00019:[50458.07762:-1226.29774:-1221.04395] 0.0000151127
0163 058986 -4116.93840:[50458.12237:-1226.28341:-1221.00424] 0.0000150063
0164 059123 -4116.87706:[50458.16671:-1226.26916:-1220.96476] 0.0000149013
0165 059258 -4116.81614:[50458.21065:-1226.25501:-1220.92550] 0.0000147977
0166 059393 -4116.75564:[50458.25419:-1226.24094:-1220.88648] 0.0000146951
0167 059526 -4116.69555:[50458.29734:-1226.22695:-1220.84768] 0.0000145951
0168 059660 -4116.63585:[50458.34012:-1226.21305:-1220.80907] 0.0000145027
0169 059794 -4116.57648:[50458.38259:-1226.19922:-1220.77062] 0.0000144227
0170 059927 -4116.51740:[50458.42476:-1226.18547:-1220.73229] 0.0000143502
0171 060061 -4116.45865:[50458.46662:-1226.17179:-1220.69412] 0.0000142733
0172 060195 -4116.40024:[50458.50814:-1226.15819:-1220.65613] 0.0000141891
0173 060329 -4116.34221:[50458.54928:-1226.14465:-1220.61835] 0.0000140974
0174 060463 -4116.28458:[50458.59002:-1226.13119:-1220.58080] 0.0000139992
0175 060597 -4116.22739:[50458.63034:-1226.11780:-1220.54352] 0.0000138956
0176 060730 -4116.17063:[50458.67024:-1226.10448:-1220.50651] 0.0000137874
0177 060865 -4116.11434:[50458.70972:-1226.09125:-1220.46978] 0.0000136767
0178 061003 -4116.05849:[50458.74880:-1226.07810:-1220.43332] 0.0000135678
0179 061134 -4116.00307:[50458.78751:-1226.06504:-1220.39712] 0.0000134647
0180 061263 -4115.94805:[50458.82587:-1226.05207:-1220.36115] 0.0000133677
0181 061392 -4115.89341:[50458.86391:-1226.03917:-1220.32541] 0.0000132750
0182 061521 -4115.83913:[50458.90164:-1226.02636:-1220.28986] 0.0000131874
0183 061650 -4115.78519:[50458.93908:-1226.01363:-1220.25450] 0.0000131069
0184 061779 -4115.73154:[50458.97626:-1226.00097:-1220.21930] 0.0000130341
0185 061908 -4115.67818:[50459.01318:-1225.98838:-1220.18425] 0.0000129644
0186 062037 -4115.62513:[50459.04983:-1225.97587:-1220.14936] 0.0000128905
0187 062166 -4115.57241:[50459.08617:-1225.96343:-1220.11468] 0.0000128083
0188 062295 -4115.52008:[50459.12216:-1225.95106:-1220.08023] 0.0000127173
0189 062423 -4115.46814:[50459.15780:-1225.93876:-1220.04604] 0.0000126194
0190 062552 -4115.41662:[50459.19307:-1225.92654:-1220.01212] 0.0000125183
0191 062679 -4115.36551:[50459.22799:-1225.91439:-1219.97847] 0.0000124195
0192 062804 -4115.31478:[50459.26259:-1225.90232:-1219.94507] 0.0000123268
0193 062930 -4115.26441:[50459.29688:-1225.89033:-1219.91189] 0.0000122398
0194 063055 -4115.21439:[50459.33088:-1225.87841:-1219.87892] 0.0000121551
0195 063180 -4115.16472:[50459.36459:-1225.86657:-1219.84618] 0.0000120704
0196 063306 -4115.11539:[50459.39801:-1225.85480:-1219.81365] 0.0000119855
0197 063432 -4115.06642:[50459.43114:-1225.84311:-1219.78134] 0.0000119008
0198 063557 -4115.01780:[50459.46399:-1225.83149:-1219.74924] 0.0000118159
0199 063682 -4114.96953:[50459.49655:-1225.81995:-1219.71737] 0.0000117295
0200 063809 -4114.92163:[50459.52883:-1225.80849:-1219.68573] 0.0000116409
Start evaluating ...
  Columns 1 through 7

    0.1403    0.1903    0.2070    0.2133    0.2170    0.2194    0.2212

  Columns 8 through 10

    0.2231    0.2243    0.2251

    0.0296

Elapsed time is 63902.060519 seconds.
