nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 011286 -1623.60035:[42638.42475:-270.51543:-54.40023] 0.0032813837
0036 011521 -1618.55529:[42637.00406:-265.19889:-54.99887] 0.0031073288
0037 011757 -1613.79759:[42635.51462:-260.14243:-55.61848] 0.0029394775
0038 011995 -1609.31667:[42633.95865:-255.32103:-56.27399] 0.0027766263
0039 012228 -1605.10170:[42632.34607:-250.71189:-56.97533] 0.0026191076
0040 012464 -1601.13953:[42630.69352:-246.29552:-57.72532] 0.0024684872
0041 012677 -1597.41425:[42629.02061:-242.05643:-58.51994] 0.0023266398
0042 012804 -1593.90828:[42627.34526:-237.98311:-59.35077] 0.0021947782
0043 012953 -1590.60405:[42625.68043:-234.06736:-60.20780] 0.0020730396
0044 013120 -1587.48534:[42624.03330:-230.30307:-61.08165] 0.0019607060
0045 013319 -1584.53788:[42622.40641:-226.68515:-61.96459] 0.0018566864
0046 013511 -1581.74925:[42620.79947:-223.20875:-62.85078] 0.0017598996
0047 013745 -1579.10860:[42619.21095:-219.86889:-63.73599] 0.0016694465
0048 014045 -1576.60630:[42617.63909:-216.66032:-64.61725] 0.0015846292
0049 014539 -1574.23365:[42616.08240:-213.57759:-65.49254] 0.0015049085
0050 015053 -1571.98273:[42614.53985:-210.61515:-66.36043] 0.0014298540
0051 015571 -1569.84624:[42613.01082:-207.76747:-67.21999] 0.0013591074
0052 016094 -1567.81743:[42611.49503:-205.02915:-68.07054] 0.0012923589
0053 016613 -1565.89006:[42609.99246:-202.39495:-68.91163] 0.0012293344
0054 017128 -1564.05830:[42608.50326:-199.85986:-69.74294] 0.0011697870
0055 017653 -1562.31674:[42607.02768:-197.41911:-70.56425] 0.0011134918
0056 018178 -1560.66030:[42605.56601:-195.06817:-71.37540] 0.0010602415
0057 018713 -1559.08428:[42604.11861:-192.80279:-72.17625] 0.0010098447
0058 019243 -1557.58425:[42602.68579:-190.61892:-72.96675] 0.0009621242
0059 019773 -1556.15607:[42601.26789:-188.51279:-73.74682] 0.0009169159
0060 020302 -1554.79589:[42599.86521:-186.48080:-74.51642] 0.0008740684
0061 020826 -1553.50005:[42598.47803:-184.51960:-75.27555] 0.0008334415
0062 021355 -1552.26517:[42597.10660:-182.62599:-76.02418] 0.0007949053
0063 021881 -1551.08803:[42595.75115:-180.79700:-76.76231] 0.0007583381
0064 022412 -1549.96562:[42594.41187:-179.02978:-77.48995] 0.0007236253
0065 022940 -1548.89512:[42593.08892:-177.32167:-78.20713] 0.0006906587
0066 023463 -1547.87388:[42591.78245:-175.67016:-78.91387] 0.0006593376
0067 023993 -1546.89939:[42590.49257:-174.07284:-79.61023] 0.0006295684
0068 024518 -1545.96929:[42589.21937:-172.52747:-80.29625] 0.0006012639
0069 025041 -1545.08137:[42587.96292:-171.03191:-80.97198] 0.0005743433
0070 025579 -1544.23354:[42586.72328:-169.58413:-81.63749] 0.0005487311
0071 026107 -1543.42381:[42585.50047:-168.18222:-82.29284] 0.0005243564
0072 026636 -1542.65032:[42584.29453:-166.82434:-82.93809] 0.0005011528
0073 027164 -1541.91130:[42583.10546:-165.50877:-83.57334] 0.0004790573
0074 027686 -1541.20509:[42581.93324:-164.23386:-84.19864] 0.0004580104
0075 028206 -1540.53011:[42580.77785:-162.99806:-84.81409] 0.0004379569
0076 028724 -1539.88487:[42579.63926:-161.79986:-85.41977] 0.0004188451
0077 029241 -1539.26795:[42578.51742:-160.63787:-86.01577] 0.0004006271
0078 029758 -1538.67801:[42577.41228:-159.51072:-86.60217] 0.0003832573
0079 030275 -1538.11379:[42576.32377:-158.41713:-87.17908] 0.0003666927
0080 030781 -1537.57408:[42575.25181:-157.35588:-87.74658] 0.0003508926
0081 031288 -1537.05773:[42574.19632:-156.32580:-88.30476] 0.0003358192
0082 031797 -1536.56366:[42573.15721:-155.32576:-88.85373] 0.0003214367
0083 032303 -1536.09084:[42572.13436:-154.35471:-89.39358] 0.0003077109
0084 032806 -1535.63830:[42571.12768:-153.41163:-89.92441] 0.0002946091
0085 033306 -1535.20509:[42570.13705:-152.49553:-90.44632] 0.0002821004
0086 033801 -1534.79035:[42569.16233:-151.60550:-90.95941] 0.0002701557
0087 034297 -1534.39323:[42568.20341:-150.74062:-91.46378] 0.0002587474
0088 034793 -1534.01293:[42567.26015:-149.90006:-91.95955] 0.0002478494
0089 035289 -1533.64870:[42566.33240:-149.08299:-92.44681] 0.0002374374
0090 035788 -1533.29981:[42565.42002:-148.28863:-92.92568] 0.0002274886
0091 036269 -1532.96558:[42564.52286:-147.51623:-93.39625] 0.0002179822
0092 036750 -1532.64534:[42563.64077:-146.76507:-93.85862] 0.0002088988
0093 037233 -1532.33848:[42562.77359:-146.03445:-94.31291] 0.0002002199
0094 037712 -1532.04438:[42561.92117:-145.32370:-94.75920] 0.0001919269
0095 038190 -1531.76248:[42561.08335:-144.63221:-95.19760] 0.0001840014
0096 038669 -1531.49224:[42560.25997:-143.95934:-95.62821] 0.0001764258
0097 039147 -1531.23313:[42559.45086:-143.30451:-96.05114] 0.0001691835
0098 039625 -1530.98468:[42558.65585:-142.66715:-96.46648] 0.0001622591
0099 040106 -1530.74640:[42557.87477:-142.04673:-96.87435] 0.0001556384
0100 040588 -1530.51785:[42557.10746:-141.44271:-97.27484] 0.0001493075
0101 041124 -1530.29859:[42556.35374:-140.85459:-97.66805] 0.0001432533
0102 041568 -1530.08824:[42555.61345:-140.28189:-98.05409] 0.0001374627
0103 041979 -1529.88638:[42554.88640:-139.72414:-98.43306] 0.0001319234
0104 042381 -1529.69266:[42554.17242:-139.18089:-98.80507] 0.0001266234
0105 042793 -1529.50673:[42553.47134:-138.65171:-99.17021] 0.0001215516
0106 043177 -1529.32824:[42552.78298:-138.13616:-99.52859] 0.0001166973
0107 043569 -1529.15687:[42552.10717:-137.63387:-99.88032] 0.0001120505
0108 043961 -1528.99233:[42551.44373:-137.14443:-100.22549] 0.0001076014
0109 044355 -1528.83433:[42550.79248:-136.66746:-100.56421] 0.0001033409
0110 044744 -1528.68257:[42550.15325:-136.20261:-100.89658] 0.0000992606
0111 045138 -1528.53681:[42549.52586:-135.74953:-101.22270] 0.0000953527
0112 045534 -1528.39678:[42548.91014:-135.30788:-101.54267] 0.0000916097
0113 045934 -1528.26224:[42548.30592:-134.87733:-101.85660] 0.0000880249
0114 046320 -1528.13297:[42547.71302:-134.45757:-102.16457] 0.0000845916
0115 046705 -1528.00872:[42547.13127:-134.04829:-102.46668] 0.0000813031
0116 047077 -1527.88931:[42546.56051:-133.64920:-102.76303] 0.0000781530
0117 047459 -1527.77451:[42546.00056:-133.26001:-103.05371] 0.0000751354
0118 047837 -1527.66413:[42545.45125:-132.88045:-103.33882] 0.0000722442
0119 048214 -1527.55800:[42544.91242:-132.51026:-103.61844] 0.0000694736
0120 048596 -1527.45593:[42544.38390:-132.14916:-103.89268] 0.0000668184
0121 048973 -1527.35776:[42543.86553:-131.79693:-104.16162] 0.0000642742
0122 049344 -1527.26331:[42543.35714:-131.45330:-104.42534] 0.0000618364
0123 049721 -1527.17244:[42542.85857:-131.11805:-104.68395] 0.0000595001
0124 050093 -1527.08499:[42542.36965:-130.79096:-104.93751] 0.0000572609
0125 050465 -1527.00083:[42541.89024:-130.47180:-105.18613] 0.0000551154
0126 050755 -1526.91980:[42541.42017:-130.16036:-105.42989] 0.0000530603
0127 051007 -1526.84179:[42540.95929:-129.85644:-105.66886] 0.0000510917
0128 051252 -1526.76666:[42540.50745:-129.55983:-105.90312] 0.0000492050
0129 051490 -1526.69430:[42540.06449:-129.27035:-106.13277] 0.0000473953
0130 051726 -1526.62459:[42539.63026:-128.98779:-106.35789] 0.0000456585
0131 051923 -1526.55744:[42539.20461:-128.71199:-106.57855] 0.0000439905
0132 052053 -1526.49273:[42538.78739:-128.44277:-106.79485] 0.0000423888
0133 052189 -1526.43037:[42538.37844:-128.17995:-107.00686] 0.0000408521
0134 052339 -1526.37026:[42537.97763:-127.92337:-107.21465] 0.0000393788
0135 052470 -1526.31231:[42537.58481:-127.67286:-107.41831] 0.0000379665
0136 052616 -1526.25643:[42537.19984:-127.42827:-107.61790] 0.0000366118
0137 052746 -1526.20253:[42536.82259:-127.18946:-107.81350] 0.0000353116
0138 052895 -1526.15054:[42536.45290:-126.95626:-108.00518] 0.0000340639
0139 053051 -1526.10038:[42536.09065:-126.72854:-108.19302] 0.0000328675
0140 053180 -1526.05197:[42535.73571:-126.50616:-108.37708] 0.0000317214
0141 053341 -1526.00524:[42535.38794:-126.28899:-108.55742] 0.0000306237
0142 053561 -1525.96011:[42535.04722:-126.07688:-108.73412] 0.0000295714
0143 053750 -1525.91653:[42534.71342:-125.86973:-108.90724] 0.0000285619
0144 053876 -1525.87442:[42534.38642:-125.66739:-109.07685] 0.0000275934
0145 053999 -1525.83374:[42534.06609:-125.46975:-109.24301] 0.0000266638
0146 054120 -1525.79442:[42533.75230:-125.27669:-109.40579] 0.0000257708
0147 054242 -1525.75640:[42533.44493:-125.08811:-109.56526] 0.0000249121
0148 054363 -1525.71965:[42533.14386:-124.90388:-109.72147] 0.0000240865
0149 054484 -1525.68412:[42532.84897:-124.72390:-109.87450] 0.0000232927
0150 054607 -1525.64974:[42532.56015:-124.54807:-110.02440] 0.0000225301
0151 054728 -1525.61649:[42532.27727:-124.37628:-110.17123] 0.0000217977
0152 054850 -1525.58431:[42532.00023:-124.20844:-110.31505] 0.0000210943
0153 054971 -1525.55316:[42531.72892:-124.04445:-110.45592] 0.0000204180
0154 055094 -1525.52300:[42531.46323:-123.88421:-110.59389] 0.0000197675
0155 055218 -1525.49380:[42531.20305:-123.72763:-110.72903] 0.0000191422
0156 055341 -1525.46551:[42530.94827:-123.57463:-110.86139] 0.0000185422
0157 055462 -1525.43810:[42530.69880:-123.42512:-110.99101] 0.0000179666
0158 055585 -1525.41154:[42530.45453:-123.27901:-111.11796] 0.0000174138
0159 055708 -1525.38579:[42530.21537:-123.13622:-111.24228] 0.0000168818
0160 055832 -1525.36082:[42529.98121:-122.99667:-111.36402] 0.0000163692
0161 055953 -1525.33660:[42529.75196:-122.86029:-111.48324] 0.0000158756
0162 056078 -1525.31311:[42529.52751:-122.72700:-111.59999] 0.0000154012
0163 056200 -1525.29031:[42529.30778:-122.59672:-111.71432] 0.0000149467
0164 056326 -1525.26818:[42529.09269:-122.46938:-111.82625] 0.0000145122
0165 056451 -1525.24668:[42528.88213:-122.34492:-111.93585] 0.0000140973
0166 056574 -1525.22578:[42528.67604:-122.22326:-112.04315] 0.0000137007
0167 056697 -1525.20546:[42528.47432:-122.10434:-112.14820] 0.0000133207
0168 056823 -1525.18570:[42528.27688:-121.98810:-112.25103] 0.0000129557
0169 056948 -1525.16648:[42528.08365:-121.87446:-112.35170] 0.0000126038
0170 057072 -1525.14777:[42527.89453:-121.76338:-112.45025] 0.0000122631
0171 057196 -1525.12958:[42527.70944:-121.65478:-112.54672] 0.0000119320
0172 057321 -1525.11187:[42527.52829:-121.54861:-112.64117] 0.0000116094
0173 057446 -1525.09464:[42527.35099:-121.44482:-112.73364] 0.0000112954
0174 057569 -1525.07788:[42527.17748:-121.34334:-112.82418] 0.0000109907
0175 057693 -1525.06157:[42527.00766:-121.24413:-112.91282] 0.0000106960
0176 057818 -1525.04569:[42526.84146:-121.14713:-112.99960] 0.0000104120
0177 057944 -1525.03023:[42526.67881:-121.05229:-113.08456] 0.0000101394
0178 058068 -1525.01516:[42526.51965:-120.95956:-113.16773] 0.0000098783
Start evaluating ...
  Columns 1 through 7

    0.1097    0.1424    0.1528    0.1584    0.1614    0.1647    0.1667

  Columns 8 through 10

    0.1679    0.1690    0.1699

    0.0233

Elapsed time is 58148.196553 seconds.
