nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 010796 -2051.06085:[41851.84222:-310.78577:-429.95845] 0.0010217203
0035 011031 -2049.19677:[41862.37316:-314.18112:-425.34359] 0.0009088395
0036 011266 -2047.53733:[41872.10035:-317.37949:-421.08453] 0.0008098003
0037 011501 -2046.05733:[41881.09380:-320.39068:-417.15041] 0.0007228172
0038 011737 -2044.73487:[41889.41641:-323.22424:-413.51348] 0.0006463445
0039 011972 -2043.55089:[41897.12474:-325.88938:-410.14876] 0.0005790423
0040 012208 -2042.48875:[41904.26981:-328.39499:-407.03368] 0.0005197482
0041 012444 -2041.53399:[41910.89775:-330.74964:-404.14784] 0.0004674528
0042 012677 -2040.67393:[41917.05033:-332.96156:-401.47274] 0.0004212789
0043 012914 -2039.89753:[41922.76545:-335.03864:-398.99158] 0.0003804634
0044 013149 -2039.19511:[41928.07758:-336.98841:-396.68906] 0.0003443428
0045 013368 -2038.55819:[41933.01809:-338.81810:-394.55127] 0.0003123387
0046 013517 -2037.97935:[41937.61559:-340.53458:-392.56549] 0.0002839461
0047 013648 -2037.45207:[41941.89624:-342.14439:-390.72009] 0.0002587249
0048 013776 -2036.97064:[41945.88394:-343.65377:-389.00446] 0.0002362907
0049 013904 -2036.53003:[41949.60058:-345.06862:-387.40884] 0.0002163080
0050 014336 -2036.12581:[41953.06625:-346.39457:-385.92429] 0.0001984831
0051 014875 -2035.75410:[41956.29938:-347.63692:-384.54261] 0.0001825583
0052 015420 -2035.41146:[41959.31692:-348.80071:-383.25625] 0.0001683080
0053 015962 -2035.09489:[41962.13443:-349.89071:-382.05826] 0.0001555346
0054 016495 -2034.80170:[41964.76629:-350.91140:-380.94226] 0.0001440652
0055 017033 -2034.52955:[41967.22570:-351.86705:-379.90234] 0.0001337493
0056 017551 -2034.27634:[41969.52488:-352.76165:-378.93307] 0.0001244547
0057 018069 -2034.04023:[41971.67510:-353.59899:-378.02941] 0.0001160658
0058 018587 -2033.81958:[41973.68676:-354.38263:-377.18671] 0.0001084810
0059 019103 -2033.61292:[41975.56951:-355.11592:-376.40069] 0.0001016109
0060 019620 -2033.41896:[41977.33226:-355.80201:-375.66736] 0.0000953764
0061 020139 -2033.23655:[41978.98325:-356.44388:-374.98304] 0.0000897078
0062 020648 -2033.06465:[41980.53014:-357.04432:-374.34431] 0.0000845437
0063 021156 -2032.90235:[41981.98000:-357.60594:-373.74802] 0.0000798292
0064 021660 -2032.74883:[41983.33942:-358.13121:-373.19123] 0.0000755159
0065 022172 -2032.60337:[41984.61447:-358.62245:-372.67123] 0.0000715603
0066 022683 -2032.46531:[41985.81083:-359.08181:-372.18550] 0.0000679244
0067 023192 -2032.33406:[41986.93373:-359.51135:-371.73170] 0.0000645750
0068 023705 -2032.20911:[41987.98807:-359.91297:-371.30767] 0.0000614827
0069 024216 -2032.08997:[41988.97837:-360.28845:-370.91137] 0.0000586223
0070 024721 -2031.97623:[41989.90887:-360.63949:-370.54095] 0.0000559712
0071 025222 -2031.86750:[41990.78348:-360.96765:-370.19464] 0.0000535095
0072 025724 -2031.76343:[41991.60587:-361.27441:-369.87083] 0.0000512192
0073 026235 -2031.66371:[41992.37944:-361.56115:-369.56801] 0.0000490844
0074 026745 -2031.56803:[41993.10736:-361.82916:-369.28477] 0.0000470904
0075 027251 -2031.47616:[41993.79257:-362.07967:-369.01980] 0.0000452246
0076 027752 -2031.38784:[41994.43784:-362.31379:-368.77189] 0.0000434757
0077 028257 -2031.30286:[41995.04573:-362.53260:-368.53989] 0.0000418338
0078 028769 -2031.22102:[41995.61862:-362.73708:-368.32275] 0.0000402903
0079 029267 -2031.14213:[41996.15877:-362.92818:-368.11949] 0.0000388370
0080 029770 -2031.06603:[41996.66823:-363.10675:-367.92918] 0.0000374668
0081 030281 -2030.99256:[41997.14897:-363.27362:-367.75097] 0.0000361731
0082 030791 -2030.92158:[41997.60279:-363.42954:-367.58405] 0.0000349500
0083 031301 -2030.85295:[41998.03139:-363.57523:-367.42768] 0.0000337920
0084 031810 -2030.78655:[41998.43634:-363.71136:-367.28118] 0.0000326938
0085 032315 -2030.72227:[41998.81913:-363.83854:-367.14388] 0.0000316508
0086 032828 -2030.66001:[41999.18112:-363.95736:-367.01520] 0.0000306590
0087 033339 -2030.59967:[41999.52362:-364.06837:-366.89455] 0.0000297143
0088 033850 -2030.54117:[41999.84780:-364.17208:-366.78144] 0.0000288136
0089 034358 -2030.48440:[42000.15481:-364.26896:-366.67535] 0.0000279539
0090 034866 -2030.42931:[42000.44570:-364.35946:-366.57584] 0.0000271325
0091 035370 -2030.37582:[42000.72143:-364.44399:-366.48247] 0.0000263472
0092 035875 -2030.32385:[42000.98294:-364.52295:-366.39486] 0.0000255959
0093 036382 -2030.27334:[42001.23109:-364.59670:-366.31263] 0.0000248768
0094 036892 -2030.22423:[42001.46667:-364.66558:-366.23542] 0.0000241881
0095 037407 -2030.17646:[42001.69044:-364.72991:-366.16292] 0.0000235276
0096 037915 -2030.12999:[42001.90312:-364.78998:-366.09482] 0.0000228935
0097 038417 -2030.08475:[42002.10534:-364.84607:-366.03084] 0.0000222841
0098 038924 -2030.04070:[42002.29774:-364.89845:-365.97072] 0.0000216983
0099 039435 -2029.99779:[42002.48089:-364.94736:-365.91420] 0.0000211348
0100 039938 -2029.95599:[42002.65533:-364.99302:-365.86106] 0.0000205926
0101 040510 -2029.91525:[42002.82157:-365.03564:-365.81108] 0.0000200708
0102 041022 -2029.87552:[42002.98008:-365.07543:-365.76406] 0.0000195683
0103 041505 -2029.83679:[42003.13132:-365.11257:-365.71982] 0.0000190842
0104 041905 -2029.79900:[42003.27569:-365.14723:-365.67816] 0.0000186175
0105 042304 -2029.76212:[42003.41359:-365.17958:-365.63894] 0.0000181673
0106 042697 -2029.72613:[42003.54540:-365.20976:-365.60198] 0.0000177330
0107 043098 -2029.69098:[42003.67144:-365.23792:-365.56716] 0.0000173139
0108 043481 -2029.65666:[42003.79206:-365.26419:-365.53434] 0.0000169090
0109 043844 -2029.62314:[42003.90754:-365.28870:-365.50339] 0.0000165174
0110 044209 -2029.59038:[42004.01817:-365.31155:-365.47419] 0.0000161383
0111 044565 -2029.55837:[42004.12422:-365.33286:-365.44663] 0.0000157713
0112 044923 -2029.52709:[42004.22594:-365.35273:-365.42062] 0.0000154158
0113 045285 -2029.49650:[42004.32357:-365.37126:-365.39605] 0.0000150716
0114 045643 -2029.46659:[42004.41731:-365.38852:-365.37284] 0.0000147383
0115 045996 -2029.43733:[42004.50739:-365.40460:-365.35090] 0.0000144154
0116 046354 -2029.40871:[42004.59400:-365.41959:-365.33016] 0.0000141026
0117 046707 -2029.38071:[42004.67731:-365.43355:-365.31054] 0.0000137995
0118 047071 -2029.35330:[42004.75751:-365.44654:-365.29196] 0.0000135055
0119 047429 -2029.32647:[42004.83476:-365.45864:-365.27437] 0.0000132200
0120 047786 -2029.30021:[42004.90920:-365.46990:-365.25771] 0.0000129429
0121 048148 -2029.27449:[42004.98098:-365.48038:-365.24192] 0.0000126741
0122 048487 -2029.24930:[42005.05023:-365.49012:-365.22694] 0.0000124132
0123 048830 -2029.22462:[42005.11709:-365.49918:-365.21273] 0.0000121598
0124 049170 -2029.20045:[42005.18167:-365.50759:-365.19925] 0.0000119136
0125 049506 -2029.17676:[42005.24408:-365.51541:-365.18643] 0.0000116747
0126 049848 -2029.15353:[42005.30443:-365.52268:-365.17426] 0.0000114433
0127 050190 -2029.13077:[42005.36283:-365.52941:-365.16268] 0.0000112192
0128 050505 -2029.10845:[42005.41936:-365.53566:-365.15165] 0.0000110019
0129 050767 -2029.08655:[42005.47412:-365.54146:-365.14116] 0.0000107905
0130 051005 -2029.06507:[42005.52719:-365.54683:-365.13115] 0.0000105844
0131 051238 -2029.04401:[42005.57865:-365.55180:-365.12162] 0.0000103828
0132 051475 -2029.02334:[42005.62856:-365.55639:-365.11253] 0.0000101855
0133 051705 -2029.00306:[42005.67700:-365.56064:-365.10385] 0.0000099931
Start evaluating ...
  Columns 1 through 7

    0.1084    0.1415    0.1527    0.1578    0.1613    0.1641    0.1663

  Columns 8 through 10

    0.1677    0.1690    0.1699

    0.0227

Elapsed time is 51815.764193 seconds.
