nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 002343 -189.10431:[4281.15785:-29.61317:-5.50092] 0.0030213676
0036 002415 -188.56781:[4280.91419:-28.95683:-5.62121] 0.0028370617
0037 002490 -188.06505:[4280.67294:-28.33538:-5.74026] 0.0026662354
0038 002567 -187.59344:[4280.43412:-27.74626:-5.85805] 0.0025076702
0039 002632 -187.15067:[4280.19778:-27.18717:-5.97457] 0.0023602825
0040 002695 -186.73461:[4279.96396:-26.65602:-6.08980] 0.0022231061
0041 002762 -186.34335:[4279.73268:-26.15089:-6.20375] 0.0020952768
0042 002825 -185.97514:[4279.50398:-25.67005:-6.31638] 0.0019760188
0043 002890 -185.62836:[4279.27787:-25.21193:-6.42770] 0.0018646350
0044 002954 -185.30156:[4279.05438:-24.77505:-6.53770] 0.0017604979
0045 003021 -184.99340:[4278.83354:-24.35810:-6.64638] 0.0016630400
0046 003086 -184.70263:[4278.61535:-23.95984:-6.75371] 0.0015717482
0047 003148 -184.42814:[4278.39983:-23.57916:-6.85971] 0.0014861571
0048 003214 -184.16886:[4278.18700:-23.21501:-6.96435] 0.0014058439
0049 003276 -183.92384:[4277.97686:-22.86644:-7.06766] 0.0013304240
0050 003338 -183.69218:[4277.76943:-22.53255:-7.16960] 0.0012595463
0051 003400 -183.47305:[4277.56472:-22.21253:-7.27020] 0.0011928899
0052 003464 -183.26570:[4277.36272:-21.90561:-7.36944] 0.0011301615
0053 003528 -183.06940:[4277.16344:-21.61109:-7.46733] 0.0010710917
0054 003592 -182.88351:[4276.96688:-21.32831:-7.56386] 0.0010154327
0055 003652 -182.70740:[4276.77305:-21.05664:-7.65904] 0.0009629563
0056 003712 -182.54051:[4276.58194:-20.79553:-7.75287] 0.0009134527
0057 003771 -182.38229:[4276.39354:-20.54443:-7.84535] 0.0008667288
0058 003828 -182.23226:[4276.20786:-20.30285:-7.93648] 0.0008226073
0059 003886 -182.08995:[4276.02489:-20.07032:-8.02628] 0.0007809243
0060 003943 -181.95493:[4275.84461:-19.84640:-8.11474] 0.0007415281
0061 004001 -181.82678:[4275.66703:-19.63068:-8.20186] 0.0007042779
0062 004058 -181.70513:[4275.49213:-19.42278:-8.28766] 0.0006690430
0063 004115 -181.58962:[4275.31990:-19.22233:-8.37214] 0.0006357025
0064 004172 -181.47992:[4275.15033:-19.02899:-8.45531] 0.0006041435
0065 004229 -181.37570:[4274.98341:-18.84245:-8.53717] 0.0005742604
0066 004287 -181.27668:[4274.81912:-18.66239:-8.61772] 0.0005459540
0067 004343 -181.18257:[4274.65745:-18.48854:-8.69699] 0.0005191318
0068 004399 -181.09312:[4274.49838:-18.32062:-8.77497] 0.0004937083
0069 004455 -181.00808:[4274.34189:-18.15838:-8.85168] 0.0004696035
0070 004513 -180.92721:[4274.18797:-18.00159:-8.92713] 0.0004467427
0071 004569 -180.85031:[4274.03659:-17.85000:-9.00132] 0.0004250558
0072 004627 -180.77716:[4273.88773:-17.70342:-9.07426] 0.0004044771
0073 004685 -180.70757:[4273.74138:-17.56163:-9.14597] 0.0003849454
0074 004742 -180.64136:[4273.59752:-17.42444:-9.21646] 0.0003664039
0075 004800 -180.57835:[4273.45611:-17.29166:-9.28574] 0.0003487986
0076 004858 -180.51838:[4273.31714:-17.16313:-9.35381] 0.0003320794
0077 004916 -180.46130:[4273.18059:-17.03867:-9.42070] 0.0003161992
0078 004971 -180.40696:[4273.04642:-16.91814:-9.48641] 0.0003011128
0079 005029 -180.35523:[4272.91462:-16.80137:-9.55095] 0.0002867774
0080 005085 -180.30596:[4272.78516:-16.68823:-9.61435] 0.0002731528
0081 005137 -180.25905:[4272.65802:-16.57857:-9.67660] 0.0002602017
0082 005171 -180.21436:[4272.53316:-16.47228:-9.73773] 0.0002478891
0083 005203 -180.17180:[4272.41057:-16.36923:-9.79774] 0.0002361823
0084 005234 -180.13125:[4272.29021:-16.26929:-9.85666] 0.0002250499
0085 005264 -180.09262:[4272.17206:-16.17236:-9.91449] 0.0002144621
0086 005295 -180.05581:[4272.05609:-16.07833:-9.97124] 0.0002043904
0087 005326 -180.02073:[4271.94227:-15.98710:-10.02694] 0.0001948083
0088 005357 -179.98731:[4271.83058:-15.89856:-10.08159] 0.0001856911
0089 005387 -179.95545:[4271.72099:-15.81263:-10.13520] 0.0001770159
0090 005419 -179.92508:[4271.61347:-15.72921:-10.18780] 0.0001687611
0091 005450 -179.89613:[4271.50798:-15.64822:-10.23940] 0.0001609059
0092 005481 -179.86852:[4271.40452:-15.56957:-10.29000] 0.0001534305
0093 005511 -179.84221:[4271.30303:-15.49319:-10.33963] 0.0001463158
0094 005544 -179.81711:[4271.20351:-15.41900:-10.38829] 0.0001395436
0095 005575 -179.79318:[4271.10591:-15.34692:-10.43601] 0.0001330964
0096 005605 -179.77035:[4271.01022:-15.27689:-10.48279] 0.0001269581
0097 005636 -179.74858:[4270.91639:-15.20884:-10.52865] 0.0001211133
0098 005666 -179.72781:[4270.82442:-15.14271:-10.57360] 0.0001155476
0099 005697 -179.70799:[4270.73425:-15.07843:-10.61766] 0.0001102475
0100 005727 -179.68909:[4270.64587:-15.01594:-10.66084] 0.0001052001
0101 005773 -179.67105:[4270.55926:-14.95519:-10.70316] 0.0001003929
0102 005803 -179.65383:[4270.47437:-14.89612:-10.74462] 0.0000958144
0103 005833 -179.63740:[4270.39119:-14.83868:-10.78524] 0.0000914533
0104 005864 -179.62172:[4270.30969:-14.78282:-10.82504] 0.0000872987
0105 005893 -179.60675:[4270.22983:-14.72849:-10.86403] 0.0000833407
0106 005922 -179.59246:[4270.15159:-14.67564:-10.90223] 0.0000795703
0107 005952 -179.57882:[4270.07495:-14.62422:-10.93963] 0.0000759794
0108 005981 -179.56579:[4269.99988:-14.57419:-10.97627] 0.0000725599
0109 006010 -179.55334:[4269.92634:-14.52552:-11.01215] 0.0000693032
0110 006039 -179.54145:[4269.85432:-14.47815:-11.04728] 0.0000662009
0111 006069 -179.53010:[4269.78379:-14.43205:-11.08168] 0.0000632459
0112 006098 -179.51925:[4269.71473:-14.38719:-11.11536] 0.0000604305
0113 006127 -179.50888:[4269.64710:-14.34352:-11.14834] 0.0000577466
0114 006156 -179.49898:[4269.58088:-14.30100:-11.18062] 0.0000551876
0115 006185 -179.48951:[4269.51604:-14.25962:-11.21221] 0.0000527481
0116 006215 -179.48046:[4269.45257:-14.21932:-11.24314] 0.0000504228
0117 006244 -179.47181:[4269.39043:-14.18009:-11.27342] 0.0000482060
0118 006273 -179.46353:[4269.32961:-14.14188:-11.30304] 0.0000460919
0119 006302 -179.45562:[4269.27007:-14.10468:-11.33204] 0.0000440756
0120 006331 -179.44806:[4269.21179:-14.06845:-11.36041] 0.0000421530
0121 006361 -179.44082:[4269.15475:-14.03316:-11.38818] 0.0000403203
0122 006390 -179.43390:[4269.09893:-13.99878:-11.41535] 0.0000385742
0123 006419 -179.42728:[4269.04430:-13.96530:-11.44193] 0.0000369112
0124 006448 -179.42094:[4268.99084:-13.93268:-11.46793] 0.0000353278
0125 006477 -179.41487:[4268.93853:-13.90090:-11.49337] 0.0000338201
0126 006505 -179.40906:[4268.88734:-13.86994:-11.51826] 0.0000323844
0127 006533 -179.40350:[4268.83727:-13.83978:-11.54260] 0.0000310171
0128 006561 -179.39817:[4268.78827:-13.81039:-11.56641] 0.0000297145
0129 006591 -179.39306:[4268.74035:-13.78174:-11.58970] 0.0000284730
0130 006619 -179.38816:[4268.69346:-13.75383:-11.61247] 0.0000272891
0131 006647 -179.38347:[4268.64759:-13.72663:-11.63474] 0.0000261595
0132 006675 -179.37897:[4268.60273:-13.70012:-11.65651] 0.0000250818
0133 006702 -179.37466:[4268.55885:-13.67428:-11.67781] 0.0000240536
0134 006730 -179.37052:[4268.51592:-13.64909:-11.69863] 0.0000230727
0135 006758 -179.36655:[4268.47395:-13.62454:-11.71899] 0.0000221367
0136 006786 -179.36274:[4268.43289:-13.60060:-11.73889] 0.0000212436
0137 006813 -179.35908:[4268.39274:-13.57727:-11.75835] 0.0000203916
0138 006841 -179.35557:[4268.35347:-13.55453:-11.77738] 0.0000195792
0139 006868 -179.35219:[4268.31508:-13.53235:-11.79598] 0.0000188045
0140 006896 -179.34895:[4268.27753:-13.51073:-11.81416] 0.0000180655
0141 006923 -179.34584:[4268.24081:-13.48965:-11.83193] 0.0000173603
0142 006951 -179.34285:[4268.20492:-13.46909:-11.84930] 0.0000166870
0143 006978 -179.33997:[4268.16982:-13.44904:-11.86628] 0.0000160440
0144 007006 -179.33720:[4268.13550:-13.42950:-11.88287] 0.0000154303
0145 007033 -179.33454:[4268.10194:-13.41043:-11.89909] 0.0000148451
0146 007061 -179.33198:[4268.06914:-13.39184:-11.91494] 0.0000142879
0147 007088 -179.32951:[4268.03707:-13.37371:-11.93043] 0.0000137578
0148 007116 -179.32714:[4268.00573:-13.35603:-11.94557] 0.0000132536
0149 007143 -179.32484:[4267.97508:-13.33878:-11.96036] 0.0000127736
0150 007171 -179.32264:[4267.94513:-13.32196:-11.97481] 0.0000123166
0151 007198 -179.32051:[4267.91585:-13.30555:-11.98893] 0.0000118816
0152 007226 -179.31845:[4267.88723:-13.28954:-12.00272] 0.0000114676
0153 007253 -179.31646:[4267.85926:-13.27393:-12.01620] 0.0000110735
0154 007281 -179.31455:[4267.83193:-13.25870:-12.02936] 0.0000106970
0155 007308 -179.31269:[4267.80521:-13.24384:-12.04222] 0.0000103366
0156 007336 -179.31090:[4267.77910:-13.22934:-12.05478] 0.0000099917
Start evaluating ...
  Columns 1 through 7

    0.0005    0.0006    0.0008    0.0010    0.0014    0.0017    0.0020

  Columns 8 through 10

    0.0023    0.0025    0.0028

   3.3646e-04

Elapsed time is 7401.811946 seconds.
