nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 011661 -8869.96233:[44764.28308:-3179.40871:-3161.59418] 0.0003257461
0034 011932 -8867.26304:[44774.94002:-3187.37816:-3161.25994] 0.0003043173
0035 012201 -8864.68535:[44784.79519:-3194.53191:-3160.83806] 0.0002906976
0036 012470 -8862.17227:[44793.93241:-3200.92065:-3160.30553] 0.0002834940
0037 012739 -8859.67930:[44802.42289:-3206.59441:-3159.64708] 0.0002813039
0038 013007 -8857.17370:[44810.32622:-3211.60286:-3158.85468] 0.0002828102
0039 013277 -8854.63246:[44817.69307:-3215.99549:-3157.92610] 0.0002869122
0040 013544 -8852.04003:[44824.56826:-3219.82141:-3156.86302] 0.0002927767
0041 013812 -8849.38585:[44830.99335:-3223.12886:-3155.66916] 0.0002998392
0042 014240 -8846.66230:[44837.00832:-3225.96450:-3154.34861] 0.0003077670
0043 014831 -8843.86300:[44842.65259:-3228.37262:-3152.90483] 0.0003164239
0044 015453 -8840.98179:[44847.96525:-3230.39454:-3151.34021] 0.0003257866
0045 016066 -8838.01317:[44852.98342:-3232.06820:-3149.65694] 0.0003357790
0046 016680 -8834.95370:[44857.74013:-3233.42822:-3147.85820] 0.0003461718
0047 017287 -8831.80302:[44862.26342:-3234.50619:-3145.94911] 0.0003566159
0048 017880 -8828.56423:[44866.57632:-3235.33120:-3143.93699] 0.0003667188
0049 018464 -8825.24361:[44870.69710:-3235.93012:-3141.83110] 0.0003761217
0050 019053 -8821.84972:[44874.64028:-3236.32804:-3139.64201] 0.0003845663
0051 019646 -8818.39255:[44878.41791:-3236.54844:-3137.38106] 0.0003918881
0052 020241 -8814.88327:[44882.04013:-3236.61329:-3135.06014] 0.0003979497
0053 020823 -8811.33416:[44885.51559:-3236.54312:-3132.69158] 0.0004026266
0054 021402 -8807.75836:[44888.85171:-3236.35694:-3130.28786] 0.0004058184
0055 021988 -8804.16963:[44892.05455:-3236.07224:-3127.86140] 0.0004074509
0056 022573 -8800.58188:[44895.12965:-3235.70498:-3125.42419] 0.0004075055
0057 023152 -8797.00890:[44898.08204:-3235.26958:-3122.98762] 0.0004059942
0058 023731 -8793.46410:[44900.91613:-3234.77882:-3120.56231] 0.0004029549
0059 024309 -8789.96020:[44903.63571:-3234.24393:-3118.15797] 0.0003984661
0060 024892 -8786.50862:[44906.24436:-3233.67459:-3115.78309] 0.0003926731
0061 025474 -8783.11881:[44908.74598:-3233.07909:-3113.44456] 0.0003857969
0062 026053 -8779.79798:[44911.14488:-3232.46432:-3111.14763] 0.0003780925
0063 026636 -8776.55090:[44913.44575:-3231.83597:-3108.89596] 0.0003698358
0064 027217 -8773.37965:[44915.65410:-3231.19866:-3106.69145] 0.0003613316
0065 027800 -8770.28389:[44917.77618:-3230.55610:-3104.53444] 0.0003528593
0066 028375 -8767.26167:[44919.81855:-3229.91132:-3102.42433] 0.0003445971
0067 028954 -8764.31046:[44921.78759:-3229.26677:-3100.36008] 0.0003366173
0068 029535 -8761.42778:[44923.68907:-3228.62447:-3098.34064] 0.0003289108
0069 030119 -8758.61200:[44925.52739:-3227.98605:-3096.36545] 0.0003213843
0070 030699 -8755.86299:[44927.30480:-3227.35285:-3094.43503] 0.0003138635
0071 031277 -8753.18180:[44929.02206:-3226.72613:-3092.55073] 0.0003062162
0072 031859 -8750.56943:[44930.68027:-3226.10720:-3090.71377] 0.0002984477
0073 032441 -8748.02708:[44932.28037:-3225.49741:-3088.92552] 0.0002905358
0074 033021 -8745.55672:[44933.82213:-3224.89803:-3087.18791] 0.0002823912
0075 033600 -8743.16003:[44935.30558:-3224.31037:-3085.50256] 0.0002740461
0076 034173 -8740.83750:[44936.73213:-3223.73565:-3083.87002] 0.0002656398
0077 034755 -8738.58845:[44938.10423:-3223.17488:-3082.28991] 0.0002573039
0078 035332 -8736.41130:[44939.42511:-3222.62885:-3080.76114] 0.0002491419
0079 035918 -8734.30378:[44940.69858:-3222.09805:-3079.28210] 0.0002412341
0080 036497 -8732.26321:[44941.92858:-3221.58271:-3077.85093] 0.0002336273
0081 037072 -8730.28720:[44943.11823:-3221.08275:-3076.46604] 0.0002262881
0082 037651 -8728.37443:[44944.26872:-3220.59794:-3075.12664] 0.0002190957
0083 038225 -8726.52420:[44945.38037:-3220.12803:-3073.83240] 0.0002119785
0084 038805 -8724.73560:[44946.45416:-3219.67286:-3072.58273] 0.0002049617
0085 039386 -8723.00746:[44947.49151:-3219.23226:-3071.37685] 0.0001980734
0086 039967 -8721.33838:[44948.49384:-3218.80604:-3070.21373] 0.0001913427
0087 040540 -8719.72659:[44949.46261:-3218.39396:-3069.09216] 0.0001848101
0088 041121 -8718.17012:[44950.39916:-3217.99577:-3068.01082] 0.0001784998
0089 041660 -8716.66680:[44951.30496:-3217.61130:-3066.96826] 0.0001724351
0090 042127 -8715.21432:[44952.18192:-3217.24042:-3065.96292] 0.0001666320
0091 042595 -8713.81080:[44953.03167:-3216.88299:-3064.99348] 0.0001610426
0092 043068 -8712.45512:[44953.85510:-3216.53878:-3064.05911] 0.0001555786
0093 043518 -8711.14647:[44954.65300:-3216.20752:-3063.15908] 0.0001502043
0094 043967 -8709.88411:[44955.42609:-3215.88879:-3062.29266] 0.0001449133
0095 044408 -8708.66723:[44956.17496:-3215.58208:-3061.45906] 0.0001397120
0096 044850 -8707.49476:[44956.90033:-3215.28676:-3060.65728] 0.0001346326
0097 045285 -8706.36539:[44957.60297:-3215.00215:-3059.88622] 0.0001297011
0098 045727 -8705.27796:[44958.28319:-3214.72750:-3059.14495] 0.0001249011
0099 046174 -8704.23164:[44958.94075:-3214.46211:-3058.43278] 0.0001201938
0100 046608 -8703.22573:[44959.57522:-3214.20535:-3057.74912] 0.0001155652
0101 047071 -8702.25885:[44960.18704:-3213.95670:-3057.09278] 0.0001110950
0102 047494 -8701.32833:[44960.77801:-3213.71564:-3056.46174] 0.0001069285
0103 047914 -8700.43119:[44961.35000:-3213.48165:-3055.85385] 0.0001031037
0104 048333 -8699.56454:[44961.90459:-3213.25421:-3055.26716] 0.0000996102
0105 048752 -8698.72586:[44962.44297:-3213.03286:-3054.70006] 0.0000964041
0106 049171 -8697.91354:[44962.96573:-3212.81730:-3054.15157] 0.0000933842
0107 049590 -8697.12706:[44963.47253:-3212.60738:-3053.62150] 0.0000904212
0108 050011 -8696.36630:[44963.96305:-3212.40309:-3053.10986] 0.0000874734
0109 050424 -8695.63078:[44964.43772:-3212.20454:-3052.61628] 0.0000845778
0110 050744 -8694.91985:[44964.89723:-3212.01180:-3052.14020] 0.0000817562
0111 051014 -8694.23291:[44965.34210:-3211.82486:-3051.68109] 0.0000790053
0112 051279 -8693.56917:[44965.77286:-3211.64367:-3051.23838] 0.0000763423
0113 051492 -8692.92749:[44966.19055:-3211.46817:-3050.81125] 0.0000738106
0114 051758 -8692.30659:[44966.59639:-3211.29824:-3050.39876] 0.0000714259
0115 052021 -8691.70536:[44966.99142:-3211.13371:-3050.00013] 0.0000691689
0116 052284 -8691.12273:[44967.37655:-3210.97437:-3049.61466] 0.0000670326
0117 052547 -8690.55760:[44967.75273:-3210.81992:-3049.24159] 0.0000650240
0118 052811 -8690.00865:[44968.12102:-3210.67005:-3048.88005] 0.0000631658
0119 053065 -8689.47450:[44968.48247:-3210.52439:-3048.52904] 0.0000614678
0120 053327 -8688.95409:[44968.83768:-3210.38253:-3048.18788] 0.0000598893
0121 053591 -8688.44709:[44969.18644:-3210.24410:-3047.85644] 0.0000583501
0122 053781 -8687.95400:[44969.52744:-3210.10883:-3047.53522] 0.0000567525
0123 053925 -8687.47562:[44969.85909:-3209.97664:-3047.22485] 0.0000550616
0124 054061 -8687.01217:[44970.18100:-3209.84764:-3046.92538] 0.0000533478
0125 054197 -8686.56322:[44970.49367:-3209.72199:-3046.63632] 0.0000516800
0126 054333 -8686.12826:[44970.79777:-3209.59976:-3046.35712] 0.0000500725
0127 054469 -8685.70715:[44971.09341:-3209.48090:-3046.08754] 0.0000484809
0128 054604 -8685.30011:[44971.38010:-3209.36533:-3045.82770] 0.0000468636
0129 054740 -8684.90693:[44971.65790:-3209.25298:-3045.57747] 0.0000452691
0130 054876 -8684.52656:[44971.92805:-3209.14384:-3045.33607] 0.0000437965
0131 055012 -8684.15779:[44972.19184:-3209.03779:-3045.10262] 0.0000424633
0132 055147 -8683.80003:[44972.44950:-3208.93465:-3044.87668] 0.0000411973
0133 055282 -8683.45306:[44972.70072:-3208.83420:-3044.65808] 0.0000399558
0134 055417 -8683.11665:[44972.94526:-3208.73628:-3044.44662] 0.0000387417
0135 055551 -8682.79037:[44973.18316:-3208.64080:-3044.24200] 0.0000375754
0136 055686 -8682.47363:[44973.41477:-3208.54769:-3044.04379] 0.0000364794
0137 055819 -8682.16592:[44973.64045:-3208.45687:-3043.85160] 0.0000354407
0138 055953 -8681.86697:[44973.86037:-3208.36827:-3043.66520] 0.0000344322
0139 056087 -8681.57636:[44974.07497:-3208.28178:-3043.48424] 0.0000334741
0140 056221 -8681.29325:[44974.28500:-3208.19724:-3043.30812] 0.0000326094
0141 056354 -8681.01667:[44974.49130:-3208.11450:-3043.13613] 0.0000318593
0142 056488 -8680.74574:[44974.69455:-3208.03338:-3042.96768] 0.0000312102
0143 056622 -8680.47975:[44974.89522:-3207.95366:-3042.80236] 0.0000306406
0144 056756 -8680.21801:[44975.09378:-3207.87514:-3042.63973] 0.0000301527
0145 056889 -8679.95974:[44975.29071:-3207.79759:-3042.47927] 0.0000297546
0146 057023 -8679.70430:[44975.48624:-3207.72083:-3042.32058] 0.0000294282
0147 057156 -8679.45155:[44975.68015:-3207.64468:-3042.16364] 0.0000291201
0148 057290 -8679.20194:[44975.87169:-3207.56907:-3042.00886] 0.0000287581
0149 057424 -8678.95631:[44976.05999:-3207.49402:-3041.85687] 0.0000283012
0150 057557 -8678.71521:[44976.24465:-3207.41964:-3041.70804] 0.0000277799
0151 057691 -8678.47853:[44976.42597:-3207.34607:-3041.56226] 0.0000272717
0152 057825 -8678.24557:[44976.60470:-3207.27341:-3041.41899] 0.0000268434
0153 057958 -8678.01542:[44976.78158:-3207.20172:-3041.27760] 0.0000265198
0154 058092 -8677.78728:[44976.95723:-3207.13102:-3041.13748] 0.0000262892
0155 058228 -8677.56066:[44977.13207:-3207.06130:-3040.99824] 0.0000261157
0156 058363 -8677.33541:[44977.30632:-3206.99250:-3040.85973] 0.0000259572
0157 058499 -8677.11180:[44977.47985:-3206.92452:-3040.72206] 0.0000257700
0158 058635 -8676.89056:[44977.65190:-3206.85722:-3040.58576] 0.0000254965
0159 058770 -8676.67278:[44977.82127:-3206.79053:-3040.45157] 0.0000250986
0160 058906 -8676.45938:[44977.98704:-3206.72442:-3040.32012] 0.0000245953
0161 059041 -8676.25085:[44978.14890:-3206.65893:-3040.19176] 0.0000240333
0162 059177 -8676.04750:[44978.30671:-3206.59410:-3040.06668] 0.0000234378
0163 059312 -8675.84952:[44978.46017:-3206.52995:-3039.94506] 0.0000228198
0164 059446 -8675.65680:[44978.60932:-3206.46652:-3039.82689] 0.0000222133
0165 059579 -8675.46902:[44978.75443:-3206.40385:-3039.71196] 0.0000216440
0166 059713 -8675.28577:[44978.89587:-3206.34201:-3039.59999] 0.0000211228
0167 059847 -8675.10659:[44979.03409:-3206.28101:-3039.49063] 0.0000206543
0168 059980 -8674.93101:[44979.16949:-3206.22083:-3039.38355] 0.0000202396
0169 060114 -8674.75845:[44979.30262:-3206.16148:-3039.27835] 0.0000198914
0170 060247 -8674.58837:[44979.43393:-3206.10293:-3039.17467] 0.0000196061
0171 060381 -8674.42044:[44979.56365:-3206.04513:-3039.07227] 0.0000193594
0172 060515 -8674.25465:[44979.69167:-3205.98804:-3038.97120] 0.0000191118
0173 060648 -8674.09153:[44979.81730:-3205.93160:-3038.87186] 0.0000188053
0174 060783 -8673.93189:[44979.93957:-3205.87586:-3038.77490] 0.0000184045
0175 060916 -8673.77645:[44980.05780:-3205.82093:-3038.68080] 0.0000179204
0176 061048 -8673.62554:[44980.17193:-3205.76699:-3038.58969] 0.0000173982
0177 061178 -8673.47903:[44980.28249:-3205.71415:-3038.50133] 0.0000168920
0178 061307 -8673.33648:[44980.39021:-3205.66247:-3038.41533] 0.0000164344
0179 061436 -8673.19746:[44980.49570:-3205.61188:-3038.33133] 0.0000160287
0180 061565 -8673.06162:[44980.59929:-3205.56228:-3038.24913] 0.0000156618
0181 061694 -8672.92875:[44980.70118:-3205.51355:-3038.16862] 0.0000153199
0182 061824 -8672.79869:[44980.80151:-3205.46556:-3038.08971] 0.0000149965
0183 061953 -8672.67123:[44980.90041:-3205.41815:-3038.01229] 0.0000146960
0184 062082 -8672.54618:[44980.99787:-3205.37116:-3037.93621] 0.0000144188
0185 062212 -8672.42340:[44981.09373:-3205.32442:-3037.86135] 0.0000141575
0186 062341 -8672.30263:[44981.18797:-3205.27780:-3037.78745] 0.0000139263
0187 062470 -8672.18322:[44981.28106:-3205.23114:-3037.71395] 0.0000137693
0188 062599 -8672.06405:[44981.37383:-3205.18429:-3037.63999] 0.0000137416
0189 062723 -8671.94358:[44981.46729:-3205.13706:-3037.56448] 0.0000138907
0190 062846 -8671.82017:[44981.56238:-3205.08927:-3037.48632] 0.0000142313
0191 062970 -8671.69237:[44981.65988:-3205.04080:-3037.40463] 0.0000147373
0192 063094 -8671.55922:[44981.76046:-3204.99154:-3037.31883] 0.0000153552
0193 063218 -8671.42023:[44981.86454:-3204.94138:-3037.22867] 0.0000160276
0194 063342 -8671.27544:[44981.97209:-3204.89022:-3037.13427] 0.0000166980
0195 063467 -8671.12544:[44982.08254:-3204.83804:-3037.03622] 0.0000172981
0196 063590 -8670.97151:[44982.19478:-3204.78498:-3036.93557] 0.0000177524
0197 063714 -8670.81557:[44982.30720:-3204.73136:-3036.83379] 0.0000179835
0198 063840 -8670.66012:[44982.41775:-3204.67758:-3036.73270] 0.0000179284
0199 063959 -8670.50765:[44982.52444:-3204.62407:-3036.63407] 0.0000175848
0200 064078 -8670.35991:[44982.62618:-3204.57130:-3036.53901] 0.0000170391
Start evaluating ...
  Columns 1 through 7

    0.1488    0.1993    0.2176    0.2245    0.2293    0.2335    0.2371

  Columns 8 through 10

    0.2393    0.2416    0.2440

    0.0319

Elapsed time is 64166.949932 seconds.
