nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 008934 -2881.86483:[27880.86494:-904.33282:-907.88812] 0.0001100694
0035 009205 -2881.59770:[27882.41492:-905.31226:-907.70549] 0.0000926941
0036 009472 -2881.36843:[27883.87576:-906.21485:-907.54842] 0.0000795650
0037 009739 -2881.16622:[27885.25530:-907.04385:-907.40968] 0.0000701790
0038 010017 -2880.98168:[27886.56060:-907.80261:-907.28293] 0.0000640494
0039 010248 -2880.80685:[27887.79777:-908.49456:-907.16278] 0.0000606847
0040 010449 -2880.63501:[27888.97215:-909.12318:-907.04470] 0.0000596479
0041 010628 -2880.46059:[27890.08849:-909.69202:-906.92493] 0.0000605519
0042 010807 -2880.27900:[27891.15108:-910.20460:-906.80036] 0.0000630410
0043 010984 -2880.08663:[27892.16388:-910.66446:-906.66847] 0.0000667899
0044 011161 -2879.88072:[27893.13050:-911.07507:-906.52733] 0.0000714936
0045 011321 -2879.65924:[27894.05424:-911.43979:-906.37543] 0.0000769040
0046 011494 -2879.42068:[27894.93817:-911.76190:-906.21164] 0.0000828445
0047 011618 -2879.16390:[27895.78515:-912.04453:-906.03510] 0.0000891774
0048 011724 -2878.88813:[27896.59775:-912.29066:-905.84520] 0.0000957802
0049 011877 -2878.59297:[27897.37833:-912.50316:-905.64161] 0.0001025272
0050 012051 -2878.27841:[27898.12901:-912.68474:-905.42430] 0.0001092746
0051 012224 -2877.94497:[27898.85158:-912.83799:-905.19358] 0.0001158473
0052 012398 -2877.59365:[27899.54747:-912.96531:-904.95013] 0.0001220726
0053 012571 -2877.22575:[27900.21791:-913.06899:-904.69483] 0.0001278510
0054 012745 -2876.84268:[27900.86407:-913.15115:-904.42860] 0.0001331402
0055 012918 -2876.44591:[27901.48706:-913.21373:-904.15245] 0.0001379176
0056 013091 -2876.03694:[27902.08787:-913.25854:-903.86740] 0.0001421778
0057 013255 -2875.61722:[27902.66741:-913.28724:-903.57447] 0.0001459382
0058 013349 -2875.18811:[27903.22652:-913.30135:-903.27464] 0.0001492222
0059 013459 -2874.75100:[27903.76595:-913.30231:-902.96892] 0.0001520284
0060 013736 -2874.30733:[27904.28625:-913.29143:-902.65839] 0.0001543351
0061 014062 -2873.85855:[27904.78791:-913.26997:-902.34414] 0.0001561351
0062 014388 -2873.40607:[27905.27141:-913.23913:-902.02725] 0.0001574459
0063 014718 -2872.95121:[27905.73722:-913.20001:-901.70874] 0.0001582995
0064 015049 -2872.49517:[27906.18584:-913.15366:-901.38950] 0.0001587366
0065 015368 -2872.03903:[27906.61782:-913.10107:-901.07040] 0.0001587956
0066 015686 -2871.58381:[27907.03375:-913.04317:-900.75217] 0.0001585017
0067 016003 -2871.13047:[27907.43422:-912.98083:-900.43556] 0.0001578687
0068 016307 -2870.67996:[27907.81989:-912.91484:-900.12123] 0.0001569109
0069 016614 -2870.23312:[27908.19142:-912.84595:-899.80977] 0.0001556581
0070 016911 -2869.79070:[27908.54952:-912.77482:-899.50170] 0.0001541402
0071 017212 -2869.35345:[27908.89481:-912.70206:-899.19753] 0.0001523617
0072 017529 -2868.92215:[27909.22784:-912.62818:-898.89777] 0.0001503142
0073 017845 -2868.49754:[27909.54908:-912.55363:-898.60295] 0.0001480029
0074 018158 -2868.08029:[27909.85905:-912.47879:-898.31348] 0.0001454571
0075 018456 -2867.67093:[27910.15832:-912.40399:-898.02967] 0.0001427303
0076 018747 -2867.26979:[27910.44753:-912.32948:-897.75167] 0.0001398832
0077 019013 -2866.87710:[27910.72728:-912.25543:-897.47959] 0.0001369567
0078 019257 -2866.49304:[27910.99804:-912.18200:-897.21349] 0.0001339658
0079 019484 -2866.11773:[27911.26020:-912.10927:-896.95345] 0.0001309301
0080 019701 -2865.75114:[27911.51421:-912.03733:-896.69942] 0.0001279029
0081 019904 -2865.39308:[27911.76056:-911.96622:-896.45123] 0.0001249471
0082 020105 -2865.04319:[27911.99980:-911.89597:-896.20862] 0.0001221070
0083 020308 -2864.70110:[27912.23243:-911.82659:-895.97130] 0.0001194030
0084 020504 -2864.36640:[27912.45889:-911.75809:-895.73900] 0.0001168353
0085 020704 -2864.03877:[27912.67952:-911.69047:-895.51152] 0.0001143803
0086 020912 -2863.71795:[27912.89454:-911.62372:-895.28871] 0.0001120185
0087 021115 -2863.40364:[27913.10421:-911.55785:-895.07041] 0.0001097538
0088 021320 -2863.09561:[27913.30874:-911.49288:-894.85647] 0.0001075739
0089 021526 -2862.79374:[27913.50827:-911.42882:-894.64685] 0.0001054347
0090 021730 -2862.49811:[27913.70278:-911.36570:-894.44166] 0.0001032681
0091 021926 -2862.20888:[27913.89214:-911.30355:-894.24107] 0.0001010394
0092 022124 -2861.92619:[27914.07632:-911.24240:-894.04521] 0.0000987691
0093 022325 -2861.65003:[27914.25541:-911.18231:-893.85409] 0.0000964938
0094 022521 -2861.38035:[27914.42956:-911.12331:-893.66768] 0.0000942393
0095 022717 -2861.11704:[27914.59900:-911.06544:-893.48588] 0.0000920225
0096 022905 -2860.85995:[27914.76397:-911.00871:-893.30855] 0.0000898542
0097 023091 -2860.60894:[27914.92472:-910.95314:-893.13556] 0.0000877408
0098 023272 -2860.36382:[27915.08149:-910.89873:-892.96676] 0.0000856882
0099 023461 -2860.12438:[27915.23452:-910.84544:-892.80197] 0.0000837089
0100 023641 -2859.89035:[27915.38411:-910.79327:-892.64100] 0.0000818254
0101 023843 -2859.66140:[27915.53058:-910.74218:-892.48357] 0.0000800539
0102 024018 -2859.43724:[27915.67422:-910.69212:-892.32946] 0.0000783892
0103 024193 -2859.21761:[27915.81526:-910.64306:-892.17848] 0.0000768087
0104 024368 -2859.00234:[27915.95382:-910.59493:-892.03052] 0.0000752878
0105 024542 -2858.79131:[27916.08999:-910.54769:-891.88550] 0.0000738149
0106 024717 -2858.58440:[27916.22377:-910.50129:-891.74337] 0.0000723750
0107 024892 -2858.38152:[27916.35518:-910.45569:-891.60409] 0.0000709722
0108 025067 -2858.18251:[27916.48428:-910.41086:-891.46754] 0.0000696254
0109 025241 -2857.98720:[27916.61116:-910.36677:-891.33362] 0.0000683333
0110 025417 -2857.79547:[27916.73587:-910.32342:-891.20225] 0.0000670847
0111 025594 -2857.60729:[27916.85839:-910.28077:-891.07341] 0.0000658494
0112 025769 -2857.42269:[27916.97863:-910.23883:-890.94716] 0.0000645976
0113 025944 -2857.24172:[27917.09653:-910.19759:-890.82355] 0.0000633342
0114 026118 -2857.06433:[27917.21214:-910.15707:-890.70254] 0.0000620848
0115 026293 -2856.89044:[27917.32554:-910.11724:-890.58407] 0.0000608633
0116 026467 -2856.72000:[27917.43679:-910.07812:-890.46809] 0.0000596567
0117 026642 -2856.55308:[27917.54584:-910.03969:-890.35464] 0.0000584327
0118 026816 -2856.38975:[27917.65263:-910.00193:-890.24380] 0.0000571765
0119 026989 -2856.23005:[27917.75713:-909.96484:-890.13559] 0.0000559099
0120 027165 -2856.07391:[27917.85940:-909.92843:-890.02996] 0.0000546649
0121 027338 -2855.92121:[27917.95955:-909.89267:-889.92681] 0.0000534674
0122 027548 -2855.77175:[27918.05771:-909.85757:-889.82601] 0.0000523322
0123 027901 -2855.62536:[27918.15402:-909.82311:-889.72739] 0.0000512611
0124 028277 -2855.48188:[27918.24861:-909.78927:-889.63083] 0.0000502452
0125 028659 -2855.34121:[27918.34158:-909.75603:-889.53625] 0.0000492629
0126 029037 -2855.20332:[27918.43296:-909.72337:-889.44362] 0.0000482903
0127 029416 -2855.06818:[27918.52280:-909.69126:-889.35289] 0.0000473343
0128 029800 -2854.93562:[27918.61123:-909.65966:-889.26394] 0.0000464300
0129 030179 -2854.80543:[27918.69839:-909.62853:-889.17658] 0.0000456000
0130 030565 -2854.67739:[27918.78443:-909.59785:-889.09065] 0.0000448493
0131 030955 -2854.55131:[27918.86943:-909.56756:-889.00600] 0.0000441679
0132 031345 -2854.42706:[27918.95336:-909.53763:-888.92257] 0.0000435281
0133 031726 -2854.30463:[27919.03608:-909.50805:-888.84038] 0.0000428883
0134 032111 -2854.18415:[27919.11741:-909.47882:-888.75957] 0.0000422100
0135 032498 -2854.06573:[27919.19719:-909.44993:-888.68023] 0.0000414901
0136 032885 -2853.94943:[27919.27537:-909.42141:-888.60242] 0.0000407487
0137 033277 -2853.83524:[27919.35201:-909.39327:-888.52612] 0.0000400112
0138 033665 -2853.72305:[27919.42728:-909.36552:-888.45119] 0.0000393135
0139 034048 -2853.61263:[27919.50141:-909.33817:-888.37744] 0.0000386915
0140 034433 -2853.50375:[27919.57463:-909.31119:-888.30466] 0.0000381563
0141 034829 -2853.39620:[27919.64708:-909.28457:-888.23268] 0.0000376913
0142 035217 -2853.28986:[27919.71878:-909.25829:-888.16145] 0.0000372666
0143 035608 -2853.18471:[27919.78968:-909.23233:-888.09096] 0.0000368538
0144 035994 -2853.08075:[27919.85970:-909.20668:-888.02128] 0.0000364342
0145 036385 -2852.97804:[27919.92880:-909.18136:-887.95247] 0.0000360017
0146 036772 -2852.87659:[27919.99695:-909.15636:-887.88456] 0.0000355603
0147 037166 -2852.77639:[27920.06422:-909.13169:-887.81755] 0.0000351194
0148 037552 -2852.67745:[27920.13065:-909.10735:-887.75142] 0.0000346849
0149 037942 -2852.57974:[27920.19628:-909.08336:-887.68614] 0.0000342495
0150 038324 -2852.48333:[27920.26109:-909.05969:-887.62174] 0.0000337996
0151 038712 -2852.38826:[27920.32504:-909.03637:-887.55826] 0.0000333292
0152 039093 -2852.29457:[27920.38811:-909.01336:-887.49574] 0.0000328433
0153 039478 -2852.20228:[27920.45033:-908.99069:-887.43415] 0.0000323580
0154 039869 -2852.11129:[27920.51179:-908.96832:-887.37344] 0.0000319005
0155 040263 -2852.02144:[27920.57267:-908.94624:-887.31345] 0.0000315031
0156 040654 -2851.93250:[27920.63315:-908.92444:-887.25400] 0.0000311844
0157 041037 -2851.84428:[27920.69339:-908.90288:-887.19495] 0.0000309332
0158 041417 -2851.75669:[27920.75338:-908.88153:-887.13625] 0.0000307136
0159 041799 -2851.66977:[27920.81303:-908.86036:-887.07797] 0.0000304807
0160 042184 -2851.58364:[27920.87213:-908.83937:-887.02023] 0.0000302036
0161 042567 -2851.49847:[27920.93050:-908.81854:-886.96319] 0.0000298675
0162 042945 -2851.41445:[27920.98793:-908.79789:-886.90702] 0.0000294655
0163 043329 -2851.33173:[27921.04429:-908.77745:-886.85184] 0.0000290082
0164 043710 -2851.25041:[27921.09951:-908.75724:-886.79772] 0.0000285213
0165 044085 -2851.17050:[27921.15363:-908.73730:-886.74465] 0.0000280272
0166 044461 -2851.09199:[27921.20670:-908.71763:-886.69260] 0.0000275347
0167 044838 -2851.01489:[27921.25876:-908.69826:-886.64156] 0.0000270436
0168 045213 -2850.93918:[27921.30988:-908.67918:-886.59151] 0.0000265538
0169 045589 -2850.86487:[27921.36009:-908.66041:-886.54242] 0.0000260661
0170 045959 -2850.79196:[27921.40940:-908.64192:-886.49430] 0.0000255752
0171 046328 -2850.72046:[27921.45780:-908.62372:-886.44716] 0.0000250802
0172 046696 -2850.65033:[27921.50531:-908.60580:-886.40095] 0.0000246007
0173 047062 -2850.58146:[27921.55203:-908.58816:-886.35560] 0.0000241602
0174 047426 -2850.51371:[27921.59808:-908.57080:-886.31097] 0.0000237673
0175 047796 -2850.44696:[27921.64357:-908.55370:-886.26696] 0.0000234164
0176 048161 -2850.38113:[27921.68854:-908.53685:-886.22352] 0.0000230931
0177 048527 -2850.31621:[27921.73298:-908.52024:-886.18064] 0.0000227757
0178 048897 -2850.25226:[27921.77679:-908.50386:-886.13838] 0.0000224391
0179 049262 -2850.18934:[27921.81984:-908.48769:-886.09684] 0.0000220725
0180 049616 -2850.12752:[27921.86209:-908.47175:-886.05606] 0.0000216904
0181 049968 -2850.06677:[27921.90357:-908.45602:-886.01602] 0.0000213166
0182 050317 -2850.00701:[27921.94434:-908.44052:-885.97667] 0.0000209654
0183 050668 -2849.94818:[27921.98450:-908.42525:-885.93792] 0.0000206417
0184 051020 -2849.89021:[27922.02413:-908.41019:-885.89974] 0.0000203424
0185 051374 -2849.83305:[27922.06324:-908.39535:-885.86209] 0.0000200568
0186 051726 -2849.77669:[27922.10183:-908.38070:-885.82498] 0.0000197769
0187 052081 -2849.72111:[27922.13989:-908.36626:-885.78840] 0.0000195038
0188 052436 -2849.66626:[27922.17744:-908.35201:-885.75231] 0.0000192460
0189 052789 -2849.61209:[27922.21454:-908.33796:-885.71668] 0.0000190105
0190 053141 -2849.55852:[27922.25127:-908.32411:-885.68143] 0.0000187976
0191 053491 -2849.50550:[27922.28770:-908.31045:-885.64653] 0.0000186063
0192 053844 -2849.45295:[27922.32393:-908.29698:-885.61190] 0.0000184412
0193 054197 -2849.40078:[27922.36003:-908.28368:-885.57746] 0.0000183098
0194 054553 -2849.34888:[27922.39610:-908.27052:-885.54313] 0.0000182135
0195 054900 -2849.29720:[27922.43217:-908.25748:-885.50888] 0.0000181384
0196 055221 -2849.24576:[27922.46817:-908.24454:-885.47473] 0.0000180537
0197 055531 -2849.19470:[27922.50392:-908.23167:-885.44084] 0.0000179195
0198 055836 -2849.14425:[27922.53918:-908.21888:-885.40738] 0.0000177085
0199 056137 -2849.09460:[27922.57373:-908.20616:-885.37454] 0.0000174262
0200 056433 -2849.04588:[27922.60751:-908.19353:-885.34240] 0.0000171011
Start evaluating ...
  Columns 1 through 7

    0.0880    0.1024    0.1081    0.1122    0.1146    0.1163    0.1180

  Columns 8 through 10

    0.1192    0.1206    0.1221

    0.0213

Elapsed time is 56625.979880 seconds.
