nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 010798 -7965.04578:[35285.03791:-2960.13786:-2941.74917] 0.0001141447
0034 011035 -7964.19581:[35286.41923:-2959.93935:-2941.52533] 0.0001067115
0035 011271 -7963.39777:[35287.71599:-2959.74977:-2941.31502] 0.0001002038
0036 011506 -7962.64518:[35288.93648:-2959.56814:-2941.11554] 0.0000945060
0037 011742 -7961.93243:[35290.08795:-2959.39360:-2940.92462] 0.0000895125
0038 011987 -7961.25465:[35291.17674:-2959.22543:-2940.74031] 0.0000851269
0039 012190 -7960.60769:[35292.20839:-2959.06297:-2940.56102] 0.0000812636
0040 012385 -7959.98797:[35293.18773:-2958.90567:-2940.38542] 0.0000778484
0041 012591 -7959.39242:[35294.11906:-2958.75306:-2940.21244] 0.0000748173
0042 012824 -7958.81843:[35295.00614:-2958.60473:-2940.04122] 0.0000721158
0043 013033 -7958.26370:[35295.85237:-2958.46033:-2939.87108] 0.0000696996
0044 013253 -7957.72625:[35296.66086:-2958.31959:-2939.70147] 0.0000675337
0045 013491 -7957.20440:[35297.43434:-2958.18228:-2939.53201] 0.0000655770
0046 013729 -7956.69682:[35298.17523:-2958.04824:-2939.36251] 0.0000637889
0047 014016 -7956.20238:[35298.88576:-2957.91734:-2939.19287] 0.0000621419
0048 014480 -7955.72008:[35299.56798:-2957.78950:-2939.02299] 0.0000606199
0049 015025 -7955.24898:[35300.22384:-2957.66464:-2938.85279] 0.0000592147
0050 015566 -7954.78821:[35300.85514:-2957.54268:-2938.68214] 0.0000579198
0051 016112 -7954.33699:[35301.46351:-2957.42352:-2938.51097] 0.0000567232
0052 016658 -7953.89469:[35302.05032:-2957.30706:-2938.33927] 0.0000556056
0053 017203 -7953.46084:[35302.61676:-2957.19321:-2938.16712] 0.0000545454
0054 017725 -7953.03517:[35303.16378:-2957.08189:-2937.99474] 0.0000535204
0055 018253 -7952.61750:[35303.69226:-2956.97305:-2937.82235] 0.0000525165
0056 018777 -7952.20770:[35304.20306:-2956.86668:-2937.65020] 0.0000515302
0057 019299 -7951.80562:[35304.69702:-2956.76277:-2937.47849] 0.0000505620
0058 019823 -7951.41112:[35305.17493:-2956.66130:-2937.30738] 0.0000496117
0059 020346 -7951.02406:[35305.63754:-2956.56225:-2937.13701] 0.0000486785
0060 020861 -7950.64430:[35306.08551:-2956.46555:-2936.96752] 0.0000477620
0061 021374 -7950.27172:[35306.51943:-2956.37116:-2936.79899] 0.0000468619
0062 021891 -7949.90618:[35306.93986:-2956.27900:-2936.63154] 0.0000459777
0063 022406 -7949.54756:[35307.34731:-2956.18901:-2936.46524] 0.0000451095
0064 022916 -7949.19575:[35307.74227:-2956.10112:-2936.30020] 0.0000442562
0065 023425 -7948.85066:[35308.12519:-2956.01529:-2936.13655] 0.0000434114
0066 023934 -7948.51229:[35308.49643:-2955.93146:-2935.97445] 0.0000425688
0067 024448 -7948.18064:[35308.85638:-2955.84962:-2935.81407] 0.0000417246
0068 024965 -7947.85575:[35309.20535:-2955.76972:-2935.65558] 0.0000408765
0069 025478 -7947.53766:[35309.54366:-2955.69175:-2935.49916] 0.0000400218
0070 025992 -7947.22641:[35309.87163:-2955.61569:-2935.34496] 0.0000391636
0071 026504 -7946.92194:[35310.18963:-2955.54152:-2935.19306] 0.0000383109
0072 027019 -7946.62418:[35310.49806:-2955.46922:-2935.04350] 0.0000374686
0073 027535 -7946.33304:[35310.79726:-2955.39876:-2934.89633] 0.0000366369
0074 028047 -7946.04844:[35311.08756:-2955.33008:-2934.75160] 0.0000358151
0075 028556 -7945.77028:[35311.36930:-2955.26316:-2934.60935] 0.0000350068
0076 029073 -7945.49837:[35311.64283:-2955.19794:-2934.46955] 0.0000342199
0077 029579 -7945.23248:[35311.90860:-2955.13437:-2934.33210] 0.0000334644
0078 030091 -7944.97231:[35312.16701:-2955.07237:-2934.19689] 0.0000327455
0079 030600 -7944.71762:[35312.41841:-2955.01188:-2934.06381] 0.0000320569
0080 031105 -7944.46822:[35312.66305:-2954.95281:-2933.93283] 0.0000313916
0081 031596 -7944.22394:[35312.90120:-2954.89510:-2933.80389] 0.0000307483
0082 032097 -7943.98458:[35313.13313:-2954.83868:-2933.67691] 0.0000301309
0083 032601 -7943.74990:[35313.35916:-2954.78350:-2933.55182] 0.0000295413
0084 033102 -7943.51970:[35313.57958:-2954.72951:-2933.42854] 0.0000289787
0085 033597 -7943.29377:[35313.79468:-2954.67666:-2933.30697] 0.0000284418
0086 034100 -7943.07194:[35314.00470:-2954.62490:-2933.18707] 0.0000279274
0087 034600 -7942.85405:[35314.20984:-2954.57419:-2933.06879] 0.0000274311
0088 035101 -7942.63999:[35314.41025:-2954.52448:-2932.95210] 0.0000269494
0089 035603 -7942.42968:[35314.60608:-2954.47573:-2932.83697] 0.0000264795
0090 036111 -7942.22301:[35314.79745:-2954.42790:-2932.72339] 0.0000260204
0091 036613 -7942.01991:[35314.98450:-2954.38095:-2932.61134] 0.0000255724
0092 037111 -7941.82026:[35315.16738:-2954.33486:-2932.50078] 0.0000251386
0093 037610 -7941.62391:[35315.34629:-2954.28960:-2932.39164] 0.0000247230
0094 038108 -7941.43072:[35315.52140:-2954.24514:-2932.28385] 0.0000243266
0095 038605 -7941.24054:[35315.69290:-2954.20144:-2932.17733] 0.0000239479
0096 039105 -7941.05325:[35315.86091:-2954.15848:-2932.07205] 0.0000235844
0097 039608 -7940.86876:[35316.02555:-2954.11624:-2931.96797] 0.0000232322
0098 040112 -7940.68702:[35316.18691:-2954.07467:-2931.86508] 0.0000228874
0099 040618 -7940.50797:[35316.34507:-2954.03378:-2931.76339] 0.0000225476
0100 041121 -7940.33159:[35316.50011:-2953.99354:-2931.66289] 0.0000222132
0101 041644 -7940.15779:[35316.65215:-2953.95395:-2931.56355] 0.0000218884
0102 042056 -7939.98645:[35316.80136:-2953.91499:-2931.46530] 0.0000215792
0103 042454 -7939.81740:[35316.94790:-2953.87663:-2931.36805] 0.0000212902
0104 042860 -7939.65051:[35317.09194:-2953.83886:-2931.27172] 0.0000210195
0105 043255 -7939.48569:[35317.23356:-2953.80164:-2931.17629] 0.0000207594
0106 043628 -7939.32292:[35317.37279:-2953.76497:-2931.08176] 0.0000205019
0107 044006 -7939.16219:[35317.50968:-2953.72882:-2930.98817] 0.0000202446
0108 044371 -7939.00348:[35317.64428:-2953.69319:-2930.89550] 0.0000199907
0109 044729 -7938.84674:[35317.77669:-2953.65808:-2930.80374] 0.0000197431
0110 045092 -7938.69192:[35317.90697:-2953.62347:-2930.71287] 0.0000195014
0111 045455 -7938.53901:[35318.03515:-2953.58934:-2930.62290] 0.0000192617
0112 045820 -7938.38800:[35318.16127:-2953.55568:-2930.53384] 0.0000190219
0113 046187 -7938.23887:[35318.28535:-2953.52249:-2930.44567] 0.0000187858
0114 046546 -7938.09155:[35318.40751:-2953.48976:-2930.35836] 0.0000185588
0115 046912 -7937.94593:[35318.52784:-2953.45747:-2930.27183] 0.0000183436
0116 047276 -7937.80198:[35318.64638:-2953.42559:-2930.18607] 0.0000181352
0117 047631 -7937.65971:[35318.76310:-2953.39412:-2930.10113] 0.0000179233
0118 047992 -7937.51919:[35318.87794:-2953.36305:-2930.01708] 0.0000177025
0119 048352 -7937.38049:[35318.99089:-2953.33237:-2929.93397] 0.0000174742
0120 048693 -7937.24362:[35319.10196:-2953.30210:-2929.85183] 0.0000172435
0121 049031 -7937.10856:[35319.21120:-2953.27222:-2929.77064] 0.0000170155
0122 049372 -7936.97529:[35319.31867:-2953.24275:-2929.69039] 0.0000167911
0123 049716 -7936.84378:[35319.42441:-2953.21368:-2929.61108] 0.0000165693
0124 050065 -7936.71401:[35319.52845:-2953.18499:-2929.53270] 0.0000163504
0125 050406 -7936.58592:[35319.63088:-2953.15669:-2929.45522] 0.0000161387
0126 050689 -7936.45942:[35319.73181:-2953.12877:-2929.37858] 0.0000159396
0127 050933 -7936.33438:[35319.83134:-2953.10122:-2929.30269] 0.0000157548
0128 051171 -7936.21071:[35319.92956:-2953.07401:-2929.22749] 0.0000155823
0129 051408 -7936.08835:[35320.02651:-2953.04711:-2929.15295] 0.0000154179
0130 051646 -7935.96725:[35320.12221:-2953.02052:-2929.07906] 0.0000152592
0131 051880 -7935.84737:[35320.21671:-2952.99422:-2929.00578] 0.0000151059
0132 052115 -7935.72867:[35320.31002:-2952.96819:-2928.93310] 0.0000149576
0133 052351 -7935.61111:[35320.40220:-2952.94242:-2928.86101] 0.0000148144
0134 052586 -7935.49465:[35320.49327:-2952.91690:-2928.78948] 0.0000146757
0135 052821 -7935.37929:[35320.58324:-2952.89164:-2928.71853] 0.0000145375
0136 053063 -7935.26506:[35320.67211:-2952.86663:-2928.64820] 0.0000143948
0137 053302 -7935.15201:[35320.75984:-2952.84189:-2928.57854] 0.0000142467
0138 053506 -7935.04014:[35320.84648:-2952.81742:-2928.50955] 0.0000140975
0139 053670 -7934.92942:[35320.93209:-2952.79323:-2928.44120] 0.0000139537
0140 053822 -7934.81976:[35321.01675:-2952.76931:-2928.37343] 0.0000138195
0141 053944 -7934.71111:[35321.10050:-2952.74565:-2928.30621] 0.0000136929
0142 054063 -7934.60344:[35321.18335:-2952.72224:-2928.23951] 0.0000135695
0143 054183 -7934.49675:[35321.26531:-2952.69907:-2928.17335] 0.0000134462
0144 054302 -7934.39104:[35321.34636:-2952.67613:-2928.10772] 0.0000133223
0145 054421 -7934.28631:[35321.42651:-2952.65342:-2928.04263] 0.0000131996
0146 054541 -7934.18253:[35321.50579:-2952.63094:-2927.97806] 0.0000130798
0147 054660 -7934.07970:[35321.58420:-2952.60866:-2927.91400] 0.0000129609
0148 054779 -7933.97780:[35321.66175:-2952.58660:-2927.85045] 0.0000128430
0149 054899 -7933.87679:[35321.73849:-2952.56474:-2927.78739] 0.0000127318
0150 055018 -7933.77656:[35321.81451:-2952.54308:-2927.72474] 0.0000126324
0151 055139 -7933.67704:[35321.88990:-2952.52160:-2927.66244] 0.0000125444
0152 055260 -7933.57818:[35321.96466:-2952.50030:-2927.60048] 0.0000124609
0153 055381 -7933.48000:[35322.03878:-2952.47915:-2927.53888] 0.0000123758
0154 055502 -7933.38252:[35322.11223:-2952.45817:-2927.47767] 0.0000122861
0155 055623 -7933.28581:[35322.18497:-2952.43734:-2927.41689] 0.0000121911
0156 055745 -7933.18987:[35322.25700:-2952.41669:-2927.35657] 0.0000120929
0157 055865 -7933.09471:[35322.32832:-2952.39620:-2927.29670] 0.0000119954
0158 055985 -7933.00030:[35322.39896:-2952.37588:-2927.23726] 0.0000119003
0159 056106 -7932.90665:[35322.46891:-2952.35573:-2927.17826] 0.0000118051
0160 056226 -7932.81379:[35322.53816:-2952.33574:-2927.11971] 0.0000117065
0161 056346 -7932.72172:[35322.60669:-2952.31592:-2927.06163] 0.0000116052
0162 056467 -7932.63046:[35322.67451:-2952.29627:-2927.00400] 0.0000115050
0163 056587 -7932.53995:[35322.74167:-2952.27678:-2926.94680] 0.0000114098
0164 056707 -7932.45013:[35322.80823:-2952.25746:-2926.88998] 0.0000113225
0165 056828 -7932.36093:[35322.87425:-2952.23829:-2926.83348] 0.0000112449
0166 056948 -7932.27226:[35322.93982:-2952.21926:-2926.77724] 0.0000111783
0167 057068 -7932.18403:[35323.00499:-2952.20036:-2926.72120] 0.0000111230
0168 057189 -7932.09617:[35323.06980:-2952.18158:-2926.66533] 0.0000110765
0169 057309 -7932.00865:[35323.13427:-2952.16289:-2926.60960] 0.0000110339
0170 057430 -7931.92148:[35323.19836:-2952.14428:-2926.55404] 0.0000109889
0171 057550 -7931.83473:[35323.26200:-2952.12577:-2926.49870] 0.0000109369
0172 057670 -7931.74846:[35323.32516:-2952.10734:-2926.44364] 0.0000108765
0173 057790 -7931.66273:[35323.38780:-2952.08902:-2926.38891] 0.0000108089
0174 057909 -7931.57757:[35323.44991:-2952.07082:-2926.33452] 0.0000107363
0175 058028 -7931.49301:[35323.51148:-2952.05274:-2926.28049] 0.0000106614
0176 058148 -7931.40904:[35323.57255:-2952.03480:-2926.22682] 0.0000105867
0177 058266 -7931.32566:[35323.63313:-2952.01700:-2926.17351] 0.0000105128
0178 058384 -7931.24286:[35323.69323:-2951.99934:-2926.12055] 0.0000104397
0179 058502 -7931.16063:[35323.75288:-2951.98182:-2926.06792] 0.0000103684
0180 058621 -7931.07896:[35323.81208:-2951.96444:-2926.01563] 0.0000102973
0181 058739 -7930.99787:[35323.87081:-2951.94719:-2925.96369] 0.0000102241
0182 058857 -7930.91735:[35323.92907:-2951.93007:-2925.91208] 0.0000101522
0183 058975 -7930.83738:[35323.98690:-2951.91307:-2925.86079] 0.0000100841
0184 059093 -7930.75793:[35324.04430:-2951.89620:-2925.80979] 0.0000100179
0185 059211 -7930.67902:[35324.10124:-2951.87944:-2925.75912] 0.0000099489
Start evaluating ...
  Columns 1 through 7

    0.0997    0.1382    0.1534    0.1583    0.1609    0.1645    0.1670

  Columns 8 through 10

    0.1681    0.1688    0.1697

    0.0180

Elapsed time is 59289.388237 seconds.
