nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 008664 -2908.21595:[27885.25017:-928.62709:-928.34857] 0.0001606031
0035 008915 -2907.78394:[27886.16376:-928.69904:-928.17846] 0.0001485500
0036 009167 -2907.38257:[27887.00939:-928.75942:-928.02680] 0.0001380334
0037 009416 -2907.00789:[27887.79548:-928.80992:-927.89003] 0.0001288719
0038 009673 -2906.65642:[27888.52903:-928.85188:-927.76523] 0.0001209022
0039 009933 -2906.32516:[27889.21588:-928.88636:-927.64999] 0.0001139652
0040 010163 -2906.01152:[27889.86093:-928.91423:-927.54239] 0.0001079168
0041 010382 -2905.71327:[27890.46828:-928.93618:-927.44084] 0.0001026345
0042 010568 -2905.42847:[27891.04148:-928.95282:-927.34404] 0.0000980129
0043 010712 -2905.15547:[27891.58360:-928.96468:-927.25092] 0.0000939625
0044 010892 -2904.89282:[27892.09730:-928.97219:-927.16061] 0.0000904073
0045 011058 -2904.63926:[27892.58497:-928.97576:-927.07236] 0.0000872860
0046 011210 -2904.39368:[27893.04873:-928.97575:-926.98554] 0.0000845480
0047 011381 -2904.15510:[27893.49047:-928.97247:-926.89962] 0.0000821465
0048 011562 -2903.92266:[27893.91185:-928.96622:-926.81420] 0.0000800358
0049 011741 -2903.69566:[27894.31436:-928.95724:-926.72893] 0.0000781697
0050 011922 -2903.47353:[27894.69928:-928.94579:-926.64361] 0.0000765003
0051 012100 -2903.25584:[27895.06773:-928.93210:-926.55812] 0.0000749754
0052 012275 -2903.04232:[27895.42066:-928.91637:-926.47244] 0.0000735457
0053 012449 -2902.83276:[27895.75893:-928.89881:-926.38661] 0.0000721846
0054 012623 -2902.62700:[27896.08335:-928.87961:-926.30067] 0.0000708831
0055 012798 -2902.42487:[27896.39468:-928.85895:-926.21464] 0.0000696365
0056 012973 -2902.22623:[27896.69365:-928.83700:-926.12855] 0.0000684394
0057 013149 -2902.03095:[27896.98094:-928.81391:-926.04244] 0.0000672860
0058 013324 -2901.83892:[27897.25716:-928.78982:-925.95634] 0.0000661713
0059 013499 -2901.65004:[27897.52290:-928.76484:-925.87029] 0.0000650888
0060 013820 -2901.46425:[27897.77869:-928.73911:-925.78435] 0.0000640316
0061 014158 -2901.28146:[27898.02501:-928.71273:-925.69857] 0.0000629989
0062 014489 -2901.10160:[27898.26237:-928.68579:-925.61300] 0.0000619928
0063 014820 -2900.92460:[27898.49120:-928.65840:-925.52766] 0.0000610123
0064 015156 -2900.75039:[27898.71193:-928.63064:-925.44261] 0.0000600515
0065 015490 -2900.57896:[27898.92492:-928.60258:-925.35793] 0.0000591003
0066 015809 -2900.41029:[27899.13050:-928.57432:-925.27371] 0.0000581490
0067 016105 -2900.24442:[27899.32896:-928.54591:-925.19004] 0.0000571900
0068 016400 -2900.08137:[27899.52058:-928.51743:-925.10704] 0.0000562188
0069 016691 -2899.92117:[27899.70566:-928.48896:-925.02481] 0.0000552377
0070 016985 -2899.76385:[27899.88448:-928.46055:-924.94341] 0.0000542509
0071 017275 -2899.60942:[27900.05731:-928.43226:-924.86292] 0.0000532562
0072 017550 -2899.45791:[27900.22438:-928.40414:-924.78342] 0.0000522503
0073 017825 -2899.30936:[27900.38592:-928.37622:-924.70498] 0.0000512369
0074 018090 -2899.16374:[27900.54219:-928.34854:-924.62763] 0.0000502251
0075 018358 -2899.02102:[27900.69342:-928.32113:-924.55137] 0.0000492265
0076 018623 -2898.88113:[27900.83989:-928.29400:-924.47619] 0.0000482542
0077 018895 -2898.74397:[27900.98187:-928.26717:-924.40203] 0.0000473170
0078 019146 -2898.60942:[27901.11960:-928.24064:-924.32884] 0.0000464147
0079 019373 -2898.47741:[27901.25329:-928.21442:-924.25660] 0.0000455430
0080 019586 -2898.34784:[27901.38312:-928.18850:-924.18528] 0.0000447017
0081 019794 -2898.22062:[27901.50928:-928.16288:-924.11484] 0.0000438940
0082 020002 -2898.09564:[27901.63196:-928.13757:-924.04523] 0.0000431226
0083 020197 -2897.97280:[27901.75133:-928.11254:-923.97641] 0.0000423889
0084 020392 -2897.85197:[27901.86756:-928.08781:-923.90833] 0.0000416925
0085 020587 -2897.73307:[27901.98080:-928.06336:-923.84094] 0.0000410303
0086 020780 -2897.61601:[27902.09119:-928.03919:-923.77420] 0.0000403979
0087 020977 -2897.50071:[27902.19886:-928.01530:-923.70809] 0.0000397911
0088 021171 -2897.38712:[27902.30392:-927.99168:-923.64260] 0.0000392038
0089 021365 -2897.27520:[27902.40646:-927.96833:-923.57772] 0.0000386266
0090 021556 -2897.16498:[27902.50651:-927.94524:-923.51352] 0.0000380447
0091 021742 -2897.05648:[27902.60408:-927.92242:-923.45005] 0.0000374482
0092 021930 -2896.94975:[27902.69921:-927.89986:-923.38738] 0.0000368400
0093 022121 -2896.84481:[27902.79195:-927.87758:-923.32554] 0.0000362267
0094 022311 -2896.74164:[27902.88236:-927.85557:-923.26456] 0.0000356138
0095 022497 -2896.64023:[27902.97053:-927.83385:-923.20444] 0.0000350068
0096 022689 -2896.54056:[27903.05655:-927.81241:-923.14517] 0.0000344116
0097 022879 -2896.44256:[27903.14053:-927.79127:-923.08671] 0.0000338330
0098 023069 -2896.34619:[27903.22256:-927.77041:-923.02905] 0.0000332719
0099 023249 -2896.25140:[27903.30272:-927.74983:-922.97216] 0.0000327268
0100 023426 -2896.15815:[27903.38111:-927.72954:-922.91603] 0.0000321968
0101 023632 -2896.06639:[27903.45778:-927.70951:-922.86063] 0.0000316828
0102 023807 -2895.97607:[27903.53282:-927.68975:-922.80594] 0.0000311866
0103 023982 -2895.88714:[27903.60631:-927.67025:-922.75193] 0.0000307096
0104 024158 -2895.79953:[27903.67831:-927.65100:-922.69857] 0.0000302514
0105 024332 -2895.71321:[27903.74887:-927.63199:-922.64584] 0.0000298109
0106 024507 -2895.62811:[27903.81805:-927.61321:-922.59373] 0.0000293866
0107 024683 -2895.54420:[27903.88592:-927.59467:-922.54219] 0.0000289802
0108 024858 -2895.46141:[27903.95252:-927.57634:-922.49120] 0.0000285923
0109 025033 -2895.37969:[27904.01792:-927.55823:-922.44074] 0.0000282221
0110 025208 -2895.29900:[27904.08217:-927.54033:-922.39077] 0.0000278703
0111 025383 -2895.21927:[27904.14533:-927.52264:-922.34126] 0.0000275357
0112 025559 -2895.14047:[27904.20745:-927.50514:-922.29219] 0.0000272177
0113 025734 -2895.06255:[27904.26859:-927.48782:-922.24352] 0.0000269146
0114 025908 -2894.98548:[27904.32876:-927.47069:-922.19526] 0.0000266212
0115 026083 -2894.90925:[27904.38797:-927.45374:-922.14740] 0.0000263294
0116 026259 -2894.83389:[27904.44624:-927.43696:-922.09998] 0.0000260334
0117 026433 -2894.75940:[27904.50355:-927.42035:-922.05300] 0.0000257325
0118 026610 -2894.68580:[27904.55992:-927.40391:-922.00650] 0.0000254264
0119 026786 -2894.61310:[27904.61534:-927.38764:-921.96050] 0.0000251149
0120 026961 -2894.54130:[27904.66982:-927.37155:-921.91500] 0.0000248030
0121 027132 -2894.47039:[27904.72342:-927.35562:-921.87000] 0.0000244988
0122 027309 -2894.40032:[27904.77617:-927.33986:-921.82547] 0.0000242077
0123 027495 -2894.33106:[27904.82812:-927.32428:-921.78138] 0.0000239296
0124 027826 -2894.26257:[27904.87931:-927.30885:-921.73770] 0.0000236616
0125 028209 -2894.19485:[27904.92977:-927.29359:-921.69444] 0.0000233986
0126 028612 -2894.12789:[27904.97947:-927.27847:-921.65160] 0.0000231355
0127 029003 -2894.06170:[27905.02844:-927.26351:-921.60919] 0.0000228718
0128 029399 -2893.99626:[27905.07668:-927.24870:-921.56720] 0.0000226116
0129 029798 -2893.93156:[27905.12422:-927.23403:-921.52563] 0.0000223571
0130 030199 -2893.86758:[27905.17107:-927.21952:-921.48447] 0.0000221077
0131 030596 -2893.80432:[27905.21724:-927.20514:-921.44372] 0.0000218596
0132 030984 -2893.74179:[27905.26273:-927.19091:-921.40339] 0.0000216079
0133 031360 -2893.68001:[27905.30753:-927.17682:-921.36352] 0.0000213502
0134 031738 -2893.61899:[27905.35163:-927.16288:-921.32410] 0.0000210894
0135 032120 -2893.55871:[27905.39505:-927.14908:-921.28513] 0.0000208305
0136 032502 -2893.49917:[27905.43781:-927.13542:-921.24662] 0.0000205748
0137 032889 -2893.44038:[27905.47992:-927.12191:-921.20856] 0.0000203200
0138 033262 -2893.38232:[27905.52139:-927.10855:-921.17095] 0.0000200661
0139 033647 -2893.32498:[27905.56225:-927.09533:-921.13377] 0.0000198183
0140 034021 -2893.26832:[27905.60255:-927.08225:-921.09700] 0.0000195830
0141 034395 -2893.21229:[27905.64232:-927.06932:-921.06060] 0.0000193646
0142 034770 -2893.15684:[27905.68162:-927.05652:-921.02453] 0.0000191654
0143 035143 -2893.10192:[27905.72049:-927.04386:-920.98875] 0.0000189845
0144 035520 -2893.04748:[27905.75897:-927.03133:-920.95323] 0.0000188167
0145 035894 -2892.99351:[27905.79705:-927.01892:-920.91797] 0.0000186539
0146 036269 -2892.94002:[27905.83473:-927.00662:-920.88298] 0.0000184906
0147 036638 -2892.88700:[27905.87201:-926.99444:-920.84827] 0.0000183264
0148 037012 -2892.83446:[27905.90889:-926.98237:-920.81383] 0.0000181634
0149 037390 -2892.78238:[27905.94537:-926.97041:-920.77967] 0.0000180028
0150 037765 -2892.73076:[27905.98146:-926.95855:-920.74577] 0.0000178447
0151 038142 -2892.67958:[27906.01718:-926.94679:-920.71213] 0.0000176896
0152 038515 -2892.62885:[27906.05253:-926.93513:-920.67875] 0.0000175384
0153 038895 -2892.57854:[27906.08753:-926.92358:-920.64561] 0.0000173924
0154 039273 -2892.52864:[27906.12219:-926.91211:-920.61271] 0.0000172512
0155 039648 -2892.47915:[27906.15651:-926.90074:-920.58005] 0.0000171118
0156 040026 -2892.43006:[27906.19050:-926.88946:-920.54762] 0.0000169711
0157 040400 -2892.38139:[27906.22413:-926.87827:-920.51545] 0.0000168261
0158 040780 -2892.33316:[27906.25738:-926.86717:-920.48355] 0.0000166746
0159 041157 -2892.28538:[27906.29025:-926.85615:-920.45194] 0.0000165180
0160 041529 -2892.23807:[27906.32275:-926.84522:-920.42061] 0.0000163603
0161 041905 -2892.19120:[27906.35486:-926.83439:-920.38957] 0.0000162033
0162 042279 -2892.14480:[27906.38661:-926.82364:-920.35882] 0.0000160452
0163 042655 -2892.09886:[27906.41796:-926.81298:-920.32837] 0.0000158828
0164 043030 -2892.05342:[27906.44892:-926.80241:-920.29824] 0.0000157124
0165 043402 -2892.00850:[27906.47944:-926.79193:-920.26846] 0.0000155329
0166 043779 -2891.96410:[27906.50954:-926.78155:-920.23903] 0.0000153506
0167 044149 -2891.92020:[27906.53924:-926.77126:-920.20993] 0.0000151790
0168 044522 -2891.87674:[27906.56863:-926.76107:-920.18109] 0.0000150306
0169 044896 -2891.83361:[27906.59780:-926.75098:-920.15243] 0.0000149144
0170 045264 -2891.79072:[27906.62683:-926.74097:-920.12389] 0.0000148320
0171 045637 -2891.74799:[27906.65577:-926.73105:-920.09539] 0.0000147752
0172 046013 -2891.70539:[27906.68465:-926.72119:-920.06692] 0.0000147295
0173 046388 -2891.66294:[27906.71344:-926.71140:-920.03850] 0.0000146809
0174 046762 -2891.62066:[27906.74208:-926.70165:-920.01017] 0.0000146204
0175 047134 -2891.57861:[27906.77052:-926.69195:-919.98196] 0.0000145449
0176 047508 -2891.53681:[27906.79873:-926.68230:-919.95391] 0.0000144546
0177 047885 -2891.49531:[27906.82666:-926.67270:-919.92607] 0.0000143517
0178 048260 -2891.45414:[27906.85430:-926.66315:-919.89844] 0.0000142380
0179 048634 -2891.41333:[27906.88162:-926.65366:-919.87105] 0.0000141157
0180 049006 -2891.37288:[27906.90863:-926.64424:-919.84392] 0.0000139897
0181 049380 -2891.33278:[27906.93535:-926.63488:-919.81701] 0.0000138666
0182 049755 -2891.29302:[27906.96181:-926.62558:-919.79033] 0.0000137526
0183 050127 -2891.25356:[27906.98805:-926.61636:-919.76382] 0.0000136489
0184 050498 -2891.21437:[27907.01408:-926.60721:-919.73748] 0.0000135531
0185 050872 -2891.17545:[27907.03992:-926.59812:-919.71130] 0.0000134631
0186 051247 -2891.13677:[27907.06558:-926.58909:-919.68527] 0.0000133784
0187 051621 -2891.09832:[27907.09107:-926.58012:-919.65937] 0.0000132984
0188 051997 -2891.06009:[27907.11639:-926.57122:-919.63360] 0.0000132229
0189 052371 -2891.02207:[27907.14156:-926.56236:-919.60795] 0.0000131527
0190 052748 -2890.98423:[27907.16658:-926.55356:-919.58240] 0.0000130886
0191 053127 -2890.94656:[27907.19148:-926.54481:-919.55695] 0.0000130287
0192 053497 -2890.90907:[27907.21624:-926.53611:-919.53159] 0.0000129690
0193 053873 -2890.87176:[27907.24086:-926.52745:-919.50633] 0.0000129062
0194 054250 -2890.83463:[27907.26532:-926.51884:-919.48119] 0.0000128415
0195 054621 -2890.79769:[27907.28963:-926.51026:-919.45615] 0.0000127796
0196 054985 -2890.76091:[27907.31381:-926.50173:-919.43121] 0.0000127226
0197 055287 -2890.72429:[27907.33785:-926.49323:-919.40635] 0.0000126675
0198 055588 -2890.68784:[27907.36174:-926.48477:-919.38159] 0.0000126109
0199 055887 -2890.65155:[27907.38549:-926.47634:-919.35693] 0.0000125548
0200 056189 -2890.61540:[27907.40911:-926.46795:-919.33234] 0.0000125041
Start evaluating ...
  Columns 1 through 7

    0.0830    0.0988    0.1048    0.1081    0.1101    0.1117    0.1130

  Columns 8 through 10

    0.1141    0.1151    0.1158

    0.0184

Elapsed time is 56394.084664 seconds.
