nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 011635 -9044.93548:[44780.86661:-3342.10598:-3316.04571] 0.0000610882
0034 011858 -9044.42222:[44783.25810:-3342.85000:-3316.32924] 0.0000567448
0035 012124 -9043.93025:[44785.50471:-3343.51098:-3316.58387] 0.0000543956
0036 012386 -9043.44457:[44787.62314:-3344.09319:-3316.80218] 0.0000537020
0037 012578 -9042.95316:[44789.62766:-3344.60104:-3316.97866] 0.0000543391
0038 012847 -9042.44677:[44791.53031:-3345.03900:-3317.10955] 0.0000559977
0039 013086 -9041.91858:[44793.34127:-3345.41168:-3317.19256] 0.0000584121
0040 013355 -9041.36357:[44795.06942:-3345.72366:-3317.22642] 0.0000613817
0041 013580 -9040.77800:[44796.72274:-3345.97948:-3317.21051] 0.0000647660
0042 013848 -9040.15907:[44798.30841:-3346.18351:-3317.14472] 0.0000684604
0043 014297 -9039.50487:[44799.83282:-3346.33993:-3317.02938] 0.0000723657
0044 014901 -9038.81434:[44801.30160:-3346.45271:-3316.86530] 0.0000763905
0045 015520 -9038.08715:[44802.71973:-3346.52563:-3316.65375] 0.0000804517
0046 016136 -9037.32392:[44804.09129:-3346.56225:-3316.39656] 0.0000844460
0047 016742 -9036.52620:[44805.41944:-3346.56590:-3316.09617] 0.0000882691
0048 017348 -9035.69613:[44806.70678:-3346.53974:-3315.75537] 0.0000918577
0049 017937 -9034.83599:[44807.95561:-3346.48674:-3315.37698] 0.0000951928
0050 018525 -9033.94800:[44809.16818:-3346.40967:-3314.96369] 0.0000982860
0051 019113 -9033.03402:[44810.34685:-3346.31115:-3314.51792] 0.0001011712
0052 019709 -9032.09567:[44811.49409:-3346.19364:-3314.04178] 0.0001038803
0053 020297 -9031.13450:[44812.61230:-3346.05942:-3313.53736] 0.0001064166
0054 020877 -9030.15226:[44813.70355:-3345.91060:-3313.00679] 0.0001087620
0055 021456 -9029.15102:[44814.76942:-3345.74910:-3312.45241] 0.0001108771
0056 022037 -9028.13319:[44815.81103:-3345.57672:-3311.87672] 0.0001127267
0057 022613 -9027.10122:[44816.82940:-3345.39510:-3311.28212] 0.0001143061
0058 023194 -9026.05759:[44817.82535:-3345.20574:-3310.67096] 0.0001156112
0059 023773 -9025.00492:[44818.79933:-3345.00994:-3310.04563] 0.0001166255
0060 024352 -9023.94604:[44819.75143:-3344.80887:-3309.40859] 0.0001173278
0061 024921 -9022.88379:[44820.68159:-3344.60361:-3308.76231] 0.0001177144
0062 025496 -9021.82080:[44821.58986:-3344.39512:-3308.10901] 0.0001178100
0063 026070 -9020.75931:[44822.47653:-3344.18426:-3307.45062] 0.0001176579
0064 026651 -9019.70116:[44823.34213:-3343.97179:-3306.78875] 0.0001173027
0065 027233 -9018.64784:[44824.18725:-3343.75834:-3306.12480] 0.0001167793
0066 027810 -9017.60060:[44825.01257:-3343.54445:-3305.45995] 0.0001161193
0067 028386 -9016.56026:[44825.81897:-3343.33058:-3304.79512] 0.0001153678
0068 028962 -9015.52725:[44826.60757:-3343.11712:-3304.13096] 0.0001145683
0069 029531 -9014.50193:[44827.37926:-3342.90436:-3303.46811] 0.0001137279
0070 030112 -9013.48508:[44828.13437:-3342.69257:-3302.80754] 0.0001128021
0071 030692 -9012.47799:[44828.87254:-3342.48203:-3302.15060] 0.0001117309
0072 031268 -9011.48206:[44829.59352:-3342.27310:-3301.49863] 0.0001105063
0073 031842 -9010.49827:[44830.29752:-3342.06618:-3300.85252] 0.0001091709
0074 032411 -9009.52725:[44830.98511:-3341.86163:-3300.21288] 0.0001077645
0075 032974 -9008.56954:[44831.65682:-3341.65970:-3299.58021] 0.0001062995
0076 033541 -9007.62570:[44832.31303:-3341.46062:-3298.95505] 0.0001047722
0077 034103 -9006.69625:[44832.95404:-3341.26455:-3298.33796] 0.0001031841
0078 034667 -9005.78167:[44833.58019:-3341.07163:-3297.72943] 0.0001015449
0079 035237 -9004.88229:[44834.19189:-3340.88200:-3297.12986] 0.0000998669
0080 035814 -9003.99829:[44834.78968:-3340.69577:-3296.53954] 0.0000981685
0081 036380 -9003.12965:[44835.37419:-3340.51299:-3295.95855] 0.0000964734
0082 036942 -9002.27630:[44835.94598:-3340.33368:-3295.38700] 0.0000947834
0083 037505 -9001.43847:[44836.50515:-3340.15782:-3294.82518] 0.0000930693
0084 038066 -9000.61632:[44837.05185:-3339.98540:-3294.27333] 0.0000913347
0085 038631 -8999.80984:[44837.58648:-3339.81641:-3293.73152] 0.0000896027
0086 039196 -8999.01906:[44838.10928:-3339.65081:-3293.19985] 0.0000878666
0087 039756 -8998.24414:[44838.62026:-3339.48856:-3292.67855] 0.0000861114
0088 040328 -8997.48516:[44839.11955:-3339.32964:-3292.16775] 0.0000843476
0089 040894 -8996.74198:[44839.60748:-3339.17402:-3291.66741] 0.0000825985
0090 041449 -8996.01422:[44840.08461:-3339.02167:-3291.17730] 0.0000808923
0091 041904 -8995.30129:[44840.55162:-3338.87252:-3290.69702] 0.0000792495
0092 042356 -8994.60258:[44841.00915:-3338.72649:-3290.22619] 0.0000776747
0093 042805 -8993.91749:[44841.45777:-3338.58345:-3289.76440] 0.0000761670
0094 043251 -8993.24541:[44841.89800:-3338.44328:-3289.31128] 0.0000747259
0095 043675 -8992.58574:[44842.33034:-3338.30584:-3288.86642] 0.0000733513
0096 044098 -8991.93790:[44842.75523:-3338.17098:-3288.42945] 0.0000720416
0097 044510 -8991.30137:[44843.17304:-3338.03855:-3288.00006] 0.0000707892
0098 044924 -8990.67571:[44843.58401:-3337.90842:-3287.57797] 0.0000695848
0099 045334 -8990.06055:[44843.98836:-3337.78046:-3287.16298] 0.0000684218
0100 045738 -8989.45554:[44844.38629:-3337.65456:-3286.75486] 0.0000672985
0101 046195 -8988.86034:[44844.77800:-3337.53065:-3286.35341] 0.0000662105
0102 046604 -8988.27477:[44845.16355:-3337.40863:-3285.95853] 0.0000651436
0103 047018 -8987.69884:[44845.54283:-3337.28846:-3285.57026] 0.0000640759
0104 047419 -8987.13279:[44845.91550:-3337.17011:-3285.18884] 0.0000629802
0105 047831 -8986.57688:[44846.28132:-3337.05358:-3284.81449] 0.0000618566
0106 048237 -8986.03114:[44846.64032:-3336.93893:-3284.44724] 0.0000607284
0107 048621 -8985.49549:[44846.99264:-3336.82618:-3284.08700] 0.0000596086
0108 049009 -8984.96977:[44847.33853:-3336.71536:-3283.73362] 0.0000585078
0109 049401 -8984.45362:[44847.67835:-3336.60646:-3283.38682] 0.0000574457
0110 049787 -8983.94653:[44848.01260:-3336.49945:-3283.04618] 0.0000564418
0111 050178 -8983.44785:[44848.34181:-3336.39424:-3282.71123] 0.0000555071
0112 050537 -8982.95703:[44848.66639:-3336.29074:-3282.38157] 0.0000546359
0113 050835 -8982.47368:[44848.98652:-3336.18881:-3282.05698] 0.0000538081
0114 051104 -8981.99760:[44849.30218:-3336.08835:-3281.73738] 0.0000530007
0115 051370 -8981.52883:[44849.61318:-3335.98929:-3281.42283] 0.0000521902
0116 051633 -8981.06753:[44849.91927:-3335.89159:-3281.11351] 0.0000513610
0117 051898 -8980.61376:[44850.22034:-3335.79526:-3280.80945] 0.0000505246
0118 052161 -8980.16740:[44850.51655:-3335.70030:-3280.51054] 0.0000497033
0119 052424 -8979.72825:[44850.80810:-3335.60675:-3280.21662] 0.0000489018
0120 052688 -8979.29620:[44851.09512:-3335.51461:-3279.92760] 0.0000481146
0121 052951 -8978.87104:[44851.37784:-3335.42390:-3279.64331] 0.0000473483
0122 053214 -8978.45242:[44851.65666:-3335.33461:-3279.36346] 0.0000466231
0123 053462 -8978.03983:[44851.93204:-3335.24674:-3279.08766] 0.0000459526
0124 053683 -8977.63296:[44852.20423:-3335.16023:-3278.81570] 0.0000453188
0125 053848 -8977.23182:[44852.47306:-3335.07503:-3278.54764] 0.0000446825
0126 053986 -8976.83659:[44852.73828:-3334.99109:-3278.28365] 0.0000440258
0127 054122 -8976.44747:[44852.99965:-3334.90840:-3278.02391] 0.0000433464
0128 054258 -8976.06472:[44853.25694:-3334.82698:-3277.76860] 0.0000426402
0129 054394 -8975.68859:[44853.50989:-3334.74681:-3277.51797] 0.0000419030
0130 054530 -8975.31928:[44853.75838:-3334.66794:-3277.27213] 0.0000411454
0131 054666 -8974.95670:[44854.00252:-3334.59038:-3277.03100] 0.0000403975
0132 054803 -8974.60053:[44854.24264:-3334.51414:-3276.79433] 0.0000396848
0133 054939 -8974.25040:[44854.47908:-3334.43922:-3276.56181] 0.0000390145
0134 055075 -8973.90591:[44854.71212:-3334.36556:-3276.33315] 0.0000383864
0135 055211 -8973.56673:[44854.94201:-3334.29312:-3276.10809] 0.0000377953
0136 055347 -8973.23262:[44855.16889:-3334.22183:-3275.88642] 0.0000372330
0137 055483 -8972.90336:[44855.39286:-3334.15163:-3275.66800] 0.0000366933
0138 055619 -8972.57877:[44855.61403:-3334.08247:-3275.45269] 0.0000361753
0139 055756 -8972.25863:[44855.83247:-3334.01429:-3275.24037] 0.0000356794
0140 055892 -8971.94281:[44856.04825:-3333.94705:-3275.03095] 0.0000351994
0141 056028 -8971.63128:[44856.26129:-3333.88069:-3274.82444] 0.0000347226
0142 056165 -8971.32417:[44856.47140:-3333.81519:-3274.62098] 0.0000342318
0143 056301 -8971.02173:[44856.67829:-3333.75054:-3274.42080] 0.0000337113
0144 056437 -8970.72422:[44856.88174:-3333.68675:-3274.22411] 0.0000331639
0145 056573 -8970.43166:[44857.08180:-3333.62387:-3274.03091] 0.0000326125
0146 056710 -8970.14383:[44857.27879:-3333.56194:-3273.84102] 0.0000320870
0147 056846 -8969.86034:[44857.47314:-3333.50096:-3273.65415] 0.0000316028
0148 056982 -8969.58097:[44857.66504:-3333.44089:-3273.47011] 0.0000311459
0149 057118 -8969.30552:[44857.85458:-3333.38170:-3273.28875] 0.0000307092
0150 057255 -8969.03385:[44858.04185:-3333.32332:-3273.10997] 0.0000302893
0151 057391 -8968.76583:[44858.22686:-3333.26573:-3272.93370] 0.0000298821
0152 057527 -8968.50134:[44858.40970:-3333.20887:-3272.75983] 0.0000294903
0153 057663 -8968.24017:[44858.59049:-3333.15272:-3272.58821] 0.0000291216
0154 057799 -8967.98207:[44858.76943:-3333.09724:-3272.41867] 0.0000287786
0155 057936 -8967.72687:[44858.94665:-3333.04241:-3272.25107] 0.0000284576
0156 058072 -8967.47444:[44859.12220:-3332.98820:-3272.08535] 0.0000281482
0157 058209 -8967.22485:[44859.29595:-3332.93457:-3271.92156] 0.0000278325
0158 058343 -8966.97830:[44859.46767:-3332.88151:-3271.75988] 0.0000274946
0159 058478 -8966.73498:[44859.63713:-3332.82902:-3271.60042] 0.0000271351
0160 058612 -8966.49493:[44859.80435:-3332.77710:-3271.44320] 0.0000267718
0161 058747 -8966.25803:[44859.96944:-3332.72577:-3271.28810] 0.0000264201
0162 058881 -8966.02414:[44860.13253:-3332.67499:-3271.13499] 0.0000260854
0163 059016 -8965.79304:[44860.29381:-3332.62475:-3270.98369] 0.0000257752
0164 059151 -8965.56434:[44860.45361:-3332.57500:-3270.83390] 0.0000255085
0165 059285 -8965.33755:[44860.61230:-3332.52568:-3270.68526] 0.0000252951
0166 059420 -8965.11238:[44860.77000:-3332.47671:-3270.53758] 0.0000251164
0167 059555 -8964.88865:[44860.92669:-3332.42805:-3270.39078] 0.0000249558
0168 059690 -8964.66645:[44861.08217:-3332.37966:-3270.24497] 0.0000247853
0169 059825 -8964.44616:[44861.23605:-3332.33159:-3270.10046] 0.0000245732
0170 059960 -8964.22824:[44861.38796:-3332.28388:-3269.95760] 0.0000243089
0171 060095 -8964.01302:[44861.53773:-3332.23663:-3269.81661] 0.0000240088
0172 060231 -8963.80060:[44861.68541:-3332.18990:-3269.67752] 0.0000236975
0173 060366 -8963.59095:[44861.83115:-3332.14375:-3269.54029] 0.0000233881
0174 060501 -8963.38408:[44861.97497:-3332.09819:-3269.40491] 0.0000230791
0175 060636 -8963.18005:[44862.11684:-3332.05321:-3269.27143] 0.0000227623
0176 060771 -8962.97896:[44862.25665:-3332.00882:-3269.13991] 0.0000224355
0177 060906 -8962.78081:[44862.39444:-3331.96503:-3269.01035] 0.0000221078
0178 061038 -8962.58549:[44862.53029:-3331.92183:-3268.88268] 0.0000217921
0179 061167 -8962.39285:[44862.66437:-3331.87922:-3268.75676] 0.0000214942
0180 061296 -8962.20273:[44862.79678:-3331.83718:-3268.63251] 0.0000212123
0181 061425 -8962.01502:[44862.92762:-3331.79569:-3268.50985] 0.0000209453
0182 061551 -8961.82959:[44863.05698:-3331.75473:-3268.38869] 0.0000206906
0183 061676 -8961.64647:[44863.18478:-3331.71428:-3268.26908] 0.0000204326
0184 061800 -8961.46584:[44863.31082:-3331.67432:-3268.15115] 0.0000201567
0185 061925 -8961.28777:[44863.43501:-3331.63484:-3268.03496] 0.0000198702
0186 062049 -8961.11222:[44863.55745:-3331.59588:-3267.92047] 0.0000195898
0187 062174 -8960.93905:[44863.67830:-3331.55743:-3267.80756] 0.0000193248
0188 062299 -8960.76810:[44863.79772:-3331.51949:-3267.69610] 0.0000190770
0189 062424 -8960.59925:[44863.91579:-3331.48204:-3267.58601] 0.0000188429
0190 062548 -8960.43242:[44864.03256:-3331.44504:-3267.47723] 0.0000186185
0191 062673 -8960.26750:[44864.14807:-3331.40847:-3267.36971] 0.0000184050
0192 062799 -8960.10437:[44864.26241:-3331.37231:-3267.26337] 0.0000182060
0193 062924 -8959.94288:[44864.37568:-3331.33653:-3267.15811] 0.0000180240
0194 063050 -8959.78283:[44864.48803:-3331.30112:-3267.05380] 0.0000178629
0195 063175 -8959.62403:[44864.59961:-3331.26606:-3266.95030] 0.0000177230
0196 063301 -8959.46641:[44864.71047:-3331.23132:-3266.84755] 0.0000175930
0197 063426 -8959.30998:[44864.82056:-3331.19689:-3266.74558] 0.0000174589
0198 063552 -8959.15481:[44864.92983:-3331.16276:-3266.64440] 0.0000173193
0199 063677 -8959.00085:[44865.03835:-3331.12894:-3266.54399] 0.0000171848
0200 063804 -8958.84795:[44865.14627:-3331.09540:-3266.44422] 0.0000170666
Start evaluating ...
  Columns 1 through 7

    0.1313    0.1857    0.2072    0.2150    0.2185    0.2212    0.2231

  Columns 8 through 10

    0.2246    0.2261    0.2276

    0.0252

Elapsed time is 63891.242270 seconds.
