nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 002268 -1606.52656:[2098.36611:-472.27969:-355.84946] 0.0022525089
0036 002336 -1609.88445:[2094.08683:-472.10562:-357.04938] 0.0020901526
0037 002404 -1612.99842:[2090.11648:-471.93877:-358.16236] 0.0019342812
0038 002472 -1615.87799:[2086.44388:-471.78052:-359.19199] 0.0017852302
0039 002542 -1618.53352:[2083.05616:-471.63166:-360.14183] 0.0016433971
0040 002613 -1620.97622:[2079.93886:-471.49239:-361.01559] 0.0015092060
0041 002683 -1623.21811:[2077.07627:-471.36258:-361.81724] 0.0013830473
0042 002755 -1625.27174:[2074.45218:-471.24189:-362.55113] 0.0012651611
0043 002826 -1627.14969:[2072.05073:-471.13014:-363.22192] 0.0011554693
0044 002896 -1628.86397:[2069.85731:-471.02733:-363.83428] 0.0010535431
0045 002964 -1630.42573:[2067.85871:-470.93372:-364.39276] 0.0009588066
0046 003036 -1631.84556:[2066.04271:-470.84975:-364.90177] 0.0008708346
0047 003101 -1633.13392:[2064.39733:-470.77582:-365.36562] 0.0007895070
0048 003169 -1634.30146:[2062.91028:-470.71228:-365.78866] 0.0007149101
0049 003233 -1635.35903:[2061.56884:-470.65922:-366.17514] 0.0006471056
0050 003298 -1636.31727:[2060.36015:-470.61648:-366.52909] 0.0005859531
0051 003364 -1637.18627:[2059.27161:-470.58365:-366.85408] 0.0005310683
0052 003427 -1637.97522:[2058.29122:-470.56006:-367.15322] 0.0004818995
0053 003493 -1638.69242:[2057.40789:-470.54495:-367.42915] 0.0004378574
0054 003557 -1639.34530:[2056.61140:-470.53749:-367.68414] 0.0003984136
0055 003626 -1639.94055:[2055.89241:-470.53686:-367.92018] 0.0003630989
0056 003689 -1640.48417:[2055.24242:-470.54229:-368.13903] 0.0003314884
0057 003753 -1640.98164:[2054.65367:-470.55300:-368.34227] 0.0003032454
0058 003814 -1641.43803:[2054.11895:-470.56827:-368.53139] 0.0002781237
0059 003878 -1641.85807:[2053.63166:-470.58746:-368.70782] 0.0002558975
0060 003937 -1642.24603:[2053.18589:-470.60995:-368.87290] 0.0002362901
0061 003998 -1642.60561:[2052.77662:-470.63528:-369.02787] 0.0002189584
0062 004058 -1642.93994:[2052.39971:-470.66306:-369.17377] 0.0002035372
0063 004114 -1643.25166:[2052.05169:-470.69295:-369.31151] 0.0001897312
0064 004170 -1643.54310:[2051.72948:-470.72466:-369.44187] 0.0001773538
0065 004226 -1643.81632:[2051.43034:-470.75792:-369.56552] 0.0001662406
0066 004285 -1644.07315:[2051.15182:-470.79244:-369.68305] 0.0001562416
0067 004341 -1644.31529:[2050.89162:-470.82794:-369.79495] 0.0001472792
0068 004397 -1644.54445:[2050.64732:-470.86409:-369.90173] 0.0001393621
0069 004454 -1644.76236:[2050.41652:-470.90057:-370.00396] 0.0001325071
0070 004511 -1644.97062:[2050.19708:-470.93712:-370.10216] 0.0001266234
0071 004567 -1645.17060:[2049.98721:-470.97353:-370.19683] 0.0001215650
0072 004623 -1645.36336:[2049.78554:-471.00964:-370.28836] 0.0001171677
0073 004680 -1645.54972:[2049.59101:-471.04536:-370.37704] 0.0001132664
0074 004738 -1645.73025:[2049.40289:-471.08058:-370.46307] 0.0001097055
0075 004795 -1645.90530:[2049.22068:-471.11527:-370.54656] 0.0001063658
0076 004851 -1646.07509:[2049.04405:-471.14936:-370.62755] 0.0001031632
0077 004907 -1646.23973:[2048.87283:-471.18285:-370.70606] 0.0001000184
0078 004956 -1646.39919:[2048.70701:-471.21573:-370.78210] 0.0000968634
0079 005006 -1646.55343:[2048.54668:-471.24802:-370.85566] 0.0000936812
0080 005048 -1646.70248:[2048.39184:-471.27976:-370.92682] 0.0000905257
0081 005097 -1646.84653:[2048.24238:-471.31099:-370.99569] 0.0000874783
0082 005135 -1646.98583:[2048.09810:-471.34174:-371.06242] 0.0000845830
0083 005169 -1647.12065:[2047.95874:-471.37203:-371.12717] 0.0000818610
0084 005201 -1647.25131:[2047.82401:-471.40189:-371.19008] 0.0000793217
0085 005231 -1647.37807:[2047.69363:-471.43131:-371.25129] 0.0000769546
0086 005261 -1647.50121:[2047.56731:-471.46032:-371.31091] 0.0000747481
0087 005291 -1647.62100:[2047.44473:-471.48889:-371.36906] 0.0000727128
0088 005322 -1647.73776:[2047.32551:-471.51700:-371.42583] 0.0000708651
0089 005352 -1647.85178:[2047.20928:-471.54460:-371.48133] 0.0000691954
0090 005382 -1647.96327:[2047.09572:-471.57164:-371.53561] 0.0000676625
0091 005412 -1648.07236:[2046.98467:-471.59808:-371.58871] 0.0000661950
0092 005443 -1648.17902:[2046.87611:-471.62388:-371.64060] 0.0000647150
0093 005473 -1648.28316:[2046.77010:-471.64902:-371.69121] 0.0000631860
0094 005503 -1648.38474:[2046.66663:-471.67345:-371.74050] 0.0000616273
0095 005533 -1648.48377:[2046.56560:-471.69713:-371.78846] 0.0000600806
0096 005563 -1648.58034:[2046.46685:-471.72004:-371.83509] 0.0000585769
0097 005593 -1648.67453:[2046.37023:-471.74214:-371.88040] 0.0000571357
0098 005623 -1648.76643:[2046.27563:-471.76344:-371.92442] 0.0000557429
0099 005654 -1648.85601:[2046.18306:-471.78393:-371.96713] 0.0000543305
0100 005684 -1648.94309:[2046.09272:-471.80364:-372.00845] 0.0000528140
0101 005730 -1649.02743:[2046.00491:-471.82260:-372.04830] 0.0000511471
0102 005760 -1649.10878:[2045.91995:-471.84085:-372.08660] 0.0000493342
0103 005790 -1649.18697:[2045.83809:-471.85846:-372.12332] 0.0000474087
0104 005820 -1649.26188:[2045.75951:-471.87550:-372.15844] 0.0000454247
0105 005850 -1649.33355:[2045.68428:-471.89206:-372.19203] 0.0000434561
0106 005881 -1649.40210:[2045.61232:-471.90822:-372.22418] 0.0000415614
0107 005911 -1649.46770:[2045.54351:-471.92404:-372.25499] 0.0000397750
0108 005941 -1649.53057:[2045.47764:-471.93954:-372.28456] 0.0000381158
0109 005971 -1649.59092:[2045.41451:-471.95475:-372.31297] 0.0000365853
0110 006001 -1649.64893:[2045.35388:-471.96965:-372.34030] 0.0000351655
0111 006031 -1649.70471:[2045.29564:-471.98421:-372.36658] 0.0000338124
0112 006060 -1649.75828:[2045.23975:-471.99843:-372.39182] 0.0000324743
0113 006089 -1649.80966:[2045.18618:-472.01230:-372.41602] 0.0000311447
0114 006117 -1649.85892:[2045.13486:-472.02582:-372.43921] 0.0000298552
0115 006145 -1649.90610:[2045.08572:-472.03899:-372.46143] 0.0000285986
0116 006173 -1649.95117:[2045.03882:-472.05181:-372.48267] 0.0000273169
0117 006201 -1649.99401:[2044.99432:-472.06430:-372.50288] 0.0000259593
0118 006230 -1650.03444:[2044.95242:-472.07646:-372.52202] 0.0000245073
0119 006257 -1650.07233:[2044.91330:-472.08829:-372.54002] 0.0000229614
0120 006285 -1650.10754:[2044.87708:-472.09981:-372.55680] 0.0000213395
0121 006313 -1650.14002:[2044.84378:-472.11099:-372.57234] 0.0000196824
0122 006341 -1650.16981:[2044.81335:-472.12185:-372.58661] 0.0000180512
0123 006368 -1650.19705:[2044.78561:-472.13237:-372.59970] 0.0000165066
0124 006396 -1650.22194:[2044.76035:-472.14258:-372.61169] 0.0000150845
0125 006424 -1650.24470:[2044.73740:-472.15249:-372.62270] 0.0000137918
0126 006452 -1650.26552:[2044.71660:-472.16215:-372.63287] 0.0000126157
0127 006480 -1650.28460:[2044.69778:-472.17158:-372.64230] 0.0000115627
0128 006507 -1650.30220:[2044.68068:-472.18081:-372.65114] 0.0000106667
0129 006535 -1650.31858:[2044.66503:-472.18989:-372.65953] 0.0000099278
Start evaluating ...
  Columns 1 through 7

    0.0046    0.0089    0.0127    0.0165    0.0200    0.0234    0.0271

  Columns 8 through 10

    0.0302    0.0347    0.0386

    0.0019

Elapsed time is 6597.846135 seconds.
