nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0033 011677 -4141.04759:[50398.12079:-1199.44113:-1234.14065] 0.0006102900
0034 011952 -4138.76812:[50401.53972:-1200.84381:-1232.39620] 0.0005504565
0035 012224 -4136.70862:[50404.77079:-1202.14973:-1230.80088] 0.0004976114
0036 012493 -4134.84259:[50407.82202:-1203.35986:-1229.33973] 0.0004510906
0037 012724 -4133.14626:[50410.70154:-1204.47607:-1227.99892] 0.0004102539
0038 012992 -4131.59848:[50413.41734:-1205.50095:-1226.76589] 0.0003744798
0039 013240 -4130.18052:[50415.97724:-1206.43767:-1225.62922] 0.0003431990
0040 013510 -4128.87569:[50418.38904:-1207.28985:-1224.57849] 0.0003159243
0041 013710 -4127.66903:[50420.66057:-1208.06142:-1223.60406] 0.0002922481
0042 013892 -4126.54708:[50422.79972:-1208.75656:-1222.69701] 0.0002718124
0043 014382 -4125.49784:[50424.81420:-1209.37952:-1221.84918] 0.0002542668
0044 014981 -4124.51073:[50426.71147:-1209.93463:-1221.05323] 0.0002392695
0045 015573 -4123.57658:[50428.49877:-1210.42619:-1220.30261] 0.0002264881
0046 016166 -4122.68766:[50430.18286:-1210.85845:-1219.59167] 0.0002155697
0047 016759 -4121.83768:[50431.76996:-1211.23553:-1218.91572] 0.0002061726
0048 017360 -4121.02141:[50433.26589:-1211.56145:-1218.27076] 0.0001980356
0049 017965 -4120.23429:[50434.67623:-1211.84003:-1217.65322] 0.0001909998
0050 018570 -4119.47211:[50436.00637:-1212.07495:-1217.05972] 0.0001849845
0051 019183 -4118.73081:[50437.26160:-1212.26970:-1216.48697] 0.0001799518
0052 019788 -4118.00653:[50438.44710:-1212.42760:-1215.93183] 0.0001758494
0053 020394 -4117.29587:[50439.56782:-1212.55180:-1215.39144] 0.0001725740
0054 020991 -4116.59597:[50440.62836:-1212.64529:-1214.86337] 0.0001699900
0055 021599 -4115.90464:[50441.63287:-1212.71087:-1214.34570] 0.0001679382
0056 022207 -4115.22028:[50442.58507:-1212.75117:-1213.83695] 0.0001662717
0057 022807 -4114.54173:[50443.48846:-1212.76869:-1213.33593] 0.0001648864
0058 023412 -4113.86825:[50444.34629:-1212.76574:-1212.84176] 0.0001636840
0059 024024 -4113.19952:[50445.16149:-1212.74448:-1212.35391] 0.0001625555
0060 024628 -4112.53566:[50445.93658:-1212.70691:-1211.87217] 0.0001613958
0061 025239 -4111.87710:[50446.67386:-1212.65488:-1211.39657] 0.0001601358
0062 025842 -4111.22431:[50447.37555:-1212.59009:-1210.92719] 0.0001587579
0063 026446 -4110.57770:[50448.04390:-1212.51411:-1210.46404] 0.0001572780
0064 027049 -4109.93760:[50448.68115:-1212.42836:-1210.00703] 0.0001557207
0065 027649 -4109.30424:[50449.28948:-1212.33413:-1209.55606] 0.0001541041
0066 028247 -4108.67779:[50449.87096:-1212.23256:-1209.11099] 0.0001524470
0067 028839 -4108.05825:[50450.42763:-1212.12468:-1208.67158] 0.0001507878
0068 029442 -4107.44547:[50450.96146:-1212.01142:-1208.23752] 0.0001491660
0069 030028 -4106.83928:[50451.47421:-1211.89358:-1207.80856] 0.0001475830
0070 030614 -4106.23974:[50451.96715:-1211.77190:-1207.38470] 0.0001459862
0071 031199 -4105.64718:[50452.44104:-1211.64704:-1206.96623] 0.0001443062
0072 031779 -4105.06200:[50452.89651:-1211.51962:-1206.55347] 0.0001425308
0073 032363 -4104.48440:[50453.33441:-1211.39023:-1206.14658] 0.0001407047
0074 032936 -4103.91442:[50453.75580:-1211.25942:-1205.74554] 0.0001388664
0075 033509 -4103.35211:[50454.16173:-1211.12768:-1205.35033] 0.0001370182
0076 034077 -4102.79758:[50454.55311:-1210.99547:-1204.96099] 0.0001351415
0077 034648 -4102.25098:[50454.93078:-1210.86319:-1204.57758] 0.0001332270
0078 035220 -4101.71244:[50455.29555:-1210.73121:-1204.20018] 0.0001312775
0079 035787 -4101.18211:[50455.64817:-1210.59984:-1203.82886] 0.0001292961
0080 036323 -4100.66006:[50455.98941:-1210.46938:-1203.46364] 0.0001272924
0081 036851 -4100.14630:[50456.32009:-1210.34009:-1203.10447] 0.0001252866
0082 037379 -4099.64083:[50456.64096:-1210.21217:-1202.75130] 0.0001232801
0083 037907 -4099.14381:[50456.95253:-1210.08582:-1202.40421] 0.0001212352
0084 038436 -4098.65539:[50457.25524:-1209.96117:-1202.06330] 0.0001191516
0085 038965 -4098.17562:[50457.54964:-1209.83834:-1201.72857] 0.0001170577
0086 039490 -4097.70455:[50457.83617:-1209.71743:-1201.40004] 0.0001149445
0087 040018 -4097.24237:[50458.11506:-1209.59848:-1201.07785] 0.0001127913
0088 040548 -4096.78917:[50458.38655:-1209.48156:-1200.76210] 0.0001106112
0089 041081 -4096.34494:[50458.65092:-1209.36671:-1200.45277] 0.0001084335
0090 041579 -4095.90952:[50458.90861:-1209.25394:-1200.14975] 0.0001062946
0091 042039 -4095.48263:[50459.16012:-1209.14328:-1199.85278] 0.0001042223
0092 042511 -4095.06397:[50459.40598:-1209.03473:-1199.56162] 0.0001022263
0093 042955 -4094.65320:[50459.64668:-1208.92826:-1199.27599] 0.0001003072
0094 043384 -4094.25004:[50459.88264:-1208.82386:-1198.99565] 0.0000984596
0095 043823 -4093.85423:[50460.11425:-1208.72147:-1198.72038] 0.0000966759
0096 044275 -4093.46551:[50460.34187:-1208.62104:-1198.44999] 0.0000949522
0097 044713 -4093.08366:[50460.56577:-1208.52250:-1198.18430] 0.0000932833
0098 045161 -4092.70847:[50460.78615:-1208.42579:-1197.92318] 0.0000916638
0099 045607 -4092.33974:[50461.00318:-1208.33083:-1197.66650] 0.0000900939
0100 046050 -4091.97724:[50461.21700:-1208.23755:-1197.41410] 0.0000885808
0101 046527 -4091.62074:[50461.42771:-1208.14589:-1197.16586] 0.0000871224
0102 046945 -4091.27009:[50461.63536:-1208.05578:-1196.92170] 0.0000856981
0103 047359 -4090.92529:[50461.83984:-1207.96717:-1196.68166] 0.0000842781
0104 047782 -4090.58643:[50462.04090:-1207.88001:-1196.44591] 0.0000828318
0105 048196 -4090.25360:[50462.23836:-1207.79428:-1196.21458] 0.0000813646
0106 048615 -4089.92679:[50462.43213:-1207.70997:-1195.98768] 0.0000798995
0107 049032 -4089.60599:[50462.62220:-1207.62706:-1195.76524] 0.0000784370
0108 049455 -4089.29116:[50462.80858:-1207.54556:-1195.54723] 0.0000769814
0109 049877 -4088.98218:[50462.99142:-1207.46547:-1195.33353] 0.0000755587
0110 050290 -4088.67878:[50463.17101:-1207.38680:-1195.12392] 0.0000742001
0111 050652 -4088.38058:[50463.34772:-1207.30952:-1194.91805] 0.0000729321
0112 050944 -4088.08720:[50463.52193:-1207.23362:-1194.71561] 0.0000717596
0113 051213 -4087.79832:[50463.69389:-1207.15907:-1194.51634] 0.0000706641
0114 051475 -4087.51373:[50463.86376:-1207.08582:-1194.32009] 0.0000696196
0115 051722 -4087.23334:[50464.03154:-1207.01382:-1194.12681] 0.0000685965
0116 051956 -4086.95720:[50464.19712:-1206.94304:-1193.93657] 0.0000675619
0117 052155 -4086.68538:[50464.36035:-1206.87345:-1193.74947] 0.0000665100
0118 052329 -4086.41786:[50464.52119:-1206.80503:-1193.56551] 0.0000654600
0119 052517 -4086.15464:[50464.67960:-1206.73778:-1193.38470] 0.0000644132
0120 052779 -4085.89577:[50464.83553:-1206.67168:-1193.20710] 0.0000633543
0121 053009 -4085.64130:[50464.98893:-1206.60674:-1193.03275] 0.0000622793
0122 053224 -4085.39121:[50465.13989:-1206.54296:-1192.86162] 0.0000612120
0123 053464 -4085.14530:[50465.28866:-1206.48033:-1192.69350] 0.0000601935
0124 053648 -4084.90329:[50465.43551:-1206.41883:-1192.52815] 0.0000592417
0125 053815 -4084.66502:[50465.58056:-1206.35843:-1192.36543] 0.0000583275
0126 053953 -4084.43047:[50465.72381:-1206.29911:-1192.20532] 0.0000574227
0127 054089 -4084.19963:[50465.86520:-1206.24083:-1192.04783] 0.0000565177
0128 054224 -4083.97254:[50466.00470:-1206.18357:-1191.89300] 0.0000556025
0129 054360 -4083.74929:[50466.14219:-1206.12729:-1191.74091] 0.0000546656
0130 054495 -4083.52995:[50466.27755:-1206.07197:-1191.59163] 0.0000537099
0131 054631 -4083.31448:[50466.41074:-1206.01759:-1191.44515] 0.0000527645
0132 054766 -4083.10273:[50466.54187:-1205.96413:-1191.30134] 0.0000518581
0133 054902 -4082.89449:[50466.67105:-1205.91158:-1191.16002] 0.0000509999
0134 055038 -4082.68956:[50466.79846:-1205.85992:-1191.02102] 0.0000501934
0135 055173 -4082.48772:[50466.92426:-1205.80913:-1190.88414] 0.0000494368
0136 055308 -4082.28880:[50467.04861:-1205.75919:-1190.74922] 0.0000487255
0137 055443 -4082.09265:[50467.17166:-1205.71006:-1190.61612] 0.0000480501
0138 055577 -4081.89918:[50467.29351:-1205.66172:-1190.48478] 0.0000473944
0139 055713 -4081.70838:[50467.41412:-1205.61413:-1190.35518] 0.0000467425
0140 055848 -4081.52027:[50467.53343:-1205.56726:-1190.22737] 0.0000460861
0141 055983 -4081.33485:[50467.65135:-1205.52106:-1190.10140] 0.0000454282
0142 056118 -4081.15212:[50467.76784:-1205.47553:-1189.97728] 0.0000447725
0143 056252 -4080.97209:[50467.88280:-1205.43062:-1189.85506] 0.0000441136
0144 056387 -4080.79480:[50467.99609:-1205.38632:-1189.73484] 0.0000434427
0145 056522 -4080.62029:[50468.10762:-1205.34263:-1189.61668] 0.0000427643
0146 056657 -4080.44850:[50468.21744:-1205.29952:-1189.50053] 0.0000420992
0147 056792 -4080.27930:[50468.32570:-1205.25702:-1189.38628] 0.0000414661
0148 056926 -4080.11260:[50468.43252:-1205.21510:-1189.27386] 0.0000408529
0149 057061 -4079.94839:[50468.53791:-1205.17376:-1189.16323] 0.0000402479
0150 057196 -4079.78658:[50468.64195:-1205.13299:-1189.05431] 0.0000396603
0151 057331 -4079.62709:[50468.74469:-1205.09278:-1188.94706] 0.0000390917
0152 057466 -4079.46987:[50468.84616:-1205.05311:-1188.84143] 0.0000385389
0153 057600 -4079.31484:[50468.94638:-1205.01398:-1188.73736] 0.0000380021
0154 057735 -4079.16192:[50469.04540:-1204.97537:-1188.63480] 0.0000374868
0155 057870 -4079.01099:[50469.14333:-1204.93729:-1188.53364] 0.0000370001
0156 058004 -4078.86193:[50469.24029:-1204.89973:-1188.43377] 0.0000365429
0157 058139 -4078.71468:[50469.33637:-1204.86266:-1188.33512] 0.0000361014
0158 058274 -4078.56926:[50469.43155:-1204.82609:-1188.23772] 0.0000356534
0159 058409 -4078.42574:[50469.52574:-1204.78997:-1188.14164] 0.0000351870
0160 058544 -4078.28418:[50469.61890:-1204.75430:-1188.04691] 0.0000347093
0161 058679 -4078.14458:[50469.71102:-1204.71905:-1187.95353] 0.0000342315
0162 058814 -4078.00692:[50469.80208:-1204.68420:-1187.86150] 0.0000337541
0163 058949 -4077.87122:[50469.89207:-1204.64973:-1187.77080] 0.0000332779
0164 059084 -4077.73736:[50469.98106:-1204.61562:-1187.68136] 0.0000328260
0165 059219 -4077.60509:[50470.06928:-1204.58185:-1187.59297] 0.0000324353
0166 059353 -4077.47418:[50470.15686:-1204.54840:-1187.50542] 0.0000321053
0167 059487 -4077.34447:[50470.24380:-1204.51525:-1187.41864] 0.0000318108
0168 059620 -4077.21593:[50470.32999:-1204.48239:-1187.33263] 0.0000315269
0169 059753 -4077.08863:[50470.41525:-1204.44982:-1187.24749] 0.0000312206
0170 059886 -4076.96274:[50470.49940:-1204.41755:-1187.16336] 0.0000308791
0171 060020 -4076.83834:[50470.58235:-1204.38559:-1187.08033] 0.0000305132
0172 060153 -4076.71546:[50470.66413:-1204.35396:-1186.99840] 0.0000301394
0173 060286 -4076.59410:[50470.74481:-1204.32267:-1186.91755] 0.0000297692
0174 060419 -4076.47424:[50470.82446:-1204.29173:-1186.83774] 0.0000294030
0175 060552 -4076.35590:[50470.90309:-1204.26115:-1186.75900] 0.0000290286
0176 060685 -4076.23920:[50470.98062:-1204.23093:-1186.68141] 0.0000286306
0177 060819 -4076.12422:[50471.05696:-1204.20106:-1186.60505] 0.0000282066
0178 060953 -4076.01102:[50471.13210:-1204.17155:-1186.52998] 0.0000277713
0179 061083 -4075.89955:[50471.20607:-1204.14241:-1186.45613] 0.0000273468
0180 061212 -4075.78970:[50471.27902:-1204.11363:-1186.38341] 0.0000269518
0181 061341 -4075.68131:[50471.35109:-1204.08522:-1186.31167] 0.0000265937
0182 061470 -4075.57426:[50471.42238:-1204.05717:-1186.24083] 0.0000262647
0183 061598 -4075.46851:[50471.49289:-1204.02945:-1186.17086] 0.0000259484
0184 061727 -4075.36404:[50471.56256:-1204.00206:-1186.10176] 0.0000256328
0185 061855 -4075.26087:[50471.63137:-1203.97500:-1186.03356] 0.0000253176
0186 061984 -4075.15897:[50471.69931:-1203.94825:-1185.96624] 0.0000250045
0187 062112 -4075.05834:[50471.76639:-1203.92183:-1185.89980] 0.0000246922
0188 062241 -4074.95898:[50471.83262:-1203.89573:-1185.83423] 0.0000243821
0189 062369 -4074.86087:[50471.89804:-1203.86994:-1185.76951] 0.0000240766
0190 062498 -4074.76399:[50471.96269:-1203.84448:-1185.70563] 0.0000237755
0191 062624 -4074.66832:[50472.02658:-1203.81933:-1185.64256] 0.0000234784
0192 062748 -4074.57383:[50472.08977:-1203.79448:-1185.58028] 0.0000231892
0193 062871 -4074.48047:[50472.15232:-1203.76992:-1185.51874] 0.0000229131
0194 062994 -4074.38816:[50472.21428:-1203.74565:-1185.45788] 0.0000226548
0195 063118 -4074.29682:[50472.27574:-1203.72165:-1185.39761] 0.0000224198
0196 063241 -4074.20635:[50472.33673:-1203.69790:-1185.33788] 0.0000222038
0197 063365 -4074.11676:[50472.39725:-1203.67439:-1185.27870] 0.0000219910
0198 063488 -4074.02807:[50472.45723:-1203.65111:-1185.22008] 0.0000217676
0199 063612 -4073.94034:[50472.51667:-1203.62804:-1185.16207] 0.0000215359
0200 063735 -4073.85352:[50472.57561:-1203.60517:-1185.10463] 0.0000213092
Start evaluating ...
  Columns 1 through 7

    0.1489    0.1949    0.2105    0.2170    0.2215    0.2241    0.2267

  Columns 8 through 10

    0.2281    0.2298    0.2310

    0.0334

Elapsed time is 63831.051658 seconds.
