nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 003342 -683.06047:[9181.69316:-175.61668:-176.68853] 0.0000435962
0036 003419 -683.03402:[9181.97266:-175.73288:-176.57176] 0.0000387188
0037 003469 -683.01040:[9182.21559:-175.83314:-176.47115] 0.0000345800
0038 003532 -682.98917:[9182.42708:-175.91966:-176.38434] 0.0000310777
0039 003596 -682.96996:[9182.61153:-175.99436:-176.30933] 0.0000281291
0040 003658 -682.95243:[9182.77273:-176.05889:-176.24438] 0.0000256666
0041 003724 -682.93629:[9182.91391:-176.11464:-176.18800] 0.0000236350
0042 003802 -682.92128:[9183.03788:-176.16282:-176.13889] 0.0000219868
0043 003879 -682.90716:[9183.14703:-176.20447:-176.09596] 0.0000206743
0044 003940 -682.89374:[9183.24341:-176.24047:-176.05826] 0.0000196488
0045 003986 -682.88086:[9183.32879:-176.27160:-176.02498] 0.0000188629
0046 004030 -682.86838:[9183.40467:-176.29849:-175.99544] 0.0000182740
0047 004074 -682.85619:[9183.47234:-176.32172:-175.96907] 0.0000178464
0048 004119 -682.84421:[9183.53291:-176.34177:-175.94538] 0.0000175500
0049 004163 -682.83235:[9183.58732:-176.35906:-175.92393] 0.0000173596
0050 004207 -682.82057:[9183.63639:-176.37394:-175.90438] 0.0000172556
0051 004251 -682.80881:[9183.68083:-176.38673:-175.88644] 0.0000172234
0052 004296 -682.79703:[9183.72123:-176.39769:-175.86983] 0.0000172498
0053 004340 -682.78520:[9183.75811:-176.40706:-175.85434] 0.0000173222
0054 004384 -682.77330:[9183.79192:-176.41502:-175.83980] 0.0000174316
0055 004428 -682.76130:[9183.82305:-176.42177:-175.82603] 0.0000175736
0056 004472 -682.74919:[9183.85184:-176.42743:-175.81290] 0.0000177443
0057 004516 -682.73694:[9183.87858:-176.43216:-175.80030] 0.0000179396
0058 004560 -682.72455:[9183.90353:-176.43605:-175.78812] 0.0000181545
0059 004604 -682.71200:[9183.92691:-176.43920:-175.77628] 0.0000183831
0060 004650 -682.69929:[9183.94890:-176.44170:-175.76471] 0.0000186162
0061 004696 -682.68642:[9183.96967:-176.44363:-175.75336] 0.0000188439
0062 004743 -682.67341:[9183.98934:-176.44504:-175.74220] 0.0000190585
0063 004788 -682.66026:[9184.00804:-176.44599:-175.73118] 0.0000192565
0064 004834 -682.64699:[9184.02585:-176.44654:-175.72029] 0.0000194381
0065 004877 -682.63361:[9184.04288:-176.44673:-175.70950] 0.0000196038
0066 004920 -682.62013:[9184.05919:-176.44659:-175.69880] 0.0000197529
0067 004963 -682.60656:[9184.07485:-176.44616:-175.68818] 0.0000198825
0068 005006 -682.59291:[9184.08992:-176.44546:-175.67762] 0.0000199893
0069 005049 -682.57921:[9184.10444:-176.44454:-175.66713] 0.0000200746
0070 005092 -682.56546:[9184.11846:-176.44341:-175.65670] 0.0000201435
0071 005136 -682.55167:[9184.13202:-176.44208:-175.64632] 0.0000202001
0072 005180 -682.53785:[9184.14516:-176.44060:-175.63599] 0.0000202466
0073 005224 -682.52401:[9184.15792:-176.43896:-175.62570] 0.0000202834
0074 005267 -682.51015:[9184.17032:-176.43718:-175.61545] 0.0000203091
0075 005310 -682.49628:[9184.18239:-176.43529:-175.60524] 0.0000203214
0076 005353 -682.48241:[9184.19414:-176.43328:-175.59508] 0.0000203186
0077 005395 -682.46856:[9184.20560:-176.43118:-175.58495] 0.0000202989
0078 005437 -682.45473:[9184.21677:-176.42900:-175.57488] 0.0000202625
0079 005478 -682.44093:[9184.22768:-176.42673:-175.56487] 0.0000202127
0080 005518 -682.42718:[9184.23833:-176.42440:-175.55490] 0.0000201533
0081 005559 -682.41347:[9184.24875:-176.42201:-175.54500] 0.0000200876
0082 005601 -682.39981:[9184.25895:-176.41956:-175.53514] 0.0000200199
0083 005642 -682.38619:[9184.26895:-176.41707:-175.52533] 0.0000199543
0084 005683 -682.37262:[9184.27876:-176.41454:-175.51556] 0.0000198927
0085 005725 -682.35908:[9184.28840:-176.41196:-175.50583] 0.0000198345
0086 005766 -682.34559:[9184.29789:-176.40936:-175.49613] 0.0000197780
0087 005807 -682.33213:[9184.30723:-176.40673:-175.48647] 0.0000197219
0088 005848 -682.31871:[9184.31643:-176.40407:-175.47683] 0.0000196657
0089 005889 -682.30533:[9184.32550:-176.40138:-175.46723] 0.0000196101
0090 005931 -682.29199:[9184.33445:-176.39868:-175.45765] 0.0000195544
0091 005971 -682.27869:[9184.34329:-176.39596:-175.44810] 0.0000194956
0092 006012 -682.26543:[9184.35201:-176.39322:-175.43858] 0.0000194291
0093 006053 -682.25223:[9184.36061:-176.39047:-175.42911] 0.0000193534
0094 006095 -682.23908:[9184.36910:-176.38771:-175.41967] 0.0000192722
0095 006136 -682.22599:[9184.37749:-176.38494:-175.41028] 0.0000191888
0096 006177 -682.21295:[9184.38577:-176.38216:-175.40092] 0.0000191036
0097 006218 -682.19998:[9184.39395:-176.37938:-175.39162] 0.0000190163
0098 006277 -682.18707:[9184.40203:-176.37659:-175.38235] 0.0000189265
0099 006335 -682.17422:[9184.41001:-176.37380:-175.37313] 0.0000188344
0100 006381 -682.16144:[9184.41790:-176.37100:-175.36396] 0.0000187414
0101 006484 -682.14871:[9184.42570:-176.36821:-175.35483] 0.0000186499
0102 006587 -682.13605:[9184.43343:-176.36541:-175.34575] 0.0000185609
0103 006686 -682.12345:[9184.44107:-176.36262:-175.33670] 0.0000184740
0104 006794 -682.11091:[9184.44864:-176.35983:-175.32770] 0.0000183886
0105 006891 -682.09842:[9184.45613:-176.35704:-175.31873] 0.0000183032
0106 006992 -682.08600:[9184.46355:-176.35426:-175.30981] 0.0000182160
0107 007095 -682.07363:[9184.47090:-176.35148:-175.30093] 0.0000181261
0108 007197 -682.06133:[9184.47819:-176.34871:-175.29209] 0.0000180333
0109 007299 -682.04910:[9184.48540:-176.34594:-175.28329] 0.0000179388
0110 007402 -682.03693:[9184.49254:-176.34318:-175.27455] 0.0000178434
0111 007498 -682.02482:[9184.49962:-176.34043:-175.26584] 0.0000177470
0112 007598 -682.01279:[9184.50664:-176.33768:-175.25719] 0.0000176494
0113 007705 -682.00082:[9184.51358:-176.33495:-175.24858] 0.0000175501
0114 007812 -681.98892:[9184.52047:-176.33222:-175.24002] 0.0000174495
0115 007916 -681.97708:[9184.52729:-176.32950:-175.23151] 0.0000173505
0116 008017 -681.96532:[9184.53405:-176.32679:-175.22304] 0.0000172549
0117 008114 -681.95361:[9184.54076:-176.32409:-175.21462] 0.0000171614
0118 008218 -681.94197:[9184.54741:-176.32140:-175.20624] 0.0000170685
0119 008320 -681.93040:[9184.55401:-176.31872:-175.19790] 0.0000169759
0120 008418 -681.91888:[9184.56056:-176.31605:-175.18961] 0.0000168825
0121 008519 -681.90744:[9184.56705:-176.31339:-175.18136] 0.0000167870
0122 008616 -681.89606:[9184.57349:-176.31074:-175.17316] 0.0000166895
0123 008715 -681.88474:[9184.57988:-176.30811:-175.16500] 0.0000165911
0124 008811 -681.87350:[9184.58622:-176.30548:-175.15689] 0.0000164934
0125 008916 -681.86232:[9184.59250:-176.30287:-175.14883] 0.0000163973
0126 009014 -681.85120:[9184.59874:-176.30027:-175.14081] 0.0000163045
0127 009111 -681.84014:[9184.60493:-176.29767:-175.13283] 0.0000162156
0128 009207 -681.82914:[9184.61107:-176.29509:-175.12489] 0.0000161277
0129 009305 -681.81821:[9184.61717:-176.29253:-175.11700] 0.0000160382
0130 009403 -681.80734:[9184.62323:-176.28997:-175.10914] 0.0000159475
0131 009502 -681.79653:[9184.62923:-176.28742:-175.10134] 0.0000158561
0132 009597 -681.78578:[9184.63519:-176.28489:-175.09357] 0.0000157648
0133 009692 -681.77509:[9184.64111:-176.28236:-175.08585] 0.0000156748
0134 009793 -681.76446:[9184.64698:-176.27985:-175.07818] 0.0000155871
0135 009899 -681.75389:[9184.65281:-176.27735:-175.07054] 0.0000155019
0136 009992 -681.74338:[9184.65860:-176.27487:-175.06294] 0.0000154189
0137 010085 -681.73293:[9184.66436:-176.27239:-175.05538] 0.0000153392
0138 010182 -681.72252:[9184.67008:-176.26993:-175.04786] 0.0000152637
0139 010280 -681.71216:[9184.67577:-176.26748:-175.04036] 0.0000151900
0140 010376 -681.70186:[9184.68143:-176.26504:-175.03290] 0.0000151148
0141 010467 -681.69161:[9184.68705:-176.26261:-175.02548] 0.0000150359
0142 010562 -681.68142:[9184.69263:-176.26019:-175.01810] 0.0000149534
0143 010656 -681.67128:[9184.69818:-176.25779:-175.01076] 0.0000148697
0144 010751 -681.66120:[9184.70368:-176.25540:-175.00346] 0.0000147856
0145 010842 -681.65118:[9184.70915:-176.25302:-174.99621] 0.0000146992
0146 010936 -681.64122:[9184.71458:-176.25065:-174.98899] 0.0000146104
0147 011034 -681.63132:[9184.71997:-176.24829:-174.98182] 0.0000145225
0148 011132 -681.62148:[9184.72532:-176.24595:-174.97469] 0.0000144386
0149 011228 -681.61169:[9184.73064:-176.24361:-174.96759] 0.0000143611
0150 011324 -681.60195:[9184.73593:-176.24129:-174.96053] 0.0000142907
0151 011424 -681.59226:[9184.74120:-176.23899:-174.95350] 0.0000142245
0152 011516 -681.58261:[9184.74645:-176.23669:-174.94649] 0.0000141581
0153 011610 -681.57300:[9184.75166:-176.23441:-174.93952] 0.0000140895
0154 011703 -681.56345:[9184.75685:-176.23213:-174.93259] 0.0000140180
0155 011799 -681.55395:[9184.76200:-176.22987:-174.92569] 0.0000139437
0156 011897 -681.54449:[9184.76712:-176.22762:-174.91882] 0.0000138675
0157 011994 -681.53509:[9184.77221:-176.22537:-174.91200] 0.0000137914
0158 012088 -681.52575:[9184.77726:-176.22314:-174.90521] 0.0000137168
0159 012185 -681.51645:[9184.78229:-176.22092:-174.89845] 0.0000136445
0160 012280 -681.50720:[9184.78728:-176.21872:-174.89173] 0.0000135738
0161 012375 -681.49799:[9184.79225:-176.21652:-174.88505] 0.0000135035
0162 012474 -681.48884:[9184.79718:-176.21433:-174.87840] 0.0000134321
0163 012566 -681.47974:[9184.80209:-176.21216:-174.87178] 0.0000133590
0164 012664 -681.47068:[9184.80696:-176.20999:-174.86520] 0.0000132848
0165 012761 -681.46168:[9184.81180:-176.20784:-174.85866] 0.0000132105
0166 012853 -681.45273:[9184.81661:-176.20569:-174.85216] 0.0000131357
0167 012948 -681.44383:[9184.82139:-176.20356:-174.84569] 0.0000130588
0168 013043 -681.43499:[9184.82614:-176.20144:-174.83927] 0.0000129783
0169 013139 -681.42620:[9184.83085:-176.19933:-174.83288] 0.0000128937
0170 013236 -681.41747:[9184.83552:-176.19723:-174.82654] 0.0000128057
0171 013335 -681.40881:[9184.84015:-176.19515:-174.82025] 0.0000127151
0172 013431 -681.40021:[9184.84474:-176.19307:-174.81401] 0.0000126226
0173 013526 -681.39167:[9184.84929:-176.19101:-174.80781] 0.0000125302
0174 013622 -681.38319:[9184.85381:-176.18896:-174.80165] 0.0000124418
0175 013713 -681.37477:[9184.85829:-176.18693:-174.79554] 0.0000123619
0176 013816 -681.36639:[9184.86276:-176.18490:-174.78945] 0.0000122940
0177 013912 -681.35805:[9184.86720:-176.18289:-174.78339] 0.0000122393
0178 014003 -681.34974:[9184.87165:-176.18089:-174.77735] 0.0000121962
0179 014094 -681.34146:[9184.87608:-176.17890:-174.77132] 0.0000121605
0180 014170 -681.33319:[9184.88051:-176.17692:-174.76530] 0.0000121269
0181 014229 -681.32496:[9184.88493:-176.17494:-174.75929] 0.0000120896
0182 014294 -681.31675:[9184.88933:-176.17298:-174.75331] 0.0000120446
0183 014346 -681.30858:[9184.89371:-176.17103:-174.74735] 0.0000119906
0184 014398 -681.30045:[9184.89806:-176.16908:-174.74143] 0.0000119279
0185 014459 -681.29237:[9184.90238:-176.16714:-174.73554] 0.0000118607
0186 014514 -681.28434:[9184.90668:-176.16521:-174.72968] 0.0000117949
0187 014568 -681.27635:[9184.91094:-176.16329:-174.72386] 0.0000117318
0188 014629 -681.26840:[9184.91518:-176.16138:-174.71806] 0.0000116686
0189 014687 -681.26049:[9184.91939:-176.15948:-174.71230] 0.0000116013
0190 014745 -681.25264:[9184.92357:-176.15759:-174.70658] 0.0000115279
0191 014806 -681.24484:[9184.92772:-176.15571:-174.70090] 0.0000114506
0192 014862 -681.23709:[9184.93183:-176.15384:-174.69526] 0.0000113749
0193 014916 -681.22939:[9184.93591:-176.15198:-174.68965] 0.0000113056
0194 014965 -681.22173:[9184.93997:-176.15013:-174.68407] 0.0000112434
0195 015020 -681.21411:[9184.94401:-176.14829:-174.67853] 0.0000111843
0196 015072 -681.20653:[9184.94803:-176.14646:-174.67301] 0.0000111250
0197 015127 -681.19899:[9184.95203:-176.14464:-174.66751] 0.0000110651
0198 015178 -681.19150:[9184.95600:-176.14283:-174.66205] 0.0000110047
0199 015228 -681.18404:[9184.95995:-176.14103:-174.65662] 0.0000109435
0200 015288 -681.17663:[9184.96388:-176.13924:-174.65122] 0.0000108818
Start evaluating ...
  Columns 1 through 7

    0.0095    0.0107    0.0119    0.0124    0.0131    0.0136    0.0139

  Columns 8 through 10

    0.0143    0.0147    0.0149

    0.0033

Elapsed time is 15378.051224 seconds.
