nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0035 007409 -1482.00041:[26560.48850:-289.99488:-304.60686] 0.0002306838
0036 007523 -1481.68320:[26562.22337:-290.55828:-303.96479] 0.0002140410
0037 007668 -1481.38820:[26563.82426:-291.07544:-303.37624] 0.0001990977
0038 007760 -1481.11318:[26565.30272:-291.55009:-302.83648] 0.0001856510
0039 007852 -1480.85617:[26566.66919:-291.98565:-302.34122] 0.0001735237
0040 007987 -1480.61544:[26567.93319:-292.38527:-301.88656] 0.0001625598
0041 008110 -1480.38947:[26569.10331:-292.75187:-301.46894] 0.0001526209
0042 008279 -1480.17691:[26570.18739:-293.08811:-301.08515] 0.0001435846
0043 008426 -1479.97658:[26571.19252:-293.39647:-300.73229] 0.0001353437
0044 008595 -1479.78742:[26572.12519:-293.67921:-300.40770] 0.0001278067
0045 008718 -1479.60853:[26572.99126:-293.93842:-300.10898] 0.0001208943
0046 008883 -1479.43906:[26573.79612:-294.17603:-299.83393] 0.0001145379
0047 009009 -1479.27827:[26574.54464:-294.39380:-299.58056] 0.0001086785
0048 009157 -1479.12551:[26575.24131:-294.59336:-299.34705] 0.0001032651
0049 009315 -1478.98018:[26575.89023:-294.77620:-299.13174] 0.0000982560
0050 009410 -1478.84172:[26576.49515:-294.94369:-298.93309] 0.0000936168
0051 009567 -1478.70964:[26577.05950:-295.09710:-298.74970] 0.0000893159
0052 009736 -1478.58347:[26577.58646:-295.23758:-298.58030] 0.0000853228
0053 009897 -1478.46281:[26578.07890:-295.36619:-298.42370] 0.0000816092
0054 010052 -1478.34727:[26578.53947:-295.48393:-298.27885] 0.0000781483
0055 010207 -1478.23652:[26578.97059:-295.59167:-298.14477] 0.0000749155
0056 010357 -1478.13025:[26579.37449:-295.69025:-298.02057] 0.0000718886
0057 010526 -1478.02818:[26579.75321:-295.78042:-297.90543] 0.0000690498
0058 010629 -1477.93006:[26580.10860:-295.86288:-297.79863] 0.0000663852
0059 010798 -1477.83565:[26580.44241:-295.93827:-297.69946] 0.0000638832
0060 010957 -1477.74471:[26580.75622:-296.00716:-297.60731] 0.0000615325
0061 011119 -1477.65705:[26581.05149:-296.07011:-297.52160] 0.0000593205
0062 011289 -1477.57248:[26581.32956:-296.12759:-297.44180] 0.0000572328
0063 011458 -1477.49084:[26581.59166:-296.18006:-297.36744] 0.0000552549
0064 011628 -1477.41198:[26581.83892:-296.22794:-297.29811] 0.0000533749
0065 011798 -1477.33577:[26582.07239:-296.27161:-297.23340] 0.0000515846
0066 011968 -1477.26208:[26582.29301:-296.31141:-297.17297] 0.0000498772
0067 012138 -1477.19081:[26582.50168:-296.34767:-297.11648] 0.0000482467
0068 012308 -1477.12184:[26582.69921:-296.38068:-297.06365] 0.0000466892
0069 012459 -1477.05507:[26582.88636:-296.41072:-297.01418] 0.0000452014
0070 012551 -1476.99040:[26583.06382:-296.43802:-296.96783] 0.0000437808
0071 012639 -1476.92775:[26583.23225:-296.46282:-296.92435] 0.0000424238
0072 012736 -1476.86701:[26583.39225:-296.48533:-296.88353] 0.0000411260
0073 012900 -1476.80810:[26583.54436:-296.50574:-296.84517] 0.0000398834
0074 013064 -1476.75096:[26583.68911:-296.52422:-296.80909] 0.0000386930
0075 013189 -1476.69550:[26583.82696:-296.54094:-296.77511] 0.0000375526
0076 013279 -1476.64166:[26583.95837:-296.55604:-296.74308] 0.0000364605
0077 013368 -1476.58937:[26584.08373:-296.56966:-296.71285] 0.0000354144
0078 013458 -1476.53856:[26584.20344:-296.58192:-296.68429] 0.0000344121
0079 013545 -1476.48916:[26584.31784:-296.59295:-296.65727] 0.0000334520
0080 013634 -1476.44113:[26584.42726:-296.60283:-296.63168] 0.0000325325
0081 013723 -1476.39440:[26584.53202:-296.61168:-296.60741] 0.0000316505
0082 013809 -1476.34892:[26584.63238:-296.61957:-296.58437] 0.0000308024
0083 013895 -1476.30465:[26584.72861:-296.62659:-296.56247] 0.0000299858
0084 013980 -1476.26155:[26584.82095:-296.63282:-296.54163] 0.0000292001
0085 014066 -1476.21955:[26584.90963:-296.63831:-296.52177] 0.0000284450
0086 014151 -1476.17863:[26584.99485:-296.64313:-296.50284] 0.0000277189
0087 014236 -1476.13875:[26585.07681:-296.64734:-296.48475] 0.0000270190
0088 014322 -1476.09986:[26585.15568:-296.65099:-296.46746] 0.0000263427
0089 014408 -1476.06194:[26585.23164:-296.65413:-296.45092] 0.0000256890
0090 014494 -1476.02496:[26585.30484:-296.65680:-296.43508] 0.0000250582
0091 014579 -1475.98887:[26585.37542:-296.65905:-296.41989] 0.0000244499
0092 014665 -1475.95365:[26585.44353:-296.66090:-296.40531] 0.0000238630
0093 014751 -1475.91926:[26585.50930:-296.66240:-296.39129] 0.0000232975
0094 014836 -1475.88568:[26585.57284:-296.66357:-296.37780] 0.0000227537
0095 014922 -1475.85287:[26585.63429:-296.66445:-296.36481] 0.0000222311
0096 015007 -1475.82080:[26585.69373:-296.66505:-296.35227] 0.0000217269
0097 015093 -1475.78946:[26585.75128:-296.66541:-296.34016] 0.0000212391
0098 015178 -1475.75881:[26585.80702:-296.66554:-296.32845] 0.0000207675
0099 015264 -1475.72883:[26585.86104:-296.66547:-296.31712] 0.0000203126
0100 015349 -1475.69950:[26585.91342:-296.66521:-296.30614] 0.0000198746
0101 015452 -1475.67080:[26585.96423:-296.66478:-296.29549] 0.0000194526
0102 015538 -1475.64269:[26586.01356:-296.66419:-296.28515] 0.0000190454
0103 015623 -1475.61517:[26586.06147:-296.66346:-296.27510] 0.0000186526
0104 015709 -1475.58820:[26586.10803:-296.66261:-296.26532] 0.0000182737
0105 015795 -1475.56178:[26586.15328:-296.66164:-296.25578] 0.0000179070
0106 015881 -1475.53588:[26586.19730:-296.66056:-296.24649] 0.0000175515
0107 015966 -1475.51049:[26586.24013:-296.65939:-296.23743] 0.0000172071
0108 016052 -1475.48559:[26586.28181:-296.65813:-296.22858] 0.0000168742
0109 016137 -1475.46117:[26586.32241:-296.65680:-296.21993] 0.0000165516
0110 016223 -1475.43721:[26586.36195:-296.65539:-296.21147] 0.0000162386
0111 016308 -1475.41370:[26586.40049:-296.65392:-296.20319] 0.0000159353
0112 016393 -1475.39062:[26586.43806:-296.65239:-296.19508] 0.0000156413
0113 016478 -1475.36797:[26586.47471:-296.65081:-296.18713] 0.0000153558
0114 016562 -1475.34572:[26586.51046:-296.64918:-296.17934] 0.0000150781
0115 016647 -1475.32388:[26586.54534:-296.64752:-296.17170] 0.0000148068
0116 016732 -1475.30242:[26586.57940:-296.64581:-296.16420] 0.0000145408
0117 016816 -1475.28136:[26586.61264:-296.64407:-296.15684] 0.0000142798
0118 016901 -1475.26067:[26586.64511:-296.64231:-296.14963] 0.0000140242
0119 016985 -1475.24034:[26586.67682:-296.64052:-296.14255] 0.0000137751
0120 017070 -1475.22038:[26586.70780:-296.63871:-296.13559] 0.0000135327
0121 017154 -1475.20077:[26586.73809:-296.63688:-296.12876] 0.0000132964
0122 017239 -1475.18149:[26586.76769:-296.63504:-296.12205] 0.0000130639
0123 017323 -1475.16256:[26586.79663:-296.63318:-296.11546] 0.0000128333
0124 017408 -1475.14397:[26586.82493:-296.63131:-296.10900] 0.0000126038
0125 017492 -1475.12571:[26586.85260:-296.62944:-296.10266] 0.0000123764
0126 017573 -1475.10778:[26586.87966:-296.62756:-296.09644] 0.0000121548
0127 017655 -1475.09016:[26586.90613:-296.62567:-296.09033] 0.0000119433
0128 017737 -1475.07284:[26586.93205:-296.62379:-296.08432] 0.0000117448
0129 017819 -1475.05579:[26586.95745:-296.62190:-296.07838] 0.0000115585
0130 017900 -1475.03900:[26586.98234:-296.62002:-296.07252] 0.0000113810
0131 017982 -1475.02247:[26587.00674:-296.61814:-296.06673] 0.0000112093
0132 018063 -1475.00618:[26587.03066:-296.61626:-296.06101] 0.0000110414
0133 018145 -1474.99014:[26587.05412:-296.61438:-296.05535] 0.0000108764
0134 018226 -1474.97434:[26587.07713:-296.61251:-296.04976] 0.0000107140
0135 018308 -1474.95877:[26587.09969:-296.61064:-296.04423] 0.0000105551
0136 018389 -1474.94343:[26587.12183:-296.60878:-296.03877] 0.0000104014
0137 018471 -1474.92830:[26587.14357:-296.60692:-296.03336] 0.0000102545
0138 018552 -1474.91338:[26587.16491:-296.60507:-296.02800] 0.0000101141
0139 018634 -1474.89867:[26587.18587:-296.60323:-296.02269] 0.0000099782
Start evaluating ...
  Columns 1 through 7

    0.0682    0.0849    0.0911    0.0942    0.0956    0.0972    0.0984

  Columns 8 through 10

    0.0991    0.0995    0.1002

    0.0149

Elapsed time is 18702.074020 seconds.
