nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0031 003177 -5448.85993:[18844.38177:-1964.72849:-1847.48092] 0.0011113731
0032 003257 -5454.48596:[18844.26086:-1969.40859:-1851.96866] 0.0010325149
0033 003337 -5459.67911:[18844.15449:-1973.67480:-1856.09311] 0.0009520878
0034 003418 -5464.43347:[18844.08633:-1977.55141:-1859.85746] 0.0008708135
0035 003498 -5468.74687:[18844.07633:-1981.06227:-1863.26685] 0.0007893594
0036 003580 -5472.62054:[18844.14113:-1984.23068:-1866.32805] 0.0007083284
0037 003660 -5476.05882:[18844.29421:-1987.07919:-1869.04928] 0.0006282696
0038 003741 -5479.06894:[18844.54575:-1989.62942:-1871.44000] 0.0005496859
0039 003821 -5481.66073:[18844.90257:-1991.90190:-1873.51078] 0.0004730351
0040 003901 -5483.84630:[18845.36829:-1993.91608:-1875.27321] 0.0003987055
0041 003981 -5485.63923:[18845.94427:-1995.69045:-1876.73955] 0.0003269487
0042 004061 -5487.05392:[18846.63058:-1997.24278:-1877.92240] 0.0002578884
0043 004140 -5488.10538:[18847.42628:-1998.59019:-1878.83475] 0.0001916270
0044 004220 -5488.80984:[18848.32919:-1999.74936:-1879.49032] 0.0001283606
0045 004300 -5489.18556:[18849.33520:-2000.73647:-1879.90403] 0.0000684529
0046 004380 -5489.25373:[18850.43766:-2001.56730:-1880.09260] 0.0000124181
0047 004460 -5489.03852:[18851.62746:-2002.25717:-1880.07456] 0.0000392050
0048 004539 -5488.56656:[18852.89367:-2002.82091:-1879.86988] 0.0000859823
0049 004618 -5487.86581:[18854.22445:-2003.27273:-1879.49927] 0.0001276752
0050 004697 -5486.96422:[18855.60809:-2003.62608:-1878.98326] 0.0001642878
0051 004777 -5485.88861:[18857.03373:-2003.89346:-1878.34145] 0.0001960297
0052 004856 -5484.66417:[18858.49144:-2004.08627:-1877.59211] 0.0002231981
0053 004935 -5483.31459:[18859.97176:-2004.21470:-1876.75222] 0.0002460643
0054 005016 -5481.86221:[18861.46552:-2004.28774:-1875.83757] 0.0002648730
0055 005097 -5480.32772:[18862.96398:-2004.31326:-1874.86267] 0.0002799205
0056 005178 -5478.72977:[18864.45937:-2004.29813:-1873.84051] 0.0002915808
0057 005260 -5477.08468:[18865.94511:-2004.24834:-1872.78261] 0.0003002682
0058 005342 -5475.40665:[18867.41575:-2004.16918:-1871.69906] 0.0003063725
0059 005425 -5473.70835:[18868.86634:-2004.06533:-1870.59895] 0.0003101690
0060 005506 -5472.00146:[18870.29201:-2003.94096:-1869.49064] 0.0003118347
0061 005588 -5470.29668:[18871.68829:-2003.79985:-1868.38163] 0.0003115454
0062 005668 -5468.60362:[18873.05117:-2003.64535:-1867.27859] 0.0003095013
0063 005750 -5466.93061:[18874.37716:-2003.48043:-1866.18726] 0.0003059290
0064 005833 -5465.28469:[18875.66351:-2003.30773:-1865.11255] 0.0003010676
0065 005915 -5463.67186:[18876.90801:-2003.12960:-1864.05865] 0.0002951056
0066 005997 -5462.09745:[18878.10871:-2002.94821:-1863.02932] 0.0002881585
0067 006079 -5460.56627:[18879.26405:-2002.76552:-1862.02785] 0.0002803286
0068 006161 -5459.08223:[18880.37312:-2002.58322:-1861.05692] 0.0002717743
0069 006243 -5457.64808:[18881.43587:-2002.40269:-1860.11838] 0.0002627099
0070 006325 -5456.26544:[18882.45287:-2002.22501:-1859.21339] 0.0002533394
0071 006406 -5454.93527:[18883.42474:-2002.05101:-1858.34279] 0.0002437877
0072 006488 -5453.65807:[18884.35210:-2001.88144:-1857.50722] 0.0002341366
0073 006570 -5452.43372:[18885.23635:-2001.71714:-1856.70696] 0.0002245003
0074 006652 -5451.26195:[18886.07916:-2001.55895:-1855.94217] 0.0002149073
0075 006733 -5450.14294:[18886.88170:-2001.40763:-1855.21324] 0.0002052753
0076 006815 -5449.07702:[18887.64495:-2001.26384:-1854.52051] 0.0001955771
0077 006898 -5448.06377:[18888.37053:-2001.12800:-1853.86367] 0.0001859480
0078 006980 -5447.10175:[18889.06082:-2001.00025:-1853.24166] 0.0001765818
0079 007062 -5446.18892:[18889.71788:-2000.88043:-1852.65303] 0.0001675804
0080 007144 -5445.32307:[18890.34365:-2000.76817:-1852.09623] 0.0001589827
0081 007224 -5444.50198:[18890.93987:-2000.66306:-1851.56971] 0.0001507874
0082 007304 -5443.72339:[18891.50826:-2000.56463:-1851.07187] 0.0001430062
0083 007386 -5442.98479:[18892.05062:-2000.47235:-1850.60096] 0.0001356785
0084 007468 -5442.28358:[18892.56871:-2000.38568:-1850.15513] 0.0001288276
0085 007550 -5441.61729:[18893.06404:-2000.30402:-1849.73265] 0.0001224284
0086 007632 -5440.98371:[18893.53795:-2000.22686:-1849.33198] 0.0001164330
0087 007712 -5440.38090:[18893.99153:-2000.15373:-1848.95179] 0.0001107907
0088 007792 -5439.80733:[18894.42538:-2000.08424:-1848.59112] 0.0001054281
0089 007871 -5439.26167:[18894.84001:-2000.01816:-1848.24909] 0.0001003084
0090 007951 -5438.74255:[18895.23634:-1999.95535:-1847.92476] 0.0000954395
0091 008030 -5438.24856:[18895.61550:-1999.89569:-1847.61714] 0.0000908279
0092 008109 -5437.77838:[18895.97856:-1999.83900:-1847.32536] 0.0000864574
0093 008189 -5437.33082:[18896.32645:-1999.78510:-1847.04865] 0.0000823068
0094 008268 -5436.90476:[18896.65998:-1999.73375:-1846.78636] 0.0000783573
0095 008347 -5436.49927:[18896.97957:-1999.68478:-1846.53790] 0.0000745822
0096 008426 -5436.11348:[18897.28543:-1999.63808:-1846.30266] 0.0000709616
0097 008505 -5435.74640:[18897.57823:-1999.59361:-1846.07989] 0.0000675271
0098 008585 -5435.39682:[18897.85894:-1999.55128:-1845.86866] 0.0000643103
0099 008664 -5435.06359:[18898.12840:-1999.51097:-1845.66812] 0.0000613074
0100 008744 -5434.74564:[18898.38714:-1999.47250:-1845.47750] 0.0000584998
0101 008841 -5434.44189:[18898.63577:-1999.43573:-1845.29604] 0.0000558907
0102 008920 -5434.15130:[18898.87493:-1999.40056:-1845.12305] 0.0000534717
0103 008999 -5433.87314:[18899.10508:-1999.36693:-1844.95804] 0.0000511884
0104 009078 -5433.60693:[18899.32646:-1999.33477:-1844.80072] 0.0000489907
0105 009158 -5433.35223:[18899.53945:-1999.30406:-1844.65079] 0.0000468753
0106 009237 -5433.10844:[18899.74465:-1999.27472:-1844.50783] 0.0000448678
0107 009316 -5432.87485:[18899.94280:-1999.24661:-1844.37138] 0.0000429955
0108 009395 -5432.65073:[18900.13441:-1999.21954:-1844.24095] 0.0000412509
0109 009474 -5432.43560:[18900.31965:-1999.19328:-1844.11621] 0.0000395995
0110 009553 -5432.22890:[18900.49865:-1999.16764:-1843.99676] 0.0000380501
0111 009632 -5432.02975:[18900.67199:-1999.14250:-1843.88200] 0.0000366610
0112 009711 -5431.83698:[18900.84061:-1999.11775:-1843.77112] 0.0000354866
0113 009790 -5431.64940:[18901.00555:-1999.09326:-1843.66332] 0.0000345348
0114 009869 -5431.46597:[18901.16764:-1999.06892:-1843.55795] 0.0000337702
0115 009948 -5431.28613:[18901.32718:-1999.04458:-1843.45467] 0.0000331097
0116 010027 -5431.10999:[18901.48366:-1999.02012:-1843.35359] 0.0000324309
0117 010106 -5430.93793:[18901.63643:-1998.99549:-1843.25500] 0.0000316816
0118 010185 -5430.77008:[18901.78526:-1998.97073:-1843.15900] 0.0000309064
0119 010264 -5430.60632:[18901.93022:-1998.94586:-1843.06551] 0.0000301538
0120 010344 -5430.44643:[18902.07153:-1998.92095:-1842.97438] 0.0000294428
0121 010423 -5430.29014:[18902.20950:-1998.89603:-1842.88547] 0.0000287794
0122 010501 -5430.13716:[18902.34453:-1998.87114:-1842.79854] 0.0000281723
0123 010580 -5429.98731:[18902.47672:-1998.84627:-1842.71342] 0.0000275955
0124 010659 -5429.84062:[18902.60588:-1998.82140:-1842.63007] 0.0000270153
0125 010737 -5429.69706:[18902.73190:-1998.79652:-1842.54845] 0.0000264378
0126 010816 -5429.55670:[18902.85464:-1998.77164:-1842.46856] 0.0000258506
0127 010895 -5429.41974:[18902.97383:-1998.74680:-1842.39055] 0.0000252248
0128 010973 -5429.28635:[18903.08932:-1998.72206:-1842.31449] 0.0000245688
0129 011052 -5429.15640:[18903.20128:-1998.69750:-1842.24027] 0.0000239339
0130 011131 -5429.02949:[18903.31026:-1998.67318:-1842.16755] 0.0000233772
0131 011209 -5428.90495:[18903.41702:-1998.64908:-1842.09587] 0.0000229386
0132 011288 -5428.78216:[18903.52218:-1998.62512:-1842.02480] 0.0000226178
0133 011367 -5428.66074:[18903.62593:-1998.60116:-1841.95412] 0.0000223657
0134 011446 -5428.54038:[18903.72838:-1998.57712:-1841.88370] 0.0000221722
:-281.19632] 0.0000103321
0139 011295 -1362.43997:[23914.39494:-281.76181:-281.19097] 0.0000101942
0140 011373 -1362.42626:[23914.41452:-281.76022:-281.18566] 0.0000100601
0141 011451 -1362.41273:[23914.43376:-281.75864:-281.18041] 0.0000099280
Start evaluating ...
  Columns 1 through 7

    0.0629    0.0759    0.0797    0.0817    0.0828    0.0835    0.0840

  Columns 8 through 10

    0.0845    0.0851    0.0855

    0.0145

Elapsed time is 11511.809879 seconds.
